t,ang,vel,E,tou,act,fac,opt,power,coord,spT,spP
0.0555,-0.564044,-6.6187,0.000113505,0.204907,0.000324271,1.46883,430.207,-1.35622,q3,0,0
0.056,-0.567365,-6.66483,0.000119584,0.204595,0.000322749,1.47165,430.75,-1.36359,q3,0,0
0.0565,-0.570709,-6.71039,0.000125662,0.20431,0.000321283,1.47443,431.299,-1.371,q3,0,0
0.057,-0.574075,-6.75535,0.00013174,0.204052,0.000319872,1.47716,431.852,-1.37844,q3,0,0
0.0575,-0.577464,-6.79967,0.000137818,0.203819,0.000318516,1.47985,432.41,-1.3859,q3,0,0
0.058,-0.580875,-6.84332,0.000143897,0.203614,0.000317215,1.48249,432.973,-1.39339,q3,0,0
0.0585,-0.584307,-6.88629,0.000149975,0.203434,0.000315967,1.48508,433.541,-1.40091,q3,0,0
0.059,-0.587761,-6.92855,0.000156053,0.20328,0.000314773,1.48763,434.114,-1.40844,q3,0,0
0.0595,-0.591236,-6.97008,0.000160963,0.203153,0.000313632,1.49012,434.691,-1.41599,q3,0,0
0.06,-0.594731,-7.01087,0.000158543,0.203026,0.000312505,1.49256,435.274,-1.42339,q3,0,0
0.0605,-0.598246,-7.0509,0.000156123,0.202884,0.000311368,1.49495,435.861,-1.43052,q3,0,0
0.061,-0.601782,-7.09015,0.000153702,0.202728,0.000310222,1.49729,436.452,-1.43737,q3,0,0
0.0615,-0.605336,-7.12862,0.000151282,0.202558,0.000309066,1.49957,437.048,-1.44396,q3,0,0
0.062,-0.60891,-7.16629,0.000148861,0.202129,0.000307902,1.5,437.648,-1.44851,q3,0,0
0.0625,-0.612502,-7.20317,0.000146441,0.201636,0.000306728,1.5,438.252,-1.45242,q3,0,0
0.063,-0.616113,-7.23924,0.00014402,0.201137,0.000305544,1.5,438.86,-1.45608,q3,0,0
0.0635,-0.619742,-7.2745,0.0001416,0.200631,0.000304352,1.5,439.472,-1.45949,q3,0,0
0.064,-0.623387,-7.30894,0.000139179,0.20012,0.000303151,1.5,440.088,-1.46266,q3,0,0
0.0645,-0.62705,-7.34258,0.000137175,0.199601,0.000301941,1.5,440.707,-1.46559,q3,0,0
0.065,-0.63073,-7.37533,0.000136548,0.199083,0.000300732,1.5,441.33,-1.4683,q3,0,0
0.0655,-0.634426,-7.40701,0.000135921,0.198566,0.000299526,1.5,441.956,-1.47078,q3,0,0
0.066,-0.638137,-7.43759,0.000135294,0.198052,0.000298326,1.5,442.586,-1.47303,q3,0,0
0.0665,-0.641863,-7.46704,0.000134667,0.19754,0.000297129,1.5,443.219,-1.47504,q3,0,0
0.067,-0.645604,-7.49536,0.00013404,0.197029,0.000295936,1.5,443.855,-1.4768,q3,0,0
0.0675,-0.649358,-7.52253,0.000133413,0.19652,0.000294748,1.5,444.493,-1.47833,q3,0,0
0.068,-0.653126,-7.54854,0.000132786,0.196013,0.000293564,1.5,445.135,-1.47961,q3,0,0
0.0685,-0.656906,-7.5734,0.000132159,0.195507,0.000292384,1.5,445.778,-1.48066,q3,0,0
0.069,-0.660699,-7.59708,0.000131531,0.195003,0.000291208,1.5,446.424,-1.48146,q3,0,0
0.0695,-0.664503,-7.61959,0.000130966,0.1945,0.000290036,1.5,447.073,-1.48201,q3,0,0
0.07,-0.668318,-7.64093,0.000130527,0.194,0.000288869,1.5,447.723,-1.48234,q3,0,0
0.0705,-0.672144,-7.66108,0.000130088,0.193501,0.000287707,1.5,448.375,-1.48243,q3,0,0
0.071,-0.675979,-7.68007,0.000129649,0.193004,0.000286551,1.5,449.029,-1.48229,q3,0,0
0.0715,-0.679824,-7.69789,0.00012921,0.19251,0.0002854,1.5,449.684,-1.48192,q3,0,0
0.072,-0.683677,-7.71454,0.000128771,0.192017,0.000284254,1.5,450.341,-1.48132,q3,0,0
0.0725,-0.687538,-7.73003,0.000128332,0.191525,0.000283113,1.5,450.999,-1.4805,q3,0,0
0.073,-0.691407,-7.74436,0.000127893,0.191036,0.000281978,1.5,451.657,-1.47945,q3,0,0
0.0735,-0.695282,-7.75753,0.000127454,0.190548,0.000280847,1.5,452.317,-1.47818,q3,0,0
0.074,-0.699164,-7.76955,0.000127015,0.190061,0.000279722,1.5,452.977,-1.47669,q3,0,0
0.0745,-0.703052,-7.78042,0.000126792,0.189577,0.000278602,1.5,453.638,-1.47498,q3,0,0
0.075,-0.706944,-7.79017,0.000126865,0.189095,0.00027749,1.5,454.299,-1.47308,q3,0,0
0.0755,-0.710842,-7.79888,0.000126937,0.188617,0.000276387,1.5,454.96,-1.471,q3,0,0
0.076,-0.714743,-7.80661,0.000127009,0.188144,0.000275292,1.5,455.622,-1.46876,q3,0,0
0.0765,-0.718648,-7.81344,0.000127082,0.187673,0.000274206,1.5,456.283,-1.46637,q3,0,0
0.077,-0.722556,-7.81944,0.000127154,0.187206,0.000273128,1.5,456.944,-1.46385,q3,0,0
0.0775,-0.726468,-7.82466,0.000127227,0.186743,0.000272059,1.5,457.604,-1.4612,q3,0,0
0.078,-0.730381,-7.82917,0.000127299,0.186283,0.000270998,1.5,458.264,-1.45844,q3,0,0
0.0785,-0.734297,-7.83304,0.000127372,0.185827,0.000269946,1.5,458.923,-1.45559,q3,0,0
0.079,-0.738214,-7.83632,0.000127444,0.185373,0.000268902,1.5,459.581,-1.45264,q3,0,0
0.0795,-0.742133,-7.83908,0.000127819,0.184923,0.000267866,1.5,460.238,-1.44963,q3,0,0
0.08,-0.746053,-7.84135,0.000128478,0.184479,0.000266843,1.5,460.894,-1.44657,q3,0,0
0.0805,-0.749974,-7.84314,0.000129136,0.184041,0.000265831,1.5,461.549,-1.44346,q3,0,0
0.081,-0.753896,-7.84448,0.000129794,0.18361,0.000264832,1.5,462.203,-1.44032,q3,0,0
0.0815,-0.757819,-7.84539,0.000130453,0.183183,0.000263846,1.5,462.855,-1.43714,q3,0,0
0.082,-0.761741,-7.84587,0.000131111,0.182763,0.000262871,1.5,463.506,-1.43394,q3,0,0
0.0825,-0.765664,-7.84594,0.00013177,0.182349,0.000261908,1.5,464.155,-1.4307,q3,0,0
0.083,-0.769587,-7.84561,0.000132428,0.18194,0.000260957,1.5,464.802,-1.42743,q3,0,0
0.0835,-0.77351,-7.84491,0.000133087,0.181537,0.000260018,1.5,465.448,-1.42414,q3,0,0
0.084,-0.777432,-7.84385,0.000133745,0.18114,0.00025909,1.5,466.091,-1.42083,q3,0,0
0.0845,-0.781354,-7.84243,0.000135286,0.180749,0.000258176,1.5,466.733,-1.41751,q3,0,0
0.085,-0.785274,-7.84068,0.000137387,0.180371,0.000257284,1.5,467.372,-1.41423,q3,0,0
0.0855,-0.789194,-7.8386,0.000139488,0.180005,0.000256413,1.5,468.009,-1.41099,q3,0,0
0.086,-0.793113,-7.83621,0.000141589,0.179653,0.000255564,1.5,468.644,-1.4078,q3,0,0
0.0865,-0.79703,-7.83351,0.000143691,0.179313,0.000254737,1.5,469.276,-1.40465,q3,0,0
0.087,-0.800946,-7.83053,0.000145792,0.178985,0.000253931,1.5,469.906,-1.40155,q3,0,0
0.0875,-0.804861,-7.82727,0.000147893,0.178671,0.000253146,1.5,470.533,-1.3985,q3,0,0
0.088,-0.808774,-7.82374,0.000149995,0.178368,0.000252383,1.5,471.157,-1.39551,q3,0,0
0.0885,-0.812685,-7.81995,0.000152096,0.178078,0.000251641,1.5,471.779,-1.39256,q3,0,0
0.089,-0.816594,-7.81592,0.000154197,0.1778,0.000250919,1.5,472.398,-1.38967,q3,0,0
0.0895,-0.820501,-7.81165,0.000155269,0.177533,0.000250216,1.5,473.014,-1.38683,q3,0,0
0.09,-0.824405,-7.80715,0.000155912,0.177271,0.000249522,1.5,473.629,-1.38398,q3,0,0
0.0905,-0.828308,-7.80243,0.000156556,0.177015,0.000248839,1.5,474.242,-1.38114,q3,0,0
0.091,-0.832208,-7.7975,0.000157199,0.176763,0.000248165,1.5,474.854,-1.37831,q3,0,0
0.0915,-0.836105,-7.79237,0.000157842,0.176517,0.000247501,1.5,475.463,-1.37548,q3,0,0
0.092,-0.84,-7.78704,0.000158485,0.176275,0.000246847,1.5,476.072,-1.37266,q3,0,0
0.0925,-0.843892,-7.78154,0.000159129,0.176039,0.000246202,1.5,476.678,-1.36985,q3,0,0
0.093,-0.847781,-7.77585,0.000159772,0.175807,0.000245566,1.5,477.283,-1.36705,q3,0,0
0.0935,-0.851668,-7.77,0.000160415,0.17558,0.00024494,1.5,477.886,-1.36426,q3,0,0
0.094,-0.855551,-7.76398,0.000161059,0.175359,0.000244324,1.5,478.488,-1.36148,q3,0,0
0.0945,-0.859432,-7.75782,0.000155423,0.175129,0.000243699,1.5,479.088,-1.35862,q3,0,0
0.095,-0.863309,-7.7515,0.000148226,0.174864,0.000243025,1.5,479.686,-1.35546,q3,0,0
0.0955,-0.867183,-7.74505,0.00014103,0.174562,0.000242305,1.5,480.282,-1.35199,q3,0,0
0.096,-0.871054,-7.73846,0.000133833,0.174224,0.000241536,1.5,480.876,-1.34822,q3,0,0
0.0965,-0.874922,-7.73174,0.000126637,0.173849,0.000240721,1.5,481.469,-1.34416,q3,0,0
0.097,-0.878786,-7.72491,0.000119441,0.173439,0.000239859,1.5,482.06,-1.3398,q3,0,0
0.0975,-0.882647,-7.71796,0.000112244,0.172994,0.00023895,1.5,482.649,-1.33516,q3,0,0
0.098,-0.886504,-7.7109,0.000105048,0.172512,0.000237995,1.5,483.237,-1.33022,q3,0,0
0.0985,-0.890358,-7.70374,9.78511e-05,0.171995,0.000236995,1.5,483.822,-1.32501,q3,0,0
0.099,-0.894208,-7.69648,9.06546e-05,0.171443,0.000235949,1.5,484.406,-1.31951,q3,0,0
0.0995,-0.898054,-7.68913,9.28718e-05,0.170878,0.000234889,1.5,484.988,-1.3139,q3,0,0
0.1,-0.901897,-7.68169,9.61851e-05,0.170333,0.000233861,1.5,485.568,-1.30845,q3,0,0
0.1005,-0.905736,-7.67418,9.94984e-05,0.169809,0.000232865,1.5,486.146,-1.30315,q3,0,0
0.101,-0.909571,-7.66658,0.000102812,0.169306,0.0002319,1.5,486.722,-1.298,q3,0,0
0.1015,-0.913402,-7.65891,0.000106125,0.168824,0.000230966,1.5,487.297,-1.29301,q3,0,0
0.102,-0.91723,-7.65117,0.000109438,0.168362,0.000230064,1.5,487.869,-1.28816,q3,0,0
0.1025,-0.921053,-7.64336,0.000112752,0.16792,0.000229192,1.5,488.44,-1.28347,q3,0,0
0.103,-0.924873,-7.63549,0.000116065,0.167499,0.000228351,1.5,489.009,-1.27894,q3,0,0
0.1035,-0.928689,-7.62756,0.000119378,0.167098,0.000227541,1.5,489.576,-1.27455,q3,0,0
0.104,-0.932501,-7.61958,0.000122691,0.166717,0.00022676,1.5,490.141,-1.27031,q3,0,0
0.1045,-0.936308,-7.61154,0.000128652,0.166363,0.00022602,1.5,490.704,-1.26628,q3,0,0
0.105,-0.940112,-7.60345,0.000134638,0.166044,0.000225328,1.5,491.265,-1.2625,q3,0,0
0.1055,-0.943912,-7.59531,0.000140624,0.165759,0.000224686,1.5,491.824,-1.25899,q3,0,0
0.106,-0.947708,-7.58712,0.000146611,0.165508,0.000224092,1.5,492.382,-1.25573,q3,0,0
0.1065,-0.951499,-7.57889,0.000152597,0.165291,0.000223546,1.5,492.937,-1.25273,q3,0,0
0.107,-0.955286,-7.57063,0.000158583,0.165108,0.000223048,1.5,493.491,-1.24997,q3,0,0
0.1075,-0.95907,-7.56232,0.000164569,0.164959,0.000222598,1.5,494.042,-1.24748,q3,0,0
0.108,-0.962849,-7.55398,0.000170555,0.164844,0.000222195,1.5,494.592,-1.24523,q3,0,0
0.1085,-0.966624,-7.54561,0.000176541,0.164762,0.000221839,1.5,495.14,-1.24323,q3,0,0
0.109,-0.970394,-7.53721,0.000181632,0.164713,0.000221528,1.5,495.686,-1.24147,q3,0,0
0.1095,-0.974161,-7.52878,0.000177122,0.164664,0.00022122,1.5,496.23,-1.23972,q3,0,0
0.11,-0.977923,-7.52032,0.000172611,0.16459,0.00022088,1.5,496.772,-1.23777,q3,0,0
0.1105,-0.981681,-7.51184,0.000168101,0.164493,0.00022051,1.5,497.312,-1.23565,q3,0,0
0.111,-0.985435,-7.50333,0.00016359,0.164372,0.000220109,1.5,497.85,-1.23334,q3,0,0
0.1115,-0.989184,-7.49481,0.000159079,0.164227,0.000219679,1.5,498.386,-1.23085,q3,0,0
0.112,-0.99293,-7.48626,0.000154569,0.164059,0.000219218,1.5,498.921,-1.22819,q3,0,0
0.1125,-0.996671,-7.4777,0.000150058,0.163867,0.000218728,1.5,499.453,-1.22534,q3,0,0
0.113,-1.00041,-7.46912,0.000145547,0.163651,0.000218208,1.5,499.983,-1.22233,q3,0,0
0.1135,-1.00414,-7.46053,0.000141037,0.163412,0.00021766,1.5,500.512,-1.21914,q3,0,0
0.114,-1.00787,-7.45193,0.000137321,0.163149,0.000217082,1.5,501.039,-1.21578,q3,0,0
0.1145,-1.01159,-7.44331,0.000137224,0.162881,0.000216497,1.5,501.565,-1.21237,q3,0,0
0.115,-1.01531,-7.43468,0.000137126,0.162613,0.000215916,1.5,502.089,-1.20898,q3,0,0
0.1155,-1.01903,-7.42605,0.000137029,0.162347,0.000215338,1.5,502.612,-1.2056,q3,0,0
0.116,-1.02274,-7.41741,0.000136932,0.162082,0.000214764,1.5,503.133,-1.20223,q3,0,0
0.1165,-1.02644,-7.40876,0.000136835,0.161819,0.000214193,1.5,503.653,-1.19888,q3,0,0
0.117,-1.03015,-7.40011,0.000136738,0.161556,0.000213626,1.5,504.171,-1.19554,q3,0,0
0.1175,-1.03384,-7.39145,0.00013664,0.161295,0.000213063,1.5,504.689,-1.19221,q3,0,0
0.118,-1.03754,-7.38279,0.000136543,0.161036,0.000212502,1.5,505.204,-1.18889,q3,0,0
0.1185,-1.04123,-7.37413,0.000136446,0.160777,0.000211946,1.5,505.719,-1.18559,q3,0,0
0.119,-1.04491,-7.36547,0.000137127,0.160521,0.000211393,1.5,506.232,-1.18231,q3,0,0
0.1195,-1.04859,-7.35681,0.000139861,0.160277,0.000210859,1.5,506.743,-1.17913,q3,0,0
0.12,-1.05227,-7.34815,0.000142595,0.16005,0.000210349,1.5,507.253,-1.17607,q3,0,0
0.1205,-1.05594,-7.3395,0.000145329,0.15984,0.000209862,1.5,507.762,-1.17315,q3,0,0
0.121,-1.05961,-7.33084,0.000148063,0.159647,0.0002094,1.5,508.269,-1.17035,q3,0,0
0.1215,-1.06327,-7.32219,0.000150797,0.159471,0.00020896,1.5,508.775,-1.16768,q3,0,0
0.122,-1.06693,-7.31355,0.000153531,0.159311,0.000208544,1.5,509.28,-1.16513,q3,0,0
0.1225,-1.07058,-7.30491,0.000156264,0.159168,0.000208151,1.5,509.783,-1.16271,q3,0,0
0.123,-1.07424,-7.29627,0.000158998,0.159041,0.000207781,1.5,510.284,-1.16041,q3,0,0
0.1235,-1.07788,-7.28765,0.000161732,0.158931,0.000207434,1.5,510.784,-1.15823,q3,0,0
0.124,-1.08152,-7.27903,0.000164516,0.158837,0.000207109,1.5,511.283,-1.15618,q3,0,0
0.1245,-1.08516,-7.27041,0.000167385,0.15876,0.000206808,1.5,511.78,-1.15425,q3,0,0
0.125,-1.08879,-7.26181,0.000170253,0.1587,0.000206529,1.5,512.276,-1.15245,q3,0,0
0.1255,-1.09242,-7.25322,0.000173122,0.158657,0.000206274,1.5,512.771,-1.15077,q3,0,0
0.126,-1.09605,-7.24463,0.000175991,0.158631,0.000206042,1.5,513.264,-1.14922,q3,0,0
