t,ang1,ang2,ang3,ang4,v1,v2,v3,v4,TA,TK,TH,TspA,TspK,TspH,PA,PK,PH,spPA,spPK,spPH,spEA,spEK,spEH,y,vx,vy,Fy,totE
0.0515,0.528604,-0.965164,0.568875,-0.538331,0.190009,-3.08859,7.25198,-6.23427,-75.8679,0.734139,-104.345,0,0,0,234.325,5.32397,650.516,0,0,0,0,0,0,1.07872,-0.028341,-0.864944,-588.592,886.379
0.052,0.528695,-0.966708,0.572513,-0.54146,0.175554,-3.08654,7.29667,-6.28332,-75.9407,0.728333,-104.981,0,0,0,234.394,5.3144,659.628,0,0,0,0,0,0,1.07828,-0.0287656,-0.873526,-588.076,886.827
0.0525,0.52878,-0.968251,0.576172,-0.544614,0.160759,-3.08379,7.34083,-6.33221,-76.0187,0.722506,-105.552,0,0,0,234.426,5.3038,668.376,0,0,0,0,0,0,1.07784,-0.0291939,-0.882105,-587.551,887.278
0.053,0.528856,-0.969792,0.579853,-0.547792,0.145675,-3.08041,7.38443,-6.38087,-76.1015,0.716668,-106.063,0,0,0,234.424,5.29219,676.771,0,0,0,0,0,0,1.0774,-0.0296263,-0.89068,-587.017,887.735
0.0535,0.528925,-0.971331,0.583556,-0.550995,0.13035,-3.07643,7.42742,-6.42923,-76.1888,0.710827,-106.517,0,0,0,234.39,5.27961,684.823,0,0,0,0,0,0,1.07695,-0.030063,-0.899252,-586.475,888.195
0.054,0.528986,-0.972868,0.587281,-0.554221,0.114829,-3.07191,7.46976,-6.47725,-76.2802,0.704995,-106.919,0,0,0,234.326,5.26615,692.541,0,0,0,0,0,0,1.0765,-0.0305044,-0.907821,-585.926,888.659
0.0545,0.52904,-0.974403,0.591026,-0.557472,0.0991568,-3.06688,7.51143,-6.52486,-76.3753,0.699178,-107.272,0,0,0,234.234,5.25182,699.935,0,0,0,0,0,0,1.07604,-0.0309507,-0.916386,-585.369,889.127
0.055,0.529086,-0.975935,0.594792,-0.560746,0.0833743,-3.06138,7.55237,-6.57203,-76.4738,0.693482,-107.579,0,0,0,234.116,5.23743,707.013,0,0,0,0,0,0,1.07558,-0.031402,-0.924948,-584.805,889.598
0.0555,0.529123,-0.977464,0.598578,-0.564044,0.0675211,-3.05546,7.59258,-6.6187,-76.5754,0.687995,-107.844,0,0,0,233.973,5.22366,713.783,0,0,0,0,0,0,1.07512,-0.0318587,-0.933506,-584.235,890.073
0.056,0.529153,-0.97899,0.602384,-0.567365,0.0516349,-3.04916,7.63203,-6.66483,-76.6796,0.682713,-108.068,0,0,0,233.808,5.21048,720.255,0,0,0,0,0,0,1.07465,-0.0323208,-0.94206,-583.658,890.551
0.0565,0.529175,-0.980513,0.60621,-0.570709,0.0357513,-3.0425,7.67068,-6.71039,-76.7863,0.677633,-108.256,0,0,0,233.623,5.19791,726.438,0,0,0,0,0,0,1.07418,-0.0327887,-0.950611,-583.076,891.033
0.057,0.529189,-0.982033,0.610055,-0.574075,0.0199044,-3.03554,7.70853,-6.75535,-76.895,0.672756,-108.409,0,0,0,233.418,5.18596,732.342,0,0,0,0,0,0,1.0737,-0.0332624,-0.959159,-582.486,891.517
0.0575,0.529195,-0.983549,0.613918,-0.577464,0.00412613,-3.0283,7.74556,-6.79967,-77.0055,0.66808,-108.531,0,0,0,233.196,5.17465,737.977,0,0,0,0,0,0,1.07322,-0.0337422,-0.967702,-581.891,892.003
0.058,0.529193,-0.985061,0.6178,-0.580875,-0.0115531,-3.02082,7.78174,-6.84332,-77.1175,0.663603,-108.624,0,0,0,232.958,5.16399,743.35,0,0,0,0,0,0,1.07273,-0.0342281,-0.976242,-581.289,892.493
0.0585,0.529183,-0.98657,0.6217,-0.584307,-0.0271044,-3.01312,7.81708,-6.88629,-77.2308,0.659326,-108.69,0,0,0,232.706,5.154,748.473,0,0,0,0,0,0,1.07224,-0.0347204,-0.984778,-580.68,892.985
0.059,0.529166,-0.988074,0.625617,-0.587761,-0.0425006,-3.00525,7.85156,-6.92855,-77.3449,0.655245,-108.732,0,0,0,232.441,5.1447,753.353,0,0,0,0,0,0,1.07175,-0.0352191,-0.99331,-580.065,893.479
0.0595,0.529141,-0.989575,0.629551,-0.591236,-0.057716,-2.99723,7.88517,-6.97008,-77.4598,0.651358,-108.75,0,0,0,232.165,5.13607,758,0,0,0,0,0,0,1.07125,-0.0357243,-1.00184,-579.442,893.976
0.06,0.529108,-0.991071,0.633502,-0.594731,-0.0727261,-2.98909,7.91791,-7.01087,-77.575,0.647469,-108.748,0,0,0,231.879,5.1266,762.419,0,0,0,0,0,0,1.07074,-0.0362362,-1.01036,-578.812,894.474
0.0605,0.529068,-0.992564,0.637469,-0.598246,-0.0875078,-2.98087,7.94977,-7.0509,-77.6905,0.643468,-108.727,0,0,0,231.585,5.11542,766.62,0,0,0,0,0,0,1.07024,-0.0367548,-1.01888,-578.172,894.975
0.061,0.529021,-0.994052,0.641452,-0.601782,-0.102039,-2.97257,7.98075,-7.09015,-77.8058,0.639356,-108.687,0,0,0,231.283,5.10254,770.61,0,0,0,0,0,0,1.06973,-0.0372802,-1.0274,-577.524,895.478
0.0615,0.528966,-0.995537,0.64545,-0.605336,-0.116299,-2.96424,8.01085,-7.12862,-77.9209,0.635136,-108.632,0,0,0,230.976,5.08798,774.397,0,0,0,0,0,0,1.06921,-0.0378126,-1.03591,-576.866,895.982
0.062,0.528905,-0.997017,0.649463,-0.60891,-0.130268,-2.9559,8.04007,-7.16629,-78.0354,0.63081,-108.563,0,0,0,230.664,5.07175,777.992,0,0,0,0,0,0,1.06869,-0.0383519,-1.04442,-576.198,896.488
0.0625,0.528836,-0.998492,0.65349,-0.612502,-0.143928,-2.94756,8.06841,-7.20317,-78.1491,0.626379,-108.48,0,0,0,230.349,5.05388,781.4,0,0,0,0,0,0,1.06817,-0.0388982,-1.05292,-575.52,896.996
0.063,0.528761,-0.999964,0.657531,-0.616113,-0.157263,-2.93927,8.09587,-7.23924,-78.2619,0.621845,-108.386,0,0,0,230.033,5.03437,784.629,0,0,0,0,0,0,1.06764,-0.0394517,-1.06142,-574.831,897.505
0.0635,0.528679,-1.00143,0.661585,-0.619742,-0.170255,-2.93102,8.12245,-7.2745,-78.3735,0.617208,-108.281,0,0,0,229.715,5.01324,787.687,0,0,0,0,0,0,1.0671,-0.0400123,-1.06992,-574.131,898.015
0.064,0.52859,-1.0029,0.665653,-0.623387,-0.18289,-2.92286,8.14817,-7.30894,-78.4838,0.61247,-108.166,0,0,0,229.397,4.99051,790.579,0,0,0,0,0,0,1.06657,-0.04058,-1.07841,-573.42,898.527
0.0645,0.528496,-1.00435,0.669734,-0.62705,-0.195156,-2.9148,8.17303,-7.34258,-78.5926,0.607631,-108.041,0,0,0,229.081,4.96619,793.302,0,0,0,0,0,0,1.06603,-0.041155,-1.0869,-572.696,899.04
0.065,0.528395,-1.00581,0.673826,-0.63073,-0.206984,-2.9069,8.19698,-7.37533,-78.699,0.602812,-107.71,0,0,0,228.77,4.94124,794.398,0,0,0,0,0,0,1.06548,-0.0417373,-1.09538,-571.848,899.554
0.0655,0.528289,-1.00726,0.67793,-0.634426,-0.218227,-2.89933,8.21992,-7.40701,-78.8018,0.59807,-107.239,0,0,0,228.472,4.91609,794.319,0,0,0,0,0,0,1.06493,-0.0423278,-1.10385,-570.903,900.068
0.066,0.528177,-1.00871,0.682046,-0.638137,-0.228837,-2.89213,8.24182,-7.43759,-78.9004,0.593407,-106.737,0,0,0,228.19,4.89075,793.868,0,0,0,0,0,0,1.06438,-0.0429264,-1.11232,-569.921,900.582
0.0665,0.52806,-1.01015,0.686172,-0.641863,-0.238787,-2.88535,8.26269,-7.46704,-78.9944,0.58882,-106.207,0,0,0,227.926,4.86523,793.048,0,0,0,0,0,0,1.06382,-0.0435332,-1.12079,-568.898,901.095
0.067,0.527939,-1.01159,0.690308,-0.645604,-0.248054,-2.87901,8.28252,-7.49536,-79.0834,0.584307,-105.647,0,0,0,227.682,4.83953,791.865,0,0,0,0,0,0,1.06326,-0.0441482,-1.12925,-567.835,901.608
0.0675,0.527812,-1.01303,0.694454,-0.649358,-0.256613,-2.87315,8.30133,-7.52253,-79.1673,0.579867,-105.061,0,0,0,227.46,4.81366,790.324,0,0,0,0,0,0,1.06269,-0.0447716,-1.1377,-566.73,902.12
0.068,0.527682,-1.01447,0.698609,-0.653126,-0.264442,-2.86781,8.3191,-7.54854,-79.2457,0.575497,-104.448,0,0,0,227.261,4.78762,788.428,0,0,0,0,0,0,1.06212,-0.0454031,-1.14614,-565.582,902.63
0.0685,0.527548,-1.0159,0.702773,-0.656906,-0.271519,-2.863,8.33586,-7.5734,-79.3183,0.571195,-103.808,0,0,0,227.088,4.7614,786.182,0,0,0,0,0,0,1.06154,-0.046043,-1.15458,-564.39,903.14
0.069,0.527411,-1.01733,0.706945,-0.660699,-0.277825,-2.85877,8.3516,-7.59708,-79.3847,0.566958,-103.144,0,0,0,226.943,4.73501,783.591,0,0,0,0,0,0,1.06096,-0.0466911,-1.163,-563.152,903.648
0.0695,0.52727,-1.01876,0.711125,-0.664503,-0.283338,-2.85514,8.36634,-7.61959,-79.4448,0.562786,-102.455,0,0,0,226.826,4.70846,780.662,0,0,0,0,0,0,1.06038,-0.0473475,-1.17142,-561.867,904.155
0.07,0.527128,-1.02019,0.715311,-0.668318,-0.288042,-2.85213,8.38007,-7.64093,-79.4982,0.558702,-101.746,0,0,0,226.739,4.68197,777.436,0,0,0,0,0,0,1.05979,-0.048012,-1.17984,-560.538,904.66
0.0705,0.526983,-1.02161,0.719505,-0.672144,-0.291924,-2.84978,8.39281,-7.66108,-79.5445,0.554714,-101.021,0,0,0,226.684,4.65561,773.928,0,0,0,0,0,0,1.0592,-0.0486847,-1.18824,-559.162,905.164
0.071,0.526836,-1.02304,0.723704,-0.675979,-0.294971,-2.8481,8.40458,-7.68007,-79.5837,0.550826,-100.278,0,0,0,226.662,4.62946,770.142,0,0,0,0,0,0,1.0586,-0.0493656,-1.19664,-557.739,905.666
0.0715,0.526688,-1.02446,0.727909,-0.679824,-0.297171,-2.84711,8.41539,-7.69789,-79.6155,0.547028,-99.5185,0,0,0,226.674,4.60345,766.082,0,0,0,0,0,0,1.058,-0.0500544,-1.20502,-556.269,906.165
0.072,0.526539,-1.02588,0.732119,-0.683677,-0.298512,-2.84683,8.42524,-7.71454,-79.6396,0.543316,-98.7424,0,0,0,226.721,4.57757,761.752,0,0,0,0,0,0,1.0574,-0.0507512,-1.2134,-554.75,906.663
0.0725,0.526389,-1.02731,0.736334,-0.687538,-0.298984,-2.8473,8.43416,-7.73003,-79.656,0.539688,-97.9474,0,0,0,226.804,4.55182,757.136,0,0,0,0,0,0,1.05679,-0.0514559,-1.22177,-553.18,907.158
0.073,0.52624,-1.02873,0.740553,-0.691407,-0.298573,-2.84852,8.44215,-7.74436,-79.6644,0.536141,-97.1325,0,0,0,226.925,4.52618,752.229,0,0,0,0,0,0,1.05618,-0.0521685,-1.23012,-551.559,907.651
0.0735,0.526091,-1.03016,0.744776,-0.695282,-0.29727,-2.85052,8.44922,-7.75753,-79.6645,0.532672,-96.2979,0,0,0,227.085,4.50067,747.034,0,0,0,0,0,0,1.05556,-0.0528887,-1.23847,-549.884,908.142
0.074,0.525943,-1.03158,0.749002,-0.699164,-0.295062,-2.85332,8.4554,-7.76955,-79.6563,0.529278,-95.4439,0,0,0,227.285,4.47526,741.556,0,0,0,0,0,0,1.05494,-0.0536166,-1.24681,-548.156,908.63
0.0745,0.525796,-1.03301,0.753231,-0.703052,-0.29194,-2.85693,8.46068,-7.78042,-79.6354,0.525959,-94.573,0,0,0,227.513,4.44997,735.817,0,0,0,0,0,0,1.05431,-0.0543521,-1.25513,-546.347,909.115
0.075,0.525651,-1.03444,0.757463,-0.706944,-0.287927,-2.86135,8.46511,-7.79017,-79.554,0.522724,-93.714,0,0,0,227.632,4.42491,730.048,0,0,0,0,0,0,1.05368,-0.0550946,-1.26344,-544.149,909.598
0.0755,0.525508,-1.03587,0.761696,-0.710842,-0.283085,-2.86651,8.46873,-7.79888,-79.4067,0.519569,-92.8709,0,0,0,227.62,4.40009,724.289,0,0,0,0,0,0,1.05305,-0.0558434,-1.27174,-541.529,910.077
0.076,0.525368,-1.03731,0.765931,-0.714743,-0.277477,-2.87236,8.47159,-7.80661,-79.1947,0.516487,-92.0428,0,0,0,227.476,4.37547,718.542,0,0,0,0,0,0,1.05241,-0.0565977,-1.28002,-538.496,910.554
0.0765,0.525231,-1.03874,0.770168,-0.718648,-0.271164,-2.87883,8.47375,-7.81344,-78.9192,0.513471,-91.2287,0,0,0,227.195,4.35102,712.811,0,0,0,0,0,0,1.05177,-0.0573565,-1.28828,-535.06,911.028
0.077,0.525097,-1.04018,0.774405,-0.722556,-0.264209,-2.88586,8.47525,-7.81944,-78.5812,0.510514,-90.4278,0,0,0,226.774,4.32674,707.094,0,0,0,0,0,0,1.05112,-0.058119,-1.29652,-531.228,911.498
0.0775,0.524967,-1.04163,0.778643,-0.726468,-0.256672,-2.89339,8.47614,-7.82466,-78.1819,0.50761,-89.6391,0,0,0,226.211,4.30258,701.395,0,0,0,0,0,0,1.05047,-0.0588845,-1.30473,-527.009,911.966
0.078,0.52484,-1.04308,0.782881,-0.730381,-0.248615,-2.90137,8.47647,-7.82917,-77.7225,0.504754,-88.8619,0,0,0,225.502,4.27853,695.715,0,0,0,0,0,0,1.04982,-0.0596521,-1.31292,-522.414,912.43
0.0785,0.524718,-1.04453,0.787119,-0.734297,-0.240096,-2.90973,8.47627,-7.83304,-77.2041,0.501938,-88.0953,0,0,0,224.643,4.25456,690.054,0,0,0,0,0,0,1.04916,-0.060421,-1.32107,-517.45,912.891
0.079,0.5246,-1.04599,0.791357,-0.738214,-0.231175,-2.91842,8.47559,-7.83632,-76.628,0.499159,-87.3387,0,0,0,223.632,4.23067,684.414,0,0,0,0,0,0,1.0485,-0.0611904,-1.32919,-512.127,913.349
0.0795,0.524487,-1.04745,0.795595,-0.742133,-0.221911,-2.92737,8.47447,-7.83908,-76.0029,0.496411,-86.5913,0,0,0,222.489,4.20682,678.796,0,0,0,0,0,0,1.04783,-0.0619595,-1.33728,-506.505,913.804
0.08,0.524378,-1.04891,0.799832,-0.746053,-0.212335,-2.93656,8.47294,-7.84135,-75.3734,0.493699,-85.8529,0,0,0,221.339,4.18308,673.202,0,0,0,0,0,0,1.04716,-0.0627279,-1.34533,-500.88,914.255
0.0805,0.524275,-1.05039,0.804068,-0.749974,-0.202458,-2.94598,8.47102,-7.84314,-74.7462,0.491021,-85.1232,0,0,0,220.201,4.15945,667.633,0,0,0,0,0,0,1.04649,-0.0634955,-1.35335,-495.297,914.702
0.081,0.524176,-1.05186,0.808303,-0.753896,-0.192286,-2.95564,8.46872,-7.84448,-74.1214,0.488374,-84.402,0,0,0,219.076,4.1359,662.09,0,0,0,0,0,0,1.04581,-0.0642621,-1.36134,-489.757,915.147
0.0815,0.524083,-1.05334,0.812536,-0.757819,-0.181827,-2.96551,8.46606,-7.84539,-73.499,0.485757,-83.6892,0,0,0,217.962,4.11245,656.574,0,0,0,0,0,0,1.04512,-0.0650277,-1.36928,-484.259,915.588
0.082,0.523994,-1.05483,0.816769,-0.761741,-0.171091,-2.97561,8.46306,-7.84587,-72.8791,0.483167,-82.9845,0,0,0,216.86,4.08907,651.085,0,0,0,0,0,0,1.04444,-0.0657922,-1.3772,-478.803,916.025
0.0825,0.523911,-1.05632,0.820999,-0.765664,-0.160084,-2.98593,8.45972,-7.84594,-72.2617,0.480603,-82.2877,0,0,0,215.768,4.06577,645.624,0,0,0,0,0,0,1.04375,-0.0665554,-1.38508,-473.388,916.46
0.083,0.523834,-1.05781,0.825228,-0.769587,-0.148815,-2.99646,8.45607,-7.84561,-71.6468,0.478063,-81.5988,0,0,0,214.687,4.04253,640.192,0,0,0,0,0,0,1.04305,-0.0673173,-1.39293,-468.016,916.891
0.0835,0.523763,-1.05931,0.829455,-0.77351,-0.13729,-3.00721,8.45211,-7.84491,-71.0345,0.475544,-80.9174,0,0,0,213.615,4.01935,634.79,0,0,0,0,0,0,1.04235,-0.0680778,-1.40074,-462.685,917.319
0.084,0.523697,-1.06082,0.83368,-0.777432,-0.125518,-3.01816,8.44787,-7.84385,-70.4248,0.473046,-80.2435,0,0,0,212.553,3.99623,629.418,0,0,0,0,0,0,1.04165,-0.0688368,-1.40852,-457.396,917.743
0.0845,0.523637,-1.06233,0.837903,-0.781354,-0.113506,-3.02931,8.44335,-7.84243,-69.8177,0.470567,-79.5769,0,0,0,211.499,3.97316,624.077,0,0,0,0,0,0,1.04095,-0.0695942,-1.41627,-452.148,918.165
0.085,0.523584,-1.06385,0.842124,-0.785274,-0.101262,-3.04066,8.43856,-7.84068,-69.2135,0.468108,-78.9176,0,0,0,210.454,3.95016,618.767,0,0,0,0,0,0,1.04024,-0.0703499,-1.42398,-446.943,918.583
0.0855,0.523536,-1.06537,0.846342,-0.789194,-0.0887934,-3.0522,8.43353,-7.8386,-68.612,0.465668,-78.2653,0,0,0,209.418,3.92722,613.49,0,0,0,0,0,0,1.03952,-0.0711038,-1.43166,-441.781,918.998
0.086,0.523495,-1.0669,0.850557,-0.793113,-0.0761066,-3.06393,8.42826,-7.83621,-68.0138,0.463245,-77.62,0,0,0,208.389,3.90435,608.246,0,0,0,0,0,0,1.0388,-0.0718559,-1.43931,-436.661,919.41
0.0865,0.52346,-1.06844,0.85477,-0.79703,-0.0632088,-3.07585,8.42275,-7.83351,-67.419,0.460838,-76.9815,0,0,0,207.371,3.88153,603.035,0,0,0,0,0,0,1.03808,-0.0726061,-1.44693,-431.588,919.818
0.087,0.523432,-1.06998,0.85898,-0.800946,-0.0501065,-3.08795,8.41704,-7.83053,-66.8277,0.458446,-76.3497,0,0,0,206.361,3.85875,597.858,0,0,0,0,0,0,1.03736,-0.0733543,-1.45452,-426.561,920.224
0.0875,0.52341,-1.07152,0.863187,-0.804861,-0.0368062,-3.10023,8.41111,-7.82727,-66.24,0.456067,-75.7245,0,0,0,205.359,3.83603,592.716,0,0,0,0,0,0,1.03663,-0.0741005,-1.46207,-421.579,920.626
0.088,0.523395,-1.07308,0.867391,-0.808774,-0.0233143,-3.11268,8.40499,-7.82374,-65.6559,0.453701,-75.1058,0,0,0,204.366,3.81335,587.609,0,0,0,0,0,0,1.03589,-0.0748445,-1.4696,-416.643,921.026
0.0885,0.523387,-1.07464,0.871592,-0.812685,-0.00963719,-3.1253,8.39868,-7.81995,-65.0754,0.451346,-74.4936,0,0,0,203.38,3.79071,582.536,0,0,0,0,0,0,1.03516,-0.0755864,-1.47709,-411.752,921.422
0.089,0.523385,-1.0762,0.87579,-0.816594,0.00421899,-3.13809,8.3922,-7.81592,-64.4985,0.449,-73.8876,0,0,0,202.402,3.76809,577.5,0,0,0,0,0,0,1.03442,-0.076326,-1.48455,-406.906,921.816
0.0895,0.523391,-1.07777,0.879984,-0.820501,0.018248,-3.15104,8.38554,-7.81165,-63.9252,0.446656,-73.2879,0,0,0,201.431,3.74546,572.499,0,0,0,0,0,0,1.03367,-0.0770633,-1.49199,-402.105,922.206
0.09,0.523403,-1.07935,0.884175,-0.824405,0.0324439,-3.16415,8.37873,-7.80715,-63.3557,0.444314,-72.6943,0,0,0,200.467,3.72279,567.535,0,0,0,0,0,0,1.03293,-0.0777983,-1.49939,-397.35,922.593
0.0905,0.523423,-1.08094,0.888363,-0.828308,0.0468006,-3.17742,8.37177,-7.80243,-62.7899,0.441972,-72.1069,0,0,0,199.51,3.70008,562.608,0,0,0,0,0,0,1.03217,-0.0785308,-1.50676,-392.639,922.978
0.091,0.52345,-1.08253,0.892547,-0.832208,0.0613123,-3.19083,8.36467,-7.7975,-62.2278,0.439638,-71.5254,0,0,0,198.559,3.67743,557.719,0,0,0,0,0,0,1.03142,-0.0792609,-1.51411,-387.973,923.359
0.0915,0.523485,-1.08413,0.896727,-0.836105,0.0759731,-3.2044,8.35743,-7.79237,-61.6695,0.437315,-70.9498,0,0,0,197.613,3.65483,552.867,0,0,0,0,0,0,1.03066,-0.0799884,-1.52142,-383.351,923.738
0.092,0.523526,-1.08574,0.900904,-0.84,0.0907774,-3.2181,8.35007,-7.78704,-61.1149,0.435,-70.3801,0,0,0,196.674,3.63228,548.053,0,0,0,0,0,0,1.0299,-0.0807134,-1.52871,-378.774,924.113
0.0925,0.523575,-1.08735,0.905078,-0.843892,0.105719,-3.23195,8.34258,-7.78154,-60.5642,0.432692,-69.8162,0,0,0,195.74,3.60977,543.278,0,0,0,0,0,0,1.02913,-0.0814358,-1.53597,-374.241,924.486
0.093,0.523632,-1.08897,0.909247,-0.847781,0.120794,-3.24592,8.33499,-7.77585,-60.0172,0.43039,-69.2581,0,0,0,194.811,3.5873,538.54,0,0,0,0,0,0,1.02836,-0.0821555,-1.5432,-369.752,924.856
0.0935,0.523696,-1.09059,0.913412,-0.851668,0.135995,-3.26003,8.32729,-7.77,-59.4741,0.428092,-68.7055,0,0,0,193.887,3.56485,533.842,0,0,0,0,0,0,1.02759,-0.0828725,-1.5504,-365.307,925.223
0.094,0.523768,-1.09223,0.917574,-0.855551,0.151318,-3.27427,8.31949,-7.76398,-58.9347,0.425797,-68.1586,0,0,0,192.968,3.54241,529.182,0,0,0,0,0,0,1.02681,-0.0835867,-1.55757,-360.906,925.587
0.0945,0.523848,-1.09387,0.921732,-0.859432,0.166756,-3.28863,8.31161,-7.75782,-58.3992,0.423501,-67.6172,0,0,0,192.053,3.51998,524.562,0,0,0,0,0,0,1.02603,-0.0842981,-1.56472,-356.547,925.949
0.095,0.523935,-1.09552,0.925886,-0.863309,0.182306,-3.3031,8.30363,-7.7515,-57.8675,0.421203,-67.0814,0,0,0,191.142,3.49751,519.982,0,0,0,0,0,0,1.02525,-0.0850067,-1.57184,-352.232,926.307
0.0955,0.52403,-1.09717,0.930036,-0.867183,0.197961,-3.31769,8.29558,-7.74505,-57.3397,0.418899,-66.5511,0,0,0,190.236,3.47501,515.441,0,0,0,0,0,0,1.02446,-0.0857124,-1.57893,-347.96,926.663
0.096,0.524133,-1.09883,0.934181,-0.871054,0.213717,-3.3324,8.28746,-7.73846,-56.8157,0.41659,-66.0261,0,0,0,189.332,3.45247,510.941,0,0,0,0,0,0,1.02367,-0.0864152,-1.586,-343.73,927.016
0.0965,0.524244,-1.1005,0.938323,-0.874922,0.229569,-3.3472,8.27926,-7.73174,-56.2956,0.414274,-65.5066,0,0,0,188.433,3.42988,506.48,0,0,0,0,0,0,1.02287,-0.087115,-1.59304,-339.542,927.367
0.097,0.524362,-1.10218,0.942461,-0.878786,0.245511,-3.36211,8.27101,-7.72491,-55.7793,0.41195,-64.9924,0,0,0,187.536,3.40724,502.06,0,0,0,0,0,0,1.02207,-0.0878119,-1.60005,-335.397,927.715
0.0975,0.524489,-1.10387,0.946594,-0.882647,0.261539,-3.37712,8.2627,-7.71796,-55.2669,0.409617,-64.4835,0,0,0,186.643,3.38454,497.681,0,0,0,0,0,0,1.02127,-0.0885057,-1.60704,-331.294,928.06
0.098,0.524624,-1.10556,0.950723,-0.886504,0.277649,-3.39223,8.25433,-7.7109,-54.7583,0.407273,-63.9798,0,0,0,185.753,3.36177,493.342,0,0,0,0,0,0,1.02047,-0.0891965,-1.61401,-327.232,928.403
0.0985,0.524767,-1.10726,0.954848,-0.890358,0.293835,-3.40742,8.24592,-7.70374,-54.2536,0.404919,-63.4814,0,0,0,184.865,3.33893,489.044,0,0,0,0,0,0,1.01966,-0.0898842,-1.62094,-323.212,928.742
0.099,0.524918,-1.10897,0.958969,-0.894208,0.310093,-3.4227,8.23747,-7.69648,-53.7528,0.402553,-62.9881,0,0,0,183.98,3.31602,484.787,0,0,0,0,0,0,1.01885,-0.0905688,-1.62786,-319.234,929.08
0.0995,0.525077,-1.11068,0.963086,-0.898054,0.326419,-3.43807,8.22898,-7.68913,-53.2558,0.400179,-62.4999,0,0,0,183.097,3.29307,480.57,0,0,0,0,0,0,1.01803,-0.0912502,-1.63474,-315.296,929.415
0.1,0.525244,-1.1124,0.967198,-0.901897,0.342808,-3.45351,8.22046,-7.68169,-52.7627,0.397804,-62.0163,0,0,0,182.216,3.27013,476.39,0,0,0,0,0,0,1.01721,-0.0919285,-1.64161,-311.399,929.747
0.1005,0.52542,-1.11413,0.971306,-0.905736,0.359256,-3.46903,8.21191,-7.67418,-52.2734,0.395425,-61.5364,0,0,0,181.338,3.2472,472.241,0,0,0,0,0,0,1.01639,-0.0926036,-1.64845,-307.541,930.076
0.101,0.525604,-1.11587,0.97541,-0.909571,0.375761,-3.48462,8.20333,-7.66658,-51.788,0.393044,-61.06,0,0,0,180.462,3.22427,468.121,0,0,0,0,0,0,1.01556,-0.0932755,-1.65526,-303.724,930.404
0.1015,0.525796,-1.11762,0.97951,-0.913402,0.392319,-3.50029,8.19472,-7.65891,-51.3065,0.390659,-60.5871,0,0,0,179.587,3.20134,464.031,0,0,0,0,0,0,1.01473,-0.0939442,-1.66205,-299.946,930.728
0.102,0.525996,-1.11937,0.983605,-0.91723,0.408927,-3.51602,8.1861,-7.65117,-50.8287,0.38827,-60.1176,0,0,0,178.715,3.17841,459.97,0,0,0,0,0,0,1.0139,-0.0946096,-1.66882,-296.207,931.05
0.1025,0.526204,-1.12114,0.987696,-0.921053,0.425581,-3.53182,8.17747,-7.64336,-50.3548,0.385875,-59.6516,0,0,0,177.844,3.15548,455.939,0,0,0,0,0,0,1.01306,-0.0952718,-1.67557,-292.507,931.37
0.103,0.526421,-1.12291,0.991782,-0.924873,0.442279,-3.54768,8.16881,-7.63549,-49.8846,0.383474,-59.1888,0,0,0,176.975,3.13253,451.936,0,0,0,0,0,0,1.01223,-0.0959306,-1.68229,-288.846,931.687
0.1035,0.526647,-1.12468,0.995865,-0.928689,0.459018,-3.5636,8.16015,-7.62756,-49.4183,0.381067,-58.7294,0,0,0,176.107,3.10956,447.962,0,0,0,0,0,0,1.01138,-0.0965862,-1.68899,-285.223,932.002
0.104,0.52688,-1.12647,0.999942,-0.932501,0.475795,-3.57958,8.15148,-7.61958,-48.9557,0.378652,-58.2732,0,0,0,175.241,3.08657,444.017,0,0,0,0,0,0,1.01054,-0.0972385,-1.69566,-281.638,932.315
0.1045,0.527123,-1.12826,1.00402,-0.936308,0.492608,-3.59561,8.14281,-7.61154,-48.4969,0.376261,-57.8203,0,0,0,174.376,3.06382,440.101,0,0,0,0,0,0,1.00969,-0.0978875,-1.70232,-278.09,932.625
0.105,0.527373,-1.13006,1.00809,-0.940112,0.509453,-3.6117,8.13413,-7.60345,-48.0419,0.373926,-57.3705,0,0,0,173.513,3.04157,436.213,0,0,0,0,0,0,1.00883,-0.0985331,-1.70895,-274.58,932.932
0.1055,0.527632,-1.13187,1.01215,-0.943912,0.526328,-3.62784,8.12545,-7.59531,-47.5905,0.371648,-56.9238,0,0,0,172.651,3.01981,432.354,0,0,0,0,0,0,1.00798,-0.0991754,-1.71556,-271.108,933.237
0.106,0.527899,-1.13369,1.01621,-0.947708,0.54323,-3.64403,8.11678,-7.58712,-47.1429,0.369423,-56.4802,0,0,0,171.79,2.99852,428.522,0,0,0,0,0,0,1.00712,-0.0998143,-1.72215,-267.672,933.54
0.1065,0.528175,-1.13552,1.02027,-0.951499,0.560158,-3.66027,8.10811,-7.57889,-46.6989,0.367252,-56.0397,0,0,0,170.931,2.97772,424.719,0,0,0,0,0,0,1.00626,-0.10045,-1.72871,-264.273,933.841
0.107,0.52846,-1.13735,1.02432,-0.955286,0.577107,-3.67655,8.09944,-7.57063,-46.2587,0.365133,-55.6022,0,0,0,170.072,2.95737,420.944,0,0,0,0,0,0,1.00539,-0.101082,-1.73526,-260.91,934.139
