t,ang,vel,E,tou,act,fac,opt,power,coord,spT,spP
0.014,-0.879866,-1.00034,7.67628e-05,0.00950538,7.1254e-05,1.09515,121.812,-0.00950864,q1,0,0
0.0145,-0.880376,-1.03643,7.62404e-05,0.00958249,7.14871e-05,1.09856,122.019,-0.00993155,q1,0,0
0.015,-0.880903,-1.07286,7.58584e-05,0.00965643,7.1687e-05,1.102,122.235,-0.01036,q1,0,0
0.0155,-0.881448,-1.10961,7.58299e-05,0.00972958,7.18717e-05,1.10547,122.459,-0.0107961,q1,0,0
0.016,-0.882013,-1.14663,7.58015e-05,0.00980267,7.20469e-05,1.10896,122.691,-0.0112401,q1,0,0
0.0165,-0.882595,-1.18388,7.5773e-05,0.00987574,7.22131e-05,1.11247,122.932,-0.0116917,q1,0,0
0.017,-0.883196,-1.22131,7.57446e-05,0.0099488,7.23707e-05,1.116,123.181,-0.0121505,q1,0,0
0.0175,-0.883816,-1.25888,7.57161e-05,0.0100219,7.252e-05,1.11953,123.44,-0.0126163,q1,0,0
0.018,-0.884455,-1.29655,7.56876e-05,0.010095,7.26614e-05,1.12308,123.707,-0.0130887,q1,0,0
0.0185,-0.885113,-1.3343,7.56592e-05,0.0101682,7.27952e-05,1.12662,123.983,-0.0135674,q1,0,0
0.019,-0.88579,-1.37209,7.56307e-05,0.0102414,7.29218e-05,1.13017,124.268,-0.0140522,q1,0,0
0.0195,-0.886485,-1.4099,7.56023e-05,0.0103148,7.30416e-05,1.13372,124.562,-0.0145429,q1,0,0
0.02,-0.8872,-1.44771,7.57047e-05,0.0103885,7.31558e-05,1.13726,124.865,-0.0150394,q1,0,0
0.0205,-0.887933,-1.48548,7.60217e-05,0.0104641,7.32762e-05,1.1408,125.178,-0.0155441,q1,0,0
0.021,-0.888685,-1.5232,7.63386e-05,0.010542,7.34053e-05,1.14432,125.5,-0.0160575,q1,0,0
0.0215,-0.889456,-1.56085,7.66556e-05,0.0106222,7.35427e-05,1.14784,125.832,-0.0165796,q1,0,0
0.022,-0.890246,-1.59841,7.69725e-05,0.0107046,7.36882e-05,1.15135,126.173,-0.0171103,q1,0,0
0.0225,-0.891054,-1.63585,7.72894e-05,0.0107893,7.38412e-05,1.15484,126.524,-0.0176497,q1,0,0
0.023,-0.891882,-1.67318,7.76064e-05,0.0108761,7.40015e-05,1.15832,126.884,-0.0181977,q1,0,0
0.0235,-0.892728,-1.71037,7.79233e-05,0.0109652,7.41688e-05,1.16178,127.254,-0.0187545,q1,0,0
0.024,-0.893592,-1.74741,7.82403e-05,0.0110563,7.43427e-05,1.16522,127.633,-0.01932,q1,0,0
0.0245,-0.894475,-1.7843,7.85572e-05,0.0111496,7.4523e-05,1.16865,128.023,-0.0198943,q1,0,0
0.025,-0.895376,-1.82102,7.92511e-05,0.0112455,7.47125e-05,1.17205,128.422,-0.0204784,q1,0,0
0.0255,-0.896296,-1.85757,8.03635e-05,0.0113482,7.49391e-05,1.17544,128.831,-0.0210802,q1,0,0
0.026,-0.897234,-1.89395,8.14759e-05,0.0114583,7.5205e-05,1.1788,129.25,-0.0217014,q1,0,0
0.0265,-0.89819,-1.93013,8.25882e-05,0.0115754,7.55086e-05,1.18215,129.679,-0.0223422,q1,0,0
0.027,-0.899164,-1.96613,8.37006e-05,0.0116996,7.58481e-05,1.18547,130.118,-0.023003,q1,0,0
0.0275,-0.900156,-2.00193,8.4813e-05,0.0118307,7.62219e-05,1.18877,130.566,-0.0236842,q1,0,0
0.028,-0.901166,-2.03753,8.59254e-05,0.0119685,7.66286e-05,1.19205,131.025,-0.0243862,q1,0,0
0.0285,-0.902193,-2.07293,8.70377e-05,0.012113,7.70666e-05,1.19531,131.494,-0.0251093,q1,0,0
0.029,-0.903239,-2.10813,8.81501e-05,0.0122639,7.75346e-05,1.19854,131.972,-0.025854,q1,0,0
0.0295,-0.904302,-2.14312,8.92625e-05,0.0124214,7.80312e-05,1.20175,132.461,-0.0266205,q1,0,0
0.03,-0.905382,-2.17791,8.9213e-05,0.0125828,7.85403e-05,1.20494,132.959,-0.0274041,q1,0,0
0.0305,-0.906479,-2.21249,8.82825e-05,0.0127372,7.89938e-05,1.2081,133.468,-0.0281808,q1,0,0
0.031,-0.907594,-2.24687,8.73519e-05,0.0128835,7.93857e-05,1.21124,133.986,-0.0289475,q1,0,0
0.0315,-0.908726,-2.28105,8.64214e-05,0.0130221,7.97189e-05,1.21436,134.515,-0.0297039,q1,0,0
0.032,-0.909875,-2.31503,8.54908e-05,0.0131531,7.99959e-05,1.21746,135.053,-0.0304497,q1,0,0
0.0325,-0.911041,-2.34882,8.45603e-05,0.0132768,8.02192e-05,1.22054,135.601,-0.0311847,q1,0,0
0.033,-0.912224,-2.38241,8.36297e-05,0.0133935,8.03913e-05,1.22359,136.159,-0.0319088,q1,0,0
0.0335,-0.913424,-2.41582,8.26992e-05,0.0135033,8.05144e-05,1.22663,136.727,-0.0326216,q1,0,0
0.034,-0.91464,-2.44905,8.17686e-05,0.0136066,8.05906e-05,1.22964,137.305,-0.0333232,q1,0,0
0.0345,-0.915873,-2.4821,8.08381e-05,0.0137034,8.06221e-05,1.23263,137.892,-0.0340132,q1,0,0
0.035,-0.917122,-2.51498,7.99249e-05,0.0137958,8.06211e-05,1.2356,138.49,-0.034696,q1,0,0
0.0355,-0.918388,-2.54766,7.90207e-05,0.0138879,8.06127e-05,1.23856,139.097,-0.0353816,q1,0,0
0.036,-0.91967,-2.58012,7.81164e-05,0.0139798,8.05977e-05,1.24148,139.713,-0.0360696,q1,0,0
0.0365,-0.920968,-2.61234,7.72121e-05,0.0140715,8.05762e-05,1.24438,140.339,-0.0367595,q1,0,0
0.037,-0.922282,-2.64428,7.63078e-05,0.0141629,8.05483e-05,1.24726,140.974,-0.0374506,q1,0,0
0.0375,-0.923612,-2.67591,7.54035e-05,0.014254,8.05139e-05,1.2501,141.619,-0.0381423,q1,0,0
0.038,-0.924958,-2.70716,7.44992e-05,0.0143447,8.04731e-05,1.2529,142.273,-0.0388333,q1,0,0
0.0385,-0.926319,-2.73786,7.35949e-05,0.0144347,8.04261e-05,1.25565,142.936,-0.03952,q1,0,0
0.039,-0.927695,-2.76779,7.26906e-05,0.0145238,8.03727e-05,1.25833,143.608,-0.0401988,q1,0,0
0.0395,-0.929087,-2.79677,7.17864e-05,0.0146118,8.03131e-05,1.26091,144.288,-0.0408658,q1,0,0
0.04,-0.930492,-2.82463,7.26797e-05,0.0146993,8.02523e-05,1.2634,144.977,-0.0415201,q1,0,0
0.0405,-0.931911,-2.85127,7.4146e-05,0.0147884,8.02022e-05,1.26577,145.673,-0.0421657,q1,0,0
0.041,-0.933343,-2.87662,7.56124e-05,0.0148791,8.01632e-05,1.26803,146.377,-0.0428017,q1,0,0
0.0415,-0.934787,-2.90065,7.70788e-05,0.0149714,8.01353e-05,1.27016,147.088,-0.0434267,q1,0,0
0.042,-0.936243,-2.9233,7.85451e-05,0.015065,8.01183e-05,1.27217,147.806,-0.0440396,q1,0,0
0.0425,-0.937711,-2.94453,8.00115e-05,0.01516,8.01122e-05,1.27406,148.529,-0.0446392,q1,0,0
0.043,-0.939188,-2.96429,8.14778e-05,0.0152608,8.01405e-05,1.27581,149.259,-0.0452375,q1,0,0
0.0435,-0.940675,-2.98255,8.29442e-05,0.015373,8.02327e-05,1.27742,149.993,-0.0458508,q1,0,0
0.044,-0.94217,-2.99927,8.44106e-05,0.0154962,8.0386e-05,1.2789,150.733,-0.0464773,q1,0,0
0.0445,-0.943674,-3.01442,8.58769e-05,0.0156302,8.05987e-05,1.28024,151.476,-0.0471159,q1,0,0
0.045,-0.945184,-3.02797,8.53255e-05,0.0157669,8.08292e-05,1.28144,152.223,-0.0477418,q1,0,0
0.0455,-0.946701,-3.03998,8.44264e-05,0.015893,8.10089e-05,1.2825,152.973,-0.0483143,q1,0,0
0.046,-0.948224,-3.05052,8.35274e-05,0.0160087,8.11406e-05,1.28343,153.726,-0.048835,q1,0,0
0.0465,-0.949752,-3.05967,8.26284e-05,0.0161145,8.12266e-05,1.28423,154.481,-0.049305,q1,0,0
0.047,-0.951283,-3.06748,8.17294e-05,0.0162105,8.12687e-05,1.28492,155.237,-0.0497253,q1,0,0
0.0475,-0.952819,-3.07403,8.08303e-05,0.0162978,8.12734e-05,1.2855,155.995,-0.0501001,q1,0,0
0.048,-0.954357,-3.07939,7.99313e-05,0.0163817,8.12669e-05,1.28597,156.753,-0.0504458,q1,0,0
0.0485,-0.955898,-3.08362,7.90323e-05,0.0164631,8.12538e-05,1.28634,157.511,-0.050766,q1,0,0
0.049,-0.957441,-3.08678,7.81333e-05,0.0165419,8.12342e-05,1.28662,158.269,-0.0510613,q1,0,0
0.0495,-0.958985,-3.08893,7.72342e-05,0.0166182,8.12082e-05,1.28681,159.027,-0.0513326,q1,0,0
0.05,-0.960529,-3.09014,7.78666e-05,0.0166931,8.11811e-05,1.28692,159.783,-0.0515838,q1,0,0
0.0505,-0.962075,-3.09044,7.85832e-05,0.0167678,8.11595e-05,1.28694,160.538,-0.05182,q1,0,0
0.051,-0.96362,-3.08991,7.92997e-05,0.0168425,8.11432e-05,1.2869,161.291,-0.0520419,q1,0,0
0.0515,-0.965164,-3.08859,8.00163e-05,0.0169172,8.11323e-05,1.28678,162.042,-0.0522502,q1,0,0
0.052,-0.966708,-3.08654,8.07329e-05,0.0169918,8.11268e-05,1.2866,162.791,-0.0524457,q1,0,0
0.0525,-0.968251,-3.08379,8.14495e-05,0.017067,8.11294e-05,1.28636,163.537,-0.052631,q1,0,0
0.053,-0.969792,-3.08041,8.21661e-05,0.017147,8.11597e-05,1.28606,164.28,-0.0528197,q1,0,0
0.0535,-0.971331,-3.07643,8.28827e-05,0.0172326,8.12205e-05,1.28571,165.022,-0.0530151,q1,0,0
0.054,-0.972868,-3.07191,8.35992e-05,0.0173238,8.13104e-05,1.28531,165.763,-0.0532171,q1,0,0
0.0545,-0.974403,-3.06688,8.43051e-05,0.0174203,8.14283e-05,1.28487,166.503,-0.053426,q1,0,0
0.055,-0.975935,-3.06138,8.47707e-05,0.0175207,8.15667e-05,1.28439,167.241,-0.0536375,q1,0,0
0.0555,-0.977464,-3.05546,8.52363e-05,0.0176236,8.17195e-05,1.28386,167.978,-0.0538484,q1,0,0
0.056,-0.97899,-3.04916,8.57019e-05,0.0177292,8.18862e-05,1.28331,168.713,-0.0540591,q1,0,0
0.0565,-0.980513,-3.0425,8.61674e-05,0.0178373,8.20661e-05,1.28272,169.446,-0.0542699,q1,0,0
0.057,-0.982033,-3.03554,8.6633e-05,0.0179478,8.22588e-05,1.28211,170.178,-0.0544812,q1,0,0
0.0575,-0.983549,-3.0283,8.70986e-05,0.0180607,8.24636e-05,1.28147,170.908,-0.0546931,q1,0,0
0.058,-0.985061,-3.02082,8.75642e-05,0.0181759,8.268e-05,1.28081,171.637,-0.054906,q1,0,0
0.0585,-0.98657,-3.01312,8.80298e-05,0.0182934,8.29075e-05,1.28013,172.364,-0.0551202,q1,0,0
0.059,-0.988074,-3.00525,8.84953e-05,0.0184131,8.31455e-05,1.27943,173.089,-0.0553359,q1,0,0
0.0595,-0.989575,-2.99723,8.88993e-05,0.0185349,8.33935e-05,1.27872,173.813,-0.0555535,q1,0,0
0.06,-0.991071,-2.98909,8.89168e-05,0.0186561,8.36385e-05,1.278,174.535,-0.0557648,q1,0,0
0.0605,-0.992564,-2.98087,8.89342e-05,0.018775,8.38735e-05,1.27728,175.255,-0.0559657,q1,0,0
0.061,-0.994052,-2.97257,8.89517e-05,0.0188918,8.40987e-05,1.27654,175.974,-0.0561571,q1,0,0
0.0615,-0.995537,-2.96424,8.89691e-05,0.0190065,8.43148e-05,1.2758,176.691,-0.0563398,q1,0,0
0.062,-0.997017,-2.9559,8.89865e-05,0.0191193,8.4522e-05,1.27506,177.407,-0.0565146,q1,0,0
0.0625,-0.998492,-2.94756,8.9004e-05,0.0192303,8.47208e-05,1.27433,178.121,-0.0566824,q1,0,0
0.063,-0.999964,-2.93927,8.90214e-05,0.0193395,8.49115e-05,1.27359,178.833,-0.0568439,q1,0,0
0.0635,-1.00143,-2.93102,8.90389e-05,0.0194471,8.50945e-05,1.27286,179.545,-0.0569999,q1,0,0
0.064,-1.0029,-2.92286,8.90563e-05,0.0195531,8.52702e-05,1.27214,180.254,-0.0571511,q1,0,0
0.0645,-1.00435,-2.9148,8.93909e-05,0.0196578,8.54392e-05,1.27142,180.963,-0.0572986,q1,0,0
0.065,-1.00581,-2.9069,9.07742e-05,0.0197714,8.56455e-05,1.27072,181.67,-0.0574735,q1,0,0
0.0655,-1.00726,-2.89933,9.21575e-05,0.0198977,8.59043e-05,1.27005,182.376,-0.05769,q1,0,0
0.066,-1.00871,-2.89213,9.35407e-05,0.0200364,8.62132e-05,1.26941,183.082,-0.0579478,q1,0,0
0.0665,-1.01015,-2.88535,9.4924e-05,0.0201871,8.65697e-05,1.2688,183.786,-0.0582467,q1,0,0
0.067,-1.01159,-2.87901,9.63073e-05,0.0203494,8.6972e-05,1.26824,184.489,-0.0585863,q1,0,0
0.0675,-1.01303,-2.87315,9.76905e-05,0.0205232,8.74178e-05,1.26772,185.192,-0.0589664,q1,0,0
0.068,-1.01447,-2.86781,9.90738e-05,0.0207082,8.79052e-05,1.26724,185.895,-0.0593871,q1,0,0
0.0685,-1.0159,-2.863,0.000100457,0.020904,8.84325e-05,1.26682,186.597,-0.0598483,q1,0,0
0.069,-1.01733,-2.85877,0.00010184,0.0211105,8.89978e-05,1.26644,187.299,-0.0603502,q1,0,0
0.0695,-1.01876,-2.85514,0.000103384,0.0213277,8.96006e-05,1.26612,188.001,-0.0608937,q1,0,0
0.07,-1.02019,-2.85213,0.00010526,0.0215592,9.02551e-05,1.26585,188.703,-0.0614898,q1,0,0
0.0705,-1.02161,-2.84978,0.000107135,0.0218058,9.09639e-05,1.26564,189.406,-0.0621418,q1,0,0
0.071,-1.02304,-2.8481,0.00010901,0.0220672,9.17244e-05,1.26549,190.11,-0.0628496,q1,0,0
0.0715,-1.02446,-2.84711,0.000110885,0.022343,9.25345e-05,1.2654,190.814,-0.063613,q1,0,0
0.072,-1.02588,-2.84683,0.000112761,0.022633,9.3392e-05,1.26538,191.519,-0.0644324,q1,0,0
0.0725,-1.02731,-2.8473,0.000114636,0.0229368,9.42946e-05,1.26542,192.226,-0.0653079,q1,0,0
0.073,-1.02873,-2.84852,0.000116511,0.0232542,9.52405e-05,1.26553,192.934,-0.0662401,q1,0,0
0.0735,-1.03016,-2.85052,0.000118386,0.023585,9.62277e-05,1.26571,193.644,-0.0672295,q1,0,0
0.074,-1.03158,-2.85332,0.000120262,0.023929,9.72543e-05,1.26595,194.356,-0.0682769,q1,0,0
0.0745,-1.03301,-2.85693,0.00012266,0.0242868,9.83222e-05,1.26628,195.07,-0.0693857,q1,0,0
0.075,-1.03444,-2.86135,0.000125775,0.024669,9.94735e-05,1.26667,195.786,-0.0705868,q1,0,0
0.0755,-1.03587,-2.86651,0.00012889,0.025077,0.000100712,1.26713,196.505,-0.0718836,q1,0,0
0.076,-1.03731,-2.87236,0.000132005,0.02551,0.000102034,1.26765,197.227,-0.0732738,q1,0,0
0.0765,-1.03874,-2.87883,0.00013512,0.0259673,0.000103435,1.26822,197.953,-0.0747553,q1,0,0
0.077,-1.04018,-2.88586,0.000138235,0.0264482,0.000104913,1.26885,198.681,-0.0763258,q1,0,0
0.0775,-1.04163,-2.89339,0.00014135,0.0269522,0.000106464,1.26952,199.413,-0.0779833,q1,0,0
0.078,-1.04308,-2.90137,0.000144466,0.0274786,0.000108084,1.27023,200.149,-0.0797256,q1,0,0
0.0785,-1.04453,-2.90973,0.000147581,0.0280269,0.00010977,1.27097,200.889,-0.0815507,q1,0,0
0.079,-1.04599,-2.91842,0.000150696,0.0285964,0.00011152,1.27174,201.632,-0.0834563,q1,0,0
0.0795,-1.04745,-2.92737,0.000154828,0.0291898,0.000113342,1.27254,202.38,-0.0854493,q1,0,0
0.08,-1.04891,-2.93656,0.000159911,0.0298233,0.0001153,1.27335,203.132,-0.0875779,q1,0,0
0.0805,-1.05039,-2.94598,0.000164994,0.0304985,0.000117396,1.27419,203.889,-0.0898482,q1,0,0
0.081,-1.05186,-2.95564,0.000170077,0.0312145,0.000119625,1.27504,204.65,-0.0922588,q1,0,0
0.0815,-1.05334,-2.96551,0.00017516,0.0319702,0.00012198,1.27592,205.415,-0.0948082,q1,0,0
0.082,-1.05483,-2.97561,0.000180243,0.0327647,0.000124457,1.27681,206.186,-0.0974951,q1,0,0
0.0825,-1.05632,-2.98593,0.000185326,0.0335971,0.00012705,1.27772,206.961,-0.100319,q1,0,0
0.083,-1.05781,-2.99646,0.000190409,0.0344667,0.000129754,1.27865,207.744,-0.103278,q1,0,0
0.0835,-1.05931,-3.00721,0.000195493,0.035373,0.000132563,1.2796,208.533,-0.106374,q1,0,0
0.084,-1.06082,-3.01816,0.000200576,0.0363149,0.000135473,1.28057,209.329,-0.109604,q1,0,0
0.0845,-1.06233,-3.02931,0.00020514,0.0372903,0.000138474,1.28156,210.132,-0.112964,q1,0,0
0.085,-1.06385,-3.04066,0.000209376,0.0382904,0.000141531,1.28256,210.941,-0.116428,q1,0,0
0.0855,-1.06537,-3.0522,0.000213611,0.0393143,0.00014464,1.28358,211.758,-0.119995,q1,0,0
0.086,-1.0669,-3.06393,0.000217846,0.0403617,0.0001478,1.28461,212.581,-0.123666,q1,0,0
0.0865,-1.06844,-3.07585,0.000222081,0.0414324,0.000151008,1.28566,213.411,-0.12744,q1,0,0
0.087,-1.06998,-3.08795,0.000226316,0.0425261,0.000154261,1.28673,214.247,-0.131318,q1,0,0
0.0875,-1.07152,-3.10023,0.000230551,0.0436424,0.000157557,1.28781,215.09,-0.135301,q1,0,0
0.088,-1.07308,-3.11268,0.000234786,0.0447812,0.000160896,1.2889,215.939,-0.13939,q1,0,0
0.0885,-1.07464,-3.1253,0.000239021,0.0459422,0.000164274,1.29001,216.795,-0.143583,q1,0,0
0.089,-1.0762,-3.13809,0.000243257,0.0471252,0.00016769,1.29113,217.658,-0.147883,q1,0,0
0.0895,-1.07777,-3.15104,0.000245143,0.0483194,0.000171106,1.29227,218.526,-0.152257,q1,0,0
0.09,-1.07935,-3.16415,0.000246052,0.0494954,0.000174416,1.29342,219.401,-0.156611,q1,0,0
0.0905,-1.08094,-3.17742,0.000246962,0.0506525,0.00017762,1.29458,220.282,-0.160944,q1,0,0
0.091,-1.08253,-3.19083,0.000247871,0.0517915,0.000180722,1.29576,221.169,-0.165258,q1,0,0
0.0915,-1.08413,-3.2044,0.00024878,0.0529135,0.000183726,1.29694,222.063,-0.169556,q1,0,0
0.092,-1.08574,-3.2181,0.000249689,0.0540195,0.000186637,1.29814,222.962,-0.17384,q1,0,0
0.0925,-1.08735,-3.23195,0.000250598,0.0551102,0.000189459,1.29935,223.866,-0.178113,q1,0,0
0.093,-1.08897,-3.24592,0.000251508,0.0561865,0.000192196,1.30057,224.777,-0.182377,q1,0,0
0.0935,-1.09059,-3.26003,0.000252417,0.0572493,0.000194852,1.30181,225.693,-0.186635,q1,0,0
0.094,-1.09223,-3.27427,0.000253326,0.0582992,0.00019743,1.30305,226.615,-0.190887,q1,0,0
0.0945,-1.09387,-3.28863,0.00025497,0.0593408,0.000199947,1.3043,227.542,-0.19515,q1,0,0
0.095,-1.09552,-3.3031,0.000256796,0.0603831,0.000202433,1.30556,228.474,-0.199452,q1,0,0
0.0955,-1.09717,-3.31769,0.000258623,0.0614263,0.00020489,1.30683,229.412,-0.203794,q1,0,0
0.096,-1.09883,-3.3324,0.000260449,0.0624708,0.000207318,1.30811,230.355,-0.208178,q1,0,0
0.0965,-1.1005,-3.3472,0.000262276,0.0635169,0.00020972,1.30939,231.302,-0.212604,q1,0,0
0.097,-1.10218,-3.36211,0.000264102,0.0645648,0.000212096,1.31069,232.254,-0.217074,q1,0,0
0.0975,-1.10387,-3.37712,0.000265929,0.0656148,0.000214448,1.31199,233.211,-0.221589,q1,0,0
0.098,-1.10556,-3.39223,0.000267755,0.066667,0.000216777,1.3133,234.172,-0.22615,q1,0,0
0.0985,-1.10726,-3.40742,0.000269582,0.0677219,0.000219083,1.31461,235.138,-0.230757,q1,0,0
0.099,-1.10897,-3.4227,0.000271408,0.0687794,0.000221368,1.31594,236.107,-0.235411,q1,0,0
0.0995,-1.11068,-3.43807,0.000273748,0.0698432,0.000223643,1.31726,237.081,-0.240125,q1,0,0
0.1,-1.1124,-3.45351,0.000276148,0.0709179,0.000225923,1.3186,238.058,-0.244915,q1,0,0
0.1005,-1.11413,-3.46903,0.000278548,0.0720035,0.000228209,1.31994,239.039,-0.249782,q1,0,0
0.101,-1.11587,-3.48462,0.000280948,0.0731001,0.000230499,1.32128,240.023,-0.254726,q1,0,0
0.1015,-1.11762,-3.50029,0.000283348,0.0742075,0.000232795,1.32263,241.011,-0.259748,q1,0,0
0.102,-1.11937,-3.51602,0.000285748,0.0753258,0.000235095,1.32399,242.001,-0.264847,q1,0,0
0.1025,-1.12114,-3.53182,0.000288147,0.0764547,0.0002374,1.32534,242.994,-0.270024,q1,0,0
0.103,-1.12291,-3.54768,0.000290547,0.0775943,0.000239708,1.32671,243.99,-0.27528,q1,0,0
0.1035,-1.12468,-3.5636,0.000292947,0.0787445,0.000242021,1.32807,244.988,-0.280614,q1,0,0
0.104,-1.12647,-3.57958,0.000295347,0.0799051,0.000244337,1.32944,245.988,-0.286027,q1,0,0
0.1045,-1.12826,-3.59561,0.000298495,0.0810816,0.000246674,1.33082,246.99,-0.291538,q1,0,0
0.105,-1.13006,-3.6117,0.00030165,0.0822795,0.000249047,1.3322,247.994,-0.297169,q1,0,0
0.1055,-1.13187,-3.62784,0.000304805,0.0834982,0.000251456,1.33358,248.999,-0.302918,q1,0,0
0.106,-1.13369,-3.64403,0.00030796,0.0847373,0.000253897,1.33496,250.005,-0.308786,q1,0,0
0.1065,-1.13552,-3.66027,0.000311115,0.0859966,0.00025637,1.33635,251.012,-0.314771,q1,0,0
0.107,-1.13735,-3.67655,0.00031427,0.0872755,0.000258873,1.33774,252.02,-0.320873,q1,0,0
0.1075,-1.13919,-3.69287,0.000317425,0.0885736,0.000261406,1.33913,253.028,-0.327091,q1,0,0
0.108,-1.14105,-3.70924,0.00032058,0.0898908,0.000263966,1.34052,254.036,-0.333426,q1,0,0
0.1085,-1.1429,-3.72564,0.000323735,0.0912264,0.000266552,1.34192,255.043,-0.339877,q1,0,0
0.109,-1.14477,-3.74208,0.000326983,0.0925803,0.000269164,1.34331,256.05,-0.346443,q1,0,0
0.1095,-1.14665,-3.75855,0.000331223,0.0939618,0.000271828,1.34471,257.056,-0.35316,q1,0,0
0.11,-1.14853,-3.77505,0.000335463,0.0953771,0.000274562,1.34611,258.061,-0.360054,q1,0,0
0.1105,-1.15042,-3.79159,0.000339702,0.0968255,0.000277363,1.34751,259.065,-0.367122,q1,0,0
0.111,-1.15232,-3.80815,0.000343942,0.098306,0.000280229,1.34891,260.066,-0.374364,q1,0,0
0.1115,-1.15423,-3.82474,0.000348182,0.0998179,0.000283155,1.35032,261.065,-0.381778,q1,0,0
0.112,-1.15615,-3.84136,0.000352422,0.101361,0.000286139,1.35172,262.063,-0.389362,q1,0,0
0.1125,-1.15807,-3.858,0.000356661,0.102935,0.00028918,1.35312,263.061,-0.397121,q1,0,0
0.113,-1.16,-3.87466,0.000360901,0.10454,0.000292273,1.35453,264.06,-0.405055,q1,0,0
0.1135,-1.16195,-3.89134,0.000365141,0.106175,0.000295418,1.35593,265.061,-0.413162,q1,0,0
0.114,-1.1639,-3.90804,0.000369689,0.10784,0.000298611,1.35734,266.064,-0.421443,q1,0,0
0.1145,-1.16585,-3.92476,0.000375638,0.109553,0.000301902,1.35874,267.068,-0.42997,q1,0,0
0.115,-1.16782,-3.94149,0.000381588,0.111323,0.000305312,1.36015,268.073,-0.438777,q1,0,0
0.1155,-1.16979,-3.95823,0.000387538,0.113147,0.000308834,1.36155,269.08,-0.447861,q1,0,0
0.116,-1.17178,-3.97499,0.000393487,0.115024,0.000312465,1.36296,270.088,-0.457221,q1,0,0
0.1165,-1.17377,-3.99176,0.000399437,0.116954,0.000316198,1.36436,271.098,-0.466854,q1,0,0
0.117,-1.17577,-4.00854,0.000405387,0.118936,0.000320031,1.36577,272.11,-0.476758,q1,0,0
