time,/ap
0.151055,-0.000226181
0.153531,-0.000217668
0.156007,-0.000209878
0.158483,-0.000202088
0.16096,-0.000195013
0.163436,-0.000187937
0.165912,-0.000181492
0.168389,-0.000175047
0.170865,-0.000169184
0.173341,-0.000163321
0.175818,-0.000157943
0.178294,-0.000152565
0.18077,-0.000147609
0.183246,-0.000142652
0.185723,-0.000138067
0.188199,-0.000133482
0.190675,-0.000129238
0.193152,-0.000124994
0.195628,-0.000121066
0.198104,-0.000117137
0.200581,-0.000113501
0.203057,-0.000109865
0.205533,-0.000106499
0.20801,-0.000103132
0.210486,-0.000100013
0.212962,-9.6894e-05
0.215438,-9.4001e-05
0.217915,-9.11079e-05
0.220391,-8.84212e-05
0.222867,-8.57345e-05
0.225344,-8.3237e-05
0.22782,-8.07395e-05
0.230296,-7.84162e-05
0.232773,-7.6093e-05
0.235249,-7.39307e-05
0.237725,-7.17684e-05
0.240201,-6.9755e-05
0.242678,-6.77416e-05
0.245154,-6.58662e-05
0.24763,-6.39908e-05
0.250107,-6.22436e-05
0.252583,-6.04965e-05
0.255059,-5.88687e-05
0.257536,-5.72409e-05
0.260012,-5.57245e-05
0.262488,-5.4208e-05
0.264964,-5.27958e-05
0.267441,-5.13836e-05
0.269917,-5.0069e-05
0.272393,-4.87544e-05
0.27487,-4.75317e-05
0.277346,-4.63089e-05
0.279822,-4.51728e-05
0.282299,-4.40366e-05
0.284775,-4.29825e-05
0.287251,-4.19284e-05
0.289728,-4.09523e-05
0.292204,-3.99763e-05
0.29468,-3.90753e-05
0.297156,-3.81744e-05
0.299633,-3.73467e-05
0.302109,-3.65191e-05
0.304585,-3.57637e-05
0.307062,-3.50082e-05
0.309538,-3.43243e-05
0.312014,-3.36404e-05
0.314491,-3.30275e-05
0.316967,-3.24147e-05
0.319443,-3.18731e-05
0.321919,-3.13315e-05
0.324396,-3.08627e-05
0.326872,-3.03939e-05
0.329348,-3.00019e-05
0.331825,-2.96099e-05
0.334301,-2.93023e-05
0.336777,-2.89948e-05
0.339254,-2.87835e-05
0.34173,-2.85722e-05
0.344206,-2.84754e-05
0.346683,-2.83785e-05
0.349159,-2.84241e-05
0.351635,-2.84697e-05
0.354111,-2.87036e-05
0.356588,-2.89374e-05
0.359064,-2.94361e-05
0.36154,-2.99347e-05
0.364017,-3.08353e-05
0.366493,-3.17359e-05
0.368969,-3.32899e-05
0.371446,-3.4844e-05
0.373922,-3.75675e-05
0.376398,-4.02911e-05
0.378874,-4.49138e-05
0.381351,-4.95366e-05
0.383827,-6.32697e-05
0.386303,-7.70029e-05
0.38878,-8.72372e-05
0.391256,-9.74714e-05
0.393732,-0.499238
0.396209,-0.998379
time,/km
0,-0.00387602
0.0024763,-0.00217635
0.00495261,-0.000476686
0.00742891,-0.000490767
0.00990521,-0.000504848
0.0123815,-0.0003099
0.0148578,-0.000114952
0.0173341,-0.000191087
0.0198104,-0.000267222
0.0222867,-0.000226293
0.024763,-0.000185363
0.0272393,-0.000170742
0.0297156,-0.000156121
0.0321919,-0.000144347
0.0346683,-0.000132574
0.0371446,-0.000124299
0.0396209,-0.000116024
0.0420972,-0.000109882
0.0445735,-0.00010374
0.0470498,-9.92101e-05
0.0495261,-9.46797e-05
0.0520024,-9.13752e-05
0.0544787,-8.80707e-05
0.056955,-8.578e-05
0.0594313,-8.34892e-05
0.0619076,-8.21081e-05
0.0643839,-8.0727e-05
0.0668602,-8.02396e-05
0.0693365,-7.97523e-05
0.0718128,-8.02436e-05
0.0742891,-8.0735e-05
0.0767654,-8.24477e-05
0.0792417,-8.41603e-05
0.081718,-8.76095e-05
0.0841943,-9.10587e-05
0.0866706,-9.7611e-05
0.0891469,-0.000104163
0.0916232,-0.000114274
0.0940995,-0.000124385
0.0965758,-0.000140117
0.0990521,-0.000155849
0.101528,-0.000163006
0.104005,-0.000170164
0.106481,-0.000123832
0.108957,-7.75003e-05
0.111434,-0.000116263
0.11391,-0.000155027
0.116386,-0.000141632
0.118863,-0.000128237
0.121339,-0.000142336
0.123815,-0.000156436
0.126291,-0.000157492
0.128768,-0.000158549
0.131244,-0.000183758
0.13372,-0.000208967
0.136197,-0.000222815
0.138673,-0.000236662
0.141149,-0.000262112
0.143626,-0.000287562
0.146102,-0.000335582
0.148578,-0.000383602
0.151055,-0.000475475
0.153531,-0.000567348
0.156007,-0.00065309
0.158483,-0.000738833
0.16096,-0.0172145
0.163436,-0.0336903
0.165912,-0.516503
0.168389,-0.999315
0.170865,-0.999442
0.173341,-0.999568
0.175818,-0.999635
0.178294,-0.999702
0.18077,-0.999734
0.183246,-0.999766
0.185723,-0.999786
0.188199,-0.999805
0.190675,-0.999819
0.193152,-0.999833
0.195628,-0.999842
0.198104,-0.999852
0.200581,-0.99986
0.203057,-0.999868
0.205533,-0.999874
0.20801,-0.99988
0.210486,-0.999885
0.212962,-0.99989
0.215438,-0.999894
0.217915,-0.999898
0.220391,-0.999901
0.222867,-0.999904
0.225344,-0.999907
0.22782,-0.99991
0.230296,-0.999912
0.232773,-0.999914
0.235249,-0.999915
0.237725,-0.999917
0.240201,-0.999918
0.242678,-0.999919
0.245154,-0.99992
0.24763,-0.999921
0.250107,-0.999921
0.252583,-0.999922
0.255059,-0.999922
0.257536,-0.999923
0.260012,-0.999923
0.262488,-0.999924
0.264964,-0.999925
0.267441,-0.999927
0.269917,-0.999929
0.272393,-0.999931
0.27487,-0.999935
0.277346,-0.999939
0.279822,-0.999943
0.282299,-0.999948
0.284775,-0.999954
0.287251,-0.99996
0.289728,-0.999962
0.292204,-0.999965
0.29468,-0.999873
0.297156,-0.999781
0.299633,-0.999798
0.302109,-0.999815
0.304585,-0.999762
0.307062,-0.999709
0.309538,-0.999826
0.312014,-0.999942
0.314491,-0.999949
0.316967,-0.999955
0.319443,-0.999957
0.321919,-0.999958
0.324396,-0.999961
0.326872,-0.999964
0.329348,-0.99997
0.331825,-0.999976
0.334301,-0.999963
0.336777,-0.999949
0.339254,-0.999893
0.34173,-0.999836
0.344206,-0.999839
0.346683,-0.999842
0.349159,-0.999829
0.351635,-0.999816
0.354111,-0.999756
0.356588,-0.999697
0.359064,-0.999815
0.36154,-0.999934
0.364017,-0.999936
0.366493,-0.999939
0.368969,-0.999706
0.371446,-0.999473
0.373922,-0.999396
0.376398,-0.999318
0.378874,-0.998975
0.381351,-0.998632
0.383827,-0.997326
0.386303,-0.996021
0.38878,-0.975568
0.391256,-0.955116
0.393732,-0.640735
0.396209,-0.326353
time,/hm
0,-0.927931
0.0024763,-0.950772
0.00495261,-0.973613
0.00742891,-0.921697
0.00990521,-0.869781
0.0123815,-0.493241
0.0148578,-0.116702
0.0173341,-0.0750564
0.0198104,-0.0334112
0.0222867,-0.0299277
0.024763,-0.0264443
0.0272393,-0.0448746
0.0297156,-0.0633049
0.0321919,-0.0701578
0.0346683,-0.0770108
0.0371446,-0.393689
0.0396209,-0.710368
0.0420972,-0.852063
0.0445735,-0.993759
0.0470498,-0.995016
0.0495261,-0.996273
0.0520024,-0.99688
0.0544787,-0.997487
0.056955,-0.997676
0.0594313,-0.997866
0.0619076,-0.997643
0.0643839,-0.99742
0.0668602,-0.72967
0.0693365,-0.461921
0.0718128,-0.234468
0.0742891,-0.00701544
0.0767654,-0.00519252
0.0792417,-0.0033696
0.081718,-0.00261907
0.0841943,-0.00186853
0.0866706,-0.00151834
0.0891469,-0.00116815
0.0916232,-0.00099213
0.0940995,-0.000816107
0.0965758,-0.000720973
0.0990521,-0.00062584
0.101528,-0.000565694
0.104005,-0.000505548
0.106481,-0.000464221
0.108957,-0.000422895
0.111434,-0.000392715
0.11391,-0.000362535
0.116386,-0.000339491
0.118863,-0.000316447
0.121339,-0.000298224
0.123815,-0.00028
0.126291,-0.000265184
0.128768,-0.000250368
0.131244,-0.000238059
0.13372,-0.00022575
0.136197,-0.000215349
0.138673,-0.000204948
0.141149,-0.000196038
0.143626,-0.000187127
0.146102,-0.000179409
0.148578,-0.00017169
0.151055,-0.000164954
0.153531,-0.000158217
0.156007,-0.000152293
0.158483,-0.000146368
0.16096,-0.000141061
0.163436,-0.000135753
0.165912,-0.000130941
0.168389,-0.00012613
0.170865,-0.000121738
0.173341,-0.000117347
0.175818,-0.000113338
0.178294,-0.000109329
0.18077,-0.000105668
0.183246,-0.000102006
0.185723,-9.86616e-05
0.188199,-9.53167e-05
0.190675,-9.22572e-05
0.193152,-8.91976e-05
0.195628,-8.63952e-05
0.198104,-8.35927e-05
0.200581,-8.10223e-05
0.203057,-7.84519e-05
0.205533,-7.60917e-05
0.20801,-7.37316e-05
0.210486,-7.15628e-05
0.212962,-6.9394e-05
0.215438,-6.74004e-05
0.217915,-6.54067e-05
0.220391,-6.35737e-05
0.222867,-6.17408e-05
0.225344,-6.00556e-05
0.22782,-5.83703e-05
0.230296,-5.68212e-05
0.232773,-5.5272e-05
0.235249,-5.38485e-05
0.237725,-5.24251e-05
0.240201,-5.11182e-05
0.242678,-4.98113e-05
0.245154,-4.86129e-05
0.24763,-4.74146e-05
0.250107,-4.63177e-05
0.252583,-4.52209e-05
0.255059,-4.42194e-05
0.257536,-4.3218e-05
0.260012,-4.23067e-05
0.262488,-4.13953e-05
0.264964,-4.05697e-05
0.267441,-3.97441e-05
0.269917,-3.90006e-05
0.272393,-3.82571e-05
0.27487,-3.75931e-05
0.277346,-3.69291e-05
0.279822,-3.6343e-05
0.282299,-3.57568e-05
0.284775,-3.52478e-05
0.287251,-3.47388e-05
0.289728,-3.43074e-05
0.292204,-3.3876e-05
0.29468,-3.35237e-05
0.297156,-3.31713e-05
0.299633,-3.29005e-05
0.302109,-3.26297e-05
0.304585,-3.24446e-05
0.307062,-3.22595e-05
0.309538,-3.21671e-05
0.312014,-3.20747e-05
0.314491,-3.20864e-05
0.316967,-3.20981e-05
0.319443,-3.22314e-05
0.321919,-3.23647e-05
0.324396,-3.26441e-05
0.326872,-3.29235e-05
0.329348,-3.33633e-05
0.331825,-3.38031e-05
0.334301,-3.44361e-05
0.336777,-3.50691e-05
0.339254,-3.59488e-05
0.34173,-3.68285e-05
0.344206,-3.8034e-05
0.346683,-3.92395e-05
0.349159,-4.089e-05
0.351635,-4.25406e-05
0.354111,-4.48196e-05
0.356588,-4.70986e-05
0.359064,-5.02988e-05
0.36154,-5.3499e-05
0.364017,-5.81282e-05
0.366493,-6.27574e-05
0.368969,-6.97303e-05
0.371446,-7.67031e-05
0.373922,-8.80352e-05
0.376398,-9.93672e-05
0.378874,-0.000118746
0.381351,-0.000138125
0.383827,-0.000188785
0.386303,-0.000239445
0.38878,-0.00030536
0.391256,-0.000371275
0.393732,-0.00841425
0.396209,-0.0164572
