t,ang,vel,E,tou,act,fac,opt,power,coord,spT,spP
0.0505,-0.424475,-4.9082,0.0083899,4.41745,0.00797788,1.3589,407.472,-21.6817,q3,0,0
0.051,-0.426943,-4.96623,0.00838132,4.44467,0.007996,1.36279,407.885,-22.0732,q3,0,0
0.0515,-0.429441,-5.02352,0.00837274,4.47117,0.00801293,1.36662,408.301,-22.461,q3,0,0
0.052,-0.431967,-5.08006,0.00836416,4.49698,0.00802873,1.3704,408.722,-22.8449,q3,0,0
0.0525,-0.434521,-5.13585,0.00835558,4.52212,0.00804344,1.37411,409.146,-23.2249,q3,0,0
0.053,-0.437103,-5.19088,0.008347,4.5466,0.00805712,1.37776,409.574,-23.6008,q3,0,0
0.0535,-0.439712,-5.24513,0.00833842,4.57044,0.00806981,1.38135,410.006,-23.9726,q3,0,0
0.054,-0.442348,-5.29861,0.00832984,4.59366,0.00808155,1.38488,410.442,-24.34,q3,0,0
0.0545,-0.44501,-5.35129,0.00833011,4.61629,0.00809241,1.38835,410.881,-24.7031,q3,0,0
0.055,-0.447699,-5.40318,0.00843935,4.64004,0.00810542,1.39176,411.324,-25.071,q3,0,0
0.0555,-0.450413,-5.45427,0.00854858,4.66617,0.0081227,1.3951,411.77,-25.4505,q3,0,0
0.056,-0.453153,-5.50453,0.00865782,4.69457,0.00814407,1.39838,412.22,-25.8414,q3,0,0
0.0565,-0.455917,-5.55396,0.00876706,4.72517,0.00816935,1.4016,412.673,-26.2434,q3,0,0
0.057,-0.458707,-5.60254,0.0088763,4.75788,0.00819835,1.40475,413.13,-26.6562,q3,0,0
0.0575,-0.46152,-5.65026,0.00898554,4.79262,0.00823092,1.40785,413.589,-27.0796,q3,0,0
0.058,-0.464357,-5.69712,0.00909477,4.82932,0.0082669,1.41087,414.052,-27.5132,q3,0,0
0.0585,-0.467217,-5.7431,0.00920401,4.86791,0.00830614,1.41384,414.519,-27.9569,q3,0,0
0.059,-0.4701,-5.7882,0.00931325,4.90831,0.00834848,1.41674,414.988,-28.4103,q3,0,0
0.0595,-0.473005,-5.8324,0.00947917,4.9512,0.00839506,1.41957,415.46,-28.8774,q3,0,0
0.06,-0.475932,-5.87572,0.0096452,4.99725,0.00844696,1.42234,415.936,-29.3624,q3,0,0
0.0605,-0.47888,-5.91813,0.00981124,5.04632,0.00850392,1.42505,416.414,-29.8648,q3,0,0
0.061,-0.48185,-5.95963,0.00997727,5.09831,0.00856573,1.42769,416.896,-30.3841,q3,0,0
0.0615,-0.48484,-6.00022,0.0101433,5.15312,0.00863217,1.43027,417.38,-30.9199,q3,0,0
0.062,-0.48785,-6.03989,0.0103093,5.21064,0.00870304,1.43279,417.867,-31.4717,q3,0,0
0.0625,-0.49088,-6.07864,0.0104754,5.27076,0.00877813,1.43524,418.358,-32.0391,q3,0,0
0.063,-0.493929,-6.11647,0.0106414,5.3334,0.00885727,1.43762,418.85,-32.6216,q3,0,0
0.0635,-0.496996,-6.15337,0.0108074,5.39846,0.00894027,1.43995,419.346,-33.2187,q3,0,0
0.064,-0.500082,-6.18933,0.0110781,5.46716,0.00902912,1.44221,419.844,-33.8381,q3,0,0
0.0645,-0.503185,-6.2244,0.0113577,5.54111,0.00912642,1.44441,420.345,-34.4901,q3,0,0
0.065,-0.506306,-6.25859,0.0116373,5.62014,0.00923183,1.44655,420.849,-35.1742,q3,0,0
0.0655,-0.509444,-6.29194,0.0119169,5.70407,0.00934498,1.44863,421.356,-35.8897,q3,0,0
0.066,-0.512598,-6.32446,0.0121965,5.79273,0.00946553,1.45066,421.865,-36.6359,q3,0,0
0.0665,-0.515768,-6.3562,0.0124761,5.88596,0.00959314,1.45263,422.376,-37.4123,q3,0,0
0.067,-0.518954,-6.38716,0.0127557,5.98358,0.00972751,1.45456,422.891,-38.2181,q3,0,0
0.0675,-0.522155,-6.41738,0.0130353,6.08545,0.00986834,1.45643,423.407,-39.0526,q3,0,0
0.068,-0.525371,-6.44687,0.0133149,6.19142,0.0100153,1.45826,423.927,-39.9153,q3,0,0
0.0685,-0.528602,-6.47566,0.0136717,6.30226,0.0101697,1.46004,424.449,-40.8113,q3,0,0
0.069,-0.531847,-6.50378,0.0140427,6.41938,0.0103336,1.46177,424.974,-41.7502,q3,0,0
0.0695,-0.535105,-6.53128,0.0144137,6.5426,0.0105067,1.46347,425.501,-42.7315,q3,0,0
0.07,-0.538378,-6.55819,0.0147847,6.6717,0.0106886,1.46512,426.031,-43.7543,q3,0,0
0.0705,-0.541664,-6.58454,0.0151557,6.80649,0.010879,1.46674,426.563,-44.8177,q3,0,0
0.071,-0.544962,-6.61038,0.0155267,6.94678,0.0110773,1.46832,427.098,-45.9209,q3,0,0
0.0715,-0.548274,-6.63573,0.0158978,7.09238,0.0112833,1.46987,427.636,-47.0631,q3,0,0
0.072,-0.551598,-6.66063,0.0162688,7.24311,0.0114967,1.4714,428.176,-48.2437,q3,0,0
0.0725,-0.554934,-6.68509,0.0166398,7.39881,0.0117171,1.47289,428.719,-49.4617,q3,0,0
0.073,-0.558283,-6.70917,0.0171641,7.56098,0.0119468,1.47436,429.265,-50.728,q3,0,0
0.0735,-0.561644,-6.73319,0.0177349,7.73332,0.0121914,1.47582,429.814,-52.07,q3,0,0
0.074,-0.565016,-6.75755,0.0183058,7.91576,0.0124505,1.4773,430.366,-53.4912,q3,0,0
0.0745,-0.568401,-6.78263,0.0188767,8.10807,0.0127235,1.47882,430.92,-54.994,q3,0,0
0.075,-0.571799,-6.80876,0.0194475,8.31008,0.0130097,1.4804,431.478,-56.5813,q3,0,0
0.0755,-0.57521,-6.83627,0.0200184,8.52159,0.0133085,1.48207,432.039,-58.2559,q3,0,0
0.076,-0.578636,-6.86542,0.0205893,8.74246,0.0136195,1.48383,432.603,-60.0207,q3,0,0
0.0765,-0.582076,-6.89648,0.0211601,8.97253,0.013942,1.4857,433.172,-61.8789,q3,0,0
0.077,-0.585532,-6.92968,0.021731,9.21168,0.0142755,1.4877,433.744,-63.834,q3,0,0
0.0775,-0.589006,-6.96522,0.0226324,9.46311,0.0146247,1.48983,434.32,-65.9126,q3,0,0
0.078,-0.592498,-7.00328,0.0236826,9.73643,0.0150041,1.49211,434.902,-68.1869,q3,0,0
0.0785,-0.59601,-7.04404,0.0247327,10.0318,0.0154132,1.49454,435.487,-70.6641,q3,0,0
0.079,-0.599543,-7.08764,0.0257829,10.3485,0.0158509,1.49714,436.077,-73.3467,q3,0,0
0.0795,-0.603098,-7.13421,0.026833,10.6863,0.0163157,1.49991,436.673,-76.2382,q3,0,0
0.08,-0.606677,-7.18385,0.0278832,11.0236,0.0168066,1.5,437.273,-79.1918,q3,0,0
0.0805,-0.610282,-7.23662,0.0289333,11.3776,0.0173223,1.5,437.878,-82.3354,q3,0,0
0.081,-0.613914,-7.29258,0.0299835,11.7483,0.0178618,1.5,438.49,-85.6754,q3,0,0
0.0815,-0.617575,-7.35174,0.0310336,12.1351,0.0184239,1.5,439.106,-89.2142,q3,0,0
0.082,-0.621267,-7.41408,0.0328453,12.5444,0.0190183,1.5,439.729,-93.0049,q3,0,0
0.0825,-0.62499,-7.47933,0.0351384,13.0021,0.0196841,1.5,440.359,-97.2467,q3,0,0
0.083,-0.628746,-7.54703,0.0374315,13.5091,0.0204221,1.5,440.994,-101.953,q3,0,0
0.0835,-0.632537,-7.61677,0.0397246,14.0635,0.0212293,1.5,441.636,-107.118,q3,0,0
0.084,-0.636363,-7.68815,0.0420178,14.6634,0.0221025,1.5,442.285,-112.735,q3,0,0
0.0845,-0.640226,-7.76081,0.0443109,15.3073,0.0230388,1.5,442.941,-118.797,q3,0,0
0.085,-0.644124,-7.8344,0.046604,15.9933,0.0240354,1.5,443.603,-125.298,q3,0,0
0.0855,-0.64806,-7.90858,0.0488971,16.72,0.0250896,1.5,444.273,-132.231,q3,0,0
0.086,-0.652033,-7.98308,0.0511903,17.4858,0.0261989,1.5,444.949,-139.59,q3,0,0
0.0865,-0.656043,-8.0576,0.0550814,18.3021,0.0273801,1.5,445.631,-147.471,q3,0,0
0.087,-0.660091,-8.13185,0.0603586,19.2336,0.0287292,1.5,446.321,-156.405,q3,0,0
0.0875,-0.664175,-8.20549,0.0656357,20.2853,0.0302528,1.5,447.017,-166.451,q3,0,0
0.088,-0.668296,-8.27822,0.0709129,21.4524,0.0319433,1.5,447.719,-177.588,q3,0,0
0.0885,-0.672453,-8.34976,0.07619,22.7307,0.0337931,1.5,448.428,-189.796,q3,0,0
0.089,-0.676645,-8.41988,0.0814672,24.1157,0.0357952,1.5,449.142,-203.052,q3,0,0
0.0895,-0.680873,-8.48835,0.0867443,25.6037,0.0379429,1.5,449.863,-217.333,q3,0,0
0.09,-0.685134,-8.55496,0.0920215,27.1905,0.0402296,1.5,450.589,-232.614,q3,0,0
0.0905,-0.689427,-8.61953,0.0972986,28.8727,0.0426492,1.5,451.32,-248.869,q3,0,0
0.091,-0.693753,-8.68191,0.108957,30.6914,0.0452619,1.5,452.057,-266.46,q3,0,0
0.0915,-0.698109,-8.74177,0.128153,32.956,0.048522,1.5,452.798,-288.094,q3,0,0
0.092,-0.702494,-8.79862,0.14735,35.71,0.0524904,1.5,453.543,-314.198,q3,0,0
0.0925,-0.706907,-8.85202,0.166546,38.9343,0.0571354,1.5,454.293,-344.647,q3,0,0
0.093,-0.711345,-8.90158,0.185742,42.6107,0.062427,1.5,455.046,-379.303,q3,0,0
0.0935,-0.715808,-8.94692,0.204939,46.7219,0.0683365,1.5,455.802,-418.017,q3,0,0
0.094,-0.720292,-8.98773,0.224135,51.251,0.0748364,1.5,456.561,-460.63,q3,0,0
0.0945,-0.724795,-9.02372,0.243331,56.1823,0.0819005,1.5,457.322,-506.973,q3,0,0
0.095,-0.729314,-9.05463,0.262527,61.5003,0.0895037,1.5,458.084,-556.863,q3,0,0
0.0955,-0.733848,-9.08024,0.269534,67.1182,0.0975171,1.5,458.847,-609.449,q3,0,0
0.096,-0.738394,-9.10072,0.256767,72.3027,0.104875,1.5,459.611,-658.007,q3,0,0
0.0965,-0.742948,-9.11666,0.244001,76.8865,0.111339,1.5,460.375,-700.948,q3,0,0
0.097,-0.74751,-9.12865,0.231235,80.8939,0.116948,1.5,461.138,-738.452,q3,0,0
0.0975,-0.752076,-9.13725,0.218469,84.3483,0.121741,1.5,461.9,-770.712,q3,0,0
0.098,-0.756647,-9.143,0.205703,87.2718,0.125754,1.5,462.66,-797.926,q3,0,0
0.0985,-0.761219,-9.14636,0.192937,89.6859,0.12902,1.5,463.419,-820.299,q3,0,0
0.099,-0.765793,-9.14779,0.18017,91.6109,0.131575,1.5,464.176,-838.038,q3,0,0
0.0995,-0.770367,-9.14773,0.167404,93.0665,0.133449,1.5,464.931,-851.347,q3,0,0
0.1,-0.77494,-9.14655,0.157588,94.0856,0.134692,1.5,465.683,-860.558,q3,0,0
0.1005,-0.779513,-9.14453,0.154517,94.9007,0.135641,1.5,466.432,-867.822,q3,0,0
0.101,-0.784085,-9.14179,0.151446,95.5922,0.136411,1.5,467.178,-873.884,q3,0,0
0.1015,-0.788655,-9.13842,0.148375,96.165,0.13701,1.5,467.922,-878.796,q3,0,0
0.102,-0.793223,-9.1345,0.145304,96.6238,0.137446,1.5,468.662,-882.61,q3,0,0
0.1025,-0.797789,-9.13013,0.142233,96.9731,0.137727,1.5,469.398,-885.377,q3,0,0
0.103,-0.802353,-9.12536,0.139162,97.2173,0.137858,1.5,470.132,-887.143,q3,0,0
0.1035,-0.806914,-9.12029,0.136091,97.3732,0.137865,1.5,470.861,-888.072,q3,0,0
0.104,-0.811473,-9.11494,0.13302,97.5061,0.137841,1.5,471.587,-888.762,q3,0,0
0.1045,-0.816029,-9.10931,0.130617,97.6228,0.137795,1.5,472.309,-889.276,q3,0,0
0.105,-0.820582,-9.10342,0.130489,97.7336,0.137742,1.5,473.027,-889.71,q3,0,0
0.1055,-0.825133,-9.09725,0.13036,97.8435,0.137688,1.5,473.743,-890.106,q3,0,0
0.106,-0.82968,-9.0908,0.130232,97.9524,0.137634,1.5,474.457,-890.466,q3,0,0
0.1065,-0.834223,-9.08407,0.130103,98.0604,0.13758,1.5,475.169,-890.788,q3,0,0
0.107,-0.838764,-9.07706,0.129975,98.1674,0.137524,1.5,475.879,-891.072,q3,0,0
0.1075,-0.8433,-9.06977,0.129846,98.2734,0.137469,1.5,476.586,-891.318,q3,0,0
0.108,-0.847833,-9.0622,0.129717,98.3785,0.137412,1.5,477.291,-891.526,q3,0,0
0.1085,-0.852363,-9.05436,0.129589,98.4826,0.137355,1.5,477.994,-891.697,q3,0,0
0.109,-0.856888,-9.04624,0.129268,98.5857,0.137298,1.5,478.695,-891.83,q3,0,0
0.1095,-0.861409,-9.03786,0.127857,98.6835,0.137234,1.5,479.393,-891.888,q3,0,0
0.11,-0.865926,-9.02923,0.126446,98.7735,0.13716,1.5,480.089,-891.848,q3,0,0
0.1105,-0.870438,-9.02034,0.125036,98.8558,0.137076,1.5,480.782,-891.713,q3,0,0
0.111,-0.874946,-9.01122,0.123625,98.9304,0.136983,1.5,481.473,-891.484,q3,0,0
0.1115,-0.879449,-9.00188,0.122214,98.9974,0.13688,1.5,482.161,-891.162,q3,0,0
0.112,-0.883948,-8.99231,0.120803,99.0567,0.136767,1.5,482.848,-890.749,q3,0,0
0.1125,-0.888441,-8.98255,0.119393,99.1084,0.136645,1.5,483.531,-890.246,q3,0,0
0.113,-0.89293,-8.97259,0.117982,99.1524,0.136514,1.5,484.212,-889.654,q3,0,0
0.1135,-0.897414,-8.96245,0.11651,99.1889,0.136373,1.5,484.891,-888.975,q3,0,0
0.114,-0.901893,-8.95214,0.114263,99.2152,0.136219,1.5,485.567,-888.188,q3,0,0
0.1145,-0.906366,-8.94167,0.112017,99.2295,0.13605,1.5,486.241,-887.278,q3,0,0
0.115,-0.910834,-8.93107,0.10977,99.2318,0.135866,1.5,486.912,-886.246,q3,0,0
0.1155,-0.915297,-8.92033,0.107523,99.2222,0.135666,1.5,487.58,-885.095,q3,0,0
0.116,-0.919755,-8.90948,0.105277,99.2007,0.135452,1.5,488.246,-883.827,q3,0,0
0.1165,-0.924207,-8.89852,0.10303,99.1673,0.135222,1.5,488.91,-882.443,q3,0,0
0.117,-0.928653,-8.88748,0.100783,99.1221,0.134978,1.5,489.57,-880.946,q3,0,0
0.1175,-0.933094,-8.87636,0.0985366,99.0651,0.13472,1.5,490.228,-879.337,q3,0,0
0.118,-0.937529,-8.86517,0.0962899,98.9963,0.134446,1.5,490.884,-877.619,q3,0,0
0.1185,-0.941959,-8.85393,0.0957901,98.9206,0.134165,1.5,491.537,-875.836,q3,0,0
0.119,-0.946383,-8.84264,0.0952974,98.8425,0.133882,1.5,492.187,-874.03,q3,0,0
0.1195,-0.950802,-8.83132,0.0948046,98.7623,0.133598,1.5,492.835,-872.202,q3,0,0
0.12,-0.955215,-8.81998,0.0943118,98.6799,0.133312,1.5,493.48,-870.355,q3,0,0
0.1205,-0.959622,-8.80868,0.0938191,98.5953,0.133024,1.5,494.123,-868.494,q3,0,0
0.121,-0.964023,-8.79741,0.0933263,98.5085,0.132735,1.5,494.763,-866.619,q3,0,0
0.1215,-0.968419,-8.78617,0.0928335,98.4195,0.132444,1.5,495.4,-864.731,q3,0,0
0.122,-0.97281,-8.77497,0.0923407,98.3283,0.132152,1.5,496.035,-862.828,q3,0,0
0.1225,-0.977194,-8.7638,0.091848,98.235,0.131859,1.5,496.667,-860.912,q3,0,0
0.123,-0.981573,-8.75268,0.0917304,98.1405,0.131565,1.5,497.296,-858.992,q3,0,0
0.1235,-0.985947,-8.74159,0.0916459,98.046,0.131273,1.5,497.923,-857.078,q3,0,0
0.124,-0.990315,-8.73053,0.0915614,97.9516,0.130983,1.5,498.548,-855.17,q3,0,0
0.1245,-0.994677,-8.71952,0.0914769,97.8573,0.130693,1.5,499.169,-853.268,q3,0,0
0.125,-0.999034,-8.70854,0.0913924,97.7631,0.130406,1.5,499.789,-851.373,q3,0,0
0.1255,-1.00339,-8.69759,0.0913079,97.6689,0.13012,1.5,500.405,-849.484,q3,0,0
0.126,-1.00773,-8.68668,0.0912234,97.5749,0.129835,1.5,501.02,-847.602,q3,0,0
0.1265,-1.01207,-8.67581,0.0911389,97.4811,0.129552,1.5,501.632,-845.728,q3,0,0
0.127,-1.01641,-8.66497,0.0910544,97.3876,0.12927,1.5,502.243,-843.86,q3,0,0
0.1275,-1.02074,-8.65416,0.0919777,97.2966,0.128993,1.5,502.852,-842.02,q3,0,0
0.128,-1.02506,-8.64335,0.0930903,97.2124,0.128726,1.5,503.459,-840.241,q3,0,0
0.1285,-1.02938,-8.63253,0.094203,97.1349,0.128469,1.5,504.064,-838.52,q3,0,0
