t,ang,vel,E,tou,act,fac,opt,power,coord
0.0265,-0.869372,0.247276,-0.999939,-98.3188,-0.910048,1.02358,105.548,-24.3118,q1
0.027,-0.869248,0.250065,-0.999939,-98.7736,-0.914042,1.02385,105.545,-24.6998,q1
0.0275,-0.869122,0.252799,-0.999939,-99.2089,-0.917859,1.02411,105.543,-25.0799,q1
0.028,-0.868995,0.255486,-0.999939,-99.6256,-0.921506,1.02437,105.54,-25.4529,q1
0.0285,-0.868867,0.258133,-0.999939,-100.025,-0.924992,1.02462,105.537,-25.8196,q1
0.029,-0.868737,0.260748,-0.999939,-100.407,-0.928322,1.02487,105.535,-26.1808,q1
0.0295,-0.868606,0.263339,-0.999939,-100.772,-0.931505,1.02512,105.532,-26.5373,q1
0.03,-0.868474,0.265912,-0.999939,-101.123,-0.934546,1.02536,105.529,-26.8898,q1
0.0305,-0.86834,0.268475,-0.999939,-101.459,-0.937451,1.0256,105.526,-27.2392,q1
0.031,-0.868205,0.271034,-0.999939,-101.781,-0.940228,1.02585,105.524,-27.5861,q1
0.0315,-0.868069,0.273595,-0.999938,-102.09,-0.942882,1.02609,105.521,-27.9313,q1
0.032,-0.867932,0.276165,-0.999938,-102.386,-0.945417,1.02634,105.518,-28.2754,q1
0.0325,-0.867793,0.278748,-0.999938,-102.67,-0.94784,1.02658,105.515,-28.6191,q1
0.033,-0.867653,0.28135,-0.999938,-102.943,-0.950155,1.02683,105.512,-28.963,q1
0.0335,-0.867511,0.283977,-0.999938,-103.205,-0.952367,1.02708,105.509,-29.3078,q1
0.034,-0.867369,0.286631,-0.999938,-103.457,-0.954481,1.02734,105.506,-29.6539,q1
0.0345,-0.867225,0.289319,-0.999938,-103.699,-0.956501,1.02759,105.503,-30.002,q1
0.035,-0.867079,0.292043,-0.999938,-103.931,-0.958431,1.02785,105.5,-30.3524,q1
0.0355,-0.866933,0.294807,-0.999938,-104.155,-0.960276,1.02811,105.497,-30.7056,q1
0.036,-0.866785,0.297615,-0.999938,-104.37,-0.962038,1.02838,105.494,-31.0621,q1
0.0365,-0.866635,0.300469,-0.999938,-104.577,-0.963722,1.02865,105.491,-31.4223,q1
0.037,-0.866484,0.303372,-0.999938,-104.777,-0.965332,1.02893,105.488,-31.7864,q1
0.0375,-0.866332,0.306326,-0.999938,-104.97,-0.966869,1.02921,105.485,-32.1549,q1
0.038,-0.866178,0.309332,-0.999938,-105.155,-0.968339,1.0295,105.482,-32.5279,q1
0.0385,-0.866022,0.312393,-0.999938,-105.334,-0.969743,1.02979,105.479,-32.9058,q1
0.039,-0.865865,0.31551,-0.999938,-105.507,-0.971085,1.03009,105.475,-33.2886,q1
0.0395,-0.865707,0.318683,-0.999938,-105.674,-0.972367,1.03039,105.472,-33.6767,q1
0.04,-0.865547,0.321914,-0.999937,-105.836,-0.973592,1.0307,105.469,-34.07,q1
0.0405,-0.865385,0.325202,-0.999937,-105.992,-0.974763,1.03101,105.465,-34.4688,q1
0.041,-0.865222,0.328548,-0.999937,-106.143,-0.975881,1.03133,105.462,-34.8731,q1
0.0415,-0.865056,0.331952,-0.999937,-106.289,-0.97695,1.03166,105.459,-35.2829,q1
0.042,-0.86489,0.335412,-0.999937,-106.431,-0.977972,1.03198,105.455,-35.6982,q1
0.0425,-0.864721,0.338929,-0.999937,-106.568,-0.978948,1.03232,105.452,-36.1191,q1
0.043,-0.864551,0.342501,-0.999937,-106.701,-0.979881,1.03266,105.448,-36.5453,q1
0.0435,-0.864378,0.346125,-0.999937,-106.83,-0.980772,1.03301,105.445,-36.9766,q1
0.044,-0.864204,0.349751,-0.999937,-106.955,-0.981624,1.03335,105.441,-37.4077,q1
0.0445,-0.864029,0.35333,-0.999937,-107.076,-0.982437,1.03369,105.437,-37.8331,q1
0.045,-0.863851,0.356825,-0.999937,-107.191,-0.983215,1.03403,105.434,-38.2485,q1
0.0455,-0.863672,0.360197,-0.999937,-107.302,-0.983958,1.03435,105.43,-38.6498,q1
0.046,-0.863491,0.36341,-0.999937,-107.407,-0.984668,1.03465,105.426,-39.0328,q1
0.0465,-0.863309,0.366425,-0.999936,-107.507,-0.985347,1.03494,105.422,-39.3933,q1
0.047,-0.863125,0.369209,-0.999936,-107.601,-0.985995,1.03521,105.419,-39.7274,q1
0.0475,-0.862939,0.371723,-0.999936,-107.69,-0.986614,1.03544,105.415,-40.0309,q1
0.048,-0.862753,0.373933,-0.999936,-107.773,-0.987206,1.03566,105.411,-40.2998,q1
0.0485,-0.862565,0.375803,-0.999936,-107.849,-0.987772,1.03583,105.407,-40.53,q1
0.049,-0.862377,0.3773,-0.999936,-107.919,-0.988313,1.03598,105.403,-40.7177,q1
0.0495,-0.862188,0.37841,-0.999936,-107.982,-0.988829,1.03608,105.399,-40.8616,q1
0.05,-0.861999,0.37914,-0.999936,-108.039,-0.989323,1.03615,105.395,-40.962,q1
0.0505,-0.861809,0.379492,-0.999936,-108.09,-0.989794,1.03618,105.391,-41.0194,q1
0.051,-0.861619,0.379472,-0.999935,-108.135,-0.990245,1.03618,105.387,-41.0343,q1
0.0515,-0.86143,0.379083,-0.999935,-108.174,-0.990675,1.03615,105.383,-41.007,q1
0.052,-0.86124,0.378328,-0.999935,-108.208,-0.991087,1.03607,105.379,-40.938,q1
0.0525,-0.861052,0.377211,-0.999935,-108.235,-0.99148,1.03597,105.375,-40.8276,q1
0.053,-0.860863,0.375734,-0.999935,-108.258,-0.991856,1.03583,105.372,-40.6762,q1
0.0535,-0.860676,0.373902,-0.999935,-108.275,-0.992215,1.03565,105.368,-40.4841,q1
0.054,-0.860489,0.371717,-0.999935,-108.286,-0.992558,1.03544,105.364,-40.2519,q1
0.0545,-0.860304,0.369182,-0.999935,-108.293,-0.992886,1.0352,105.36,-39.9798,q1
0.055,-0.86012,0.366301,-0.999934,-108.294,-0.993199,1.03493,105.356,-39.6683,q1
0.0555,-0.859938,0.363077,-0.999934,-108.291,-0.993498,1.03462,105.352,-39.3179,q1
0.056,-0.859757,0.359514,-0.999934,-108.283,-0.993784,1.03428,105.348,-38.9291,q1
0.0565,-0.859578,0.355615,-0.999934,-108.27,-0.994058,1.03391,105.345,-38.5023,q1
0.057,-0.859402,0.351384,-0.999934,-108.252,-0.994319,1.03351,105.341,-38.0381,q1
0.0575,-0.859227,0.346825,-0.999934,-108.23,-0.994568,1.03307,105.337,-37.5369,q1
0.058,-0.859055,0.341941,-0.999934,-108.204,-0.994807,1.03261,105.334,-36.9993,q1
0.0585,-0.858885,0.336736,-0.999933,-108.173,-0.995034,1.03211,105.33,-36.4256,q1
0.059,-0.858718,0.331213,-0.999933,-108.138,-0.995252,1.03158,105.327,-35.8165,q1
0.0595,-0.858554,0.325374,-0.999933,-108.098,-0.99546,1.03103,105.323,-35.1724,q1
0.06,-0.858393,0.319225,-0.999933,-108.055,-0.995659,1.03044,105.32,-34.4938,q1
0.0605,-0.858235,0.312767,-0.999933,-108.008,-0.995849,1.02983,105.317,-33.7812,q1
0.061,-0.85808,0.306004,-0.999933,-107.956,-0.99603,1.02918,105.313,-33.0351,q1
0.0615,-0.857929,0.298938,-0.999932,-107.901,-0.996204,1.02851,105.31,-32.2558,q1
0.062,-0.857781,0.291574,-0.999932,-107.842,-0.996369,1.02781,105.307,-31.444,q1
0.0625,-0.857637,0.283913,-0.999932,-107.78,-0.996528,1.02708,105.304,-30.6001,q1
0.063,-0.857497,0.275958,-0.999932,-107.714,-0.996679,1.02632,105.301,-29.7245,q1
0.0635,-0.857362,0.267714,-0.999932,-107.644,-0.996824,1.02553,105.298,-28.8178,q1
0.064,-0.85723,0.259183,-0.999931,-107.571,-0.996962,1.02472,105.296,-27.8804,q1
0.0645,-0.857102,0.250367,-0.999931,-107.494,-0.997094,1.02388,105.293,-26.9129,q1
0.065,-0.856979,0.241271,-0.999931,-107.414,-0.99722,1.02301,105.29,-25.9159,q1
0.0655,-0.856861,0.231902,-0.999931,-107.33,-0.99734,1.02212,105.288,-24.8901,q1
0.066,-0.856748,0.222275,-0.999931,-107.244,-0.997455,1.0212,105.285,-23.8377,q1
0.0665,-0.856639,0.21241,-0.99993,-107.155,-0.997565,1.02026,105.283,-22.7608,q1
0.067,-0.856535,0.202324,-0.99993,-107.063,-0.99767,1.0193,105.281,-21.6614,q1
0.0675,-0.856437,0.192033,-0.99993,-106.968,-0.997771,1.01832,105.279,-20.5414,q1
0.068,-0.856343,0.181553,-0.99993,-106.872,-0.997867,1.01732,105.277,-19.4029,q1
0.0685,-0.856255,0.170901,-0.999929,-106.773,-0.997958,1.0163,105.275,-18.2476,q1
0.069,-0.856172,0.160091,-0.999929,-106.672,-0.998046,1.01527,105.273,-17.0772,q1
0.0695,-0.856095,0.149137,-0.999929,-106.57,-0.99813,1.01423,105.272,-15.8935,q1
0.07,-0.856023,0.138054,-0.999929,-106.466,-0.99821,1.01317,105.27,-14.698,q1
0.0705,-0.855957,0.126854,-0.999928,-106.36,-0.998286,1.0121,105.269,-13.4922,q1
0.071,-0.855896,0.115593,-0.999928,-106.254,-0.998359,1.01103,105.268,-12.2822,q1
0.0715,-0.855841,0.104392,-0.999928,-106.148,-0.998429,1.00996,105.266,-11.081,q1
0.072,-0.855792,0.0933704,-0.999927,-106.043,-0.998495,1.00891,105.265,-9.9013,q1
0.0725,-0.855748,0.0826395,-0.999927,-105.941,-0.998559,1.00788,105.265,-8.75495,q1
0.073,-0.855709,0.0723057,-0.999927,-105.843,-0.99862,1.0069,105.264,-7.65309,q1
0.0735,-0.855676,0.0624688,-0.999927,-105.75,-0.998678,1.00596,105.263,-6.60609,q1
0.074,-0.855647,0.053222,-0.999926,-105.663,-0.998733,1.00508,105.262,-5.62358,q1
0.0745,-0.855622,0.0446522,-0.999926,-105.582,-0.998786,1.00426,105.262,-4.71447,q1
0.075,-0.855602,0.03684,-0.999926,-105.509,-0.998837,1.00351,105.261,-3.88694,q1
0.0755,-0.855585,0.0298597,-0.999925,-105.443,-0.998885,1.00285,105.261,-3.1485,q1
0.076,-0.855572,0.0237655,-0.999925,-105.387,-0.998931,1.00227,105.261,-2.50457,q1
0.0765,-0.855561,0.0183212,-0.999924,-105.337,-0.998976,1.00175,105.261,-1.92989,q1
0.077,-0.855554,0.01303,-0.999924,-105.288,-0.999018,1.00124,105.26,-1.3719,q1
0.0775,-0.855548,0.0074064,-0.999924,-105.235,-0.999058,1.00071,105.26,-0.779416,q1
0.078,-0.855546,0.000986506,-0.999923,-105.175,-0.999096,1.00009,105.26,-0.103756,q1
0.0785,-0.855548,-0.00667341,-0.999923,-105.102,-0.999133,0.999363,105.26,0.701389,q1
0.079,-0.855553,-0.015998,-0.999922,-105.012,-0.999168,0.998474,105.26,1.67999,q1
0.0795,-0.855564,-0.0273929,-0.999922,-104.902,-0.999202,0.997387,105.261,2.87357,q1
0.08,-0.855581,-0.0412458,-0.999921,-104.767,-0.999234,0.996066,105.261,4.32118,q1
0.0805,-0.855606,-0.057927,-0.999921,-104.603,-0.999264,0.994474,105.262,6.05934,q1
0.081,-0.85564,-0.0777913,-0.999921,-104.407,-0.999293,0.99258,105.262,8.12198,q1
0.0815,-0.855684,-0.101147,-0.99992,-104.177,-0.999321,0.990352,105.263,10.5372,q1
0.082,-0.855741,-0.127823,-0.99992,-103.913,-0.999348,0.987807,105.264,13.2825,q1
0.0825,-0.855812,-0.15739,-0.999919,-103.621,-0.999373,0.984987,105.266,16.3088,q1
0.083,-0.855899,-0.18944,-0.999919,-103.303,-0.999398,0.981931,105.268,19.5698,q1
0.0835,-0.856002,-0.22358,-0.999918,-102.965,-0.999421,0.978676,105.27,23.021,q1
0.084,-0.856123,-0.259432,-0.999918,-102.61,-0.999443,0.975257,105.272,26.6205,q1
0.0845,-0.856262,-0.296633,-0.999917,-102.242,-0.999464,0.971711,105.275,30.3284,q1
0.085,-0.85642,-0.33483,-0.999917,-101.865,-0.999484,0.968071,105.279,34.1073,q1
0.0855,-0.856597,-0.373687,-0.999916,-101.48,-0.999503,0.964368,105.282,37.922,q1
0.086,-0.856793,-0.41288,-0.999916,-101.093,-0.999522,0.960634,105.286,41.7394,q1
0.0865,-0.85701,-0.452095,-0.999915,-100.706,-0.999539,0.9569,105.291,45.5289,q1
0.087,-0.857245,-0.49106,-0.999915,-100.322,-0.999556,0.95319,105.296,49.2644,q1
0.0875,-0.857501,-0.529682,-0.999915,-99.9422,-0.999572,0.949514,105.301,52.9377,q1
0.088,-0.857775,-0.567941,-0.999915,-99.5661,-0.999587,0.945874,105.307,56.5477,q1
0.0885,-0.858069,-0.605816,-0.999914,-99.1941,-0.999602,0.942272,105.313,60.0934,q1
0.089,-0.858381,-0.643283,-0.999914,-98.8267,-0.999616,0.938711,105.32,63.5735,q1
0.0895,-0.858712,-0.680319,-0.999914,-98.4639,-0.999629,0.935191,105.327,66.9869,q1
0.09,-0.859061,-0.716902,-0.999914,-98.1061,-0.999641,0.931716,105.334,70.3325,q1
0.0905,-0.859429,-0.753005,-0.999914,-97.7535,-0.999654,0.928289,105.342,73.6089,q1
0.091,-0.859814,-0.788604,-0.999913,-97.4064,-0.999665,0.924911,105.35,76.815,q1
0.0915,-0.860217,-0.823673,-0.999913,-97.0649,-0.999676,0.921584,105.358,79.9497,q1
0.092,-0.860638,-0.858184,-0.999913,-96.7293,-0.999687,0.918313,105.367,83.0116,q1
0.0925,-0.861075,-0.892135,-0.999913,-96.3998,-0.999697,0.915096,105.376,86.0017,q1
0.093,-0.86153,-0.92561,-0.999914,-96.0754,-0.999706,0.911925,105.385,88.9283,q1
0.0935,-0.862001,-0.958701,-0.999915,-95.7552,-0.999716,0.908793,105.395,91.8006,q1
0.094,-0.862488,-0.991459,-0.999915,-95.4387,-0.999724,0.905694,105.405,94.6236,q1
0.0945,-0.862992,-1.02389,-0.999916,-95.1258,-0.999733,0.902628,105.416,97.3985,q1
0.095,-0.863512,-1.056,-0.999917,-94.8165,-0.999741,0.899594,105.427,100.127,q1
0.0955,-0.864048,-1.08781,-0.999917,-94.5107,-0.999749,0.89659,105.438,102.809,q1
0.096,-0.8646,-1.1193,-0.999918,-94.2083,-0.999756,0.893617,105.449,105.448,q1
0.0965,-0.865167,-1.15051,-0.999918,-93.9091,-0.999764,0.890674,105.461,108.043,q1
0.097,-0.86575,-1.18143,-0.999919,-93.6132,-0.999771,0.887759,105.473,110.597,q1
0.0975,-0.866349,-1.21207,-0.99992,-93.3203,-0.999777,0.884873,105.485,113.111,q1
0.098,-0.866962,-1.24244,-0.99992,-93.0305,-0.999783,0.882013,105.498,115.585,q1
0.0985,-0.867591,-1.27255,-0.99992,-92.7438,-0.99979,0.879181,105.511,118.021,q1
0.099,-0.868235,-1.30239,-0.99992,-92.46,-0.999795,0.876376,105.524,120.419,q1
0.0995,-0.868893,-1.33196,-0.999921,-92.1792,-0.999801,0.873597,105.538,122.779,q1
0.1,-0.869567,-1.36127,-0.999921,-91.9014,-0.999806,0.870845,105.552,125.103,q1
0.1005,-0.870255,-1.39032,-0.999921,-91.6265,-0.999811,0.868119,105.566,127.39,q1
0.101,-0.870957,-1.41912,-0.999921,-91.3544,-0.999816,0.865419,105.58,129.643,q1
0.1015,-0.871674,-1.44766,-0.999921,-91.0852,-0.999821,0.862744,105.595,131.861,q1
0.102,-0.872405,-1.47595,-0.999922,-90.8189,-0.999825,0.860095,105.61,134.044,q1
0.1025,-0.87315,-1.504,-0.999922,-90.5552,-0.99983,0.857471,105.625,136.195,q1
0.103,-0.873909,-1.5318,-0.999904,-90.2944,-0.999834,0.854872,105.641,138.313,q1
0.1035,-0.874681,-1.55936,-0.999862,-90.036,-0.999836,0.852297,105.657,140.399,q1
0.104,-0.875468,-1.58668,-0.999819,-89.7803,-0.999836,0.849746,105.673,142.452,q1
0.1045,-0.876268,-1.61374,-0.999776,-89.5273,-0.999836,0.847221,105.689,144.474,q1
0.105,-0.877082,-1.64056,-0.999734,-89.2771,-0.999835,0.844721,105.706,146.465,q1
0.1055,-0.877909,-1.66713,-0.999691,-89.0297,-0.999834,0.842247,105.722,148.424,q1
0.106,-0.878749,-1.69344,-0.999649,-88.785,-0.999833,0.839798,105.74,150.352,q1
0.1065,-0.879602,-1.71948,-0.999606,-88.5433,-0.999832,0.837375,105.757,152.249,q1
0.107,-0.880468,-1.74526,-0.999563,-88.3045,-0.99983,0.83498,105.774,154.114,q1
0.1075,-0.881347,-1.77076,-0.999521,-88.0687,-0.999828,0.832612,105.792,155.948,q1
0.108,-0.882239,-1.79598,-0.999478,-87.8358,-0.999825,0.830271,105.81,157.752,q1
0.1085,-0.883143,-1.82094,-0.999462,-87.6059,-0.999823,0.827957,105.829,159.525,q1
0.109,-0.88406,-1.84562,-0.999465,-87.379,-0.99982,0.82567,105.847,161.268,q1
0.1095,-0.884989,-1.87002,-0.999467,-87.1551,-0.999817,0.823411,105.866,162.982,q1
0.11,-0.88593,-1.89415,-0.999469,-86.9342,-0.999815,0.821179,105.885,164.666,q1
0.1105,-0.886883,-1.918,-0.999472,-86.7162,-0.999812,0.818974,105.904,166.322,q1
0.111,-0.887848,-1.94158,-0.999474,-86.5012,-0.99981,0.816796,105.923,167.949,q1
0.1115,-0.888824,-1.96488,-0.999476,-86.2891,-0.999807,0.814645,105.943,169.548,q1
0.112,-0.889813,-1.98791,-0.999479,-86.08,-0.999805,0.812521,105.963,171.119,q1
0.1125,-0.890812,-2.01067,-0.999481,-85.8738,-0.999803,0.810424,105.982,172.664,q1
0.113,-0.891823,-2.03314,-0.999483,-85.6706,-0.9998,0.808355,106.003,174.181,q1
0.1135,-0.892845,-2.05535,-0.999486,-85.4703,-0.999798,0.806312,106.023,175.671,q1
0.114,-0.893878,-2.07728,-0.999477,-85.2729,-0.999796,0.804295,106.044,177.135,q1
0.1145,-0.894923,-2.09893,-0.999465,-85.0784,-0.999793,0.802306,106.064,178.574,q1
0.115,-0.895977,-2.12031,-0.999453,-84.8868,-0.999791,0.800343,106.085,179.987,q1
0.1155,-0.897043,-2.14142,-0.999441,-84.698,-0.999788,0.798407,106.106,181.374,q1
0.116,-0.898119,-2.16226,-0.999429,-84.5121,-0.999786,0.796497,106.128,182.737,q1
0.1165,-0.899205,-2.18282,-0.999417,-84.3291,-0.999783,0.794613,106.149,184.075,q1
0.117,-0.900302,-2.20311,-0.999405,-84.1489,-0.99978,0.792756,106.171,185.39,q1
0.1175,-0.901408,-2.22313,-0.999393,-83.9715,-0.999778,0.790925,106.192,186.68,q1
0.118,-0.902525,-2.24288,-0.999381,-83.797,-0.999775,0.78912,106.214,187.947,q1
0.1185,-0.903651,-2.26236,-0.999369,-83.6252,-0.999772,0.787341,106.236,189.191,q1
0.119,-0.904787,-2.28158,-0.999357,-83.4562,-0.999769,0.785588,106.259,190.412,q1
0.1195,-0.905932,-2.30052,-0.999344,-83.29,-0.999766,0.783861,106.281,191.61,q1
0.12,-0.907087,-2.31919,-0.999331,-83.1265,-0.999763,0.782159,106.303,192.787,q1
0.1205,-0.908252,-2.3376,-0.999318,-82.9658,-0.999759,0.780483,106.326,193.941,q1
0.121,-0.909425,-2.35575,-0.999304,-82.8078,-0.999756,0.778832,106.349,195.074,q1
0.1215,-0.910607,-2.37363,-0.999291,-82.6525,-0.999753,0.777207,106.372,196.186,q1
0.122,-0.911799,-2.39124,-0.999278,-82.4999,-0.999749,0.775606,106.395,197.277,q1
0.1225,-0.912999,-2.40859,-0.999265,-82.3499,-0.999746,0.774031,106.418,198.348,q1
0.123,-0.914207,-2.42568,-0.999252,-82.2027,-0.999742,0.77248,106.441,199.398,q1
0.1235,-0.915424,-2.44251,-0.999238,-82.0581,-0.999739,0.770954,106.465,200.428,q1
0.124,-0.91665,-2.45909,-0.999225,-81.9161,-0.999735,0.769453,106.488,201.439,q1
0.1245,-0.917883,-2.4754,-0.999211,-81.7767,-0.999731,0.767976,106.512,202.43,q1
0.125,-0.919125,-2.49145,-0.999195,-81.6399,-0.999727,0.766523,106.536,203.402,q1
0.1255,-0.920375,-2.50725,-0.999178,-81.5057,-0.999723,0.765094,106.56,204.355,q1
0.126,-0.921632,-2.52279,-0.999161,-81.374,-0.999719,0.76369,106.584,205.29,q1
0.1265,-0.922897,-2.53808,-0.999144,-81.2449,-0.999715,0.762309,106.608,206.206,q1
0.127,-0.92417,-2.55311,-0.999127,-81.1184,-0.999711,0.760952,106.632,207.105,q1
0.1275,-0.92545,-2.5679,-0.99911,-80.9943,-0.999706,0.759619,106.656,207.985,q1
0.128,-0.926738,-2.58243,-0.999094,-80.8728,-0.999702,0.758309,106.681,208.848,q1
0.1285,-0.928033,-2.59671,-0.999077,-80.7537,-0.999698,0.757022,106.705,209.694,q1
0.129,-0.929335,-2.61075,-0.99906,-80.6371,-0.999693,0.755759,106.73,210.523,q1
0.1295,-0.930644,-2.62454,-0.999043,-80.5229,-0.999688,0.754518,106.754,211.335,q1
0.13,-0.931959,-2.63808,-0.999024,-80.4112,-0.999683,0.753301,106.779,212.131,q1
0.1305,-0.933282,-2.65138,-0.999,-80.3018,-0.999679,0.752106,106.804,212.91,q1
0.131,-0.934611,-2.66443,-0.998977,-80.1949,-0.999673,0.750933,106.828,213.674,q1
0.1315,-0.935946,-2.67724,-0.998953,-80.0903,-0.999668,0.749783,106.853,214.421,q1
0.132,-0.937288,-2.68982,-0.998929,-79.988,-0.999663,0.748655,106.878,215.153,q1
0.1325,-0.938636,-2.70215,-0.998905,-79.8881,-0.999657,0.747549,106.903,215.87,q1
0.133,-0.93999,-2.71425,-0.998881,-79.7905,-0.999652,0.746465,106.928,216.572,q1
0.1335,-0.94135,-2.72612,-0.998858,-79.6952,-0.999646,0.745402,106.954,217.258,q1
0.134,-0.942716,-2.73775,-0.998834,-79.6022,-0.99964,0.744361,106.979,217.931,q1
0.1345,-0.944088,-2.74914,-0.99881,-79.5115,-0.999634,0.743341,107.004,218.588,q1
0.135,-0.945465,-2.76031,-0.998786,-79.4229,-0.999628,0.742343,107.029,219.232,q1
0.1355,-0.946848,-2.77124,-0.998749,-79.3366,-0.999622,0.741365,107.055,219.861,q1
0.136,-0.948236,-2.78195,-0.998699,-79.2525,-0.999615,0.740409,107.08,220.477,q1
0.1365,-0.94963,-2.79243,-0.998649,-79.1706,-0.999608,0.739473,107.106,221.079,q1
0.137,-0.951029,-2.80269,-0.998598,-79.0908,-0.999601,0.738557,107.131,221.667,q1
