t,ang,vel,E,tou,act,fac,opt,power,coord
0.019,-0.359754,-1.80657,-0.999831,-167.884,-0.822113,0.86297,236.636,303.293,q3
0.0195,-0.36068,-1.89738,-0.999829,-168.194,-0.83001,0.85617,236.683,319.128,q3
0.02,-0.361652,-1.98843,-0.999826,-168.409,-0.837556,0.849367,236.731,334.869,q3
0.0205,-0.362669,-2.07959,-0.999824,-168.535,-0.844767,0.842568,236.782,350.484,q3
0.021,-0.363731,-2.17077,-0.999821,-168.579,-0.851657,0.835783,236.834,365.946,q3
0.0215,-0.364839,-2.26188,-0.999819,-168.545,-0.858241,0.829017,236.889,381.229,q3
0.022,-0.365993,-2.35282,-0.999815,-168.441,-0.864532,0.822279,236.945,396.311,q3
0.0225,-0.367192,-2.44352,-0.999812,-168.271,-0.870544,0.815574,237.003,411.173,q3
0.023,-0.368436,-2.53392,-0.999809,-168.039,-0.876288,0.808908,237.063,425.797,q3
0.0235,-0.369726,-2.62393,-0.999805,-167.751,-0.881777,0.802287,237.125,440.167,q3
0.024,-0.37106,-2.7135,-0.999802,-167.411,-0.887021,0.795715,237.189,454.271,q3
0.0245,-0.372439,-2.80257,-0.999799,-167.024,-0.892033,0.789196,237.254,468.096,q3
0.025,-0.373863,-2.89109,-0.999796,-166.593,-0.896822,0.782735,237.32,481.635,q3
0.0255,-0.37533,-2.97902,-0.999792,-166.121,-0.901398,0.776335,237.388,494.879,q3
0.026,-0.376842,-3.06632,-0.999789,-165.613,-0.90577,0.769999,237.458,507.822,q3
0.0265,-0.378397,-3.15294,-0.999786,-165.071,-0.909948,0.76373,237.528,520.459,q3
0.027,-0.379995,-3.23884,-0.999782,-164.499,-0.91394,0.75753,237.6,532.788,q3
0.0275,-0.381635,-3.32401,-0.999777,-163.9,-0.917754,0.751402,237.673,544.805,q3
0.028,-0.383318,-3.40841,-0.999772,-163.275,-0.921399,0.745347,237.747,556.511,q3
0.0285,-0.385044,-3.49202,-0.999767,-162.629,-0.924881,0.739367,237.822,567.904,q3
0.029,-0.38681,-3.57482,-0.999762,-161.962,-0.928209,0.733463,237.897,578.985,q3
0.0295,-0.388618,-3.65679,-0.999757,-161.277,-0.931389,0.727637,237.973,589.756,q3
0.03,-0.390467,-3.7379,-0.999752,-160.577,-0.934426,0.721888,238.05,600.22,q3
0.0305,-0.392356,-3.81816,-0.999747,-159.862,-0.937329,0.716219,238.126,610.379,q3
0.031,-0.394285,-3.89754,-0.999742,-159.135,-0.940103,0.710629,238.204,620.236,q3
0.0315,-0.396253,-3.97603,-0.999737,-158.398,-0.942753,0.70512,238.281,629.795,q3
0.032,-0.398261,-4.05363,-0.999731,-157.651,-0.945285,0.69969,238.358,639.06,q3
0.0325,-0.400307,-4.13033,-0.999726,-156.897,-0.947704,0.69434,238.435,648.037,q3
0.033,-0.402391,-4.20613,-0.999717,-156.136,-0.950016,0.689071,238.511,656.729,q3
0.0335,-0.404513,-4.28101,-0.999708,-155.37,-0.952224,0.683882,238.587,665.141,q3
0.034,-0.406672,-4.35499,-0.999699,-154.6,-0.954334,0.678773,238.662,673.28,q3
0.0345,-0.408868,-4.42805,-0.99969,-153.826,-0.95635,0.673743,238.737,681.15,q3
0.035,-0.4111,-4.5002,-0.999681,-153.05,-0.958275,0.668792,238.81,688.756,q3
0.0355,-0.413368,-4.57143,-0.999672,-152.273,-0.960115,0.66392,238.882,696.105,q3
0.036,-0.415671,-4.64175,-0.999663,-151.495,-0.961873,0.659126,238.953,703.202,q3
0.0365,-0.418009,-4.71116,-0.999654,-150.717,-0.963552,0.654409,239.022,710.052,q3
0.037,-0.420382,-4.77966,-0.999645,-149.94,-0.965156,0.649769,239.089,716.661,q3
0.0375,-0.422789,-4.84726,-0.999636,-149.164,-0.966688,0.645205,239.154,723.035,q3
0.038,-0.425229,-4.91396,-0.999622,-148.389,-0.968152,0.640717,239.217,729.179,q3
0.0385,-0.427703,-4.97976,-0.999592,-147.617,-0.96955,0.636303,239.278,735.099,q3
0.039,-0.430209,-5.04467,-0.999561,-146.848,-0.970884,0.631963,239.336,740.798,q3
0.0395,-0.432747,-5.1087,-0.999531,-146.081,-0.972158,0.627695,239.391,746.284,q3
0.04,-0.435317,-5.17184,-0.999501,-145.318,-0.973374,0.6235,239.443,751.56,q3
0.0405,-0.437919,-5.23411,-0.999471,-144.558,-0.974534,0.619376,239.492,756.633,q3
0.041,-0.440551,-5.29551,-0.99944,-143.802,-0.975641,0.615323,239.537,761.507,q3
0.0415,-0.443214,-5.35604,-0.99941,-143.051,-0.976698,0.611339,239.578,766.186,q3
0.042,-0.445907,-5.41572,-0.99938,-142.303,-0.977707,0.607423,239.616,770.676,q3
0.0425,-0.44863,-5.47455,-0.99935,-141.561,-0.978669,0.603576,239.649,774.982,q3
0.043,-0.451382,-5.53254,-0.999319,-140.823,-0.979587,0.599795,239.677,779.107,q3
0.0435,-0.454162,-5.58968,-0.959259,-140.054,-0.980213,0.59608,239.701,782.856,q3
0.044,-0.456971,-5.64587,-0.868069,-139.136,-0.979699,0.592439,239.719,785.543,q3
0.0445,-0.459808,-5.70098,-0.776879,-138.144,-0.978547,0.588877,239.733,787.56,q3
0.045,-0.462672,-5.75496,-0.685689,-137.079,-0.976735,0.5854,239.74,788.883,q3
0.0455,-0.465563,-5.80773,-0.594499,-135.942,-0.974268,0.58201,239.742,789.514,q3
0.046,-0.468479,-5.85922,-0.503308,-134.738,-0.971152,0.578712,239.741,789.463,q3
0.0465,-0.471422,-5.90937,-0.412118,-133.472,-0.96739,0.575509,239.738,788.737,q3
0.047,-0.474389,-5.95814,-0.320928,-132.145,-0.962987,0.572403,239.734,787.34,q3
0.0475,-0.47738,-6.00545,-0.229738,-130.76,-0.957949,0.569397,239.728,785.275,q3
0.048,-0.480394,-6.05127,-0.138548,-129.32,-0.95228,0.566494,239.72,782.549,q3
0.0485,-0.483431,-6.09555,-0.0473575,-127.825,-0.945984,0.563695,239.711,779.165,q3
0.049,-0.486489,-6.13826,-0.0120353,-126.293,-0.939173,0.561003,239.7,775.219,q3
0.0495,-0.489569,-6.1794,-0.0110998,-124.794,-0.932377,0.558416,239.688,771.154,q3
0.05,-0.492668,-6.21903,-0.0101642,-123.332,-0.925624,0.555929,239.674,767.002,q3
0.0505,-0.495787,-6.25719,-0.00922863,-121.903,-0.918914,0.553539,239.658,762.771,q3
0.051,-0.498925,-6.29395,-0.00829307,-120.508,-0.912247,0.551243,239.64,758.469,q3
0.0515,-0.502081,-6.32934,-0.0073575,-119.144,-0.905621,0.549037,239.621,754.103,q3
0.052,-0.505254,-6.36341,-0.00642194,-117.811,-0.899037,0.546917,239.6,749.679,q3
0.0525,-0.508444,-6.3962,-0.00548637,-116.507,-0.892494,0.544881,239.577,745.202,q3
0.053,-0.51165,-6.42775,-0.00455081,-115.232,-0.885992,0.542926,239.553,740.679,q3
0.0535,-0.514872,-6.4581,-0.00361524,-113.983,-0.879532,0.541048,239.527,736.115,q3
0.054,-0.518108,-6.48729,-0.00267968,-112.761,-0.873111,0.539245,239.499,731.514,q3
0.0545,-0.521359,-6.51536,-0.00242466,-111.564,-0.866733,0.537514,239.47,726.882,q3
0.055,-0.524623,-6.54234,-0.00234096,-110.393,-0.860401,0.535854,239.438,722.227,q3
0.0555,-0.527901,-6.56828,-0.00225726,-109.245,-0.854114,0.534259,239.406,717.554,q3
0.056,-0.531191,-6.59321,-0.00217356,-108.121,-0.847873,0.53273,239.371,712.864,q3
0.0565,-0.534494,-6.61716,-0.00208986,-107.019,-0.841677,0.531262,239.335,708.162,q3
0.057,-0.537808,-6.64018,-0.00200616,-105.939,-0.835526,0.529853,239.298,703.451,q3
0.0575,-0.541134,-6.66229,-0.00192246,-104.879,-0.82942,0.528502,239.258,698.734,q3
0.058,-0.544471,-6.68353,-0.00183876,-103.839,-0.823357,0.527206,239.217,694.013,q3
0.0585,-0.547818,-6.70393,-0.00175506,-102.819,-0.817338,0.525963,239.175,689.29,q3
0.059,-0.551174,-6.72351,-0.00167136,-101.817,-0.811363,0.524771,239.131,684.568,q3
0.0595,-0.554541,-6.7423,-0.00158766,-100.833,-0.805431,0.523628,239.085,679.849,q3
0.06,-0.557917,-6.76034,-0.00154547,-99.867,-0.799542,0.522532,239.038,675.135,q3
0.0605,-0.561301,-6.77764,-0.00150417,-98.9176,-0.793696,0.521483,238.99,670.427,q3
0.061,-0.564694,-6.79423,-0.00146288,-97.9844,-0.787892,0.520477,238.94,665.728,q3
0.0615,-0.568095,-6.81012,-0.00142158,-97.0671,-0.78213,0.519515,238.888,661.039,q3
0.062,-0.571504,-6.82535,-0.00138029,-96.165,-0.776411,0.518594,238.835,656.36,q3
0.0625,-0.57492,-6.83993,-0.00133899,-95.2779,-0.770733,0.517712,238.781,651.694,q3
0.063,-0.578344,-6.85388,-0.0012977,-94.4051,-0.765096,0.51687,238.725,647.041,q3
0.0635,-0.581774,-6.86722,-0.0012564,-93.5463,-0.7595,0.516065,238.668,642.403,q3
0.064,-0.585211,-6.87997,-0.00121511,-92.7011,-0.753945,0.515296,238.61,637.781,q3
0.0645,-0.588654,-6.89215,-0.00117381,-91.869,-0.748431,0.514563,238.55,633.175,q3
0.065,-0.592103,-6.90377,-0.00113584,-91.0497,-0.742956,0.513863,238.489,628.586,q3
0.0655,-0.595558,-6.91487,-0.00111553,-90.2426,-0.737522,0.513195,238.426,624.016,q3
0.066,-0.599018,-6.92556,-0.00109522,-89.4465,-0.732127,0.512553,238.363,619.467,q3
0.0665,-0.602483,-6.9359,-0.00107491,-88.6604,-0.726771,0.511931,238.298,614.94,q3
0.067,-0.605954,-6.94601,-0.00105459,-87.8831,-0.721455,0.511324,238.232,610.437,q3
0.0675,-0.609429,-6.95595,-0.00103428,-87.1139,-0.716177,0.510728,238.165,605.96,q3
0.068,-0.61291,-6.96581,-0.00101397,-86.3518,-0.710938,0.510137,238.097,601.51,q3
0.0685,-0.616395,-6.97565,-0.000993654,-85.596,-0.705737,0.509547,238.027,597.088,q3
0.069,-0.619885,-6.98555,-0.000973341,-84.8459,-0.700574,0.508954,237.957,592.695,q3
0.0695,-0.623381,-6.99555,-0.000953028,-84.1007,-0.695448,0.508355,237.885,588.331,q3
0.07,-0.626881,-7.00573,-0.000932715,-83.3601,-0.69036,0.507746,237.813,583.998,q3
0.0705,-0.630386,-7.01612,-0.000915251,-82.6233,-0.68531,0.507125,237.739,579.696,q3
0.071,-0.633897,-7.027,-0.000903353,-81.888,-0.680296,0.506475,237.665,575.427,q3
0.0715,-0.637414,-7.03895,-0.000891455,-81.1486,-0.675318,0.505761,237.589,571.201,q3
0.072,-0.640936,-7.05254,-0.000879558,-80.4,-0.670378,0.504951,237.513,567.024,q3
0.0725,-0.644467,-7.06826,-0.00086766,-79.6376,-0.665473,0.504014,237.435,562.899,q3
0.073,-0.648005,-7.08661,-0.000855762,-78.8576,-0.660604,0.502922,237.357,558.833,q3
0.0735,-0.651554,-7.108,-0.000843865,-78.0565,-0.655771,0.50165,237.278,554.825,q3
0.074,-0.655114,-7.13281,-0.000831967,-77.2316,-0.650973,0.500176,237.197,550.879,q3
0.0745,-0.658687,-7.1614,-0.000820069,-76.3806,-0.64621,0.498481,237.116,546.992,q3
0.075,-0.662276,-7.19406,-0.000808172,-75.5016,-0.641481,0.496549,237.033,543.163,q3
0.0755,-0.665882,-7.23105,-0.000796274,-74.5933,-0.636788,0.494365,236.95,539.388,q3
0.076,-0.669508,-7.27255,-0.000786799,-73.6551,-0.632129,0.491921,236.866,535.661,q3
0.0765,-0.673155,-7.31805,-0.000779575,-72.6927,-0.627503,0.489249,236.78,531.969,q3
0.077,-0.676826,-7.36645,-0.00077235,-71.7165,-0.622912,0.486415,236.693,528.297,q3
0.0775,-0.680522,-7.4167,-0.000765126,-70.7363,-0.618354,0.483482,236.605,524.63,q3
0.078,-0.684243,-7.4678,-0.000757901,-69.7605,-0.61383,0.480509,236.516,520.957,q3
0.0785,-0.68799,-7.51883,-0.000750677,-68.7954,-0.609338,0.477549,236.419,517.261,q3
0.079,-0.691762,-7.56892,-0.000743452,-67.8473,-0.60488,0.474653,236.313,513.531,q3
0.0795,-0.695558,-7.61729,-0.000736228,-66.9225,-0.600454,0.471866,236.197,509.768,q3
0.08,-0.699378,-7.66319,-0.000729003,-66.0265,-0.59606,0.469229,236.071,505.973,q3
0.0805,-0.703221,-7.70594,-0.000721779,-65.164,-0.591699,0.46678,235.936,502.15,q3
0.081,-0.707084,-7.74492,-0.000714554,-64.3391,-0.587369,0.464553,235.792,498.302,q3
0.0815,-0.710965,-7.77961,-0.000709099,-63.5552,-0.583072,0.462576,235.639,494.435,q3
0.082,-0.714863,-7.8102,-0.000704408,-62.8096,-0.578805,0.460836,235.476,490.556,q3
0.0825,-0.718775,-7.83727,-0.000699718,-62.097,-0.57457,0.459299,235.305,486.671,q3
0.083,-0.722699,-7.86137,-0.000695027,-61.4125,-0.570366,0.457934,235.126,482.786,q3
0.0835,-0.726636,-7.88299,-0.000690336,-60.7517,-0.566192,0.45671,234.938,478.905,q3
0.084,-0.730582,-7.90262,-0.000685645,-60.1105,-0.56205,0.455601,234.742,475.031,q3
0.0845,-0.734538,-7.9207,-0.000680955,-59.4854,-0.557937,0.454581,234.539,471.166,q3
0.085,-0.738503,-7.93764,-0.000676264,-58.873,-0.553855,0.453625,234.327,467.313,q3
0.0855,-0.742476,-7.95384,-0.000671573,-58.2703,-0.549802,0.452713,234.109,463.473,q3
0.086,-0.746456,-7.96966,-0.000666883,-57.6745,-0.545779,0.451823,233.883,459.646,q3
0.0865,-0.750445,-7.98545,-0.000662192,-57.0832,-0.541785,0.450936,233.65,455.835,q3
0.087,-0.754442,-8.00147,-0.000658746,-56.4945,-0.537821,0.450036,233.411,452.039,q3
0.0875,-0.758447,-8.01777,-0.000655473,-55.9083,-0.533886,0.449123,233.165,448.259,q3
0.088,-0.76246,-8.03427,-0.000652201,-55.325,-0.52998,0.448198,232.912,444.496,q3
0.0885,-0.766481,-8.05092,-0.000648928,-54.7451,-0.526102,0.447267,232.653,440.749,q3
0.089,-0.770511,-8.06766,-0.000645655,-54.1691,-0.522252,0.446331,232.389,437.018,q3
0.0895,-0.774549,-8.08446,-0.000642382,-53.5973,-0.518431,0.445393,232.118,433.306,q3
0.09,-0.778595,-8.10128,-0.000639109,-53.03,-0.514638,0.444455,231.842,429.611,q3
0.0905,-0.78265,-8.11808,-0.000635836,-52.4674,-0.510872,0.443519,231.561,425.935,q3
0.091,-0.786713,-8.13485,-0.000632563,-51.9096,-0.507134,0.442586,231.274,422.277,q3
0.0915,-0.790785,-8.15155,-0.000629291,-51.357,-0.503423,0.441658,230.983,418.639,q3
0.092,-0.794865,-8.16819,-0.000626057,-50.8094,-0.49974,0.440734,230.687,415.021,q3
0.0925,-0.798953,-8.18467,-0.000623458,-50.2675,-0.496083,0.43982,230.387,411.423,q3
0.093,-0.803049,-8.20068,-0.000620859,-49.7333,-0.492454,0.438933,230.082,407.847,q3
0.0935,-0.807154,-8.21591,-0.000618261,-49.2086,-0.488851,0.43809,229.774,404.293,q3
0.094,-0.811265,-8.2302,-0.000615662,-48.6942,-0.485274,0.4373,229.462,400.763,q3
0.0945,-0.815384,-8.24355,-0.000613063,-48.1901,-0.481723,0.436563,229.147,397.258,q3
0.095,-0.819508,-8.25594,-0.000610465,-47.6962,-0.478199,0.435879,228.828,393.777,q3
0.0955,-0.823639,-8.26738,-0.000607866,-47.2124,-0.4747,0.435249,228.507,390.323,q3
0.096,-0.827776,-8.27785,-0.000605267,-46.7385,-0.471227,0.434671,228.184,386.895,q3
0.0965,-0.831917,-8.28736,-0.000602668,-46.2745,-0.467779,0.434148,227.858,383.494,q3
0.097,-0.836063,-8.29591,-0.00060007,-45.8202,-0.464356,0.433677,227.53,380.12,q3
0.0975,-0.840213,-8.3035,-0.000597513,-45.3754,-0.460959,0.43326,227.201,376.775,q3
0.098,-0.844366,-8.31014,-0.000595093,-44.94,-0.457586,0.432895,226.871,373.458,q3
0.0985,-0.848523,-8.31586,-0.000592673,-44.5138,-0.454238,0.43258,226.539,370.17,q3
0.099,-0.852682,-8.32068,-0.000590252,-44.0963,-0.450915,0.432315,226.207,366.911,q3
0.0995,-0.856843,-8.32464,-0.000587832,-43.6874,-0.447616,0.432098,225.875,363.682,q3
0.1,-0.861006,-8.32774,-0.000585412,-43.2869,-0.444341,0.431928,225.543,360.482,q3
0.1005,-0.865171,-8.33003,-0.000582991,-42.8945,-0.44109,0.431802,225.211,357.312,q3
0.101,-0.869336,-8.33152,-0.000580571,-42.5099,-0.437863,0.431721,224.879,354.172,q3
0.1015,-0.873502,-8.33223,-0.000578151,-42.1331,-0.434659,0.431681,224.549,351.063,q3
0.102,-0.877668,-8.3322,-0.00057573,-41.7637,-0.431479,0.431683,224.22,347.983,q3
0.1025,-0.881834,-8.33144,-0.00057331,-41.4015,-0.428322,0.431725,223.892,344.934,q3
0.103,-0.886,-8.32997,-0.000570823,-41.0464,-0.425189,0.431806,223.566,341.915,q3
0.1035,-0.890164,-8.32782,-0.000568242,-40.6982,-0.422078,0.431924,223.242,338.927,q3
0.104,-0.894327,-8.32502,-0.000565661,-40.3566,-0.41899,0.432077,222.92,335.97,q3
0.1045,-0.898489,-8.32162,-0.00056308,-40.0214,-0.415925,0.432264,222.602,333.043,q3
0.105,-0.902649,-8.31765,-0.000560499,-39.6918,-0.412882,0.432482,222.284,330.143,q3
0.1055,-0.906807,-8.31313,-0.000557918,-39.3671,-0.409861,0.43273,221.963,327.264,q3
0.106,-0.910962,-8.30811,-0.000555337,-39.0471,-0.406862,0.433006,221.639,324.408,q3
0.1065,-0.915115,-8.30262,-0.000552756,-38.7314,-0.403886,0.433308,221.313,321.572,q3
0.107,-0.919265,-8.29672,-0.000550176,-38.4197,-0.400931,0.433633,220.985,318.757,q3
0.1075,-0.923411,-8.29041,-0.000547595,-38.1119,-0.397998,0.43398,220.653,315.963,q3
0.108,-0.927555,-8.28373,-0.000545014,-37.8079,-0.395086,0.434348,220.319,313.19,q3
0.1085,-0.931695,-8.27669,-0.00054221,-37.5074,-0.392196,0.434735,219.983,310.437,q3
0.109,-0.935832,-8.26932,-0.000539257,-37.2104,-0.389326,0.435141,219.644,307.705,q3
0.1095,-0.939964,-8.26164,-0.000536303,-36.9167,-0.386478,0.435565,219.303,304.992,q3
0.11,-0.944093,-8.25366,-0.00053335,-36.6261,-0.383651,0.436005,218.959,302.3,q3
0.1105,-0.948218,-8.24539,-0.000530396,-36.3387,-0.380844,0.436461,218.613,299.627,q3
0.111,-0.952339,-8.23687,-0.000527442,-36.0542,-0.378058,0.436932,218.265,296.973,q3
0.1115,-0.956455,-8.2281,-0.000524489,-35.7725,-0.375292,0.437416,217.914,294.34,q3
0.112,-0.960567,-8.2191,-0.000521535,-35.4936,-0.372547,0.437914,217.561,291.725,q3
0.1125,-0.964674,-8.20988,-0.000518582,-35.2173,-0.369821,0.438424,217.205,289.13,q3
0.113,-0.968776,-8.20047,-0.000515628,-34.9436,-0.367116,0.438945,216.848,286.554,q3
0.1135,-0.972874,-8.19086,-0.000512675,-34.6724,-0.36443,0.439477,216.488,283.997,q3
0.114,-0.976967,-8.18108,-0.000509348,-34.4036,-0.361764,0.440019,216.126,281.458,q3
0.1145,-0.981055,-8.17113,-0.000505914,-34.1371,-0.359117,0.440571,215.762,278.939,q3
0.115,-0.985138,-8.16103,-0.00050248,-33.8729,-0.35649,0.441131,215.395,276.437,q3
0.1155,-0.989216,-8.15079,-0.000499046,-33.6108,-0.353882,0.4417,215.027,273.955,q3
0.116,-0.993289,-8.14042,-0.000495612,-33.3509,-0.351293,0.442276,214.656,271.49,q3
0.1165,-0.997357,-8.12994,-0.000492179,-33.093,-0.348723,0.442859,214.284,269.044,q3
0.117,-1.00142,-8.11934,-0.000488745,-32.8371,-0.346172,0.443449,213.909,266.616,q3
0.1175,-1.00548,-8.10864,-0.000485311,-32.5832,-0.34364,0.444045,213.533,264.206,q3
0.118,-1.00953,-8.09785,-0.000481877,-32.3312,-0.341126,0.444646,213.154,261.814,q3
0.1185,-1.01357,-8.08698,-0.000478443,-32.0811,-0.33863,0.445253,212.773,259.439,q3
0.119,-1.01761,-8.07603,-0.000475009,-31.8328,-0.336153,0.445864,212.391,257.082,q3
0.1195,-1.02165,-8.06502,-0.000471135,-31.5862,-0.333694,0.446479,212.006,254.743,q3
0.12,-1.02568,-8.05394,-0.000467241,-31.3414,-0.331252,0.447098,211.62,252.422,q3
0.1205,-1.0297,-8.04281,-0.000463346,-31.0983,-0.328829,0.44772,211.232,250.118,q3
0.121,-1.03372,-8.03164,-0.000459452,-30.8568,-0.326423,0.448346,210.842,247.831,q3
0.1215,-1.03774,-8.02043,-0.000455558,-30.617,-0.324035,0.448974,210.45,245.561,q3
0.122,-1.04174,-8.00918,-0.000451664,-30.3787,-0.321665,0.449604,210.056,243.309,q3
0.1225,-1.04574,-7.99791,-0.00044777,-30.142,-0.319312,0.450236,209.661,241.073,q3
0.123,-1.04974,-7.98662,-0.000443876,-29.9069,-0.316976,0.45087,209.264,238.855,q3
0.1235,-1.05373,-7.97531,-0.000439981,-29.6732,-0.314657,0.451506,208.865,236.653,q3
0.124,-1.05772,-7.96399,-0.000436087,-29.4411,-0.312355,0.452142,208.464,234.469,q3
0.1245,-1.0617,-7.95266,-0.000432147,-29.2104,-0.31007,0.45278,208.061,232.3,q3
0.125,-1.06567,-7.94133,-0.000427913,-28.9812,-0.307801,0.453418,207.657,230.149,q3
0.1255,-1.06964,-7.93001,-0.00042368,-28.7533,-0.305549,0.454056,207.252,228.014,q3
0.126,-1.0736,-7.91869,-0.000419447,-28.5269,-0.303314,0.454694,206.844,225.896,q3
0.1265,-1.07756,-7.90739,-0.000415214,-28.3019,-0.301095,0.455332,206.435,223.794,q3
0.127,-1.08151,-7.8961,-0.000410981,-28.0782,-0.298892,0.455969,206.024,221.708,q3
0.1275,-1.08545,-7.88483,-0.000406748,-27.8558,-0.296706,0.456606,205.612,219.639,q3
0.128,-1.08939,-7.87358,-0.000402515,-27.6348,-0.294535,0.457242,205.198,217.585,q3
0.1285,-1.09332,-7.86237,-0.000398282,-27.4151,-0.29238,0.457877,204.783,215.548,q3
0.129,-1.09725,-7.85118,-0.000394049,-27.1967,-0.290241,0.458511,204.366,213.527,q3
0.1295,-1.10118,-7.84002,-0.000389816,-26.9796,-0.288118,0.459143,203.947,211.521,q3
0.13,-1.10509,-7.82891,-0.000385703,-26.7637,-0.28601,0.459774,203.526,209.53,q3
0.1305,-1.10901,-7.81783,-0.00038185,-26.5486,-0.283917,0.460403,203.101,207.552,q3
0.131,-1.11291,-7.80679,-0.000377997,-26.3344,-0.28184,0.46103,202.671,205.587,q3
0.1315,-1.11681,-7.7958,-0.000374143,-26.1211,-0.279778,0.461655,202.237,203.635,q3
0.132,-1.12071,-7.78485,-0.00037029,-25.9088,-0.277731,0.462278,201.799,201.696,q3
0.1325,-1.1246,-7.77395,-0.000366437,-25.6974,-0.275699,0.462898,201.358,199.771,q3
0.133,-1.12848,-7.76311,-0.000362584,-25.487,-0.273682,0.463516,200.913,197.858,q3
0.1335,-1.13236,-7.75231,-0.00035873,-25.2775,-0.27168,0.464131,200.464,195.959,q3
0.134,-1.13623,-7.74157,-0.000354877,-25.069,-0.269692,0.464744,200.012,194.074,q3
0.1345,-1.1401,-7.73089,-0.000351024,-24.8615,-0.267719,0.465354,199.556,192.201,q3
0.135,-1.14396,-7.72027,-0.000347171,-24.655,-0.26576,0.465961,199.097,190.343,q3
0.1355,-1.14782,-7.7097,-0.000343689,-24.4494,-0.263816,0.466565,198.635,188.498,q3
0.136,-1.15167,-7.6992,-0.000340584,-24.2449,-0.261885,0.467166,198.17,186.667,q3
0.1365,-1.15552,-7.68876,-0.000337478,-24.0415,-0.259969,0.467763,197.703,184.849,q3
