t,ang,vel,E,tou,act,fac,opt,power,coord,spT,spP
0.0175,-0.887225,-1.44576,8.18077e-06,0.0011045,7.77851e-06,1.13708,124.876,-0.00159684,q1,0,0
0.018,-0.887955,-1.47204,8.11683e-06,0.001112,7.79495e-06,1.13954,125.188,-0.00163691,q1,0,0
0.0185,-0.888697,-1.49817,8.0529e-06,0.00111906,7.80782e-06,1.14198,125.506,-0.00167654,q1,0,0
0.019,-0.889453,-1.52417,7.99145e-06,0.00112571,7.81728e-06,1.14441,125.831,-0.00171577,q1,0,0
0.0195,-0.890221,-1.55009,8.00207e-06,0.00113222,7.82526e-06,1.14684,126.162,-0.00175504,q1,0,0
0.02,-0.891003,-1.57595,8.01268e-06,0.00113883,7.83335e-06,1.14925,126.501,-0.00179474,q1,0,0
0.0205,-0.891797,-1.6018,8.0233e-06,0.00114554,7.84156e-06,1.15166,126.847,-0.00183492,q1,0,0
0.021,-0.892605,-1.62766,8.03391e-06,0.00115235,7.84987e-06,1.15408,127.2,-0.00187563,q1,0,0
0.0215,-0.893425,-1.65354,8.04453e-06,0.00115927,7.85829e-06,1.15649,127.56,-0.0019169,q1,0,0
0.022,-0.894258,-1.67948,8.05514e-06,0.00116629,7.8668e-06,1.1589,127.927,-0.00195877,q1,0,0
0.0225,-0.895105,-1.70548,8.06576e-06,0.00117343,7.87541e-06,1.16132,128.302,-0.00200127,q1,0,0
0.023,-0.895964,-1.73157,8.07637e-06,0.00118068,7.88411e-06,1.16375,128.683,-0.00204444,q1,0,0
0.0235,-0.896836,-1.75776,8.08699e-06,0.00118805,7.89289e-06,1.16618,129.072,-0.00208831,q1,0,0
0.024,-0.897722,-1.78405,8.06402e-06,0.00119547,7.90134e-06,1.16862,129.469,-0.00213279,q1,0,0
0.0245,-0.89862,-1.81046,8.01264e-06,0.00120264,7.90742e-06,1.17107,129.873,-0.00217734,q1,0,0
0.025,-0.899532,-1.83699,7.96125e-06,0.00120952,7.91094e-06,1.17353,130.284,-0.00222188,q1,0,0
0.0255,-0.900457,-1.86365,7.90987e-06,0.00121613,7.91203e-06,1.176,130.703,-0.00226644,q1,0,0
0.026,-0.901396,-1.89043,7.85849e-06,0.00122264,7.91183e-06,1.17848,131.13,-0.00231132,q1,0,0
0.0265,-0.902348,-1.91734,7.80711e-06,0.00122919,7.91125e-06,1.18097,131.564,-0.00235678,q1,0,0
0.027,-0.903313,-1.94438,7.75573e-06,0.00123578,7.9103e-06,1.18346,132.006,-0.00240283,q1,0,0
0.0275,-0.904292,-1.97154,7.70434e-06,0.00124242,7.90898e-06,1.18597,132.456,-0.00244948,q1,0,0
0.028,-0.905285,-1.99883,7.65296e-06,0.00124909,7.90729e-06,1.18849,132.914,-0.00249672,q1,0,0
0.0285,-0.906291,-2.02624,7.60329e-06,0.00125581,7.90524e-06,1.19101,133.38,-0.00254456,q1,0,0
0.029,-0.907311,-2.05376,7.58601e-06,0.00126258,7.90297e-06,1.19354,133.854,-0.00259304,q1,0,0
0.0295,-0.908345,-2.08138,7.56874e-06,0.00126944,7.90058e-06,1.19608,134.336,-0.0026422,q1,0,0
0.03,-0.909392,-2.10911,7.55146e-06,0.00127639,7.89809e-06,1.19863,134.827,-0.00269204,q1,0,0
0.0305,-0.910454,-2.13694,7.53419e-06,0.00128341,7.89548e-06,1.20118,135.325,-0.00274257,q1,0,0
0.031,-0.911529,-2.16485,7.51692e-06,0.00129051,7.89277e-06,1.20374,135.831,-0.00279377,q1,0,0
0.0315,-0.912619,-2.19284,7.49964e-06,0.0012977,7.88996e-06,1.2063,136.346,-0.00284565,q1,0,0
0.032,-0.913722,-2.22091,7.48237e-06,0.00130496,7.88703e-06,1.20887,136.869,-0.0028982,q1,0,0
0.0325,-0.91484,-2.24903,7.4651e-06,0.00131231,7.88401e-06,1.21144,137.4,-0.00295142,q1,0,0
0.033,-0.915971,-2.27721,7.44782e-06,0.00131973,7.88087e-06,1.21401,137.939,-0.00300531,q1,0,0
0.0335,-0.917117,-2.30543,7.44598e-06,0.00132724,7.87767e-06,1.21659,138.487,-0.00305987,q1,0,0
0.034,-0.918277,-2.33369,7.45636e-06,0.00133486,7.87455e-06,1.21916,139.043,-0.00311516,q1,0,0
0.0345,-0.919451,-2.36198,7.46673e-06,0.00134259,7.87152e-06,1.22173,139.608,-0.00317118,q1,0,0
0.035,-0.920639,-2.39028,7.4771e-06,0.00135044,7.86859e-06,1.22431,140.18,-0.00322792,q1,0,0
0.0355,-0.921841,-2.4186,7.48747e-06,0.00135839,7.86576e-06,1.22688,140.761,-0.00328539,q1,0,0
0.036,-0.923057,-2.44691,7.49784e-06,0.00136645,7.86303e-06,1.22944,141.35,-0.00334358,q1,0,0
0.0365,-0.924288,-2.47521,7.50821e-06,0.00137463,7.86039e-06,1.23201,141.947,-0.00340249,q1,0,0
0.037,-0.925532,-2.50349,7.51858e-06,0.00138291,7.85785e-06,1.23457,142.553,-0.00346211,q1,0,0
0.0375,-0.926791,-2.53175,7.52895e-06,0.0013913,7.8554e-06,1.23712,143.166,-0.00352243,q1,0,0
0.038,-0.928064,-2.55997,7.52912e-06,0.0013998,7.85305e-06,1.23967,143.788,-0.00358345,q1,0,0
0.0385,-0.929351,-2.58815,7.38654e-06,0.00140829,7.85015e-06,1.24221,144.418,-0.00364487,q1,0,0
0.039,-0.930652,-2.61628,7.24396e-06,0.00141669,7.84623e-06,1.24474,145.055,-0.00370645,q1,0,0
0.0395,-0.931967,-2.64435,7.10138e-06,0.00142498,7.8413e-06,1.24726,145.701,-0.00376814,q1,0,0
0.04,-0.933297,-2.67235,6.95879e-06,0.00143317,7.83535e-06,1.24978,146.354,-0.00382993,q1,0,0
0.0405,-0.93464,-2.70028,6.81621e-06,0.00144125,7.82841e-06,1.25228,147.015,-0.00389177,q1,0,0
0.041,-0.935997,-2.72813,6.67363e-06,0.00144922,7.82047e-06,1.25478,147.684,-0.00395365,q1,0,0
0.0415,-0.937368,-2.75589,6.53105e-06,0.00145707,7.81154e-06,1.25726,148.36,-0.00401552,q1,0,0
0.042,-0.938753,-2.78355,6.38847e-06,0.0014648,7.80164e-06,1.25973,149.044,-0.00407735,q1,0,0
0.0425,-0.940151,-2.81112,6.24589e-06,0.00147241,7.79077e-06,1.26219,149.735,-0.00413912,q1,0,0
0.043,-0.941564,-2.83858,6.33649e-06,0.00147999,7.77942e-06,1.26464,150.433,-0.00420105,q1,0,0
0.0435,-0.94299,-2.86592,6.59943e-06,0.00148795,7.76981e-06,1.26708,151.138,-0.00426434,q1,0,0
0.044,-0.94443,-2.89315,6.86236e-06,0.00149634,7.7622e-06,1.2695,151.85,-0.00432915,q1,0,0
0.0445,-0.945883,-2.92026,7.1253e-06,0.00150518,7.75657e-06,1.2719,152.569,-0.00439553,q1,0,0
0.045,-0.94735,-2.94724,7.38823e-06,0.00151447,7.75291e-06,1.2743,153.294,-0.00446351,q1,0,0
0.0455,-0.94883,-2.97409,7.65117e-06,0.0015242,7.7512e-06,1.27668,154.026,-0.00453312,q1,0,0
0.046,-0.950324,-3.0008,7.9141e-06,0.00153478,7.75342e-06,1.27904,154.763,-0.00460557,q1,0,0
0.0465,-0.951831,-3.02738,8.17704e-06,0.00154758,7.76644e-06,1.28139,155.507,-0.00468511,q1,0,0
0.047,-0.953351,-3.05381,8.43997e-06,0.00156271,7.79057e-06,1.28372,156.257,-0.00477222,q1,0,0
0.0475,-0.954885,-3.08009,8.6642e-06,0.0015801,7.82524e-06,1.28603,157.012,-0.00486685,q1,0,0
0.048,-0.956432,-3.10623,8.46288e-06,0.00159726,7.85801e-06,1.28833,157.773,-0.00496144,q1,0,0
0.0485,-0.957991,-3.13221,8.26156e-06,0.00161243,7.88039e-06,1.29062,158.539,-0.00505047,q1,0,0
0.049,-0.959564,-3.15803,8.06024e-06,0.00162568,7.89282e-06,1.29288,159.31,-0.00513395,q1,0,0
0.0495,-0.961149,-3.1837,7.85892e-06,0.00163709,7.89598e-06,1.29513,160.086,-0.00521201,q1,0,0
0.05,-0.962747,-3.20921,7.6576e-06,0.00164769,7.89495e-06,1.29737,160.866,-0.0052878,q1,0,0
0.0505,-0.964358,-3.23456,7.45628e-06,0.00165804,7.89248e-06,1.29958,161.651,-0.00536301,q1,0,0
0.051,-0.965982,-3.25974,7.25496e-06,0.00166811,7.88854e-06,1.30178,162.439,-0.0054376,q1,0,0
0.0515,-0.967618,-3.28476,7.05364e-06,0.00167791,7.88316e-06,1.30396,163.231,-0.00551152,q1,0,0
0.052,-0.969267,-3.30961,6.85232e-06,0.00168742,7.87635e-06,1.30612,164.027,-0.00558472,q1,0,0
0.0525,-0.970928,-3.3343,6.7495e-06,0.00169672,7.86832e-06,1.30827,164.828,-0.00565737,q1,0,0
0.053,-0.972601,-3.35881,6.71465e-06,0.00170599,7.86e-06,1.3104,165.634,-0.00573011,q1,0,0
0.0535,-0.974286,-3.38316,6.6798e-06,0.00171526,7.85148e-06,1.31251,166.447,-0.00580299,q1,0,0
0.054,-0.975984,-3.40734,6.64495e-06,0.00172452,7.84277e-06,1.31461,167.265,-0.00587603,q1,0,0
0.0545,-0.977694,-3.43134,6.6101e-06,0.00173378,7.83386e-06,1.31668,168.088,-0.00594919,q1,0,0
0.055,-0.979415,-3.45518,6.57525e-06,0.00174303,7.82477e-06,1.31874,168.917,-0.00602249,q1,0,0
0.0555,-0.981149,-3.47884,6.54039e-06,0.00175228,7.81549e-06,1.32078,169.752,-0.00609591,q1,0,0
0.056,-0.982894,-3.50234,6.50554e-06,0.00176152,7.80602e-06,1.32281,170.593,-0.00616944,q1,0,0
0.0565,-0.984651,-3.52566,6.47069e-06,0.00177075,7.79636e-06,1.32481,171.439,-0.00624308,q1,0,0
0.057,-0.98642,-3.54881,6.43558e-06,0.00177998,7.78652e-06,1.3268,172.292,-0.00631682,q1,0,0
0.0575,-0.9882,-3.5718,6.39817e-06,0.0017892,7.77649e-06,1.32878,173.15,-0.00639064,q1,0,0
0.058,-0.989992,-3.59461,6.36075e-06,0.0017984,7.76625e-06,1.33073,174.014,-0.00646454,q1,0,0
0.0585,-0.991795,-3.61725,6.32334e-06,0.00180759,7.75582e-06,1.33267,174.884,-0.00653851,q1,0,0
0.059,-0.993609,-3.63973,6.28592e-06,0.00181677,7.74519e-06,1.33459,175.76,-0.00661255,q1,0,0
0.0595,-0.995434,-3.66203,6.2485e-06,0.00182594,7.73436e-06,1.3365,176.642,-0.00668664,q1,0,0
0.06,-0.997271,-3.68417,6.21109e-06,0.00183509,7.72334e-06,1.33839,177.53,-0.00676079,q1,0,0
0.0605,-0.999118,-3.70615,6.17367e-06,0.00184423,7.71212e-06,1.34026,178.424,-0.00683498,q1,0,0
0.061,-1.00098,-3.72796,6.13626e-06,0.00185336,7.70072e-06,1.34211,179.324,-0.00690923,q1,0,0
0.0615,-1.00285,-3.7496,6.09884e-06,0.00186247,7.68912e-06,1.34395,180.231,-0.00698351,q1,0,0
0.062,-1.00473,-3.77108,6.10282e-06,0.00187159,7.67742e-06,1.34577,181.144,-0.00705792,q1,0,0
0.0625,-1.00662,-3.7924,6.13345e-06,0.00188081,7.666e-06,1.34758,182.063,-0.0071328,q1,0,0
0.063,-1.00852,-3.81357,6.16408e-06,0.00189014,7.65488e-06,1.34937,182.989,-0.00720818,q1,0,0
0.0635,-1.01043,-3.83457,6.19471e-06,0.00189959,7.64407e-06,1.35115,183.921,-0.00728409,q1,0,0
0.064,-1.01235,-3.85541,6.22534e-06,0.00190914,7.63357e-06,1.35291,184.86,-0.00736054,q1,0,0
0.0645,-1.01429,-3.8761,6.25597e-06,0.00191881,7.62336e-06,1.35465,185.806,-0.00743753,q1,0,0
0.065,-1.01623,-3.89664,6.28659e-06,0.0019286,7.61346e-06,1.35638,186.758,-0.00751507,q1,0,0
0.0655,-1.01818,-3.91702,6.31722e-06,0.00193851,7.60385e-06,1.35809,187.717,-0.00759319,q1,0,0
0.066,-1.02015,-3.93726,6.34785e-06,0.00194854,7.59454e-06,1.35979,188.684,-0.00767189,q1,0,0
0.0665,-1.02212,-3.95734,6.37739e-06,0.00195869,7.58552e-06,1.36148,189.657,-0.00775119,q1,0,0
0.067,-1.0241,-3.97728,6.39869e-06,0.00196895,7.57674e-06,1.36315,190.637,-0.00783105,q1,0,0
0.0675,-1.0261,-3.99707,6.41999e-06,0.00197932,7.56819e-06,1.36481,191.625,-0.00791147,q1,0,0
0.068,-1.0281,-4.01671,6.44129e-06,0.0019898,7.55986e-06,1.36645,192.62,-0.00799245,q1,0,0
0.0685,-1.03011,-4.03622,6.46259e-06,0.00200039,7.55174e-06,1.36808,193.623,-0.00807401,q1,0,0
0.069,-1.03214,-4.05558,6.48389e-06,0.00201109,7.54384e-06,1.36969,194.633,-0.00815615,q1,0,0
0.0695,-1.03417,-4.07481,6.50518e-06,0.00202191,7.53615e-06,1.37129,195.651,-0.0082389,q1,0,0
0.07,-1.03621,-4.0939,6.52648e-06,0.00203285,7.52868e-06,1.37288,196.677,-0.00832227,q1,0,0
0.0705,-1.03826,-4.11285,6.54778e-06,0.0020439,7.52141e-06,1.37446,197.71,-0.00840627,q1,0,0
0.071,-1.04032,-4.13167,6.56908e-06,0.00205508,7.51436e-06,1.37602,198.752,-0.00849092,q1,0,0
0.0715,-1.0424,-4.15037,6.58474e-06,0.00206637,7.5075e-06,1.37757,199.802,-0.00857622,q1,0,0
0.072,-1.04448,-4.169,6.59702e-06,0.00207779,7.50078e-06,1.37911,200.86,-0.0086623,q1,0,0
0.0725,-1.04656,-4.18768,6.60929e-06,0.00208933,7.49421e-06,1.38066,201.927,-0.00874943,q1,0,0
0.073,-1.04866,-4.20649,6.62157e-06,0.00210101,7.48777e-06,1.38221,203.003,-0.00883788,q1,0,0
0.0735,-1.05077,-4.22553,6.63384e-06,0.00211286,7.48147e-06,1.38378,204.087,-0.00892795,q1,0,0
0.074,-1.05289,-4.2449,6.64612e-06,0.00212488,7.47531e-06,1.38538,205.181,-0.00901989,q1,0,0
0.0745,-1.05502,-4.26467,6.6584e-06,0.00213709,7.46928e-06,1.387,206.284,-0.00911398,q1,0,0
0.075,-1.05715,-4.28494,6.67067e-06,0.00214951,7.46338e-06,1.38867,207.398,-0.00921052,q1,0,0
0.0755,-1.0593,-4.30576,6.68295e-06,0.00216219,7.45762e-06,1.39038,208.526,-0.00930988,q1,0,0
0.076,-1.06146,-4.32722,6.69072e-06,0.00217513,7.45199e-06,1.39214,209.668,-0.00941229,q1,0,0
0.0765,-1.06363,-4.34937,6.66922e-06,0.0021883,7.44633e-06,1.39395,210.823,-0.00951774,q1,0,0
0.077,-1.06581,-4.37222,6.64773e-06,0.00220168,7.44056e-06,1.39582,211.992,-0.00962624,q1,0,0
0.0775,-1.068,-4.39582,6.62623e-06,0.00221526,7.43467e-06,1.39774,213.175,-0.00973788,q1,0,0
0.078,-1.0702,-4.42016,6.60473e-06,0.00222905,7.42867e-06,1.39973,214.371,-0.00985274,q1,0,0
0.0785,-1.07242,-4.44525,6.58324e-06,0.00224304,7.42255e-06,1.40177,215.58,-0.00997089,q1,0,0
0.079,-1.07465,-4.47109,6.56174e-06,0.00225725,7.41633e-06,1.40387,216.802,-0.0100923,q1,0,0
0.0795,-1.07689,-4.49767,6.54024e-06,0.00227165,7.40999e-06,1.40602,218.038,-0.0102171,q1,0,0
0.08,-1.07915,-4.52497,6.51875e-06,0.00228626,7.40354e-06,1.40823,219.287,-0.0103452,q1,0,0
0.0805,-1.08142,-4.55296,6.49725e-06,0.00230106,7.39698e-06,1.41049,220.548,-0.0104766,q1,0,0
0.081,-1.0837,-4.58161,6.46773e-06,0.00231605,7.39029e-06,1.4128,221.822,-0.0106112,q1,0,0
0.0815,-1.086,-4.61082,6.43374e-06,0.00233118,7.3834e-06,1.41515,223.109,-0.0107487,q1,0,0
0.082,-1.08831,-4.64051,6.39975e-06,0.00234645,7.37632e-06,1.41753,224.408,-0.0108887,q1,0,0
0.0825,-1.09064,-4.67055,6.36576e-06,0.00236183,7.36904e-06,1.41994,225.719,-0.011031,q1,0,0
0.083,-1.09298,-4.70084,6.33176e-06,0.00237731,7.36157e-06,1.42236,227.041,-0.0111754,q1,0,0
0.0835,-1.09534,-4.7313,6.29777e-06,0.00239286,7.3539e-06,1.42479,228.375,-0.0113213,q1,0,0
0.084,-1.09771,-4.76181,6.26378e-06,0.00240848,7.34604e-06,1.42722,229.719,-0.0114687,q1,0,0
0.0845,-1.1001,-4.7923,6.22979e-06,0.00242413,7.33798e-06,1.42965,231.074,-0.0116171,q1,0,0
0.085,-1.10251,-4.82267,6.19579e-06,0.00243981,7.32974e-06,1.43205,232.438,-0.0117664,q1,0,0
0.0855,-1.10492,-4.85285,6.19068e-06,0.0024555,7.32132e-06,1.43444,233.812,-0.0119162,q1,0,0
0.086,-1.10736,-4.88277,6.34907e-06,0.00247148,7.31362e-06,1.4368,235.194,-0.0120677,q1,0,0
0.0865,-1.10981,-4.91237,6.50746e-06,0.00248792,7.30714e-06,1.43914,236.585,-0.0122216,q1,0,0
0.087,-1.11227,-4.94157,6.66585e-06,0.0025048,7.30186e-06,1.44143,237.983,-0.0123776,q1,0,0
0.0875,-1.11475,-4.97034,6.82424e-06,0.00252211,7.29778e-06,1.44369,239.387,-0.0125358,q1,0,0
0.088,-1.11724,-4.99863,6.98263e-06,0.00253986,7.29489e-06,1.4459,240.797,-0.0126958,q1,0,0
0.0885,-1.11975,-5.02639,7.14102e-06,0.00255802,7.29319e-06,1.44807,242.212,-0.0128576,q1,0,0
0.089,-1.12227,-5.05359,7.29941e-06,0.00257656,7.29256e-06,1.45019,243.631,-0.0130209,q1,0,0
0.0895,-1.1248,-5.08021,7.4578e-06,0.00259664,7.29631e-06,1.45227,245.054,-0.0131915,q1,0,0
0.09,-1.12735,-5.10622,7.6162e-06,0.00261922,7.30703e-06,1.45429,246.479,-0.0133743,q1,0,0
0.0905,-1.12991,-5.13161,7.5886e-06,0.00264319,7.32156e-06,1.45625,247.906,-0.0135638,q1,0,0
0.091,-1.13248,-5.15636,7.46453e-06,0.00266521,7.33065e-06,1.45817,249.334,-0.0137428,q1,0,0
0.0915,-1.13506,-5.18046,7.34046e-06,0.00268506,7.33383e-06,1.46003,250.762,-0.0139099,q1,0,0
0.092,-1.13766,-5.20392,7.21639e-06,0.00270355,7.33348e-06,1.46184,252.188,-0.014069,q1,0,0
0.0925,-1.14027,-5.22672,7.09232e-06,0.0027216,7.33216e-06,1.4636,253.612,-0.014225,q1,0,0
0.093,-1.14289,-5.24887,6.96825e-06,0.0027392,7.32995e-06,1.4653,255.033,-0.0143777,q1,0,0
0.0935,-1.14552,-5.27039,6.84417e-06,0.00275636,7.32685e-06,1.46695,256.45,-0.0145271,q1,0,0
0.094,-1.14816,-5.29126,6.7201e-06,0.00277305,7.32286e-06,1.46855,257.862,-0.0146729,q1,0,0
0.0945,-1.15081,-5.31152,6.59603e-06,0.00278925,7.31799e-06,1.4701,259.268,-0.0148152,q1,0,0
0.095,-1.15347,-5.33117,6.50596e-06,0.00280497,7.31226e-06,1.4716,260.667,-0.0149538,q1,0,0
0.0955,-1.15614,-5.35022,6.58576e-06,0.00282056,7.30665e-06,1.47305,262.059,-0.0150906,q1,0,0
0.096,-1.15882,-5.36867,6.66556e-06,0.00283627,7.30166e-06,1.47446,263.447,-0.015227,q1,0,0
0.0965,-1.16151,-5.38651,6.74537e-06,0.00285213,7.29729e-06,1.47581,264.835,-0.015363,q1,0,0
0.097,-1.1642,-5.40375,6.82517e-06,0.00286814,7.29354e-06,1.47712,266.223,-0.0154987,q1,0,0
0.0975,-1.16691,-5.42039,6.90497e-06,0.00288429,7.2904e-06,1.47839,267.608,-0.015634,q1,0,0
0.098,-1.16962,-5.43644,6.98477e-06,0.0029006,7.28787e-06,1.4796,268.993,-0.0157689,q1,0,0
0.0985,-1.17235,-5.45189,7.06458e-06,0.00291705,7.28594e-06,1.48077,270.377,-0.0159034,q1,0,0
0.099,-1.17508,-5.46675,7.14438e-06,0.00293365,7.28461e-06,1.4819,271.759,-0.0160375,q1,0,0
0.0995,-1.17781,-5.48102,7.22418e-06,0.0029504,7.28388e-06,1.48297,273.14,-0.0161712,q1,0,0
0.1,-1.18056,-5.49472,7.27225e-06,0.00296728,7.28366e-06,1.48401,274.52,-0.0163044,q1,0,0
0.1005,-1.18331,-5.50784,7.30504e-06,0.00298429,7.28397e-06,1.48499,275.898,-0.016437,q1,0,0
0.101,-1.18606,-5.52041,7.33783e-06,0.00300178,7.28564e-06,1.48594,277.274,-0.0165711,q1,0,0
0.1015,-1.18883,-5.53246,7.37063e-06,0.00301977,7.28869e-06,1.48685,278.65,-0.0167068,q1,0,0
0.102,-1.1916,-5.54401,7.40342e-06,0.00303826,7.29307e-06,1.48772,280.023,-0.0168441,q1,0,0
0.1025,-1.19437,-5.55509,7.43621e-06,0.00305721,7.2987e-06,1.48855,281.396,-0.0169831,q1,0,0
0.103,-1.19715,-5.56573,7.469e-06,0.00307663,7.30555e-06,1.48934,282.766,-0.0171237,q1,0,0
0.1035,-1.19994,-5.57594,7.5018e-06,0.00309651,7.31355e-06,1.49011,284.136,-0.0172659,q1,0,0
0.104,-1.20273,-5.58576,7.53459e-06,0.00311682,7.32265e-06,1.49085,285.503,-0.0174098,q1,0,0
0.1045,-1.20552,-5.59521,7.57137e-06,0.00313757,7.33281e-06,1.49155,286.87,-0.0175554,q1,0,0
0.105,-1.20832,-5.60432,7.6259e-06,0.00315903,7.34464e-06,1.49223,288.235,-0.0177042,q1,0,0
0.1055,-1.21113,-5.61312,7.68043e-06,0.0031813,7.35836e-06,1.49289,289.598,-0.017857,q1,0,0
0.106,-1.21394,-5.62163,7.73496e-06,0.00320438,7.37389e-06,1.49353,290.961,-0.0180138,q1,0,0
0.1065,-1.21675,-5.62989,7.78949e-06,0.00322824,7.39115e-06,1.49414,292.322,-0.0181746,q1,0,0
0.107,-1.21957,-5.63791,7.84401e-06,0.00325287,7.41007e-06,1.49474,293.682,-0.0183394,q1,0,0
0.1075,-1.22239,-5.64574,7.89854e-06,0.00327824,7.43058e-06,1.49533,295.041,-0.0185081,q1,0,0
0.108,-1.22521,-5.6534,7.95307e-06,0.00330435,7.45259e-06,1.4959,296.399,-0.0186808,q1,0,0
0.1085,-1.22804,-5.66091,8.0076e-06,0.00333117,7.47605e-06,1.49646,297.756,-0.0188575,q1,0,0
0.109,-1.23087,-5.66832,8.06213e-06,0.0033587,7.5009e-06,1.49701,299.113,-0.0190382,q1,0,0
0.1095,-1.23371,-5.67564,8.12476e-06,0.00338698,7.52718e-06,1.49755,300.469,-0.0192233,q1,0,0
0.11,-1.23655,-5.6829,8.191e-06,0.00341617,7.55522e-06,1.49809,301.824,-0.0194137,q1,0,0
0.1105,-1.23939,-5.69013,8.25724e-06,0.00344624,7.58495e-06,1.49863,303.179,-0.0196096,q1,0,0
0.111,-1.24224,-5.69734,8.32348e-06,0.0034772,7.61631e-06,1.49916,304.534,-0.0198108,q1,0,0
0.1115,-1.24509,-5.70456,8.38972e-06,0.00350901,7.64922e-06,1.4997,305.889,-0.0200174,q1,0,0
0.112,-1.24794,-5.7118,8.45596e-06,0.00354111,7.68361e-06,1.5,307.244,-0.0202261,q1,0,0
0.1125,-1.2508,-5.71907,8.5222e-06,0.00357334,7.71941e-06,1.5,308.602,-0.0204362,q1,0,0
0.113,-1.25366,-5.7264,8.58844e-06,0.00360641,7.75657e-06,1.5,309.967,-0.0206518,q1,0,0
