t,ang1,ang2,ang3,ang4,v1,v2,v3,v4,TA,TK,TH,TspA,TspK,TspH,PA,PK,PH,spPA,spPK,spPH,spEA,spEK,spEH,y,vx,vy,Fy,totE
0.117,0.878346,-1.27669,0.515742,-0.75318,2.61856,-5.78847,8.20676,-8.84172,-40.1321,43.1858,-94.3668,0,0,109.396,232.303,354.416,834.365,0,0,967.25,0,0,41.0161,1.01178,-0.130301,-1.62965,-307.485,927.561
0.1175,0.879654,-1.27959,0.519849,-0.757597,2.61539,-5.79681,8.21882,-8.82639,-39.7618,42.7461,-94.4475,0,0,110.037,230.492,351.322,833.631,0,0,971.228,0,0,41.4986,1.01097,-0.129775,-1.63646,-303.427,927.785
0.118,0.880961,-1.28249,0.523961,-0.762006,2.61279,-5.8053,8.22979,-8.81023,-39.393,42.3271,-94.5356,0,0,110.676,228.688,348.343,832.88,0,0,975.084,0,0,41.9831,1.01015,-0.129259,-1.64325,-299.448,928.005
0.1185,0.882267,-1.28539,0.528078,-0.766407,2.61074,-5.81396,8.23971,-8.79327,-39.0256,41.9279,-94.6307,0,0,111.315,226.893,345.474,832.113,0,0,978.819,0,0,42.4694,1.00932,-0.128754,-1.65002,-295.545,928.22
0.119,0.883572,-1.2883,0.5322,-0.770799,2.60923,-5.82279,8.24864,-8.77555,-38.6598,41.5474,-94.7325,0,0,111.952,225.108,342.71,831.33,0,0,982.436,0,0,42.9576,1.0085,-0.128258,-1.65676,-291.715,928.431
0.1195,0.884876,-1.29121,0.536327,-0.775182,2.60824,-5.8318,8.25661,-8.7571,-38.2956,41.1846,-94.8407,0,0,112.587,223.332,340.045,830.53,0,0,985.937,0,0,43.4476,1.00767,-0.127772,-1.66347,-287.957,928.637
0.12,0.88618,-1.29413,0.540457,-0.779556,2.60777,-5.84098,8.26368,-8.73796,-37.9333,40.8385,-94.9551,0,0,113.221,221.568,337.476,829.714,0,0,989.323,0,0,43.9392,1.00683,-0.127294,-1.67017,-284.268,928.839
0.1205,0.887484,-1.29706,0.54459,-0.78392,2.6078,-5.85035,8.26987,-8.71816,-37.5729,40.5082,-95.0753,0,0,113.854,219.815,334.998,828.882,0,0,992.598,0,0,44.4326,1.006,-0.126825,-1.67684,-280.647,929.037
0.121,0.888788,-1.29998,0.548727,-0.788274,2.60832,-5.85991,8.27523,-8.69773,-37.2145,40.1929,-95.2012,0,0,114.485,218.074,332.606,828.034,0,0,995.762,0,0,44.9275,1.00516,-0.126364,-1.68348,-277.091,929.23
0.1215,0.890093,-1.30291,0.552865,-0.792618,2.60933,-5.86966,8.2798,-8.6767,-36.8582,39.8918,-95.3325,0,0,115.115,216.345,330.296,827.171,0,0,998.817,0,0,45.424,1.00431,-0.125911,-1.69011,-273.6,929.42
0.122,0.891398,-1.30585,0.557006,-0.796951,2.61082,-5.87961,8.28361,-8.6551,-36.5042,39.6041,-95.469,0,0,115.743,214.631,328.065,826.294,0,0,1001.77,0,0,45.922,1.00347,-0.125466,-1.69671,-270.171,929.605
0.1225,0.892703,-1.30879,0.561149,-0.801273,2.61277,-5.88976,8.28669,-8.63294,-36.1526,39.329,-95.6106,0,0,116.369,212.93,325.908,825.401,0,0,1004.61,0,0,46.4214,1.00262,-0.125028,-1.7033,-266.803,929.787
0.123,0.89401,-1.31174,0.565293,-0.805584,2.61517,-5.90012,8.28908,-8.61027,-35.8035,39.066,-95.7571,0,0,116.994,211.245,323.821,824.495,0,0,1007.35,0,0,46.9223,1.00176,-0.124597,-1.70986,-263.495,929.965
0.1235,0.895319,-1.31469,0.569438,-0.809883,2.61802,-5.91067,8.29081,-8.58711,-35.4569,38.8144,-95.9083,0,0,117.617,209.574,321.803,823.574,0,0,1009.99,0,0,47.4244,1.00091,-0.124172,-1.7164,-260.246,930.139
0.124,0.896628,-1.31765,0.573584,-0.814171,2.62131,-5.92144,8.2919,-8.56346,-35.112,38.5735,-96.064,0,0,118.238,207.914,319.847,822.64,0,0,1012.53,0,0,47.9279,1.00005,-0.123754,-1.72292,-257.048,930.31
0.1245,0.89794,-1.32062,0.57773,-0.818446,2.62502,-5.93241,8.29239,-8.53937,-34.7683,38.3427,-96.2241,0,0,118.858,206.26,317.953,821.693,0,0,1014.97,0,0,48.4326,0.999185,-0.123342,-1.72942,-253.897,930.477
0.125,0.899254,-1.32359,0.581876,-0.82271,2.62916,-5.94359,8.2923,-8.51485,-34.4259,38.1216,-96.3885,0,0,119.476,204.613,316.116,820.734,0,0,1017.32,0,0,48.9386,0.998318,-0.122936,-1.73591,-250.791,930.641
0.1255,0.900569,-1.32656,0.586022,-0.826961,2.6337,-5.95498,8.29166,-8.48992,-34.0847,37.91,-96.5571,0,0,120.092,202.974,314.337,819.762,0,0,1019.57,0,0,49.4456,0.997449,-0.122536,-1.74237,-247.73,930.801
0.126,0.901887,-1.32954,0.590167,-0.8312,2.63865,-5.96658,8.29049,-8.46461,-33.7449,37.7079,-96.7298,0,0,120.706,201.341,312.617,818.779,0,0,1021.72,0,0,49.9538,0.996576,-0.122141,-1.74881,-244.714,930.958
0.1265,0.903208,-1.33253,0.594312,-0.835426,2.64399,-5.97839,8.28881,-8.43892,-33.4063,37.5147,-96.9063,0,0,121.318,199.716,310.953,817.785,0,0,1023.79,0,0,50.463,0.9957,-0.121751,-1.75524,-241.74,931.112
0.127,0.904531,-1.33552,0.598456,-0.839639,2.64971,-5.9904,8.28666,-8.41289,-33.0691,37.33,-97.0867,0,0,121.928,198.097,309.341,816.779,0,0,1025.77,0,0,50.9733,0.994821,-0.121367,-1.76164,-238.808,931.263
0.1275,0.905858,-1.33852,0.602599,-0.843839,2.6558,-6.00263,8.28405,-8.38653,-32.7333,37.153,-97.2708,0,0,122.536,196.486,307.777,815.764,0,0,1027.65,0,0,51.4845,0.993938,-0.120987,-1.76803,-235.917,931.411
0.128,0.907187,-1.34152,0.60674,-0.848025,2.66227,-6.01506,8.28101,-8.35985,-32.399,36.9826,-97.4585,0,0,123.142,194.882,306.253,814.739,0,0,1029.45,0,0,51.9966,0.993053,-0.120611,-1.7744,-233.063,931.555
0.1285,0.90852,-1.34453,0.61088,-0.852198,2.66909,-6.0277,8.27754,-8.33288,-32.0661,36.8184,-97.6499,0,0,123.747,193.285,304.766,813.705,0,0,1031.17,0,0,52.5096,0.992164,-0.12024,-1.78076,-230.247,931.697
0.129,0.909856,-1.34755,0.615018,-0.856358,2.67626,-6.04055,8.27368,-8.30563,-31.7347,36.6601,-97.8447,0,0,124.349,191.695,303.314,812.662,0,0,1032.8,0,0,53.0235,0.991272,-0.119873,-1.78709,-227.466,931.836
0.1295,0.911196,-1.35057,0.619153,-0.860504,2.68378,-6.05359,8.26944,-8.27811,-31.4048,36.5074,-98.043,0,0,124.949,190.112,301.896,811.611,0,0,1034.35,0,0,53.5381,0.990377,-0.119511,-1.79341,-224.721,931.972
0.13,0.91254,-1.3536,0.623287,-0.864636,2.69163,-6.06685,8.26484,-8.25034,-31.0765,36.3598,-98.2448,0,0,125.548,188.536,300.508,810.553,0,0,1035.81,0,0,54.0536,0.989478,-0.119152,-1.79971,-222.01,932.105
0.1305,0.913888,-1.35664,0.627418,-0.868754,2.69982,-6.0803,8.25989,-8.22233,-30.7498,36.2171,-98.4498,0,0,126.144,186.968,299.149,809.487,0,0,1037.2,0,0,54.5697,0.988577,-0.118796,-1.80599,-219.333,932.236
0.131,0.91524,-1.35968,0.631547,-0.872858,2.70832,-6.09395,8.2546,-8.1941,-30.4248,36.079,-98.6582,0,0,126.738,185.407,297.818,808.415,0,0,1038.5,0,0,55.0865,0.987672,-0.118445,-1.81226,-216.689,932.364
0.1315,0.916596,-1.36273,0.635673,-0.876948,2.71714,-6.1078,8.24901,-8.16565,-30.1014,35.9451,-98.8698,0,0,127.33,183.853,296.512,807.337,0,0,1039.73,0,0,55.6039,0.986765,-0.118097,-1.81851,-214.077,932.489
0.132,0.917957,-1.36579,0.639796,-0.881024,2.72627,-6.12184,8.24311,-8.13701,-29.7797,35.8153,-99.0848,0,0,127.92,182.306,295.229,806.253,0,0,1040.89,0,0,56.122,0.985854,-0.117752,-1.82475,-211.497,932.612
0.1325,0.919323,-1.36886,0.643916,-0.885085,2.7357,-6.13608,8.23692,-8.10817,-29.4597,35.6891,-99.3029,0,0,128.508,180.767,293.968,805.165,0,0,1041.96,0,0,56.6406,0.98494,-0.11741,-1.83097,-208.948,932.732
0.133,0.920693,-1.37193,0.648033,-0.889132,2.74542,-6.15051,8.23046,-8.07916,-29.1415,35.5664,-99.5242,0,0,129.094,179.235,292.728,804.072,0,0,1042.97,0,0,57.1597,0.984023,-0.117071,-1.83717,-206.429,932.85
0.1335,0.922068,-1.37501,0.652146,-0.893165,2.75544,-6.16513,8.22373,-8.04999,-28.8251,35.447,-99.7488,0,0,129.677,177.71,291.507,802.976,0,0,1043.9,0,0,57.6794,0.983103,-0.116735,-1.84336,-203.94,932.965
0.134,0.923449,-1.37809,0.656256,-0.897182,2.76573,-6.17994,8.21676,-8.02066,-28.5105,35.3306,-99.9765,0,0,130.259,176.193,290.303,801.877,0,0,1044.76,0,0,58.1994,0.98218,-0.116402,-1.84953,-201.48,933.078
0.1345,0.924834,-1.38119,0.660363,-0.901185,2.7763,-6.19493,8.20954,-7.99118,-28.1978,35.217,-100.207,0,0,130.838,174.683,289.116,800.772,0,0,1045.55,0,0,58.7199,0.981253,-0.116072,-1.85569,-199.049,933.189
0.135,0.926225,-1.38429,0.664466,-0.905173,2.78715,-6.2101,8.2021,-7.96157,-27.8869,35.106,-100.438,0,0,131.415,173.18,287.943,799.648,0,0,1046.27,0,0,59.2408,0.980324,-0.115744,-1.86183,-196.647,933.297
0.1355,0.927621,-1.3874,0.668565,-0.909147,2.79825,-6.22545,8.19444,-7.93183,-27.578,34.9974,-100.671,0,0,131.99,171.685,286.785,798.501,0,0,1046.92,0,0,59.762,0.979392,-0.115418,-1.86795,-194.271,933.403
0.136,0.929023,-1.39051,0.67266,-0.913105,2.80962,-6.24098,8.18657,-7.90197,-27.2709,34.8911,-100.903,0,0,132.563,170.197,285.639,797.333,0,0,1047.5,0,0,60.2836,0.978456,-0.115095,-1.87407,-191.923,933.507
0.1365,0.930431,-1.39364,0.676752,-0.917049,2.82125,-6.25669,8.1785,-7.87199,-26.9653,34.7869,-101.136,0,0,133.133,168.713,284.505,796.144,0,0,1048.02,0,0,60.8054,0.977517,-0.114774,-1.88016,-189.599,933.609
0.137,0.931844,-1.39677,0.680839,-0.920977,2.83313,-6.27257,8.17024,-7.84191,-26.661,34.6846,-101.37,0,0,133.701,167.233,283.382,794.933,0,0,1048.47,0,0,61.3275,0.976576,-0.114456,-1.88625,-187.298,933.708
0.1375,0.933264,-1.39991,0.684922,-0.924891,2.84525,-6.28863,8.16178,-7.81173,-26.3581,34.5842,-101.604,0,0,134.267,165.756,282.269,793.7,0,0,1048.86,0,0,61.8498,0.975631,-0.114139,-1.89231,-185.019,933.806
0.138,0.93469,-1.40306,0.689,-0.928789,2.85762,-6.30486,8.15315,-7.78145,-26.0567,34.4854,-101.838,0,0,134.831,164.284,281.164,792.445,0,0,1049.18,0,0,62.3723,0.974684,-0.113825,-1.89837,-182.762,933.901
0.1385,0.936122,-1.40621,0.693075,-0.932672,2.87023,-6.32126,8.14435,-7.75108,-25.7567,34.3881,-102.072,0,0,135.393,162.815,280.069,791.169,0,0,1049.44,0,0,62.8949,0.973733,-0.113512,-1.90441,-180.528,933.995
0.139,0.93756,-1.40938,0.697145,-0.93654,2.88308,-6.33783,8.13538,-7.72063,-25.4583,34.2922,-102.307,0,0,135.952,161.35,278.98,789.871,0,0,1049.64,0,0,63.4176,0.972779,-0.113201,-1.91044,-178.316,934.086
0.1395,0.939005,-1.41255,0.70121,-0.940393,2.89616,-6.35456,8.12625,-7.6901,-25.1615,34.1977,-102.541,0,0,136.51,159.89,277.899,788.552,0,0,1049.77,0,0,63.9405,0.971822,-0.112892,-1.91645,-176.126,934.175
0.14,0.940456,-1.41573,0.705271,-0.94423,2.90946,-6.37146,8.11697,-7.6595,-24.8662,34.1043,-102.776,0,0,137.065,158.434,276.823,787.211,0,0,1049.85,0,0,64.4634,0.970863,-0.112585,-1.92245,-173.958,934.262
0.1405,0.941914,-1.41892,0.709327,-0.948052,2.92299,-6.38852,8.10754,-7.62883,-24.5727,34.0119,-103.01,0,0,137.617,156.983,275.753,785.848,0,0,1049.86,0,0,64.9863,0.9699,-0.112279,-1.92843,-171.812,934.348
0.141,0.943379,-1.42212,0.713379,-0.951859,2.93675,-6.40574,8.09797,-7.5981,-24.2809,33.9206,-103.245,0,0,138.168,155.537,274.688,784.465,0,0,1049.81,0,0,65.5092,0.968934,-0.111975,-1.9344,-169.687,934.431
0.1415,0.944851,-1.42533,0.717425,-0.95565,2.95072,-6.42312,8.08826,-7.56732,-23.9908,33.8301,-103.479,0,0,138.716,154.095,273.627,783.059,0,0,1049.71,0,0,66.0321,0.967966,-0.111672,-1.94036,-167.584,934.513
0.142,0.94633,-1.42855,0.721467,-0.959426,2.9649,-6.44065,8.07841,-7.53647,-23.7025,33.7413,-103.713,0,0,139.262,152.659,272.576,781.633,0,0,1049.54,0,0,66.555,0.966994,-0.111371,-1.94631,-165.503,934.592
0.1425,0.947816,-1.43177,0.725503,-0.963187,2.9793,-6.45834,8.06844,-7.50558,-23.416,33.6536,-103.947,0,0,139.806,151.228,271.532,780.186,0,0,1049.32,0,0,67.0777,0.966019,-0.111071,-1.95224,-163.445,934.67
0.143,0.949309,-1.435,0.729535,-0.966932,2.9939,-6.47618,8.05835,-7.47464,-23.1314,33.5664,-104.181,0,0,140.347,149.803,270.49,778.718,0,0,1049.04,0,0,67.6004,0.965042,-0.110772,-1.95816,-161.408,934.746
0.1435,0.95081,-1.43825,0.733562,-0.970661,3.00871,-6.49418,8.04814,-7.44366,-22.8486,33.4796,-104.415,0,0,140.886,148.383,269.449,777.228,0,0,1048.71,0,0,68.1229,0.964061,-0.110475,-1.96407,-159.391,934.82
0.144,0.952318,-1.4415,0.737583,-0.974375,3.02372,-6.51232,8.03781,-7.41264,-22.5678,33.3933,-104.648,0,0,141.423,146.969,268.409,775.718,0,0,1048.32,0,0,68.6452,0.963078,-0.110178,-1.96996,-157.396,934.892
0.1445,0.953834,-1.44476,0.7416,-0.978074,3.03893,-6.53062,8.02738,-7.38159,-22.289,33.3074,-104.881,0,0,141.958,145.561,267.371,774.188,0,0,1047.87,0,0,69.1673,0.962091,-0.109883,-1.97585,-155.421,934.963
0.145,0.955357,-1.44803,0.745611,-0.981757,3.05433,-6.54905,8.01683,-7.3505,-22.0122,33.222,-105.113,0,0,142.49,144.159,266.335,772.636,0,0,1047.37,0,0,69.6892,0.961102,-0.109589,-1.98172,-153.468,935.031
0.1455,0.956888,-1.45131,0.749616,-0.985424,3.06993,-6.56764,8.00618,-7.31939,-21.7373,33.137,-105.346,0,0,143.02,142.763,265.301,771.064,0,0,1046.82,0,0,70.2108,0.960109,-0.109296,-1.98758,-151.535,935.098
0.146,0.958427,-1.4546,0.753617,-0.989076,3.08572,-6.58637,7.99543,-7.28824,-21.4646,33.0525,-105.577,0,0,143.548,141.373,264.269,769.472,0,0,1046.21,0,0,70.7322,0.959114,-0.109003,-1.99342,-149.624,935.164
0.1465,0.959974,-1.45789,0.757612,-0.992713,3.10171,-6.60523,7.98458,-7.25708,-21.1939,32.9684,-105.808,0,0,144.073,139.99,263.239,767.86,0,0,1045.55,0,0,71.2532,0.958116,-0.108712,-1.99926,-147.734,935.227
0.147,0.961529,-1.4612,0.761601,-0.996333,3.11788,-6.62424,7.97364,-7.22589,-20.9253,32.8848,-106.039,0,0,144.597,138.614,262.212,766.228,0,0,1044.84,0,0,71.774,0.957115,-0.108421,-2.00508,-145.864,935.289
0.1475,0.963092,-1.46452,0.765585,-0.999939,3.13423,-6.64339,7.9626,-7.19468,-20.6588,32.8017,-106.27,0,0,145.118,137.245,261.187,764.576,0,0,1044.08,0,0,72.2943,0.956111,-0.108132,-2.01089,-144.016,935.35
0.148,0.964663,-1.46785,0.769564,-1.00353,3.15076,-6.66267,7.95148,-7.16346,-20.3945,32.7189,-106.499,0,0,145.636,135.882,260.164,762.904,0,0,1043.26,0,0,72.8143,0.955104,-0.107843,-2.01669,-142.189,935.408
0.1485,0.966243,-1.47118,0.773537,-1.0071,3.16748,-6.68209,7.94027,-7.13222,-20.1324,32.6367,-106.729,0,0,146.153,134.526,259.144,761.212,0,0,1042.39,0,0,73.3338,0.954094,-0.107555,-2.02248,-140.383,935.465
0.149,0.967831,-1.47453,0.777504,-1.01066,3.18437,-6.70164,7.92897,-7.10098,-19.8724,32.5549,-106.957,0,0,146.667,133.178,258.127,759.5,0,0,1041.48,0,0,73.853,0.953082,-0.107267,-2.02825,-138.597,935.521
0.1495,0.969427,-1.47788,0.781466,-1.0142,3.20144,-6.72133,7.9176,-7.06972,-19.6146,32.4736,-107.185,0,0,147.179,131.836,257.113,757.77,0,0,1040.51,0,0,74.3716,0.952066,-0.10698,-2.03402,-136.833,935.575
0.15,0.971032,-1.48125,0.785422,-1.01773,3.21869,-6.74115,7.90614,-7.03845,-19.3591,32.3927,-107.413,0,0,147.688,130.502,256.101,756.02,0,0,1039.5,0,0,74.8898,0.951048,-0.106693,-2.03977,-135.09,935.627
0.1505,0.972646,-1.48462,0.789372,-1.02124,3.2361,-6.76109,7.89461,-7.00718,-19.1058,32.3123,-107.64,0,0,148.195,129.176,255.093,754.251,0,0,1038.43,0,0,75.4075,0.950026,-0.106407,-2.04552,-133.367,935.678
0.151,0.974268,-1.48801,0.793316,-1.02474,3.25369,-6.78116,7.883,-6.97591,-18.8548,32.2325,-107.866,0,0,148.7,127.858,254.088,752.463,0,0,1037.32,0,0,75.9246,0.949002,-0.106122,-2.05125,-131.665,935.727
0.1515,0.975899,-1.49141,0.797255,-1.02822,3.27144,-6.80136,7.87132,-6.94464,-18.6058,32.153,-108.092,0,0,149.203,126.545,253.087,750.656,0,0,1036.16,0,0,76.4412,0.947975,-0.105837,-2.05697,-129.983,935.775
0.152,0.97754,-1.49481,0.801188,-1.03168,3.28936,-6.82169,7.85957,-6.91336,-18.3584,32.0741,-108.316,0,0,149.703,125.235,252.089,748.831,0,0,1034.95,0,0,76.9572,0.946945,-0.105552,-2.06269,-128.318,935.821
0.1525,0.979189,-1.49823,0.805115,-1.03513,3.30744,-6.84213,7.84775,-6.88209,-18.1127,31.9957,-108.541,0,0,150.202,123.929,251.094,746.988,0,0,1033.7,0,0,77.4726,0.945912,-0.105267,-2.06839,-126.669,935.866
0.153,0.980847,-1.50165,0.809035,-1.03856,3.32568,-6.8627,7.83587,-6.85083,-17.8687,31.9178,-108.764,0,0,150.697,122.627,250.103,745.126,0,0,1032.4,0,0,77.9873,0.944877,-0.104983,-2.07408,-125.038,935.91
0.1535,0.982514,-1.50509,0.81295,-1.04198,3.34408,-6.88339,7.82392,-6.81957,-17.6263,31.8403,-108.987,0,0,151.191,121.329,249.116,743.246,0,0,1031.06,0,0,78.5014,0.943838,-0.104699,-2.07976,-123.424,935.952
0.154,0.984191,-1.50854,0.816859,-1.04538,3.36264,-6.90419,7.81191,-6.78831,-17.3857,31.7634,-109.21,0,0,151.682,120.034,248.133,741.348,0,0,1029.67,0,0,79.0149,0.942797,-0.104415,-2.08543,-121.827,935.992
0.1545,0.985877,-1.51199,0.820762,-1.04877,3.38135,-6.92512,7.79984,-6.75707,-17.1469,31.687,-109.431,0,0,152.171,118.744,247.153,739.433,0,0,1028.23,0,0,79.5276,0.941753,-0.104132,-2.09109,-120.248,936.031
0.155,0.987573,-1.51546,0.824659,-1.05214,3.40022,-6.94615,7.78771,-6.72584,-16.9098,31.6111,-109.652,0,0,152.658,117.458,246.178,737.501,0,0,1026.75,0,0,80.0396,0.940706,-0.103848,-2.09674,-118.685,936.069
0.1555,0.989277,-1.51894,0.82855,-1.0555,3.41924,-6.9673,7.77553,-6.69462,-16.6745,31.5357,-109.872,0,0,153.142,116.176,245.206,735.551,0,0,1025.23,0,0,80.5509,0.939656,-0.103564,-2.10239,-117.14,936.106
0.156,0.990992,-1.52243,0.832435,-1.05884,3.4384,-6.98856,7.76328,-6.66342,-16.4411,31.4608,-110.091,0,0,153.624,114.899,244.239,733.584,0,0,1023.66,0,0,81.0614,0.938603,-0.103281,-2.10802,-115.612,936.141
0.1565,0.992716,-1.52593,0.836313,-1.06216,3.45772,-7.00993,7.75099,-6.63223,-16.2094,31.3864,-110.31,0,0,154.104,113.627,243.276,731.6,0,0,1022.06,0,0,81.5712,0.937548,-0.102997,-2.11364,-114.101,936.175
0.157,0.99445,-1.52944,0.840186,-1.06547,3.47711,-7.03134,7.73868,-6.60112,-15.5314,31.3122,-110.527,0,0,154.582,109.206,242.315,729.6,0,0,1020.41,0,0,82.0801,0.93649,-0.102713,-2.11925,-110.146,936.207
0.1575,0.996193,-1.53296,0.844052,-1.06876,3.49601,-7.05224,7.72669,-6.57057,-13.4353,31.2349,-110.736,0,0,155.057,94.7488,241.342,727.597,0,0,1018.81,0,0,82.5882,0.935429,-0.102425,-2.12481,-98.4235,936.234
0.158,0.997945,-1.53649,0.847913,-1.07204,3.5136,-7.07184,7.71545,-6.54125,-9.94684,31.1502,-110.929,0,0,155.531,70.3425,240.338,725.612,0,0,1017.36,0,0,83.0956,0.934365,-0.102128,-2.13028,-79.0955,936.25
0.1585,0.999706,-1.54003,0.851768,-1.0753,3.52913,-7.08941,7.70541,-6.51379,-5.12723,31.0539,-111.097,0,0,156.002,36.349,239.283,723.662,0,0,1016.16,0,0,83.6023,0.933299,-0.101818,-2.1356,-52.5165,936.251
0.159,1.00147,-1.54358,0.855618,-1.07855,3.54186,-7.10423,7.69697,-6.4888,0.965017,30.9424,-111.233,0,0,156.472,-6.85571,238.163,721.768,0,0,1015.31,0,0,84.1085,0.932229,-0.101489,-2.14073,-19.0257,936.232
0.1595,1.00325,-1.54714,0.859465,-1.08179,3.55109,-7.11564,7.69051,-6.46684,8.27383,30.8123,-111.33,0,0,156.94,-58.8736,236.962,719.95,0,0,1014.9,0,0,84.6144,0.931158,-0.101139,-2.14563,21.0522,936.187
0.16,1.00502,-1.55069,0.863309,-1.08502,3.55615,-7.12299,7.6864,-6.44842,16.7455,30.6603,-111.38,0,0,157.407,-119.278,235.667,718.226,0,0,1015.02,0,0,85.1202,0.930084,-0.100763,-2.15026,67.4067,936.113
0.1605,1.0068,-1.55426,0.867152,-1.08824,3.55641,-7.12567,7.68499,-6.43406,26.3284,30.4836,-111.378,0,0,157.873,-187.608,234.266,716.614,0,0,1015.76,0,0,85.6263,0.929008,-0.100357,-2.15458,119.74,936.006
0.161,1.00858,-1.55782,0.870995,-1.09145,3.55125,-7.1231,7.6866,-6.42421,36.9732,30.2797,-111.318,0,0,158.338,-263.364,232.748,715.13,0,0,1017.2,0,0,86.1329,0.927929,-0.0999183,-2.15856,177.767,935.86
0.1615,1.01035,-1.56138,0.874839,-1.09467,3.5401,-7.11473,7.69156,-6.41932,48.6273,30.046,-111.19,0,0,158.804,-345.97,231.101,713.766,0,0,1019.41,0,0,86.6403,0.926849,-0.0994425,-2.16216,241.188,935.672
0.162,1.01212,-1.56493,0.878687,-1.09787,3.52243,-7.10006,7.70011,-6.41976,61.1596,29.7802,-110.931,0,0,159.269,-434.237,229.311,712.148,0,0,1022.47,0,0,87.1492,0.925767,-0.0989269,-2.16535,309.277,935.438
0.1625,1.01387,-1.56848,0.88254,-1.10109,3.49784,-7.07868,7.71247,-6.42582,74.4995,29.4808,-110.515,0,0,159.736,-527.358,227.37,710.148,0,0,1026.43,0,0,87.6597,0.924684,-0.0983689,-2.1681,381.636,935.155
0.163,1.01562,-1.57201,0.8864,-1.1043,3.46593,-7.05023,7.72882,-6.43774,88.6099,29.1469,-109.941,0,0,160.203,-624.72,225.271,707.771,0,0,1031.35,0,0,88.1725,0.923599,-0.0977661,-2.17038,458.054,934.821
0.1635,1.01734,-1.57553,0.890269,-1.10752,3.42633,-7.01435,7.74934,-6.45576,103.456,28.7782,-109.208,0,0,160.672,-725.673,223.012,705.019,0,0,1037.26,0,0,88.6879,0.922514,-0.0971159,-2.17217,538.329,934.431
0.164,1.01904,-1.57902,0.89415,-1.11076,3.37867,-6.97069,7.77418,-6.48011,119.002,28.3748,-108.315,0,0,161.143,-829.525,220.591,701.894,0,0,1044.23,0,0,89.2066,0.921427,-0.0964161,-2.17345,622.261,933.985
0.1645,1.02072,-1.5825,0.898044,-1.11401,3.32262,-6.91893,7.80351,-6.511,135.216,27.9361,-107.264,0,0,161.617,-935.547,218,698.394,0,0,1052.29,0,0,89.7289,0.92034,-0.0956645,-2.1742,709.664,933.479
0.165,1.02236,-1.58594,0.901954,-1.11727,3.25784,-6.85875,7.83747,-6.54861,152.064,27.462,-106.055,0,0,162.093,-1042.97,215.232,694.512,0,0,1061.49,0,0,90.2556,0.919253,-0.0948589,-2.17439,800.354,932.913
0.1655,1.02397,-1.58935,0.905882,-1.12056,3.18402,-6.78986,7.8762,-6.59312,169.517,26.9521,-104.691,0,0,162.574,-1151,212.28,690.238,0,0,1071.87,0,0,90.7872,0.918166,-0.093997,-2.174,894.159,932.284
0.166,1.02554,-1.59273,0.909831,-1.12386,3.10087,-6.71196,7.91983,-6.6447,187.544,26.4065,-103.174,0,0,163.058,-1258.79,209.135,685.558,0,0,1083.47,0,0,91.3242,0.917079,-0.0930769,-2.17301,990.909,931.592
0.1665,1.02707,-1.59606,0.913803,-1.1272,3.00814,-6.62485,7.96846,-6.70345,205.683,25.8255,-101.534,0,0,163.547,-1362.62,205.79,680.625,0,0,1096.33,0,0,91.8672,0.915993,-0.0920969,-2.17142,1088.12,930.837
0.167,1.02855,-1.59935,0.917801,-1.13057,2.9061,-6.52876,8.0219,-6.76909,223.021,25.212,-99.8319,0,0,164.041,-1456.05,202.248,675.771,0,0,1110.41,0,0,92.417,0.914908,-0.0910584,-2.16923,1180.9,930.021
0.1675,1.02998,-1.60259,0.921826,-1.13397,2.7952,-6.42413,8.07985,-6.84117,239.562,24.5696,-98.0785,0,0,164.54,-1538.98,198.519,670.971,0,0,1125.65,0,0,92.9741,0.913824,-0.0899644,-2.16648,1269.29,929.15
0.168,1.03134,-1.60578,0.925881,-1.13741,2.67589,-6.31138,8.14201,-6.91927,255.337,23.902,-96.2806,0,0,165.046,-1611.53,194.61,666.191,0,0,1142,0,0,93.539,0.912741,-0.0888174,-2.16318,1353.46,928.228
0.1685,1.03265,-1.6089,0.929968,-1.14089,2.54858,-6.1909,8.20812,-7.00299,270.365,23.2124,-94.4452,0,0,165.558,-1673.8,190.53,661.399,0,0,1159.4,0,0,94.1123,0.911661,-0.0876198,-2.15938,1433.52,927.259
0.169,1.03389,-1.61197,0.93409,-1.14442,2.41367,-6.06305,8.27792,-7.09195,284.674,22.504,-92.5789,0,0,166.077,-1725.99,186.286,656.565,0,0,1177.81,0,0,94.6945,0.910582,-0.0863741,-2.15508,1509.65,926.248
0.1695,1.03506,-1.61496,0.938247,-1.14798,2.27155,-5.9282,8.35114,-7.18578,298.294,21.7797,-90.6878,0,0,166.602,-1768.35,181.885,651.662,0,0,1197.17,0,0,95.2861,0.909506,-0.0850822,-2.15033,1581.99,925.199
0.17,1.03616,-1.61789,0.942441,-1.1516,2.12257,-5.78667,8.42755,-7.28415,311.254,21.0422,-88.7774,0,0,167.136,-1801.12,177.334,646.668,0,0,1217.44,0,0,95.8876,0.908432,-0.0837461,-2.14513,1650.74,924.117
0.1705,1.03718,-1.62075,0.946675,-1.15527,1.96727,-5.63895,8.50681,-7.38658,322.415,20.2951,-86.8547,0,0,167.676,-1818.08,172.646,641.559,0,0,1238.55,0,0,96.4993,0.907361,-0.0823687,-2.13952,1709.82,923.007
