t,ang,vel,E,tou,act,fac,opt,power,coord
0.041,-0.329752,-1.63924,-0.999989,-200.839,-0.975931,0.875529,235.049,329.224,q3
0.0415,-0.330587,-1.69998,-0.999989,-200.05,-0.977,0.870966,235.095,340.08,q3
0.042,-0.331452,-1.76002,-0.999989,-199.263,-0.978022,0.86646,235.142,350.707,q3
0.0425,-0.332347,-1.81937,-0.999989,-198.479,-0.978998,0.862011,235.191,361.106,q3
0.043,-0.333271,-1.87802,-0.999989,-197.698,-0.979931,0.857619,235.241,371.282,q3
0.0435,-0.334225,-1.93598,-0.999989,-196.922,-0.980822,0.853285,235.293,381.236,q3
0.044,-0.335207,-1.99323,-0.999989,-196.149,-0.981674,0.849008,235.347,390.972,q3
0.0445,-0.336218,-2.04979,-0.999989,-195.382,-0.982487,0.84479,235.402,400.492,q3
0.045,-0.337257,-2.10564,-0.999989,-194.62,-0.983265,0.840628,235.458,409.8,q3
0.0455,-0.338323,-2.1608,-0.999989,-193.864,-0.984008,0.836524,235.515,418.9,q3
0.046,-0.339417,-2.21525,-0.999989,-193.114,-0.984718,0.832478,235.574,427.795,q3
0.0465,-0.340538,-2.26901,-0.999989,-192.37,-0.985397,0.828488,235.635,436.489,q3
0.047,-0.341686,-2.32207,-0.999989,-191.633,-0.986045,0.824555,235.696,444.985,q3
0.0475,-0.34286,-2.37444,-0.999989,-190.902,-0.986665,0.820679,235.759,453.287,q3
0.048,-0.344061,-2.42613,-0.999989,-190.179,-0.987257,0.816859,235.823,461.399,q3
0.0485,-0.345286,-2.47712,-0.999989,-189.464,-0.987823,0.813094,235.888,469.324,q3
0.049,-0.346538,-2.52743,-0.999989,-188.756,-0.988363,0.809386,235.954,477.067,q3
0.0495,-0.347814,-2.57706,-0.999989,-188.055,-0.98888,0.805732,236.021,484.63,q3
0.05,-0.349115,-2.62602,-0.999989,-187.363,-0.989374,0.802133,236.09,492.019,q3
0.0505,-0.35044,-2.6743,-0.999989,-186.679,-0.989845,0.798588,236.159,499.235,q3
0.051,-0.351789,-2.72192,-0.999989,-186.003,-0.990296,0.795097,236.229,506.284,q3
0.0515,-0.353161,-2.76888,-0.999989,-185.335,-0.990727,0.79166,236.3,513.169,q3
0.052,-0.354558,-2.81518,-0.999989,-184.675,-0.991138,0.788275,236.372,519.893,q3
0.0525,-0.355977,-2.86083,-0.999989,-184.024,-0.991532,0.784942,236.445,526.46,q3
0.053,-0.357418,-2.90583,-0.999989,-183.381,-0.991907,0.781661,236.518,532.874,q3
0.0535,-0.358882,-2.95019,-0.999989,-182.747,-0.992267,0.778432,236.592,539.137,q3
0.054,-0.360368,-2.99392,-0.999989,-182.121,-0.99261,0.775253,236.667,545.254,q3
0.0545,-0.361876,-3.03701,-0.999989,-181.503,-0.992938,0.772124,236.742,551.228,q3
0.055,-0.363405,-3.07948,-0.999989,-180.895,-0.993251,0.769045,236.818,557.061,q3
0.0555,-0.364955,-3.12133,-0.999989,-180.294,-0.99355,0.766015,236.894,562.758,q3
0.056,-0.366526,-3.16257,-0.999989,-179.702,-0.993836,0.763034,236.971,568.321,q3
0.0565,-0.368118,-3.2032,-0.999989,-179.119,-0.99411,0.7601,237.048,573.753,q3
0.057,-0.36973,-3.24322,-0.999989,-178.544,-0.994371,0.757215,237.125,579.058,q3
0.0575,-0.371361,-3.28265,-0.999989,-177.977,-0.994621,0.754376,237.203,584.238,q3
0.058,-0.373012,-3.32149,-0.999989,-177.419,-0.994859,0.751583,237.281,589.297,q3
0.0585,-0.374682,-3.35975,-0.999989,-176.869,-0.995087,0.748836,237.358,594.236,q3
0.059,-0.376372,-3.39742,-0.999989,-176.328,-0.995305,0.746135,237.436,599.059,q3
0.0595,-0.37808,-3.43452,-0.999989,-175.794,-0.995513,0.743478,237.514,603.768,q3
0.06,-0.379806,-3.47105,-0.999989,-175.269,-0.995712,0.740865,237.592,608.367,q3
0.0605,-0.381551,-3.50702,-0.999989,-174.751,-0.995902,0.738296,237.669,612.857,q3
0.061,-0.383313,-3.54243,-0.999989,-174.242,-0.996084,0.73577,237.747,617.24,q3
0.0615,-0.385093,-3.57729,-0.999989,-173.74,-0.996257,0.733287,237.824,621.52,q3
0.062,-0.38689,-3.61161,-0.999989,-173.247,-0.996423,0.730846,237.9,625.699,q3
0.0625,-0.388705,-3.64538,-0.999989,-172.761,-0.996581,0.728446,237.977,629.778,q3
0.063,-0.390536,-3.67862,-0.999989,-172.282,-0.996733,0.726088,238.052,633.76,q3
0.0635,-0.392383,-3.71132,-0.999989,-171.811,-0.996877,0.72377,238.128,637.648,q3
0.064,-0.394247,-3.74351,-0.999989,-171.348,-0.997016,0.721492,238.202,641.442,q3
0.0645,-0.396127,-3.77517,-0.999989,-170.892,-0.997148,0.719253,238.276,645.146,q3
0.065,-0.398022,-3.80632,-0.999989,-170.443,-0.997274,0.717054,238.349,648.76,q3
0.0655,-0.399933,-3.83696,-0.999989,-170.001,-0.997395,0.714894,238.421,652.288,q3
0.066,-0.401859,-3.86709,-0.999989,-169.567,-0.99751,0.712771,238.492,655.73,q3
0.0665,-0.4038,-3.89672,-0.999989,-169.139,-0.99762,0.710686,238.562,659.088,q3
0.067,-0.405755,-3.92586,-0.999988,-168.718,-0.997725,0.708639,238.631,662.365,q3
0.0675,-0.407726,-3.95451,-0.999988,-168.304,-0.997826,0.706628,238.698,665.561,q3
0.068,-0.40971,-3.98268,-0.999988,-167.897,-0.997922,0.704654,238.765,668.679,q3
0.0685,-0.411708,-4.01036,-0.999988,-167.496,-0.998014,0.702715,238.83,671.719,q3
0.069,-0.41372,-4.03757,-0.999988,-167.101,-0.998102,0.700812,238.893,674.684,q3
0.0695,-0.415746,-4.06431,-0.999988,-166.713,-0.998185,0.698944,238.955,677.574,q3
0.07,-0.417784,-4.09058,-0.999988,-166.331,-0.998266,0.697111,239.015,680.391,q3
0.0705,-0.419836,-4.11639,-0.999988,-165.955,-0.998342,0.695312,239.074,683.136,q3
0.071,-0.421901,-4.14174,-0.999988,-165.585,-0.998415,0.693546,239.131,685.811,q3
0.0715,-0.423978,-4.16667,-0.999988,-165.221,-0.998485,0.691812,239.186,688.421,q3
0.072,-0.426067,-4.19169,-0.999988,-164.853,-0.998552,0.690074,239.238,691.013,q3
0.0725,-0.42817,-4.2176,-0.999988,-164.469,-0.998616,0.688275,239.289,693.663,q3
0.073,-0.430285,-4.24514,-0.999988,-164.056,-0.998677,0.686366,239.338,696.44,q3
0.0735,-0.432415,-4.27499,-0.999988,-163.603,-0.998735,0.684299,239.384,699.402,q3
0.074,-0.434561,-4.30779,-0.999988,-163.1,-0.998791,0.682031,239.428,702.6,q3
0.0745,-0.436724,-4.34408,-0.999988,-162.538,-0.998844,0.679525,239.47,706.077,q3
0.075,-0.438905,-4.38438,-0.999988,-161.908,-0.998895,0.676747,239.509,709.867,q3
0.0755,-0.441109,-4.42913,-0.999987,-161.204,-0.998943,0.673669,239.546,713.994,q3
0.076,-0.443335,-4.47872,-0.999987,-160.42,-0.99899,0.670264,239.58,718.475,q3
0.0765,-0.445588,-4.53343,-0.999987,-159.551,-0.999034,0.666517,239.612,723.313,q3
0.077,-0.44787,-4.59334,-0.999987,-158.597,-0.999076,0.662425,239.64,728.489,q3
0.0775,-0.450182,-4.65847,-0.999987,-157.558,-0.999117,0.657988,239.665,733.978,q3
0.078,-0.452529,-4.7288,-0.999987,-156.435,-0.999155,0.653213,239.688,739.749,q3
0.0785,-0.454912,-4.80428,-0.999987,-155.23,-0.999192,0.648106,239.706,745.766,q3
0.079,-0.457334,-4.88483,-0.999987,-153.944,-0.999228,0.642675,239.721,751.991,q3
0.0795,-0.459798,-4.97034,-0.999987,-152.581,-0.999261,0.636934,239.733,758.38,q3
0.08,-0.462305,-5.06067,-0.999987,-151.144,-0.999294,0.630895,239.74,764.888,q3
0.0805,-0.464859,-5.15563,-0.999987,-149.636,-0.999324,0.624576,239.742,771.467,q3
0.081,-0.467462,-5.25501,-0.999986,-148.063,-0.999354,0.617995,239.741,778.074,q3
0.0815,-0.470115,-5.35826,-0.999986,-146.437,-0.999382,0.611193,239.739,784.645,q3
0.082,-0.47282,-5.46465,-0.999986,-144.768,-0.999409,0.604222,239.736,791.109,q3
0.0825,-0.47558,-5.5735,-0.999986,-143.07,-0.999435,0.597131,239.732,797.402,q3
0.083,-0.478394,-5.68417,-0.999986,-141.353,-0.999459,0.589963,239.726,803.472,q3
0.0835,-0.481264,-5.79608,-0.999986,-139.625,-0.999482,0.582758,239.718,809.279,q3
0.084,-0.48419,-5.90871,-0.999986,-137.896,-0.999505,0.575551,239.709,814.789,q3
0.0845,-0.487173,-6.02156,-0.999986,-136.174,-0.999526,0.568376,239.698,819.978,q3
0.085,-0.490212,-6.13419,-0.999986,-134.464,-0.999547,0.561259,239.685,824.83,q3
0.0855,-0.493307,-6.24621,-0.999986,-132.774,-0.999566,0.554226,239.67,829.335,q3
0.086,-0.496458,-6.35727,-0.999986,-131.108,-0.999585,0.547299,239.654,833.488,q3
0.0865,-0.499664,-6.46705,-0.999986,-129.47,-0.999603,0.540494,239.636,837.291,q3
0.087,-0.502925,-6.57528,-0.999986,-127.865,-0.99962,0.533829,239.615,840.749,q3
0.0875,-0.506239,-6.68172,-0.999986,-126.295,-0.999636,0.527316,239.593,843.87,q3
0.088,-0.509606,-6.78615,-0.999986,-124.764,-0.999651,0.520967,239.569,846.666,q3
0.0885,-0.513025,-6.8884,-0.999986,-123.272,-0.999666,0.514788,239.542,849.149,q3
0.089,-0.516494,-6.98831,-0.999986,-121.823,-0.999681,0.508789,239.513,851.334,q3
0.0895,-0.520013,-7.08576,-0.999986,-120.416,-0.999694,0.502972,239.482,853.238,q3
0.09,-0.52358,-7.18063,-0.999986,-119.053,-0.999707,0.497343,239.449,854.878,q3
0.0905,-0.527193,-7.27285,-0.999987,-117.735,-0.99972,0.491904,239.413,856.27,q3
0.091,-0.530852,-7.36235,-0.999987,-116.462,-0.999731,0.486655,239.375,857.432,q3
0.0915,-0.534555,-7.44908,-0.999987,-115.233,-0.999743,0.481597,239.335,858.38,q3
0.092,-0.538301,-7.533,-0.999987,-114.049,-0.999754,0.476729,239.292,859.133,q3
0.0925,-0.542087,-7.6141,-0.999988,-112.91,-0.999764,0.472049,239.247,859.706,q3
0.093,-0.545914,-7.69236,-0.999988,-111.814,-0.999774,0.467557,239.199,860.115,q3
0.0935,-0.549779,-7.76779,-0.999988,-110.762,-0.999783,0.463249,239.149,860.374,q3
0.094,-0.553682,-7.84039,-0.999988,-109.752,-0.999793,0.459123,239.097,860.5,q3
0.0945,-0.557619,-7.91019,-0.999988,-108.784,-0.999801,0.455174,239.043,860.504,q3
0.095,-0.561591,-7.9772,-0.999989,-107.857,-0.99981,0.451399,238.986,860.4,q3
0.0955,-0.565596,-8.04147,-0.999989,-106.971,-0.999818,0.447796,238.926,860.2,q3
0.096,-0.569632,-8.10303,-0.999989,-106.123,-0.999825,0.444357,238.865,859.915,q3
0.0965,-0.573699,-8.16195,-0.999989,-105.313,-0.999832,0.44108,238.8,859.556,q3
0.097,-0.577794,-8.21828,-0.999988,-104.539,-0.999839,0.437959,238.734,859.131,q3
0.0975,-0.581916,-8.27207,-0.999988,-103.801,-0.999846,0.43499,238.666,858.65,q3
0.098,-0.586065,-8.32339,-0.999988,-103.098,-0.999852,0.432167,238.595,858.121,q3
0.0985,-0.590239,-8.37232,-0.999988,-102.427,-0.999858,0.429485,238.522,857.551,q3
0.099,-0.594437,-8.41907,-0.999988,-101.786,-0.999864,0.426929,238.447,856.944,q3
0.0995,-0.598658,-8.46382,-0.999988,-101.173,-0.99987,0.424492,238.369,856.307,q3
0.1,-0.602901,-8.50658,-0.999988,-100.586,-0.999875,0.422169,238.29,855.644,q3
0.1005,-0.607164,-8.54734,-0.999988,-100.026,-0.99988,0.419961,238.209,854.961,q3
0.101,-0.611448,-8.58609,-0.999989,-99.4937,-0.999885,0.417869,238.125,854.262,q3
0.1015,-0.61575,-8.62278,-0.999989,-98.988,-0.999889,0.415892,238.04,853.552,q3
0.102,-0.62007,-8.65742,-0.999989,-98.5093,-0.999894,0.41403,237.953,852.836,q3
0.1025,-0.624407,-8.68999,-0.999989,-98.0575,-0.999898,0.412284,237.864,852.119,q3
0.103,-0.62876,-8.7205,-0.999989,-97.6324,-0.999902,0.410651,237.774,851.403,q3
0.1035,-0.633127,-8.74895,-0.999989,-97.2338,-0.999906,0.409132,237.681,850.694,q3
0.104,-0.637509,-8.77537,-0.999989,-96.8612,-0.99991,0.407724,237.587,849.993,q3
0.1045,-0.641902,-8.7998,-0.999989,-96.514,-0.999913,0.406424,237.492,849.304,q3
0.105,-0.646308,-8.82228,-0.99999,-96.1914,-0.999917,0.40523,237.395,848.628,q3
0.1055,-0.650724,-8.84283,-0.99999,-95.8932,-0.99992,0.40414,237.296,847.967,q3
0.106,-0.655151,-8.86144,-0.99999,-95.6194,-0.999923,0.403154,237.196,847.326,q3
0.1065,-0.659586,-8.87812,-0.99999,-95.3697,-0.999926,0.402272,237.095,846.704,q3
0.107,-0.664028,-8.89287,-0.99999,-95.1441,-0.999929,0.401492,236.993,846.105,q3
0.1075,-0.668478,-8.90571,-0.99999,-94.9424,-0.999932,0.400815,236.89,845.529,q3
0.108,-0.672934,-8.91663,-0.999991,-94.7644,-0.999934,0.400239,236.785,844.979,q3
0.1085,-0.677394,-8.92565,-0.999991,-94.6098,-0.999937,0.399763,236.68,844.455,q3
0.109,-0.681859,-8.93279,-0.999991,-94.4786,-0.999939,0.399387,236.574,843.958,q3
0.1095,-0.686327,-8.93806,-0.99999,-94.3692,-0.999941,0.39911,236.463,843.478,q3
0.11,-0.690797,-8.94152,-0.99999,-94.2775,-0.999944,0.398927,236.341,842.984,q3
0.1105,-0.695268,-8.94327,-0.999989,-94.2022,-0.999946,0.398836,236.206,842.475,q3
0.111,-0.69974,-8.94337,-0.999988,-94.1424,-0.999947,0.39883,236.059,841.95,q3
0.1115,-0.704211,-8.94191,-0.999987,-94.0973,-0.999949,0.398907,235.9,841.41,q3
0.112,-0.708682,-8.93897,-0.999986,-94.0661,-0.999951,0.399062,235.73,840.854,q3
0.1125,-0.71315,-8.93461,-0.999985,-94.048,-0.999952,0.399291,235.549,840.282,q3
0.113,-0.717616,-8.9289,-0.999985,-94.0423,-0.999954,0.399592,235.357,839.695,q3
0.1135,-0.722079,-8.92191,-0.999984,-94.0484,-0.999955,0.39996,235.155,839.091,q3
0.114,-0.726538,-8.91369,-0.999983,-94.0655,-0.999956,0.400394,234.943,838.471,q3
0.1145,-0.730992,-8.90431,-0.999985,-94.0932,-0.999958,0.400889,234.722,837.835,q3
0.115,-0.735442,-8.89382,-0.999987,-94.1309,-0.999959,0.401443,234.491,837.183,q3
0.1155,-0.739886,-8.88226,-0.999989,-94.1781,-0.99996,0.402053,234.252,836.514,q3
0.116,-0.744324,-8.8697,-0.99999,-94.2342,-0.999962,0.402718,234.005,835.829,q3
0.1165,-0.748755,-8.85617,-0.999992,-94.299,-0.999963,0.403434,233.75,835.127,q3
0.117,-0.75318,-8.84172,-0.999994,-94.3719,-0.999964,0.404199,233.487,834.409,q3
0.1175,-0.757597,-8.82639,-0.999995,-94.4525,-0.999966,0.405012,233.217,833.675,q3
0.118,-0.762006,-8.81023,-0.999997,-94.5406,-0.999967,0.40587,232.941,832.924,q3
0.1185,-0.766407,-8.79327,-0.999999,-94.6357,-0.999968,0.406771,232.658,832.157,q3
0.119,-0.770799,-8.77555,-0.999989,-94.7375,-0.999969,0.407715,232.369,831.373,q3
0.1195,-0.775182,-8.7571,-0.999975,-94.8457,-0.99997,0.408697,232.075,830.573,q3
0.12,-0.779556,-8.73796,-0.999961,-94.96,-0.99997,0.409719,231.776,829.757,q3
0.1205,-0.78392,-8.71816,-0.999947,-95.0802,-0.99997,0.410776,231.472,828.925,q3
0.121,-0.788274,-8.69773,-0.999933,-95.2061,-0.99997,0.411869,231.163,828.077,q3
0.1215,-0.792618,-8.6767,-0.999919,-95.3374,-0.999969,0.412996,230.851,827.214,q3
0.122,-0.796951,-8.6551,-0.999905,-95.474,-0.999969,0.414155,230.534,826.336,q3
0.1225,-0.801273,-8.63294,-0.999891,-95.6156,-0.999968,0.415345,230.215,825.444,q3
0.123,-0.805584,-8.61027,-0.999877,-95.762,-0.999968,0.416565,229.892,824.537,q3
0.1235,-0.809883,-8.58711,-0.999869,-95.9132,-0.999967,0.417814,229.567,823.616,q3
0.124,-0.814171,-8.56346,-0.99988,-96.0689,-0.999966,0.41909,229.24,822.682,q3
0.1245,-0.818446,-8.53937,-0.999891,-96.229,-0.999966,0.420393,228.91,821.735,q3
0.125,-0.82271,-8.51485,-0.999903,-96.3934,-0.999965,0.421721,228.58,820.776,q3
0.1255,-0.826961,-8.48992,-0.999914,-96.562,-0.999965,0.423073,228.247,819.804,q3
0.126,-0.8312,-8.46461,-0.999926,-96.7346,-0.999965,0.424449,227.914,818.82,q3
0.1265,-0.835426,-8.43892,-0.999937,-96.9111,-0.999964,0.425847,227.581,817.826,q3
0.127,-0.839639,-8.41289,-0.999948,-97.0915,-0.999964,0.427267,227.247,816.82,q3
0.1275,-0.843839,-8.38653,-0.99996,-97.2756,-0.999964,0.428707,226.913,815.805,q3
0.128,-0.848025,-8.35985,-0.999971,-97.4633,-0.999964,0.430167,226.579,814.779,q3
0.1285,-0.852198,-8.33288,-0.999975,-97.6547,-0.999965,0.431646,226.246,813.745,q3
0.129,-0.856358,-8.30563,-0.999975,-97.8495,-0.999965,0.433143,225.914,812.702,q3
0.1295,-0.860504,-8.27811,-0.999976,-98.0478,-0.999966,0.434657,225.583,811.651,q3
0.13,-0.864636,-8.25034,-0.999976,-98.2495,-0.999966,0.436188,225.253,810.592,q3
0.1305,-0.868754,-8.22233,-0.999977,-98.4546,-0.999967,0.437735,224.926,809.526,q3
0.131,-0.872858,-8.1941,-0.999977,-98.663,-0.999967,0.439298,224.6,808.454,q3
0.1315,-0.876948,-8.16565,-0.999978,-98.8746,-0.999967,0.440875,224.276,807.376,q3
0.132,-0.881024,-8.13701,-0.999978,-99.0895,-0.999968,0.442466,223.955,806.292,q3
0.1325,-0.885085,-8.10817,-0.999978,-99.3076,-0.999968,0.444071,223.637,805.203,q3
0.133,-0.889132,-8.07916,-0.999979,-99.529,-0.999969,0.445689,223.322,804.111,q3
0.1335,-0.893165,-8.04999,-0.999979,-99.7535,-0.999969,0.447319,223.01,803.014,q3
0.134,-0.897182,-8.02066,-0.999979,-99.9812,-0.99997,0.448961,222.701,801.915,q3
0.1345,-0.901185,-7.99118,-0.999979,-100.212,-0.99997,0.450614,222.396,800.81,q3
0.135,-0.905173,-7.96157,-0.999979,-100.443,-0.99997,0.452278,222.089,799.685,q3
0.1355,-0.909147,-7.93183,-0.999979,-100.675,-0.999971,0.453953,221.781,798.539,q3
0.136,-0.913105,-7.90197,-0.999979,-100.908,-0.999971,0.455638,221.471,797.37,q3
0.1365,-0.917049,-7.87199,-0.999979,-101.141,-0.999972,0.457332,221.16,796.181,q3
0.137,-0.920977,-7.84191,-0.999978,-101.374,-0.999972,0.459036,220.848,794.969,q3
0.1375,-0.924891,-7.81173,-0.999978,-101.608,-0.999972,0.46075,220.534,793.736,q3
0.138,-0.928789,-7.78145,-0.999979,-101.842,-0.999972,0.462471,220.219,792.481,q3
0.1385,-0.932672,-7.75108,-0.999979,-102.077,-0.999973,0.464202,219.903,791.205,q3
0.139,-0.93654,-7.72063,-0.999979,-102.311,-0.999973,0.46594,219.586,789.907,q3
0.1395,-0.940393,-7.6901,-0.999979,-102.546,-0.999973,0.467687,219.267,788.587,q3
