t,ang,vel,E,tou,act,fac,opt,power,coord
0.0265,-0.902348,-1.91734,-0.999992,-79.1696,-0.910096,0.819035,106.211,151.795,q1
0.027,-0.903313,-1.94438,-0.999992,-79.2887,-0.914091,0.816538,106.23,154.167,q1
0.0275,-0.904292,-1.97154,-0.999992,-79.3897,-0.917908,0.814031,106.249,156.52,q1
0.028,-0.905285,-1.99883,-0.999992,-79.4734,-0.921556,0.811515,106.268,158.854,q1
0.0285,-0.906291,-2.02624,-0.999991,-79.5405,-0.925041,0.808991,106.288,161.168,q1
0.029,-0.907311,-2.05376,-0.999991,-79.5919,-0.928372,0.806458,106.308,163.462,q1
0.0295,-0.908345,-2.08138,-0.999991,-79.6283,-0.931554,0.803918,106.328,165.737,q1
0.03,-0.909392,-2.10911,-0.999991,-79.6504,-0.934595,0.801371,106.348,167.992,q1
0.0305,-0.910454,-2.13694,-0.999991,-79.6589,-0.937501,0.798818,106.369,170.226,q1
0.031,-0.911529,-2.16485,-0.999991,-79.6545,-0.940278,0.796259,106.39,172.44,q1
0.0315,-0.912619,-2.19284,-0.999991,-79.6379,-0.942932,0.793696,106.411,174.633,q1
0.032,-0.913722,-2.22091,-0.999991,-79.6098,-0.945467,0.791129,106.432,176.806,q1
0.0325,-0.91484,-2.24903,-0.999991,-79.5706,-0.94789,0.788559,106.454,178.957,q1
0.033,-0.915971,-2.27721,-0.999991,-79.521,-0.950205,0.785987,106.475,181.086,q1
0.0335,-0.917117,-2.30543,-0.999991,-79.4616,-0.952418,0.783413,106.497,183.193,q1
0.034,-0.918277,-2.33369,-0.999991,-79.3929,-0.954532,0.780839,106.52,185.279,q1
0.0345,-0.919451,-2.36198,-0.999991,-79.3154,-0.956552,0.778266,106.542,187.341,q1
0.035,-0.920639,-2.39028,-0.999991,-79.2296,-0.958482,0.775693,106.565,189.381,q1
0.0355,-0.921841,-2.4186,-0.999991,-79.1361,-0.960326,0.773123,106.588,191.398,q1
0.036,-0.923057,-2.44691,-0.999991,-79.0352,-0.962089,0.770556,106.611,193.392,q1
0.0365,-0.924288,-2.47521,-0.99999,-78.9275,-0.963773,0.767993,106.634,195.362,q1
0.037,-0.925532,-2.50349,-0.99999,-78.8133,-0.965383,0.765434,106.658,197.309,q1
0.0375,-0.926791,-2.53175,-0.99999,-78.6931,-0.96692,0.762881,106.682,199.232,q1
0.038,-0.928064,-2.55997,-0.99999,-78.5673,-0.96839,0.760333,106.706,201.13,q1
0.0385,-0.929351,-2.58815,-0.99999,-78.4362,-0.969794,0.757793,106.73,203.005,q1
0.039,-0.930652,-2.61628,-0.99999,-78.3002,-0.971136,0.755261,106.754,204.855,q1
0.0395,-0.931967,-2.64435,-0.99999,-78.1596,-0.972418,0.752737,106.779,206.681,q1
0.04,-0.933297,-2.67235,-0.99999,-78.0148,-0.973643,0.750222,106.804,208.483,q1
0.0405,-0.93464,-2.70028,-0.99999,-77.8661,-0.974814,0.747717,106.829,210.26,q1
0.041,-0.935997,-2.72813,-0.99999,-77.7137,-0.975933,0.745222,106.854,212.013,q1
0.0415,-0.937368,-2.75589,-0.99999,-77.5581,-0.977002,0.742738,106.88,213.741,q1
0.042,-0.938753,-2.78355,-0.99999,-77.3993,-0.978023,0.740266,106.906,215.445,q1
0.0425,-0.940151,-2.81112,-0.99999,-77.2378,-0.979,0.737805,106.931,217.125,q1
0.043,-0.941564,-2.83858,-0.99999,-77.0737,-0.979932,0.735358,106.958,218.78,q1
0.0435,-0.94299,-2.86592,-0.999989,-76.9073,-0.980824,0.732923,106.984,220.411,q1
0.044,-0.94443,-2.89315,-0.999989,-76.7388,-0.981675,0.730502,107.01,222.017,q1
0.0445,-0.945883,-2.92026,-0.999989,-76.5685,-0.982489,0.728095,107.037,223.6,q1
0.045,-0.94735,-2.94724,-0.999989,-76.3964,-0.983267,0.725702,107.064,225.159,q1
0.0455,-0.94883,-2.97409,-0.999989,-76.2229,-0.98401,0.723324,107.091,226.694,q1
0.046,-0.950324,-3.0008,-0.999989,-76.048,-0.98472,0.720961,107.118,228.205,q1
0.0465,-0.951831,-3.02738,-0.999989,-75.8721,-0.985398,0.718614,107.146,229.694,q1
0.047,-0.953351,-3.05381,-0.999989,-75.6955,-0.986047,0.716282,107.174,231.16,q1
0.0475,-0.954885,-3.08009,-0.999989,-75.5184,-0.986666,0.713966,107.202,232.604,q1
0.048,-0.956432,-3.10623,-0.999989,-75.3409,-0.987258,0.711667,107.232,234.026,q1
0.0485,-0.957991,-3.13221,-0.999989,-75.1632,-0.987824,0.709384,107.262,235.427,q1
0.049,-0.959564,-3.15803,-0.999989,-74.9854,-0.988365,0.707117,107.292,236.806,q1
0.0495,-0.961149,-3.1837,-0.999988,-74.8076,-0.988881,0.704867,107.323,238.165,q1
0.05,-0.962747,-3.20921,-0.999988,-74.6299,-0.989375,0.702635,107.355,239.503,q1
0.0505,-0.964358,-3.23456,-0.999988,-74.4524,-0.989846,0.700419,107.387,240.82,q1
0.051,-0.965982,-3.25974,-0.999988,-74.2751,-0.990297,0.69822,107.42,242.118,q1
0.0515,-0.967618,-3.28476,-0.999988,-74.0983,-0.990728,0.696039,107.453,243.395,q1
0.052,-0.969267,-3.30961,-0.999988,-73.9218,-0.991139,0.693875,107.487,244.652,q1
0.0525,-0.970928,-3.3343,-0.999988,-73.7459,-0.991532,0.691729,107.521,245.891,q1
0.053,-0.972601,-3.35881,-0.999988,-73.5705,-0.991908,0.6896,107.556,247.109,q1
0.0535,-0.974286,-3.38316,-0.999988,-73.3958,-0.992267,0.687488,107.591,248.31,q1
0.054,-0.975984,-3.40734,-0.999988,-73.2217,-0.99261,0.685394,107.627,249.491,q1
0.0545,-0.977694,-3.43134,-0.999987,-73.0484,-0.992938,0.683317,107.663,250.654,q1
0.055,-0.979415,-3.45518,-0.999987,-72.8758,-0.993251,0.681258,107.699,251.799,q1
0.0555,-0.981149,-3.47884,-0.999987,-72.704,-0.993551,0.679216,107.736,252.926,q1
0.056,-0.982894,-3.50234,-0.999987,-72.533,-0.993837,0.677192,107.773,254.035,q1
0.0565,-0.984651,-3.52566,-0.999987,-72.3629,-0.99411,0.675185,107.81,255.127,q1
0.057,-0.98642,-3.54881,-0.999987,-72.1937,-0.994371,0.673195,107.847,256.202,q1
0.0575,-0.9882,-3.5718,-0.999987,-72.0254,-0.994621,0.671223,107.885,257.26,q1
0.058,-0.989992,-3.59461,-0.999987,-71.858,-0.994859,0.669267,107.923,258.301,q1
0.0585,-0.991795,-3.61725,-0.999987,-71.6915,-0.995087,0.667329,107.961,259.326,q1
0.059,-0.993609,-3.63973,-0.999987,-71.5259,-0.995305,0.665407,107.999,260.335,q1
0.0595,-0.995434,-3.66203,-0.999986,-71.3613,-0.995513,0.663503,108.037,261.327,q1
0.06,-0.997271,-3.68417,-0.999986,-71.1976,-0.995712,0.661615,108.075,262.304,q1
0.0605,-0.999118,-3.70615,-0.999986,-71.0348,-0.995901,0.659743,108.114,263.266,q1
0.061,-1.00098,-3.72796,-0.999986,-70.873,-0.996083,0.657888,108.152,264.211,q1
0.0615,-1.00285,-3.7496,-0.999986,-70.7121,-0.996256,0.656049,108.19,265.142,q1
0.062,-1.00473,-3.77108,-0.999986,-70.5521,-0.996422,0.654226,108.228,266.058,q1
0.0625,-1.00662,-3.7924,-0.999986,-70.393,-0.996581,0.65242,108.265,266.959,q1
0.063,-1.00852,-3.81357,-0.999986,-70.2347,-0.996732,0.650629,108.303,267.845,q1
0.0635,-1.01043,-3.83457,-0.999985,-70.0773,-0.996876,0.648853,108.34,268.716,q1
0.064,-1.01235,-3.85541,-0.999985,-69.9208,-0.997015,0.647094,108.377,269.574,q1
0.0645,-1.01429,-3.8761,-0.999985,-69.7651,-0.997147,0.645349,108.414,270.417,q1
0.065,-1.01623,-3.89664,-0.999985,-69.6101,-0.997273,0.64362,108.45,271.246,q1
0.0655,-1.01818,-3.91702,-0.999985,-69.456,-0.997393,0.641905,108.486,272.061,q1
0.066,-1.02015,-3.93726,-0.999985,-69.3026,-0.997508,0.640206,108.521,272.862,q1
0.0665,-1.02212,-3.95734,-0.999985,-69.1498,-0.997618,0.638521,108.555,273.649,q1
0.067,-1.0241,-3.97728,-0.999984,-68.9978,-0.997724,0.63685,108.589,274.423,q1
0.0675,-1.0261,-3.99707,-0.999984,-68.8464,-0.997824,0.635194,108.623,275.184,q1
0.068,-1.0281,-4.01671,-0.999984,-68.6956,-0.99792,0.633551,108.655,275.93,q1
0.0685,-1.03011,-4.03622,-0.999984,-68.5454,-0.998012,0.631923,108.687,276.664,q1
0.069,-1.03214,-4.05558,-0.999984,-68.3957,-0.998099,0.630308,108.718,277.384,q1
0.0695,-1.03417,-4.07481,-0.999984,-68.2465,-0.998183,0.628706,108.748,278.091,q1
0.07,-1.03621,-4.0939,-0.999983,-68.0977,-0.998263,0.627118,108.777,278.785,q1
0.0705,-1.03826,-4.11285,-0.999983,-67.9494,-0.99834,0.625543,108.805,279.466,q1
0.071,-1.04032,-4.13167,-0.999983,-67.8014,-0.998413,0.623981,108.832,280.133,q1
0.0715,-1.0424,-4.15037,-0.999983,-67.6538,-0.998482,0.622431,108.858,280.788,q1
0.072,-1.04448,-4.169,-0.999983,-67.5058,-0.998549,0.620888,108.883,281.432,q1
0.0725,-1.04656,-4.18768,-0.999982,-67.3565,-0.998613,0.619344,108.906,282.067,q1
0.073,-1.04866,-4.20649,-0.999982,-67.2051,-0.998674,0.61779,108.928,282.698,q1
0.0735,-1.05077,-4.22553,-0.999982,-67.0507,-0.998732,0.616219,108.948,283.325,q1
0.074,-1.05289,-4.2449,-0.999981,-66.8924,-0.998787,0.614623,108.967,283.951,q1
0.0745,-1.05502,-4.26467,-0.999981,-66.7294,-0.99884,0.612996,108.984,284.579,q1
0.075,-1.05715,-4.28494,-0.999981,-66.5611,-0.998891,0.61133,109,285.21,q1
0.0755,-1.0593,-4.30576,-0.999981,-66.3867,-0.998939,0.609621,109.014,285.845,q1
0.076,-1.06146,-4.32722,-0.99998,-66.2056,-0.998986,0.607862,109.026,286.486,q1
0.0765,-1.06363,-4.34937,-0.99998,-66.0173,-0.99903,0.606049,109.036,287.133,q1
0.077,-1.06581,-4.37222,-0.99998,-65.8216,-0.999072,0.604181,109.045,287.787,q1
0.0775,-1.068,-4.39582,-0.99998,-65.619,-0.999112,0.602256,109.052,288.449,q1
0.078,-1.0702,-4.42016,-0.99998,-65.41,-0.999151,0.600273,109.06,289.122,q1
0.0785,-1.07242,-4.44525,-0.99998,-65.1944,-0.999188,0.598232,109.067,289.805,q1
0.079,-1.07465,-4.47109,-0.99998,-64.9724,-0.999223,0.596133,109.074,290.497,q1
0.0795,-1.07689,-4.49767,-0.99998,-64.744,-0.999257,0.593979,109.082,291.197,q1
0.08,-1.07915,-4.52497,-0.99998,-64.5095,-0.999289,0.59177,109.089,291.904,q1
0.0805,-1.08142,-4.55296,-0.99998,-64.2692,-0.99932,0.589509,109.096,292.615,q1
0.081,-1.0837,-4.58161,-0.99998,-64.0235,-0.999349,0.5872,109.103,293.33,q1
0.0815,-1.086,-4.61082,-0.99998,-63.773,-0.999377,0.584849,109.11,294.046,q1
0.082,-1.08831,-4.64051,-0.99998,-63.5187,-0.999404,0.582466,109.116,294.759,q1
0.0825,-1.09064,-4.67055,-0.999979,-63.2617,-0.999429,0.580059,109.123,295.467,q1
0.083,-1.09298,-4.70084,-0.999979,-63.0028,-0.999454,0.577636,109.13,296.166,q1
0.0835,-1.09534,-4.7313,-0.999978,-62.7428,-0.999477,0.575206,109.136,296.855,q1
0.084,-1.09771,-4.76181,-0.999978,-62.4828,-0.999499,0.572777,109.142,297.531,q1
0.0845,-1.1001,-4.7923,-0.999978,-62.2233,-0.999521,0.570354,109.148,298.192,q1
0.085,-1.10251,-4.82267,-0.999977,-61.9652,-0.999541,0.567946,109.154,298.837,q1
0.0855,-1.10492,-4.85285,-0.999977,-61.709,-0.99956,0.565558,109.16,299.465,q1
0.086,-1.10736,-4.88277,-0.999975,-61.4555,-0.999579,0.563196,109.165,300.073,q1
0.0865,-1.10981,-4.91237,-0.999974,-61.2051,-0.999596,0.560865,109.17,300.662,q1
0.087,-1.11227,-4.94157,-0.999972,-60.9584,-0.999613,0.558568,109.176,301.23,q1
0.0875,-1.11475,-4.97034,-0.999971,-60.7157,-0.999629,0.556311,109.18,301.778,q1
0.088,-1.11724,-4.99863,-0.999969,-60.4775,-0.999644,0.554097,109.185,302.305,q1
0.0885,-1.11975,-5.02639,-0.999968,-60.244,-0.999659,0.551927,109.189,302.81,q1
0.089,-1.12227,-5.05359,-0.999966,-60.0155,-0.999672,0.549806,109.193,303.294,q1
0.0895,-1.1248,-5.08021,-0.999964,-59.7923,-0.999685,0.547734,109.197,303.757,q1
0.09,-1.12735,-5.10622,-0.999963,-59.5743,-0.999698,0.545714,109.201,304.2,q1
0.0905,-1.12991,-5.13161,-0.999956,-59.3619,-0.999709,0.543745,109.204,304.622,q1
0.091,-1.13248,-5.15636,-0.999945,-59.155,-0.99972,0.54183,109.207,305.024,q1
0.0915,-1.13506,-5.18046,-0.999935,-58.9537,-0.99973,0.539968,109.209,305.407,q1
0.092,-1.13766,-5.20392,-0.999925,-58.7579,-0.999739,0.538159,109.212,305.771,q1
0.0925,-1.14027,-5.22672,-0.999915,-58.5678,-0.999747,0.536404,109.214,306.117,q1
0.093,-1.14289,-5.24887,-0.999904,-58.3831,-0.999754,0.534701,109.215,306.445,q1
0.0935,-1.14552,-5.27039,-0.999894,-58.2038,-0.99976,0.53305,109.216,306.756,q1
0.094,-1.14816,-5.29126,-0.999884,-58.0299,-0.999766,0.531451,109.217,307.051,q1
0.0945,-1.15081,-5.31152,-0.999874,-57.8611,-0.999771,0.529901,109.217,307.331,q1
0.095,-1.15347,-5.33117,-0.982304,-57.6969,-0.999765,0.5284,109.217,307.592,q1
0.0955,-1.15614,-5.35022,-0.877003,-57.5085,-0.999251,0.526947,109.217,307.683,q1
0.096,-1.15882,-5.36867,-0.771702,-57.2812,-0.997969,0.525542,109.216,307.524,q1
0.0965,-1.16151,-5.38651,-0.666401,-57.0157,-0.995925,0.524185,109.215,307.116,q1
0.097,-1.1642,-5.40375,-0.5611,-56.7127,-0.993125,0.522875,109.214,306.461,q1
0.0975,-1.16691,-5.42039,-0.455798,-56.3726,-0.989574,0.521613,109.212,305.562,q1
0.098,-1.16962,-5.43644,-0.350497,-55.996,-0.985277,0.520397,109.21,304.419,q1
0.0985,-1.17235,-5.45189,-0.245196,-55.5835,-0.98024,0.519228,109.208,303.035,q1
0.099,-1.17508,-5.46675,-0.139895,-55.1354,-0.974469,0.518105,109.206,301.411,q1
0.0995,-1.17781,-5.48102,-0.034594,-54.6522,-0.967969,0.517027,109.203,299.55,q1
0.1,-1.18056,-5.49472,-0.000367292,-54.1443,-0.960921,0.515994,109.199,297.508,q1
0.1005,-1.18331,-5.50784,-0.000344966,-53.6431,-0.953884,0.515005,109.196,295.457,q1
0.101,-1.18606,-5.52041,-0.000322641,-53.1505,-0.946898,0.514059,109.192,293.413,q1
0.1015,-1.18883,-5.53246,-0.000300316,-52.6662,-0.939964,0.513153,109.188,291.374,q1
0.102,-1.1916,-5.54401,-0.000277991,-52.1899,-0.93308,0.512285,109.183,289.342,q1
0.1025,-1.19437,-5.55509,-0.000255666,-51.7213,-0.926246,0.511453,109.179,287.317,q1
0.103,-1.19715,-5.56573,-0.000233341,-51.26,-0.919462,0.510656,109.173,285.299,q1
0.1035,-1.19994,-5.57594,-0.000211016,-50.8058,-0.912728,0.50989,109.168,283.29,q1
0.104,-1.20273,-5.58576,-0.000188691,-50.3583,-0.906042,0.509155,109.162,281.289,q1
0.1045,-1.20552,-5.59521,-0.000169272,-49.9172,-0.899406,0.508447,109.156,279.297,q1
0.105,-1.20832,-5.60432,-0.000162789,-49.4823,-0.892818,0.507766,109.15,277.315,q1
0.1055,-1.21113,-5.61312,-0.000156306,-49.0533,-0.886279,0.507109,109.143,275.342,q1
0.106,-1.21394,-5.62163,-0.000149823,-48.6298,-0.879787,0.506473,109.136,273.379,q1
0.1065,-1.21675,-5.62989,-0.00014334,-48.2117,-0.873343,0.505857,109.129,271.426,q1
0.107,-1.21957,-5.63791,-0.000136857,-47.7986,-0.866946,0.505258,109.121,269.484,q1
0.1075,-1.22239,-5.64574,-0.000130374,-47.3902,-0.860595,0.504675,109.113,267.553,q1
0.108,-1.22521,-5.6534,-0.000123891,-46.9864,-0.854292,0.504104,109.105,265.633,q1
0.1085,-1.22804,-5.66091,-0.000117408,-46.5868,-0.848034,0.503545,109.097,263.724,q1
0.109,-1.23087,-5.66832,-0.000110925,-46.1913,-0.841822,0.502994,109.088,261.827,q1
0.1095,-1.23371,-5.67564,-0.000106927,-45.7995,-0.835656,0.502449,109.079,259.941,q1
0.11,-1.23655,-5.6829,-0.000104037,-45.4113,-0.829535,0.50191,109.07,258.068,q1
0.1105,-1.23939,-5.69013,-0.000101146,-45.0264,-0.823458,0.501373,109.06,256.206,q1
0.111,-1.24224,-5.69734,-9.82551e-05,-44.6448,-0.817426,0.500837,109.05,254.356,q1
0.1115,-1.24509,-5.70456,-9.53643e-05,-44.266,-0.811439,0.500302,109.039,252.518,q1
0.112,-1.24794,-5.7118,-9.24735e-05,-43.888,-0.805495,0.499765,109.023,250.679,q1
0.1125,-1.2508,-5.71907,-8.95827e-05,-43.5102,-0.799594,0.499226,108.999,248.838,q1
0.113,-1.25366,-5.7264,-8.66919e-05,-43.1327,-0.793737,0.498683,108.97,246.995,q1
0.1135,-1.25653,-5.7338,-8.38011e-05,-42.7557,-0.787923,0.498135,108.934,245.152,q1
0.114,-1.2594,-5.74128,-8.11546e-05,-42.3791,-0.782151,0.497582,108.892,243.31,q1
0.1145,-1.26227,-5.74885,-7.9485e-05,-42.0031,-0.776422,0.497022,108.845,241.47,q1
0.115,-1.26514,-5.75653,-7.78153e-05,-41.6279,-0.770734,0.496455,108.793,239.632,q1
0.1155,-1.26803,-5.76432,-7.61456e-05,-41.2534,-0.765088,0.495879,108.736,237.798,q1
0.116,-1.27091,-5.77223,-7.4476e-05,-40.8799,-0.759484,0.495295,108.674,235.968,q1
0.1165,-1.2738,-5.78028,-7.28063e-05,-40.5074,-0.753921,0.494702,108.609,234.144,q1
0.117,-1.27669,-5.78847,-7.11366e-05,-40.136,-0.748398,0.494098,108.54,232.326,q1
0.1175,-1.27959,-5.79681,-6.94669e-05,-39.7658,-0.742916,0.493484,108.467,230.515,q1
0.118,-1.28249,-5.8053,-6.77973e-05,-39.397,-0.737474,0.492858,108.391,228.711,q1
0.1185,-1.28539,-5.81396,-6.61276e-05,-39.0296,-0.732071,0.492221,108.313,226.917,q1
0.119,-1.2883,-5.82279,-6.48665e-05,-38.6639,-0.726709,0.491572,108.232,225.132,q1
0.1195,-1.29121,-5.8318,-6.37736e-05,-38.2998,-0.721385,0.490911,108.15,223.356,q1
0.12,-1.29413,-5.84098,-6.26806e-05,-37.9375,-0.716101,0.490236,108.066,221.592,q1
0.1205,-1.29706,-5.85035,-6.15877e-05,-37.5771,-0.710855,0.489549,107.981,219.839,q1
0.121,-1.29998,-5.85991,-6.04947e-05,-37.2188,-0.705648,0.488848,107.895,218.099,q1
0.1215,-1.30291,-5.86966,-5.94018e-05,-36.8626,-0.700479,0.488134,107.808,216.371,q1
0.122,-1.30585,-5.87961,-5.83088e-05,-36.5086,-0.695348,0.487405,107.722,214.657,q1
0.1225,-1.30879,-5.88976,-5.72159e-05,-36.1571,-0.690254,0.486663,107.636,212.957,q1
0.123,-1.31174,-5.90012,-5.61229e-05,-35.808,-0.685198,0.485907,107.55,211.271,q1
0.1235,-1.31469,-5.91067,-5.50986e-05,-35.4615,-0.680178,0.485136,107.466,209.601,q1
0.124,-1.31765,-5.92144,-5.43222e-05,-35.1167,-0.675196,0.484351,107.38,207.941,q1
0.1245,-1.32062,-5.93241,-5.35458e-05,-34.7731,-0.67025,0.483551,107.291,206.288,q1
0.125,-1.32359,-5.94359,-5.27693e-05,-34.4307,-0.66534,0.482737,107.199,204.642,q1
0.1255,-1.32656,-5.95498,-5.19929e-05,-34.0896,-0.660466,0.481908,107.104,203.003,q1
0.126,-1.32954,-5.96658,-5.12165e-05,-33.7498,-0.655628,0.481065,107.006,201.371,q1
0.1265,-1.33253,-5.97839,-5.044e-05,-33.4113,-0.650825,0.480207,106.906,199.746,q1
0.127,-1.33552,-5.9904,-4.96636e-05,-33.0742,-0.646057,0.479336,106.802,198.128,q1
0.1275,-1.33852,-6.00263,-4.88872e-05,-32.7385,-0.641325,0.478449,106.695,196.517,q1
0.128,-1.34152,-6.01506,-4.81108e-05,-32.4042,-0.636627,0.477549,106.585,194.913,q1
0.1285,-1.34453,-6.0277,-4.74753e-05,-32.0714,-0.631963,0.476635,106.473,193.317,q1
0.129,-1.34755,-6.04055,-4.68932e-05,-31.7401,-0.627334,0.475707,106.358,191.727,q1
0.1295,-1.35057,-6.05359,-4.63111e-05,-31.4103,-0.622738,0.474765,106.24,190.145,q1
0.13,-1.3536,-6.06685,-4.5729e-05,-31.0821,-0.618177,0.473809,106.119,188.57,q1
0.1305,-1.35664,-6.0803,-4.51469e-05,-30.7555,-0.613648,0.47284,105.996,187.002,q1
0.131,-1.35968,-6.09395,-4.45648e-05,-30.4305,-0.609153,0.471858,105.87,185.442,q1
0.1315,-1.36273,-6.1078,-4.39828e-05,-30.1072,-0.604691,0.470862,105.741,183.889,q1
0.132,-1.36579,-6.12184,-4.34007e-05,-29.7856,-0.600261,0.469854,105.61,182.343,q1
0.1325,-1.36886,-6.13608,-4.28186e-05,-29.4658,-0.595864,0.468833,105.476,180.804,q1
0.133,-1.37193,-6.15051,-4.22664e-05,-29.1477,-0.591499,0.467799,105.339,179.273,q1
0.1335,-1.37501,-6.16513,-4.18121e-05,-28.8314,-0.587166,0.466753,105.2,177.749,q1
0.134,-1.37809,-6.17994,-4.13579e-05,-28.5169,-0.582865,0.465695,105.059,176.233,q1
0.1345,-1.38119,-6.19493,-4.09037e-05,-28.2043,-0.578595,0.464625,104.915,174.724,q1
0.135,-1.38429,-6.2101,-4.04494e-05,-27.8936,-0.574356,0.463544,104.769,173.222,q1
0.1355,-1.3874,-6.22545,-3.99952e-05,-27.5848,-0.570149,0.462451,104.62,171.728,q1
0.136,-1.39051,-6.24098,-3.9541e-05,-27.2779,-0.565972,0.461346,104.469,170.241,q1
