t,ang,vel,E,tou,act,fac,opt,power,coord,spT,spP
0.0135,-0.334878,1.68388,1.31888e-05,0.00376998,1.10343e-05,0.872175,391.732,0.00634819,q3,48.3847,-81.474
0.014,-0.334039,1.67128,1.30755e-05,0.00380443,1.11275e-05,0.873121,391.576,0.00635826,q3,48.2638,-80.6621
0.0145,-0.333207,1.65362,1.29063e-05,0.00383724,1.12109e-05,0.874449,391.421,0.00634532,q3,48.1441,-79.6118
0.015,-0.332386,1.63121,1.26865e-05,0.00386727,1.12813e-05,0.876133,391.268,0.00630831,q3,48.0259,-78.3402
0.0155,-0.331577,1.60434,1.24666e-05,0.00389444,1.13388e-05,0.878154,391.117,0.00624801,q3,47.9097,-76.8634
0.016,-0.330782,1.57331,1.22468e-05,0.00391887,1.1384e-05,0.880489,390.968,0.00616558,q3,47.7956,-75.1971
0.0165,-0.330004,1.53837,1.20269e-05,0.00394064,1.14174e-05,0.883119,390.822,0.00606218,q3,47.684,-73.3558
0.017,-0.329244,1.49981,1.1807e-05,0.00395984,1.14396e-05,0.886024,390.68,0.00593899,q3,47.5751,-71.3535
0.0175,-0.328505,1.45785,1.15872e-05,0.00397653,1.1451e-05,0.889187,390.541,0.00579719,q3,47.4693,-69.2033
0.018,-0.327787,1.41276,1.13673e-05,0.00399088,1.14525e-05,0.892589,390.406,0.00563815,q3,47.3666,-66.9175
0.0185,-0.327093,1.36474,1.11475e-05,0.00400525,1.14511e-05,0.896214,390.276,0.00546613,q3,47.2674,-64.5078
0.019,-0.326423,1.31403,1.09372e-05,0.00402001,1.1448e-05,0.900045,390.15,0.00528241,q3,47.1718,-61.9851
0.0195,-0.325779,1.26083,1.10035e-05,0.00403549,1.14445e-05,0.904068,390.029,0.00508805,q3,47.08,-59.3597
0.02,-0.325162,1.20533,1.10699e-05,0.00405197,1.14416e-05,0.908267,389.913,0.00488397,q3,46.9922,-56.6412
0.0205,-0.324574,1.14774,1.11363e-05,0.00406939,1.14391e-05,0.912628,389.802,0.00467058,q3,46.9085,-53.8386
0.021,-0.324015,1.08822,1.12027e-05,0.00408769,1.14371e-05,0.917138,389.697,0.00444829,q3,46.8291,-50.9603
0.0215,-0.323486,1.02695,1.12691e-05,0.00410681,1.14356e-05,0.921785,389.597,0.00421749,q3,46.7541,-48.0142
0.022,-0.322988,0.964094,1.13354e-05,0.00412672,1.14346e-05,0.926555,389.503,0.00397854,q3,46.6837,-45.0074
0.0225,-0.322522,0.899804,1.14018e-05,0.00414735,1.14342e-05,0.931437,389.415,0.0037318,q3,46.6178,-41.9469
0.023,-0.322089,0.834226,1.14682e-05,0.00416879,1.14345e-05,0.936421,389.333,0.00347772,q3,46.5567,-38.8388
0.0235,-0.321688,0.7675,1.15346e-05,0.00419166,1.14375e-05,0.941494,389.257,0.0032171,q3,46.5003,-35.689
0.024,-0.321321,0.699756,1.15092e-05,0.00421558,1.14422e-05,0.946648,389.188,0.00294988,q3,46.4489,-32.5029
0.0245,-0.320989,0.631118,1.14061e-05,0.00423853,1.14432e-05,0.951873,389.125,0.00267501,q3,46.4024,-29.2854
0.025,-0.32069,0.561704,1.13031e-05,0.00426119,1.14425e-05,0.95716,389.068,0.00239353,q3,46.3609,-26.0411
0.0255,-0.320427,0.491623,1.12001e-05,0.00428389,1.14411e-05,0.9625,389.019,0.00210606,q3,46.3244,-22.7741
0.026,-0.320199,0.42098,1.1097e-05,0.00430657,1.1439e-05,0.967884,388.975,0.00181298,q3,46.2931,-19.4885
0.0265,-0.320006,0.349873,1.0994e-05,0.0043292,1.14361e-05,0.973306,388.939,0.00151467,q3,46.2668,-16.1875
0.027,-0.319849,0.278394,1.0891e-05,0.00435174,1.14325e-05,0.978758,388.909,0.0012115,q3,46.2458,-12.8745
0.0275,-0.319728,0.206629,1.0788e-05,0.00437416,1.14281e-05,0.984233,388.886,0.000903829,q3,46.2299,-9.55245
0.028,-0.319642,0.13466,1.06849e-05,0.00439643,1.1423e-05,0.989724,388.87,0.000592024,q3,46.2192,-6.22389
0.0285,-0.319593,0.0625628,1.05842e-05,0.00441853,1.14173e-05,0.995226,388.861,0.000276435,q3,46.2138,-2.89126
0.029,-0.31958,-0.00959163,1.05279e-05,0.00444049,1.14109e-05,1.00073,388.858,-4.25915e-05,q3,46.2135,0.443263
0.0295,-0.319603,-0.0817367,1.04715e-05,0.00446235,1.14043e-05,1.00624,388.862,-0.000364738,q3,46.2185,3.77774
0.03,-0.319662,-0.15381,1.04152e-05,0.0044841,1.13972e-05,1.01174,388.874,-0.000689701,q3,46.2287,7.11044
0.0305,-0.319757,-0.225754,1.03589e-05,0.00450571,1.13898e-05,1.01723,388.892,-0.00101718,q3,46.2441,10.4398
0.031,-0.319887,-0.297515,1.03025e-05,0.00452716,1.13821e-05,1.0227,388.916,-0.0013469,q3,46.2646,13.7644
0.0315,-0.320054,-0.369043,1.02462e-05,0.00454843,1.1374e-05,1.02816,388.948,-0.00167857,q3,46.2904,17.0831
0.032,-0.320256,-0.440291,1.01898e-05,0.00456951,1.13655e-05,1.03359,388.986,-0.00201191,q3,46.3213,20.3949
0.0325,-0.320494,-0.511216,1.01335e-05,0.00459038,1.13567e-05,1.03899,389.031,-0.00234668,q3,46.3574,23.6986
0.033,-0.320767,-0.581779,1.00771e-05,0.00461102,1.13475e-05,1.04437,389.083,-0.00268259,q3,46.3985,26.9937
0.0335,-0.321076,-0.651943,1.00139e-05,0.00463141,1.1338e-05,1.04971,389.141,-0.00301942,q3,46.4448,30.2794
0.034,-0.321419,-0.721675,9.94531e-06,0.00465152,1.1328e-05,1.05502,389.206,-0.00335688,q3,46.4961,33.555
0.0345,-0.321798,-0.790942,9.87668e-06,0.00467132,1.13176e-05,1.06029,389.278,-0.00369474,q3,46.5524,36.8202
0.035,-0.32221,-0.859717,9.80806e-06,0.00469081,1.13068e-05,1.06552,389.356,-0.00403277,q3,46.6137,40.0746
0.0355,-0.322657,-0.927975,9.73943e-06,0.00470998,1.12956e-05,1.0707,389.44,-0.00437074,q3,46.6799,43.3178
0.036,-0.323138,-0.99569,9.67081e-06,0.00472882,1.12839e-05,1.07584,389.531,-0.00470843,q3,46.7511,46.5496
0.0365,-0.323653,-1.06284,9.60218e-06,0.00474731,1.12719e-05,1.08094,389.628,-0.00504564,q3,46.8271,49.7699
0.037,-0.324201,-1.12941,9.53355e-06,0.00476545,1.12594e-05,1.08598,389.732,-0.00538216,q3,46.908,52.9784
0.0375,-0.324782,-1.19538,9.46493e-06,0.00478324,1.12465e-05,1.09098,389.841,-0.00571779,q3,46.9936,56.1753
0.038,-0.325396,-1.26074,9.39554e-06,0.00480066,1.12332e-05,1.09593,389.957,-0.00605236,q3,47.084,59.3605
0.0385,-0.326043,-1.32546,9.31546e-06,0.00481769,1.12194e-05,1.10082,390.079,-0.00638565,q3,47.1791,62.534
0.039,-0.326721,-1.38954,9.23539e-06,0.00483431,1.12052e-05,1.10566,390.206,-0.00671747,q3,47.2788,65.6959
0.0395,-0.327432,-1.45297,9.15531e-06,0.00485052,1.11905e-05,1.11044,390.34,-0.00704765,q3,47.3832,68.8463
0.04,-0.328174,-1.51573,9.07524e-06,0.0048663,1.11753e-05,1.11518,390.479,-0.00737602,q3,47.4921,71.9853
0.0405,-0.328948,-1.57783,8.99516e-06,0.00488166,1.11596e-05,1.11985,390.624,-0.00770243,q3,47.6055,75.1133
0.041,-0.329752,-1.63924,8.91508e-06,0.0048966,1.11434e-05,1.12447,390.775,-0.00802672,q3,47.7233,78.2302
0.0415,-0.330587,-1.69998,8.83501e-06,0.0049111,1.11268e-05,1.12903,390.931,-0.00834875,q3,47.8456,81.3364
0.042,-0.331452,-1.76002,8.75493e-06,0.00492517,1.11097e-05,1.13354,391.093,-0.00866839,q3,47.9722,84.432
0.0425,-0.332347,-1.81937,8.67486e-06,0.0049388,1.10922e-05,1.13799,391.26,-0.0089855,q3,48.1032,87.5174
0.043,-0.333271,-1.87802,8.63251e-06,0.00495203,1.10743e-05,1.14238,391.433,-0.00930002,q3,48.2384,90.5928
0.0435,-0.334225,-1.93598,8.61804e-06,0.00496502,1.10563e-05,1.14672,391.611,-0.00961216,q3,48.3778,93.6583
0.044,-0.335207,-1.99323,8.60357e-06,0.00497778,1.10384e-05,1.15099,391.794,-0.00992188,q3,48.5214,96.7144
0.0445,-0.336218,-2.04979,8.5891e-06,0.00499033,1.10205e-05,1.15521,391.982,-0.0102291,q3,48.6691,99.7613
0.045,-0.337257,-2.10564,8.57463e-06,0.00500264,1.10027e-05,1.15937,392.175,-0.0105338,q3,48.8208,102.799
0.0455,-0.338323,-2.1608,8.56016e-06,0.00501474,1.09848e-05,1.16348,392.372,-0.0108358,q3,48.9766,105.828
0.046,-0.339417,-2.21525,8.54569e-06,0.00502662,1.0967e-05,1.16752,392.575,-0.0111352,q3,49.1363,108.849
0.0465,-0.340538,-2.26901,8.53122e-06,0.00503827,1.09492e-05,1.17151,392.782,-0.0114319,q3,49.2999,111.862
0.047,-0.341686,-2.32207,8.51675e-06,0.0050497,1.09314e-05,1.17544,392.994,-0.0117258,q3,49.4674,114.867
0.0475,-0.34286,-2.37444,8.49925e-06,0.00506092,1.09137e-05,1.17932,393.211,-0.0120169,q3,49.6387,117.864
0.048,-0.344061,-2.42613,8.44838e-06,0.00507185,1.08958e-05,1.18314,393.432,-0.0123049,q3,49.8137,120.854
0.0485,-0.345286,-2.47712,8.39752e-06,0.00508243,1.08777e-05,1.18691,393.657,-0.0125898,q3,49.9925,123.837
0.049,-0.346538,-2.52743,8.34666e-06,0.00509268,1.08594e-05,1.19061,393.886,-0.0128714,q3,50.1749,126.813
0.0495,-0.347814,-2.57706,8.29579e-06,0.00510258,1.08408e-05,1.19427,394.12,-0.0131497,q3,50.3609,129.783
0.05,-0.349115,-2.62602,8.24493e-06,0.00511215,1.08219e-05,1.19787,394.358,-0.0134246,q3,50.5505,132.746
0.0505,-0.35044,-2.6743,8.19406e-06,0.00512138,1.08029e-05,1.20141,394.6,-0.0136961,q3,50.7436,135.704
0.051,-0.351789,-2.72192,8.1432e-06,0.00513028,1.07836e-05,1.2049,394.845,-0.0139642,q3,50.9401,138.655
0.0515,-0.353161,-2.76888,8.09233e-06,0.00513885,1.0764e-05,1.20834,395.095,-0.0142288,q3,51.1401,141.601
0.052,-0.354558,-2.81518,8.04147e-06,0.00514708,1.07443e-05,1.21173,395.348,-0.0144899,q3,51.3435,144.541
0.0525,-0.355977,-2.86083,8.02428e-06,0.00515501,1.07244e-05,1.21506,395.605,-0.0147476,q3,51.5501,147.476
0.053,-0.357418,-2.90583,8.03032e-06,0.0051628,1.07046e-05,1.21834,395.865,-0.0150022,q3,51.7601,150.406
0.0535,-0.358882,-2.95019,8.03637e-06,0.00517047,1.0685e-05,1.22157,396.129,-0.0152539,q3,51.9732,153.331
0.054,-0.360368,-2.99392,8.04241e-06,0.00517801,1.06656e-05,1.22475,396.396,-0.0155025,q3,52.1896,156.251
0.0545,-0.361876,-3.03701,8.04846e-06,0.00518543,1.06465e-05,1.22788,396.666,-0.0157482,q3,52.4091,159.167
0.055,-0.363405,-3.07948,8.0545e-06,0.00519273,1.06274e-05,1.23095,396.94,-0.0159909,q3,52.6316,162.078
0.0555,-0.364955,-3.12133,8.06055e-06,0.00519991,1.06086e-05,1.23398,397.216,-0.0162306,q3,52.8573,164.985
0.056,-0.366526,-3.16257,8.06659e-06,0.00520697,1.059e-05,1.23697,397.496,-0.0164674,q3,53.0859,167.888
0.0565,-0.368118,-3.2032,8.07264e-06,0.00521393,1.05715e-05,1.2399,397.779,-0.0167012,q3,53.3175,170.786
0.057,-0.36973,-3.24322,8.05803e-06,0.00522077,1.05532e-05,1.24279,398.065,-0.0169321,q3,53.552,173.681
0.0575,-0.371361,-3.28265,7.85765e-06,0.00522706,1.05342e-05,1.24562,398.353,-0.0171586,q3,53.7893,176.572
0.058,-0.373012,-3.32149,7.65727e-06,0.00523248,1.05139e-05,1.24842,398.645,-0.0173797,q3,54.0295,179.459
0.0585,-0.374682,-3.35975,7.45689e-06,0.00523706,1.04922e-05,1.25116,398.939,-0.0175952,q3,54.2725,182.342
0.059,-0.376372,-3.39742,7.25651e-06,0.00524078,1.04692e-05,1.25387,399.236,-0.0178051,q3,54.5182,185.221
0.0595,-0.37808,-3.43452,7.05613e-06,0.00524364,1.0445e-05,1.25652,399.536,-0.0180094,q3,54.7666,188.097
0.06,-0.379806,-3.47105,6.85575e-06,0.00524565,1.04194e-05,1.25913,399.839,-0.0182079,q3,55.0177,190.969
0.0605,-0.381551,-3.50702,6.65538e-06,0.00524681,1.03925e-05,1.2617,400.144,-0.0184007,q3,55.2714,193.838
0.061,-0.383313,-3.54243,6.455e-06,0.00524712,1.03644e-05,1.26423,400.451,-0.0185876,q3,55.5277,196.703
0.0615,-0.385093,-3.57729,6.25462e-06,0.00524658,1.03351e-05,1.26671,400.761,-0.0187686,q3,55.7865,199.565
0.062,-0.38689,-3.61161,6.24291e-06,0.00524542,1.03049e-05,1.26915,401.073,-0.0189444,q3,56.0478,202.423
0.0625,-0.388705,-3.64538,6.35263e-06,0.00524447,1.02755e-05,1.27155,401.388,-0.0191181,q3,56.3116,205.277
0.063,-0.390536,-3.67862,6.46235e-06,0.00524385,1.02472e-05,1.27391,401.705,-0.0192901,q3,56.5778,208.128
0.0635,-0.392383,-3.71132,6.57207e-06,0.00524354,1.02198e-05,1.27623,402.024,-0.0194605,q3,56.8464,210.975
0.064,-0.394247,-3.74351,6.6818e-06,0.00524356,1.01935e-05,1.27851,402.345,-0.0196293,q3,57.1173,213.819
0.0645,-0.396127,-3.77517,6.79152e-06,0.0052439,1.01682e-05,1.28075,402.668,-0.0197966,q3,57.3906,216.659
0.065,-0.398022,-3.80632,6.90124e-06,0.00524456,1.01439e-05,1.28295,402.993,-0.0199625,q3,57.6661,219.495
0.0655,-0.399933,-3.83696,7.01096e-06,0.00524556,1.01205e-05,1.28511,403.321,-0.020127,q3,57.9438,222.328
0.066,-0.401859,-3.86709,7.12069e-06,0.00524689,1.00981e-05,1.28723,403.65,-0.0202902,q3,58.2237,225.156
0.0665,-0.4038,-3.89672,7.15059e-06,0.00524853,1.00767e-05,1.28931,403.981,-0.0204521,q3,58.5058,227.981
0.067,-0.405755,-3.92586,6.57655e-06,0.0052489,1.00531e-05,1.29136,404.314,-0.0206065,q3,58.79,230.802
0.0675,-0.407726,-3.95451,6.00251e-06,0.005247,1.00256e-05,1.29337,404.649,-0.0207493,q3,59.0763,233.618
0.068,-0.40971,-3.98268,5.42847e-06,0.00524282,9.99399e-06,1.29535,404.986,-0.0208804,q3,59.3646,236.43
0.0685,-0.411708,-4.01036,4.85443e-06,0.00523635,9.95843e-06,1.29728,405.324,-0.0209997,q3,59.655,239.238
0.069,-0.41372,-4.03757,4.28039e-06,0.00522762,9.91894e-06,1.29919,405.664,-0.0211069,q3,59.9474,242.042
0.0695,-0.415746,-4.06431,3.70635e-06,0.00521661,9.87552e-06,1.30106,406.006,-0.0212019,q3,60.2417,244.841
0.07,-0.417784,-4.09058,3.13231e-06,0.00520334,9.82822e-06,1.30289,406.349,-0.0212847,q3,60.5379,247.635
0.0705,-0.419836,-4.11639,2.55826e-06,0.0051878,9.77706e-06,1.30469,406.694,-0.021355,q3,60.8359,250.424
0.071,-0.421901,-4.14174,1.98422e-06,0.00517,9.72207e-06,1.30645,407.041,-0.0214128,q3,61.1359,253.209
0.0715,-0.423978,-4.16667,2.20023e-06,0.00515093,9.66509e-06,1.30819,407.389,-0.0214622,q3,61.4376,255.99
0.072,-0.426067,-4.19169,2.89011e-06,0.00513434,9.61294e-06,1.30993,407.738,-0.0215215,q3,61.7412,258.8
0.0725,-0.42817,-4.2176,3.57999e-06,0.0051208,9.56621e-06,1.31172,408.089,-0.0215975,q3,62.0466,261.688
0.073,-0.430285,-4.24514,4.26986e-06,0.00511051,9.52489e-06,1.31363,408.442,-0.0216948,q3,62.3541,264.702
0.0735,-0.432415,-4.27499,4.95974e-06,0.00510365,9.48892e-06,1.3157,408.796,-0.0218181,q3,62.6637,267.887
0.074,-0.434561,-4.30779,5.64962e-06,0.00510038,9.45827e-06,1.31797,409.153,-0.0219713,q3,62.9756,271.285
0.0745,-0.436724,-4.34408,6.3395e-06,0.00510084,9.4329e-06,1.32047,409.511,-0.0221584,q3,63.2902,274.938
0.075,-0.438905,-4.38438,7.02938e-06,0.00510516,9.41277e-06,1.32325,409.873,-0.0223829,q3,63.6077,278.88
0.0755,-0.441109,-4.42913,7.71926e-06,0.00511346,9.39784e-06,1.32633,410.237,-0.0226482,q3,63.9284,283.147
0.076,-0.443335,-4.47872,8.25658e-06,0.00512581,9.38799e-06,1.32974,410.605,-0.0229571,q3,64.2527,287.77
0.0765,-0.445588,-4.53343,7.80298e-06,0.00513945,9.37804e-06,1.33348,410.976,-0.0232993,q3,64.581,292.773
0.077,-0.44787,-4.59334,7.34939e-06,0.00515267,9.36484e-06,1.33758,411.352,-0.023668,q3,64.9136,298.17
0.0775,-0.450182,-4.65847,6.89579e-06,0.00516546,9.34841e-06,1.34201,411.732,-0.0240631,q3,65.2509,303.969
0.078,-0.452529,-4.7288,6.44219e-06,0.0051778,9.32878e-06,1.34679,412.118,-0.0244847,q3,65.5933,310.177
0.0785,-0.454912,-4.80428,5.9886e-06,0.00518964,9.30597e-06,1.35189,412.508,-0.0249325,q3,65.9412,316.8
0.079,-0.457334,-4.88483,5.535e-06,0.00520094,9.28e-06,1.35732,412.905,-0.0254057,q3,66.295,323.84
0.0795,-0.459798,-4.97034,5.08141e-06,0.00521165,9.2509e-06,1.36307,413.308,-0.0259037,q3,66.6549,331.298
0.08,-0.462305,-5.06067,4.62781e-06,0.00522168,9.21869e-06,1.3691,413.718,-0.0264252,q3,67.0215,339.173
0.0805,-0.464859,-5.15563,4.17422e-06,0.00523096,9.1834e-06,1.37542,414.134,-0.0269689,q3,67.3949,347.463
0.081,-0.467462,-5.25501,4.12242e-06,0.00523993,9.14598e-06,1.382,414.559,-0.0275359,q3,67.7756,356.161
0.0815,-0.470115,-5.35826,4.29493e-06,0.00525036,9.10981e-06,1.38881,414.99,-0.0281328,q3,68.1637,365.239
0.082,-0.47282,-5.46465,4.46744e-06,0.00526223,9.07517e-06,1.39578,415.43,-0.0287562,q3,68.5597,374.655
0.0825,-0.47558,-5.5735,4.63994e-06,0.00527534,9.04205e-06,1.40287,415.879,-0.0294021,q3,68.9635,384.368
0.083,-0.478394,-5.68417,4.81245e-06,0.00528956,9.01043e-06,1.41004,416.336,-0.0300668,q3,69.3755,394.342
0.0835,-0.481264,-5.79608,4.98496e-06,0.00530474,8.98031e-06,1.41724,416.801,-0.0307467,q3,69.7956,404.541
0.084,-0.48419,-5.90871,5.15747e-06,0.00532076,8.95167e-06,1.42445,417.275,-0.0314388,q3,70.2239,414.932
0.0845,-0.487173,-6.02156,5.32997e-06,0.0053375,8.92451e-06,1.43162,417.758,-0.0321401,q3,70.6604,425.486
0.085,-0.490212,-6.13419,5.50248e-06,0.00535488,8.89881e-06,1.43874,418.25,-0.0328479,q3,71.1052,436.173
0.0855,-0.493307,-6.24621,5.63979e-06,0.0053728,8.87454e-06,1.44577,418.75,-0.0335597,q3,71.5582,446.967
0.086,-0.496458,-6.35727,5.57781e-06,0.00539054,8.85062e-06,1.4527,419.259,-0.0342691,q3,72.0192,457.846
0.0865,-0.499664,-6.46705,5.51583e-06,0.00540765,8.82641e-06,1.45951,419.777,-0.0349716,q3,72.4883,468.786
0.087,-0.502925,-6.57528,5.45386e-06,0.00542407,8.80193e-06,1.46617,420.303,-0.0356648,q3,72.9652,479.767
0.0875,-0.506239,-6.68172,5.39188e-06,0.00543976,8.77718e-06,1.47268,420.838,-0.036347,q3,73.45,490.772
0.088,-0.509606,-6.78615,5.3299e-06,0.00545467,8.75215e-06,1.47903,421.382,-0.0370162,q3,73.9424,501.784
0.0885,-0.513025,-6.8884,5.26792e-06,0.00546877,8.72685e-06,1.48521,421.934,-0.0376711,q3,74.4422,512.788
0.089,-0.516494,-6.98831,5.20594e-06,0.00548205,8.70128e-06,1.49121,422.494,-0.0383102,q3,74.9493,523.769
0.0895,-0.520013,-7.08576,5.14396e-06,0.00549446,8.67545e-06,1.49703,423.062,-0.0389324,q3,75.4636,534.717
0.09,-0.52358,-7.18063,5.08198e-06,0.00549628,8.64935e-06,1.5,423.638,-0.0394668,q3,75.9848,545.619
0.0905,-0.527193,-7.27285,5.05839e-06,0.00548714,8.62308e-06,1.5,424.221,-0.0399072,q3,76.5127,556.466
0.091,-0.530852,-7.36235,5.05471e-06,0.00547814,8.59695e-06,1.5,424.813,-0.040332,q3,77.0472,567.248
0.0915,-0.534555,-7.44908,5.05104e-06,0.0054693,8.57099e-06,1.5,425.412,-0.0407412,q3,77.588,577.959
0.092,-0.538301,-7.533,5.04736e-06,0.00546061,8.54519e-06,1.5,426.018,-0.0411348,q3,78.1349,588.591
0.0925,-0.542087,-7.6141,5.04369e-06,0.00545207,8.51955e-06,1.5,426.632,-0.0415126,q3,78.6877,599.137
0.093,-0.545914,-7.69236,5.04001e-06,0.00544367,8.49407e-06,1.5,427.253,-0.0418747,q3,79.2463,609.591
0.0935,-0.549779,-7.76779,5.03634e-06,0.00543542,8.46875e-06,1.5,427.881,-0.0422212,q3,79.8104,619.95
0.094,-0.553682,-7.84039,5.03266e-06,0.00542732,8.4436e-06,1.5,428.515,-0.0425523,q3,80.3798,630.209
0.0945,-0.557619,-7.91019,5.02899e-06,0.00541935,8.41859e-06,1.5,429.157,-0.042868,q3,80.9542,640.363
0.095,-0.561591,-7.9772,5.01427e-06,0.00541151,8.39374e-06,1.5,429.805,-0.0431687,q3,81.5336,650.41
0.0955,-0.565596,-8.04147,4.9444e-06,0.00540361,8.36873e-06,1.5,430.461,-0.0434529,q3,82.1177,660.346
0.096,-0.569632,-8.10303,4.87453e-06,0.00539553,8.34338e-06,1.5,431.122,-0.0437201,q3,82.7062,670.171
0.0965,-0.573699,-8.16195,4.80466e-06,0.00538726,8.31771e-06,1.5,431.79,-0.0439706,q3,83.299,679.883
0.097,-0.577794,-8.21828,4.73479e-06,0.00537881,8.29172e-06,1.5,432.465,-0.0442046,q3,83.896,689.481
0.0975,-0.581916,-8.27207,4.66492e-06,0.00537018,8.26541e-06,1.5,433.145,-0.0444225,q3,84.4969,698.964
0.098,-0.586065,-8.32339,4.59505e-06,0.00536137,8.23877e-06,1.5,433.832,-0.0446248,q3,85.1015,708.333
0.0985,-0.590239,-8.37232,4.52517e-06,0.00535237,8.21182e-06,1.5,434.526,-0.0448117,q3,85.7097,717.589
0.099,-0.594437,-8.41907,4.4553e-06,0.00534319,8.18456e-06,1.5,435.225,-0.0449847,q3,86.3213,726.745
0.0995,-0.598658,-8.46382,4.38543e-06,0.00533381,8.15698e-06,1.5,435.93,-0.0451443,q3,86.9362,735.812
0.1,-0.602901,-8.50658,4.33901e-06,0.00532427,8.12915e-06,1.5,436.64,-0.0452913,q3,87.5541,744.786
0.1005,-0.607164,-8.54734,4.30387e-06,0.00531468,8.10126e-06,1.5,437.355,-0.0454264,q3,88.1751,753.663
0.101,-0.611448,-8.58609,4.26873e-06,0.00530507,8.07331e-06,1.5,438.074,-0.0455498,q3,88.7989,762.435
0.1015,-0.61575,-8.62278,4.2336e-06,0.00529541,8.04531e-06,1.5,438.799,-0.0456611,q3,89.4253,771.095
0.102,-0.62007,-8.65742,4.19846e-06,0.00528571,8.01726e-06,1.5,439.527,-0.0457606,q3,90.0543,779.637
0.1025,-0.624407,-8.68999,4.16332e-06,0.00527596,7.98915e-06,1.5,440.26,-0.045848,q3,90.6856,788.057
0.103,-0.62876,-8.7205,4.12818e-06,0.00526616,7.96099e-06,1.5,440.996,-0.0459235,q3,91.3192,796.349
0.1035,-0.633127,-8.74895,4.09305e-06,0.0052563,7.93279e-06,1.5,441.736,-0.0459871,q3,91.9548,804.508
0.104,-0.637509,-8.77537,4.05791e-06,0.00524639,7.90453e-06,1.5,442.48,-0.046039,q3,92.5923,812.532
0.1045,-0.641902,-8.7998,4.02765e-06,0.00523642,7.87622e-06,1.5,443.226,-0.0460794,q3,93.2316,820.419
