t,ang,vel,E,tou,act,fac,opt,power,coord
0.012,0.335671,-2.20114,-0.014236,-141.037,-0.409178,0.815413,422.71,310.441,q2
0.0125,0.33456,-2.24116,-0.0110808,-139.344,-0.406273,0.812131,422.323,312.293,q2
0.013,0.33343,-2.27511,-0.00792562,-137.745,-0.403367,0.809351,421.93,313.387,q2
0.0135,0.332286,-2.30332,-0.0047704,-136.233,-0.400458,0.807043,421.531,313.789,q2
0.014,0.331128,-2.32608,-0.00161518,-134.802,-0.397548,0.805182,421.126,313.56,q2
0.0145,0.32996,-2.34371,-0.000114338,-133.446,-0.394639,0.803742,420.718,312.76,q2
0.015,0.328785,-2.35649,-0.000110209,-132.167,-0.391748,0.802699,420.305,311.451,q2
0.0155,0.327605,-2.3647,-0.000106081,-130.961,-0.388879,0.802028,419.89,309.682,q2
0.016,0.326421,-2.36862,-0.000101952,-129.821,-0.386031,0.801708,419.474,307.495,q2
0.0165,0.325237,-2.36851,-9.78237e-05,-128.743,-0.383204,0.801718,419.056,304.928,q2
0.017,0.324053,-2.36461,-9.36952e-05,-127.723,-0.380397,0.802035,418.637,302.015,q2
0.0175,0.322873,-2.35718,-8.95666e-05,-126.757,-0.377611,0.802642,418.219,298.788,q2
0.018,0.321697,-2.34643,-8.54381e-05,-125.84,-0.374845,0.80352,417.802,295.274,q2
0.0185,0.320527,-2.33258,-8.13096e-05,-124.97,-0.3721,0.804651,417.385,291.502,q2
0.019,0.319365,-2.31586,-7.72245e-05,-124.142,-0.369374,0.806018,416.971,287.494,q2
0.0195,0.318211,-2.29644,-7.43973e-05,-123.353,-0.366669,0.807605,416.559,283.274,q2
0.02,0.317069,-2.27454,-7.15701e-05,-122.601,-0.363983,0.809398,416.151,278.86,q2
0.0205,0.315937,-2.25032,-6.87429e-05,-121.882,-0.361317,0.811381,415.745,274.274,q2
0.021,0.314819,-2.22397,-6.59157e-05,-121.194,-0.358671,0.81354,415.343,269.532,q2
0.0215,0.313714,-2.19564,-6.30885e-05,-120.535,-0.356044,0.815863,414.946,264.651,q2
0.022,0.312623,-2.1655,-6.02613e-05,-119.901,-0.353436,0.818337,414.553,259.646,q2
0.0225,0.311548,-2.1337,-5.74341e-05,-119.291,-0.350847,0.82095,414.165,254.531,q2
0.023,0.31049,-2.10039,-5.46069e-05,-118.702,-0.348277,0.82369,413.782,249.321,q2
0.0235,0.309448,-2.06568,-5.17797e-05,-118.134,-0.345726,0.826546,413.404,244.027,q2
0.024,0.308424,-2.02972,-4.97223e-05,-117.583,-0.343193,0.829509,413.033,238.661,q2
0.0245,0.307419,-1.99264,-4.83162e-05,-117.048,-0.34068,0.832568,412.667,233.235,q2
0.025,0.306432,-1.95453,-4.691e-05,-116.528,-0.338184,0.835714,412.308,227.758,q2
0.0255,0.305464,-1.91552,-4.55039e-05,-116.022,-0.335707,0.838938,411.955,222.242,q2
0.026,0.304516,-1.8757,-4.40978e-05,-115.527,-0.333248,0.842231,411.608,216.694,q2
0.0265,0.303589,-1.83519,-4.26916e-05,-115.042,-0.330807,0.845587,411.269,211.124,q2
0.027,0.302681,-1.79406,-4.12855e-05,-114.567,-0.328384,0.848996,410.936,205.541,q2
0.0275,0.301795,-1.75241,-3.98794e-05,-114.101,-0.325978,0.852452,410.61,199.951,q2
0.028,0.300929,-1.71031,-3.84732e-05,-113.641,-0.32359,0.855949,410.292,194.362,q2
0.0285,0.300085,-1.66786,-3.7093e-05,-113.188,-0.32122,0.859479,409.981,188.782,q2
0.029,0.299261,-1.62511,-3.62049e-05,-112.741,-0.318867,0.863036,409.678,183.216,q2
0.0295,0.298459,-1.58214,-3.53168e-05,-112.298,-0.316531,0.866616,409.381,177.671,q2
0.03,0.297679,-1.53901,-3.44286e-05,-111.859,-0.314213,0.870212,409.093,172.153,q2
0.0305,0.29692,-1.49579,-3.35405e-05,-111.423,-0.311911,0.873819,408.812,166.666,q2
0.031,0.296183,-1.45253,-3.26523e-05,-110.99,-0.309626,0.877433,408.539,161.216,q2
0.0315,0.295468,-1.40927,-3.17642e-05,-110.559,-0.307358,0.88105,408.273,155.808,q2
0.032,0.294774,-1.36608,-3.08761e-05,-110.13,-0.305107,0.884664,408.015,150.446,q2
0.0325,0.294102,-1.32299,-2.99879e-05,-109.702,-0.302872,0.888272,407.765,145.135,q2
0.033,0.293451,-1.28005,-2.90998e-05,-109.275,-0.300653,0.89187,407.523,139.877,q2
0.0335,0.292822,-1.2373,-2.83789e-05,-108.848,-0.298451,0.895456,407.288,134.677,q2
0.034,0.292214,-1.19478,-2.77904e-05,-108.42,-0.296264,0.899025,407.061,129.538,q2
0.0345,0.291627,-1.15251,-2.72018e-05,-107.993,-0.294094,0.902575,406.842,124.463,q2
0.035,0.291061,-1.11053,-2.66132e-05,-107.565,-0.29194,0.906103,406.63,119.455,q2
0.0355,0.290516,-1.06888,-2.60247e-05,-107.136,-0.289801,0.909606,406.426,114.515,q2
0.036,0.289992,-1.02756,-2.54361e-05,-106.706,-0.287678,0.913083,406.23,109.647,q2
0.0365,0.289489,-0.986618,-2.48476e-05,-106.275,-0.285571,0.91653,406.041,104.853,q2
0.037,0.289006,-0.946065,-2.4259e-05,-105.842,-0.283479,0.919947,405.86,100.134,q2
0.0375,0.288543,-0.905923,-2.36704e-05,-105.408,-0.281403,0.92333,405.686,95.4919,q2
0.038,0.2881,-0.866211,-2.30935e-05,-104.973,-0.279341,0.926679,405.519,90.9285,q2
0.0385,0.287676,-0.826946,-2.26797e-05,-104.535,-0.277295,0.929992,405.36,86.4449,q2
0.039,0.287273,-0.788141,-2.22659e-05,-104.096,-0.275264,0.933268,405.208,82.0422,q2
0.0395,0.286888,-0.749812,-2.18521e-05,-103.655,-0.273247,0.936504,405.063,77.7214,q2
0.04,0.286523,-0.711969,-2.14382e-05,-103.211,-0.271246,0.939701,404.925,73.4833,q2
0.0405,0.286176,-0.674623,-2.10244e-05,-102.766,-0.269259,0.942857,404.795,69.3284,q2
0.041,0.285848,-0.637783,-2.06106e-05,-102.319,-0.267286,0.945972,404.671,65.2574,q2
0.0415,0.285538,-0.601458,-2.01968e-05,-101.87,-0.265328,0.949044,404.554,61.2704,q2
0.042,0.285246,-0.565654,-1.9783e-05,-101.419,-0.263385,0.952072,404.444,57.3679,q2
0.0425,0.284972,-0.530377,-1.93691e-05,-100.966,-0.261455,0.955057,404.34,53.5498,q2
0.043,0.284716,-0.495633,-1.90194e-05,-100.51,-0.25954,0.957998,404.243,49.8163,q2
0.0435,0.284477,-0.461425,-1.8717e-05,-100.053,-0.257639,0.960894,404.152,46.1671,q2
0.044,0.284254,-0.427756,-1.84146e-05,-99.5944,-0.255751,0.963745,404.068,42.6021,q2
0.0445,0.284049,-0.394629,-1.81122e-05,-99.1335,-0.253878,0.966551,403.991,39.121,q2
0.045,0.28386,-0.362046,-1.78097e-05,-98.6708,-0.252018,0.969311,403.919,35.7234,q2
0.0455,0.283687,-0.330007,-1.75073e-05,-98.2064,-0.250172,0.972025,403.853,32.4088,q2
0.046,0.28353,-0.298513,-1.72049e-05,-97.7402,-0.248339,0.974694,403.794,29.1767,q2
0.0465,0.283388,-0.267564,-1.69025e-05,-97.2724,-0.24652,0.977316,403.74,26.0265,q2
0.047,0.283262,-0.237158,-1.66001e-05,-96.8029,-0.244714,0.979893,403.692,22.9576,q2
0.0475,0.283151,-0.207295,-1.6304e-05,-96.332,-0.242922,0.982425,403.65,19.9691,q2
0.048,0.283055,-0.177972,-1.60771e-05,-95.8596,-0.241142,0.98491,403.614,17.0603,q2
0.0485,0.282973,-0.149188,-1.58501e-05,-95.3858,-0.239376,0.987351,403.583,14.2304,q2
0.049,0.282905,-0.12094,-1.56232e-05,-94.9107,-0.237622,0.989746,403.557,11.4785,q2
0.0495,0.282852,-0.0932246,-1.53963e-05,-94.4344,-0.235881,0.992095,403.537,8.8036,q2
0.05,0.282812,-0.0660392,-1.51694e-05,-93.9569,-0.234153,0.9944,403.522,6.20483,q2
0.0505,0.282786,-0.03938,-1.49425e-05,-93.4783,-0.232438,0.996661,403.512,3.68118,q2
0.051,0.282772,-0.0132433,-1.47156e-05,-92.9987,-0.230735,0.998877,403.507,1.23161,q2
0.0515,0.282772,0.012375,-1.44887e-05,-92.5182,-0.229045,1.00105,403.507,-1.14491,q2
0.052,0.282785,0.0374791,-1.42617e-05,-92.0368,-0.227367,1.00318,403.511,-3.44946,q2
0.0525,0.28281,0.0620735,-1.40667e-05,-91.5546,-0.225702,1.00526,403.521,-5.68312,q2
0.053,0.282847,0.0861627,-1.38936e-05,-91.0718,-0.224048,1.00731,403.535,-7.84699,q2
0.0535,0.282896,0.109751,-1.37206e-05,-90.5883,-0.222407,1.00931,403.553,-9.9422,q2
0.054,0.282956,0.132845,-1.35475e-05,-90.1043,-0.220778,1.01126,403.576,-11.9699,q2
0.0545,0.283029,0.155447,-1.33744e-05,-89.6198,-0.21916,1.01318,403.604,-13.9312,q2
0.055,0.283112,0.177565,-1.32014e-05,-89.1349,-0.217555,1.01506,403.635,-15.8272,q2
0.0555,0.283206,0.199201,-1.30283e-05,-88.6497,-0.215961,1.01689,403.671,-17.6591,q2
0.056,0.283311,0.220363,-1.28552e-05,-88.1642,-0.214379,1.01868,403.711,-19.4281,q2
0.0565,0.283426,0.241055,-1.26822e-05,-87.6785,-0.212809,1.02044,403.755,-21.1354,q2
0.057,0.283552,0.261283,-1.25131e-05,-87.1927,-0.21125,1.02215,403.802,-22.782,q2
0.0575,0.283688,0.281051,-1.23794e-05,-86.7069,-0.209702,1.02383,403.854,-24.3691,q2
0.058,0.283833,0.300366,-1.22458e-05,-86.2211,-0.208166,1.02546,403.909,-25.8979,q2
0.0585,0.283988,0.319232,-1.21122e-05,-85.7353,-0.206641,1.02706,403.967,-27.3695,q2
0.059,0.284152,0.337655,-1.19785e-05,-85.2498,-0.205127,1.02862,404.03,-28.785,q2
0.0595,0.284325,0.355641,-1.18449e-05,-84.7644,-0.203625,1.03015,404.095,-30.1457,q2
0.06,0.284508,0.373195,-1.17113e-05,-84.2793,-0.202133,1.03163,404.164,-31.4526,q2
0.0605,0.284699,0.390321,-1.15777e-05,-83.7945,-0.200652,1.03308,404.236,-32.7068,q2
0.061,0.284898,0.407027,-1.1444e-05,-83.3101,-0.199182,1.0345,404.312,-33.9094,q2
0.0615,0.285105,0.423316,-1.13104e-05,-82.8262,-0.197723,1.03588,404.39,-35.0616,q2
0.062,0.285321,0.439194,-1.11935e-05,-82.3428,-0.196275,1.03722,404.472,-36.1644,q2
0.0625,0.285545,0.454666,-1.10875e-05,-81.8599,-0.194837,1.03853,404.556,-37.2189,q2
0.063,0.285776,0.469737,-1.09814e-05,-81.3776,-0.19341,1.03981,404.644,-38.2261,q2
0.0635,0.286014,0.484414,-1.08753e-05,-80.896,-0.191993,1.04105,404.734,-39.1872,q2
0.064,0.28626,0.4987,-1.07692e-05,-80.4151,-0.190587,1.04226,404.826,-40.103,q2
0.0645,0.286513,0.512601,-1.06631e-05,-79.935,-0.18919,1.04344,404.922,-40.9747,q2
0.065,0.286773,0.526121,-1.0557e-05,-79.4556,-0.187804,1.04458,405.02,-41.8033,q2
0.0655,0.287039,0.539267,-1.0451e-05,-78.9771,-0.186429,1.04569,405.12,-42.5898,q2
0.066,0.287312,0.552042,-1.03449e-05,-78.4996,-0.185063,1.04678,405.223,-43.335,q2
0.0665,0.287591,0.56445,-1.02411e-05,-78.0229,-0.183707,1.04783,405.328,-44.0401,q2
0.067,0.287876,0.576498,-1.01551e-05,-77.5472,-0.182362,1.04885,405.435,-44.7058,q2
0.0675,0.288167,0.58819,-1.00692e-05,-77.0725,-0.181026,1.04983,405.545,-45.3333,q2
0.068,0.288464,0.599529,-9.98316e-06,-76.5989,-0.1797,1.05079,405.656,-45.9233,q2
0.0685,0.288767,0.610521,-9.89717e-06,-76.1264,-0.178383,1.05172,405.77,-46.4767,q2
0.069,0.289075,0.62117,-9.81118e-06,-75.655,-0.177076,1.05262,405.886,-46.9946,q2
0.0695,0.289388,0.63148,-9.72519e-06,-75.1847,-0.175779,1.0535,406.003,-47.4777,q2
0.07,0.289706,0.641456,-9.6392e-06,-74.7157,-0.174491,1.05434,406.123,-47.9268,q2
0.0705,0.290029,0.651101,-9.5532e-06,-74.2479,-0.173213,1.05515,406.244,-48.3429,q2
0.071,0.290357,0.66042,-9.46721e-06,-73.7813,-0.171944,1.05594,406.367,-48.7266,q2
0.0715,0.29069,0.669466,-9.39059e-06,-73.3163,-0.170685,1.05671,406.491,-49.0828,q2
0.072,0.291027,0.678945,-9.3196e-06,-72.857,-0.169434,1.05751,406.618,-49.4659,q2
0.0725,0.291369,0.68998,-9.2486e-06,-72.4099,-0.168193,1.05844,406.746,-49.9614,q2
0.073,0.291717,0.703627,-9.17761e-06,-71.9808,-0.166961,1.05959,406.876,-50.6476,q2
0.0735,0.292073,0.720865,-9.10661e-06,-71.5751,-0.165738,1.06105,407.009,-51.5959,q2
0.074,0.292439,0.742595,-9.03562e-06,-71.1976,-0.164524,1.06289,407.145,-52.8709,q2
0.0745,0.292817,0.769646,-8.96462e-06,-70.8524,-0.163319,1.06517,407.286,-54.5313,q2
0.075,0.293209,0.802773,-8.89363e-06,-70.5435,-0.162122,1.06797,407.433,-56.6304,q2
0.0755,0.293621,0.842651,-8.82263e-06,-70.2738,-0.160935,1.07133,407.586,-59.2163,q2
0.076,0.294053,0.889885,-8.75243e-06,-70.0461,-0.159756,1.07532,407.747,-62.333,q2
0.0765,0.294512,0.944922,-8.68738e-06,-69.8622,-0.158585,1.07996,407.918,-66.0143,q2
0.077,0.295,1.00794,-8.62233e-06,-69.7223,-0.157424,1.08527,408.099,-70.2759,q2
0.0775,0.295521,1.07903,-8.55729e-06,-69.6261,-0.15627,1.09125,408.293,-75.1287,q2
0.078,0.29608,1.15824,-8.49224e-06,-69.5731,-0.155126,1.09791,408.5,-80.5821,q2
0.0785,0.296681,1.24555,-8.42719e-06,-69.5624,-0.153989,1.10524,408.723,-86.6435,q2
0.079,0.297327,1.34092,-8.36214e-06,-69.593,-0.152861,1.11323,408.963,-93.3186,q2
0.0795,0.298023,1.44424,-8.29709e-06,-69.6635,-0.151741,1.12187,409.22,-100.611,q2
0.08,0.298772,1.55538,-8.23204e-06,-69.7723,-0.15063,1.13115,409.497,-108.522,q2
0.0805,0.29958,1.67414,-8.167e-06,-69.9176,-0.149526,1.14104,409.795,-117.052,q2
0.081,0.300448,1.80026,-8.10367e-06,-70.0972,-0.148431,1.15152,410.115,-126.193,q2
0.0815,0.301381,1.93302,-8.04131e-06,-70.3067,-0.147344,1.16251,410.458,-135.904,q2
0.082,0.302382,2.07143,-7.97895e-06,-70.5403,-0.146264,1.17393,410.826,-146.119,q2
0.0825,0.303453,2.21456,-7.91659e-06,-70.7927,-0.145193,1.18569,411.219,-156.774,q2
0.083,0.304597,2.36152,-7.85423e-06,-71.0591,-0.144129,1.19771,411.638,-167.808,q2
0.0835,0.305815,2.51153,-7.79186e-06,-71.335,-0.143073,1.20993,412.083,-179.16,q2
0.084,0.307109,2.66382,-7.7295e-06,-71.6165,-0.142025,1.22227,412.554,-190.774,q2
0.0845,0.308479,2.81773,-7.66714e-06,-71.9,-0.140985,1.23467,413.053,-202.594,q2
0.085,0.309927,2.97262,-7.60478e-06,-72.1824,-0.139952,1.24708,413.578,-214.571,q2
0.0855,0.311452,3.12793,-7.54354e-06,-72.4609,-0.138927,1.25945,414.13,-226.652,q2
0.086,0.313055,3.28315,-7.48862e-06,-72.7332,-0.137909,1.27174,414.708,-238.794,q2
0.0865,0.314735,3.43783,-7.4337e-06,-72.9972,-0.136899,1.2839,415.313,-250.952,q2
0.087,0.316492,3.59155,-7.37879e-06,-73.2511,-0.135896,1.2959,415.944,-263.085,q2
0.0875,0.318326,3.74397,-7.32387e-06,-73.4934,-0.1349,1.30772,416.601,-275.157,q2
0.088,0.320236,3.89476,-7.26896e-06,-73.7231,-0.133912,1.31933,417.282,-287.133,q2
0.0885,0.322221,4.04364,-7.21404e-06,-73.9391,-0.132931,1.33071,417.988,-298.983,q2
0.089,0.324279,4.19038,-7.15913e-06,-74.1406,-0.131957,1.34184,418.717,-310.677,q2
0.0895,0.326411,4.33477,-7.10421e-06,-74.3271,-0.130991,1.35271,419.47,-322.191,q2
0.09,0.328614,4.47664,-7.0493e-06,-74.4983,-0.130031,1.36331,420.245,-333.502,q2
0.0905,0.330887,4.61585,-7.0004e-06,-74.6537,-0.129079,1.37364,421.042,-344.59,q2
0.091,0.333229,4.75227,-6.95462e-06,-74.7934,-0.128133,1.38367,421.86,-355.438,q2
0.0915,0.335639,4.88581,-6.90884e-06,-74.9173,-0.127194,1.39342,422.698,-366.032,q2
0.092,0.338114,5.0164,-6.86306e-06,-75.0255,-0.126263,1.40289,423.556,-376.358,q2
0.0925,0.340655,5.14398,-6.81728e-06,-75.118,-0.125338,1.41206,424.433,-386.406,q2
0.093,0.343258,5.26852,-6.7715e-06,-75.1952,-0.12442,1.42095,425.327,-396.167,q2
0.0935,0.345923,5.38999,-6.72572e-06,-75.2572,-0.123508,1.42955,426.239,-405.636,q2
0.094,0.348647,5.50838,-6.67994e-06,-75.3045,-0.122603,1.43787,427.167,-414.806,q2
0.0945,0.35143,5.6237,-6.63416e-06,-75.3373,-0.121705,1.44592,428.111,-423.674,q2
0.095,0.354271,5.73596,-6.58968e-06,-75.356,-0.120814,1.4537,429.07,-432.239,q2
0.0955,0.357166,5.84518,-6.5517e-06,-75.361,-0.119929,1.46121,430.043,-440.498,q2
0.096,0.360115,5.95139,-6.51371e-06,-75.3527,-0.11905,1.46846,431.029,-448.453,q2
0.0965,0.363117,6.05462,-6.47572e-06,-75.3315,-0.118178,1.47546,432.028,-456.103,q2
0.097,0.366169,6.15491,-6.43774e-06,-75.2979,-0.117312,1.48222,433.039,-463.452,q2
0.0975,0.369271,6.25232,-6.39975e-06,-75.2522,-0.116453,1.48874,434.062,-470.501,q2
0.098,0.372421,6.3469,-6.36176e-06,-75.195,-0.1156,1.49502,435.095,-477.255,q2
0.0985,0.375618,6.4387,-6.32377e-06,-75.0727,-0.114753,1.5,436.141,-483.37,q2
0.099,0.378859,6.52804,-6.28579e-06,-74.7036,-0.113912,1.5,437.199,-487.668,q2
0.0995,0.382145,6.61509,-6.2478e-06,-74.3378,-0.113078,1.5,438.269,-491.751,q2
0.1,0.385474,6.69988,-6.21479e-06,-73.9752,-0.112249,1.5,439.35,-495.625,q2
0.1005,0.388845,6.78237,-6.18419e-06,-73.6156,-0.111427,1.5,440.441,-499.289,q2
0.101,0.392256,6.8625,-6.15358e-06,-73.2589,-0.110611,1.5,441.541,-502.739,q2
0.1015,0.395707,6.94022,-6.12297e-06,-72.9047,-0.109801,1.5,442.649,-505.975,q2
0.102,0.399196,7.01549,-6.09236e-06,-72.5531,-0.108996,1.5,443.765,-508.996,q2
0.1025,0.402722,7.0883,-6.06175e-06,-72.2038,-0.108198,1.5,444.888,-511.802,q2
0.103,0.406284,7.15863,-6.03114e-06,-71.8566,-0.107405,1.5,446.016,-514.395,q2
0.1035,0.40988,7.22647,-6.00053e-06,-71.5114,-0.106618,1.5,447.149,-516.775,q2
0.104,0.41351,7.29183,-5.96992e-06,-71.168,-0.105837,1.5,448.286,-518.945,q2
0.1045,0.417172,7.35476,-5.94088e-06,-70.8263,-0.105062,1.5,449.425,-520.91,q2
0.105,0.420864,7.41532,-5.91883e-06,-70.4861,-0.104292,1.5,450.567,-522.677,q2
0.1055,0.424587,7.47351,-5.89678e-06,-70.1472,-0.103528,1.5,451.71,-524.245,q2
0.106,0.428337,7.5293,-5.87473e-06,-69.8094,-0.10277,1.5,452.852,-525.616,q2
0.1065,0.432115,7.58268,-5.85268e-06,-69.4728,-0.102017,1.5,453.994,-526.79,q2
0.107,0.43592,7.63364,-5.83063e-06,-69.137,-0.10127,1.5,455.134,-527.767,q2
0.1075,0.439749,7.68218,-5.80858e-06,-68.8019,-0.100528,1.5,456.271,-528.549,q2
0.108,0.443601,7.72829,-5.78653e-06,-68.4675,-0.0997915,1.5,457.404,-529.137,q2
0.1085,0.447477,7.77198,-5.76448e-06,-68.1335,-0.0990605,1.5,458.532,-529.532,q2
0.109,0.451373,7.81323,-5.74243e-06,-67.7999,-0.0983348,1.5,459.654,-529.736,q2
0.1095,0.455289,7.85206,-5.7256e-06,-67.4665,-0.0976145,1.5,460.768,-529.751,q2
0.11,0.459225,7.88854,-5.71109e-06,-67.1332,-0.0968994,1.5,461.875,-529.583,q2
0.1105,0.463178,7.92279,-5.69659e-06,-66.7998,-0.0961895,1.5,462.973,-529.241,q2
0.111,0.467147,7.95491,-5.68208e-06,-66.4663,-0.0954849,1.5,464.061,-528.733,q2
0.1115,0.471132,7.985,-5.66757e-06,-66.1325,-0.0947854,1.5,465.139,-528.069,q2
0.112,0.475132,8.01317,-5.65307e-06,-65.7984,-0.0940911,1.5,466.204,-527.254,q2
0.1125,0.479145,8.0395,-5.63856e-06,-65.4639,-0.0934018,1.5,467.256,-526.297,q2
0.113,0.483171,8.06408,-5.62405e-06,-65.1288,-0.0927176,1.5,468.295,-525.204,q2
0.1135,0.487209,8.087,-5.60954e-06,-64.7934,-0.0920384,1.5,469.322,-523.984,q2
0.114,0.491258,8.10832,-5.59632e-06,-64.4586,-0.0913641,1.5,470.342,-522.651,q2
0.1145,0.495317,8.12813,-5.58825e-06,-64.1243,-0.0906949,1.5,471.355,-521.21,q2
0.115,0.499386,8.14649,-5.58017e-06,-63.7904,-0.0900305,1.5,472.362,-519.668,q2
0.1155,0.503463,8.16347,-5.5721e-06,-63.4571,-0.0893709,1.5,473.361,-518.03,q2
0.116,0.507549,8.17914,-5.56403e-06,-63.1242,-0.0887163,1.5,474.352,-516.301,q2
0.1165,0.511642,8.19355,-5.55595e-06,-62.7917,-0.0880664,1.5,475.336,-514.487,q2
0.117,0.515742,8.20676,-5.54788e-06,-62.4597,-0.0874212,1.5,476.312,-512.591,q2
0.1175,0.519849,8.21882,-5.5398e-06,-62.1281,-0.0867808,1.5,477.28,-510.619,q2
0.118,0.523961,8.22979,-5.53173e-06,-61.7969,-0.0861451,1.5,478.239,-508.575,q2
0.1185,0.528078,8.23971,-5.52365e-06,-61.4661,-0.0855141,1.5,479.189,-506.463,q2
0.119,0.5322,8.24864,-5.5196e-06,-61.1358,-0.0848876,1.5,480.131,-504.287,q2
0.1195,0.536327,8.25661,-5.5172e-06,-60.8058,-0.0842658,1.5,481.064,-502.05,q2
0.12,0.540457,8.26368,-5.5148e-06,-60.4763,-0.0836485,1.5,481.988,-499.757,q2
0.1205,0.54459,8.26987,-5.5124e-06,-60.1472,-0.0830357,1.5,482.902,-497.409,q2
0.121,0.548727,8.27523,-5.51e-06,-59.8185,-0.0824274,1.5,483.807,-495.012,q2
0.1215,0.552865,8.2798,-5.5076e-06,-59.4902,-0.0818236,1.5,484.703,-492.567,q2
0.122,0.557006,8.28361,-5.5052e-06,-59.1623,-0.0812242,1.5,485.588,-490.077,q2
0.1225,0.561149,8.28669,-5.5028e-06,-58.8349,-0.0806292,1.5,486.464,-487.546,q2
0.123,0.565293,8.28908,-5.5004e-06,-58.5078,-0.0800386,1.5,487.33,-484.976,q2
0.1235,0.569438,8.29081,-5.49917e-06,-58.1813,-0.0794523,1.5,488.186,-482.37,q2
0.124,0.573584,8.2919,-5.50216e-06,-57.8551,-0.0788702,1.5,489.032,-479.729,q2
0.1245,0.57773,8.29239,-5.50516e-06,-57.5295,-0.0782925,1.5,489.868,-477.057,q2
0.125,0.581876,8.2923,-5.50815e-06,-57.2042,-0.0777189,1.5,490.693,-474.355,q2
0.1255,0.586022,8.29166,-5.51115e-06,-56.8795,-0.0771496,1.5,491.508,-471.625,q2
0.126,0.590167,8.29049,-5.51415e-06,-56.5553,-0.0765845,1.5,492.313,-468.871,q2
0.1265,0.594312,8.28881,-5.51714e-06,-56.2315,-0.0760234,1.5,493.107,-466.092,q2
0.127,0.598456,8.28666,-5.52014e-06,-55.9083,-0.0754665,1.5,493.89,-463.293,q2
0.1275,0.602599,8.28405,-5.52313e-06,-55.5858,-0.0749137,1.5,494.665,-460.475,q2
0.128,0.60674,8.28101,-5.52613e-06,-55.2646,-0.0743649,1.5,495.436,-457.646,q2
0.1285,0.61088,8.27754,-5.53314e-06,-54.9447,-0.0738202,1.5,496.203,-454.807,q2
0.129,0.615018,8.27368,-5.54168e-06,-54.626,-0.0732794,1.5,496.965,-451.958,q2
0.1295,0.619153,8.26944,-5.55021e-06,-54.3085,-0.0727426,1.5,497.723,-449.101,q2
0.13,0.623287,8.26484,-5.55875e-06,-53.9921,-0.0722097,1.5,498.475,-446.236,q2
0.1305,0.627418,8.25989,-5.56728e-06,-53.6768,-0.0716808,1.5,499.221,-443.364,q2
0.131,0.631547,8.2546,-5.57582e-06,-53.3625,-0.0711557,1.5,499.96,-440.487,q2
0.1315,0.635673,8.24901,-5.58435e-06,-53.0493,-0.0706344,1.5,500.693,-437.604,q2
0.132,0.639796,8.24311,-5.59289e-06,-52.737,-0.070117,1.5,501.419,-434.717,q2
0.1325,0.643916,8.23692,-5.60142e-06,-52.4257,-0.0696034,1.5,502.137,-431.826,q2
0.133,0.648033,8.23046,-5.61137e-06,-52.1153,-0.0690935,1.5,502.848,-428.932,q2
0.1335,0.652146,8.22373,-5.62596e-06,-51.8057,-0.0685874,1.5,503.549,-426.036,q2
