time,/ap
0.0189833,1.69651e-05
0.0213562,2.28887e-05
0.0237292,2.88124e-05
0.0261021,2.78062e-05
0.028475,2.68e-05
0.0308479,2.863e-05
0.0332208,3.046e-05
0.0355937,3.23534e-05
0.0379666,3.42467e-05
0.0403396,3.70932e-05
0.0427125,3.99396e-05
0.0450854,4.4255e-05
0.0474583,4.85704e-05
0.0498312,5.53911e-05
0.0522041,6.22119e-05
0.0545771,7.33853e-05
0.05695,8.45587e-05
0.0593229,0.000103941
0.0616958,0.000123323
0.0640687,0.00016738
0.0664416,0.000211437
0.0688145,0.000278125
0.0711875,0.000344812
0.0735604,0.289107
0.0759333,0.577869
0.0783062,0.788732
0.0806791,0.999594
0.083052,0.999643
0.085425,0.999692
0.0877979,0.999723
0.0901708,0.999753
0.0925437,0.99975
0.0949166,0.999747
0.0972895,0.999568
0.0996624,0.99939
0.102035,0.944593
0.104408,0.889796
0.106781,0.445285
0.109154,0.000773681
0.111527,0.00054074
0.1139,0.000307799
0.116273,0.000241466
0.118646,0.000175133
0.121019,0.000145629
0.123392,0.000116125
0.125765,9.98172e-05
0.128137,8.3509e-05
0.13051,7.34337e-05
0.132883,6.33584e-05
0.135256,5.65993e-05
0.137629,4.98403e-05
0.140002,4.50185e-05
0.142375,4.01968e-05
0.144748,3.65973e-05
0.147121,3.29979e-05
0.149494,3.02311e-05
0.151867,2.74643e-05
0.15424,2.53005e-05
0.156612,2.31367e-05
0.158985,2.14277e-05
0.161358,1.97187e-05
0.163731,1.8377e-05
0.166104,1.70352e-05
0.168477,1.59963e-05
0.17085,1.49574e-05
0.173223,1.41485e-05
0.175596,1.33396e-05
0.177969,1.26906e-05
0.180342,1.20415e-05
0.182714,1.15027e-05
0.185087,1.09639e-05
0.18746,1.05032e-05
0.189833,1.00424e-05
0.192206,9.63903e-06
0.194579,9.23569e-06
0.196952,8.87677e-06
0.199325,8.51785e-06
0.201698,8.19496e-06
0.204071,7.87207e-06
0.206444,7.5795e-06
0.208817,7.28694e-06
0.211189,7.02062e-06
0.213562,6.7543e-06
0.215935,6.51112e-06
0.218308,6.26794e-06
0.220681,6.04534e-06
0.223054,5.82274e-06
0.225427,5.61849e-06
0.2278,5.41425e-06
0.230173,5.22639e-06
0.232546,5.03853e-06
0.234919,4.86525e-06
0.237292,4.69198e-06
0.239664,4.53153e-06
0.242037,4.37109e-06
0.24441,4.22249e-06
0.246783,4.0739e-06
0.249156,3.93671e-06
0.251529,3.79952e-06
0.253902,3.67303e-06
0.256275,3.54655e-06
0.258648,3.42877e-06
0.261021,3.311e-06
0.263394,3.20159e-06
0.265767,3.09219e-06
0.268139,2.99221e-06
0.270512,2.89223e-06
0.272885,2.80062e-06
0.275258,2.70901e-06
0.277631,2.6248e-06
0.280004,2.5406e-06
0.282377,2.46277e-06
0.28475,2.38494e-06
0.287123,2.31253e-06
0.289496,2.24013e-06
0.291869,2.17327e-06
0.294242,2.10642e-06
0.296614,2.0448e-06
0.298987,1.98319e-06
0.30136,1.92628e-06
0.303733,1.86937e-06
0.306106,1.81674e-06
0.308479,1.76411e-06
0.310852,1.71537e-06
0.313225,1.66663e-06
0.315598,1.62146e-06
0.317971,1.57629e-06
0.320344,1.53442e-06
0.322716,1.49254e-06
0.325089,1.45371e-06
0.327462,1.41488e-06
0.329835,1.3789e-06
0.332208,1.34291e-06
0.334581,1.30958e-06
0.336954,1.27624e-06
0.339327,1.24541e-06
0.3417,1.21457e-06
0.344073,1.1861e-06
0.346446,1.15762e-06
0.348819,1.13137e-06
0.351191,1.10512e-06
0.353564,1.08099e-06
0.355937,1.05686e-06
0.35831,1.03477e-06
0.360683,1.01268e-06
0.363056,9.92548e-07
0.365429,9.7242e-07
0.367802,9.54211e-07
0.370175,9.36001e-07
0.372548,9.19681e-07
0.374921,9.0336e-07
0.377294,8.88919e-07
0.379666,8.74478e-07
0.382039,8.6196e-07
0.384412,8.49442e-07
0.386785,8.38807e-07
0.389158,8.28173e-07
0.391531,8.1927e-07
0.393904,8.10368e-07
0.396277,8.03307e-07
0.39865,7.96247e-07
0.401023,7.91193e-07
0.403396,7.8614e-07
0.405769,7.83331e-07
0.408141,7.80523e-07
0.410514,7.80313e-07
0.412887,7.80102e-07
0.41526,7.82966e-07
0.417633,7.8583e-07
0.420006,7.92391e-07
0.422379,7.98952e-07
0.424752,8.10105e-07
0.427125,8.21258e-07
0.429498,8.38417e-07
0.431871,8.55577e-07
0.434244,8.8095e-07
0.436616,9.06322e-07
0.438989,9.43528e-07
0.441362,9.80734e-07
0.443735,1.03593e-06
0.446108,1.09114e-06
0.448481,1.17557e-06
0.450854,1.26e-06
0.453227,1.39773e-06
0.4556,1.53545e-06
0.457973,1.79341e-06
0.460346,2.05136e-06
0.462719,2.63479e-06
0.465091,3.21821e-06
0.467464,5.14352e-06
0.469837,7.06883e-06
0.47221,0.000882274
0.474583,0.00175748
time,/hp
0,3.0409e-05
0.00237292,2.23011e-05
0.00474583,1.41932e-05
0.00711875,1.4145e-05
0.00949166,1.40968e-05
0.0118646,1.35593e-05
0.0142375,1.30217e-05
0.0166104,1.19783e-05
0.0189833,1.0935e-05
0.0213562,1.125e-05
0.0237292,1.1565e-05
0.0261021,1.1076e-05
0.028475,1.0587e-05
0.0308479,1.03196e-05
0.0332208,1.00523e-05
0.0355937,9.72657e-06
0.0379666,9.40088e-06
0.0403396,9.02085e-06
0.0427125,8.64083e-06
0.0450854,8.57216e-06
0.0474583,8.50349e-06
0.0498312,8.2621e-06
0.0522041,8.0207e-06
0.0545771,8.04939e-06
0.05695,8.07808e-06
0.0593229,7.12711e-06
0.0616958,6.17615e-06
0.0640687,6.69688e-06
0.0664416,7.2176e-06
0.0688145,4.4933e-06
0.0711875,1.769e-06
0.0735604,5.04305e-06
0.0759333,8.31709e-06
0.0783062,6.16441e-06
0.0806791,4.01172e-06
0.083052,4.83041e-06
0.085425,5.6491e-06
0.0877979,5.35495e-06
0.0901708,5.06081e-06
0.0925437,5.04337e-06
0.0949166,5.02593e-06
0.0972895,4.69433e-06
0.0996624,4.36273e-06
0.102035,4.19597e-06
0.104408,4.02922e-06
0.106781,3.98868e-06
0.109154,3.94815e-06
0.111527,4.13857e-06
0.1139,4.32899e-06
0.116273,4.09135e-06
0.118646,3.85372e-06
0.121019,3.83761e-06
0.123392,3.82149e-06
0.125765,3.87815e-06
0.128137,3.9348e-06
0.13051,3.83752e-06
0.132883,3.74024e-06
0.135256,3.65504e-06
0.137629,3.56984e-06
0.140002,3.68503e-06
0.142375,3.80022e-06
0.144748,3.81119e-06
0.147121,3.82216e-06
0.149494,3.86454e-06
0.151867,3.90692e-06
0.15424,4.15218e-06
0.156612,4.39744e-06
0.158985,4.12447e-06
0.161358,3.8515e-06
0.163731,4.21236e-06
0.166104,4.57321e-06
0.168477,4.77664e-06
0.17085,4.98006e-06
0.173223,5.20691e-06
0.175596,5.43376e-06
0.177969,5.72065e-06
0.180342,6.00755e-06
0.182714,6.35784e-06
0.185087,6.70813e-06
0.18746,7.14345e-06
0.189833,7.57877e-06
0.192206,8.1308e-06
0.194579,8.68283e-06
0.196952,9.39642e-06
0.199325,1.011e-05
0.201698,1.10517e-05
0.204071,1.19935e-05
0.206444,1.32807e-05
0.208817,1.4568e-05
0.211189,1.64226e-05
0.213562,1.82771e-05
0.215935,2.10915e-05
0.218308,2.39059e-05
0.220681,2.8571e-05
0.223054,3.32361e-05
0.225427,4.21526e-05
0.2278,5.10692e-05
0.230173,7.46758e-05
0.232546,9.82825e-05
0.234919,0.000152504
0.237292,0.000206725
0.239664,0.170824
0.242037,0.341441
0.24441,0.670637
0.246783,0.999834
0.249156,0.999801
0.251529,0.999768
0.253902,0.963868
0.256275,0.927967
0.258648,0.464728
0.261021,0.00148827
0.263394,0.372994
0.265767,0.7445
0.268139,0.872043
0.270512,0.999585
0.272885,0.999691
0.275258,0.999797
0.277631,0.999847
0.280004,0.999896
0.282377,0.999925
0.28475,0.999954
0.287123,0.999966
0.289496,0.999977
0.291869,0.999981
0.294242,0.999985
0.296614,0.999987
0.298987,0.999989
0.30136,0.99999
0.303733,0.999991
0.306106,0.999992
0.308479,0.999992
0.310852,0.999993
0.313225,0.999993
0.315598,0.999994
0.317971,0.999994
0.320344,0.999994
0.322716,0.999995
0.325089,0.999995
0.327462,0.999995
0.329835,0.999995
0.332208,0.999995
0.334581,0.999996
0.336954,0.999996
0.339327,0.999996
0.3417,0.999996
0.344073,0.999996
0.346446,0.999996
0.348819,0.999996
0.351191,0.999996
0.353564,0.999996
0.355937,0.999996
0.35831,0.999996
0.360683,0.999996
0.363056,0.999996
0.365429,0.999996
0.367802,0.999996
0.370175,0.999996
0.372548,0.999996
0.374921,0.999996
0.377294,0.999996
0.379666,0.999996
0.382039,0.999995
0.384412,0.999995
0.386785,0.999995
0.389158,0.999995
0.391531,0.999995
0.393904,0.999995
0.396277,0.999995
0.39865,0.999995
0.401023,0.999995
0.403396,0.999995
0.405769,0.999995
0.408141,0.999995
0.410514,0.999995
0.412887,0.999996
0.41526,0.999996
0.417633,0.999996
0.420006,0.999984
0.422379,0.999973
0.424752,0.999974
0.427125,0.999975
0.429498,0.999972
0.431871,0.999969
0.434244,0.999965
0.436616,0.999962
0.438989,0.999955
0.441362,0.999949
0.443735,0.999939
0.446108,0.999928
0.448481,0.999908
0.450854,0.999888
0.453227,0.999836
0.4556,0.999784
0.457973,0.999349
0.460346,0.998913
0.462719,0.993601
0.465091,0.988288
0.467464,0.607582
0.469837,0.226876
0.47221,0.367288
0.474583,0.5077
time,/am
0,-0.99999
0.00237292,-0.999992
0.00474583,-0.999994
0.00711875,-0.999994
0.00949166,-0.999993
0.0118646,-0.999993
0.0142375,-0.999993
0.0166104,-0.999993
0.0189833,-0.999992
0.0213562,-0.999992
0.0237292,-0.999992
0.0261021,-0.999992
0.028475,-0.999991
0.0308479,-0.999991
0.0332208,-0.999991
0.0355937,-0.999991
0.0379666,-0.99999
0.0403396,-0.99999
0.0427125,-0.99999
0.0450854,-0.999989
0.0474583,-0.999989
0.0498312,-0.999988
0.0522041,-0.999988
0.0545771,-0.999987
0.05695,-0.999987
0.0593229,-0.999986
0.0616958,-0.999986
0.0640687,-0.999985
0.0664416,-0.999985
0.0688145,-0.999984
0.0711875,-0.999983
0.0735604,-0.999982
0.0759333,-0.99998
0.0783062,-0.99998
0.0806791,-0.99998
0.083052,-0.999979
0.085425,-0.999977
0.0877979,-0.99997
0.0901708,-0.999962
0.0925437,-0.999914
0.0949166,-0.999865
0.0972895,-0.500124
0.0996624,-0.000382363
0.102035,-0.000276412
0.104408,-0.000170461
0.106781,-0.000139694
0.109154,-0.000108927
0.111527,-9.5208e-05
0.1139,-8.14888e-05
0.116273,-7.35648e-05
0.118646,-6.56408e-05
0.121019,-6.04539e-05
0.123392,-5.52669e-05
0.125765,-5.15821e-05
0.128137,-4.78973e-05
0.13051,-4.51349e-05
0.132883,-4.23724e-05
0.135256,-4.02167e-05
0.137629,-3.8061e-05
0.140002,-3.63246e-05
0.142375,-3.45882e-05
0.144748,-3.31516e-05
0.147121,-3.1715e-05
0.149494,-3.04969e-05
0.151867,-2.92789e-05
0.15424,-2.82218e-05
0.156612,-2.71648e-05
0.158985,-2.62272e-05
0.161358,-2.52897e-05
0.163731,-2.44407e-05
0.166104,-2.35917e-05
0.168477,-2.28124e-05
0.17085,-2.2033e-05
0.173223,-2.13138e-05
0.175596,-2.05946e-05
0.177969,-1.99317e-05
0.180342,-1.92688e-05
0.182714,-1.8659e-05
0.185087,-1.80492e-05
0.18746,-1.74889e-05
0.189833,-1.69287e-05
0.192206,-1.64143e-05
0.194579,-1.58999e-05
0.196952,-1.54274e-05
0.199325,-1.4955e-05
0.201698,-1.45207e-05
0.204071,-1.40864e-05
0.206444,-1.36867e-05
0.208817,-1.3287e-05
0.211189,-1.2919e-05
0.213562,-1.25509e-05
0.215935,-1.22095e-05
0.218308,-1.18681e-05
0.220681,-1.15504e-05
0.223054,-1.12328e-05
0.225427,-1.09382e-05
0.2278,-1.06437e-05
0.230173,-1.03729e-05
0.232546,-1.0102e-05
0.234919,-9.85739e-06
0.237292,-9.61276e-06
0.239664,-9.40133e-06
0.242037,-9.1899e-06
0.24441,-9.01324e-06
0.246783,-8.83657e-06
0.249156,-8.67606e-06
0.251529,-8.51555e-06
0.253902,-8.35191e-06
0.256275,-8.18827e-06
0.258648,-8.03187e-06
0.261021,-7.87546e-06
0.263394,-7.73024e-06
0.265767,-7.58503e-06
0.268139,-7.4419e-06
0.270512,-7.29878e-06
0.272885,-7.15986e-06
0.275258,-7.02093e-06
0.277631,-6.88709e-06
0.280004,-6.75325e-06
0.282377,-6.6279e-06
0.28475,-6.50255e-06
0.287123,-6.38824e-06
0.289496,-6.27393e-06
0.291869,-6.16311e-06
0.294242,-6.0523e-06
0.296614,-5.94346e-06
0.298987,-5.83462e-06
0.30136,-5.72876e-06
0.303733,-5.6229e-06
0.306106,-5.52036e-06
0.308479,-5.41783e-06
0.310852,-5.31887e-06
0.313225,-5.21991e-06
0.315598,-5.1246e-06
0.317971,-5.0293e-06
0.320344,-4.93765e-06
0.322716,-4.84599e-06
0.325089,-4.7579e-06
0.327462,-4.66981e-06
0.329835,-4.58516e-06
0.332208,-4.50052e-06
0.334581,-4.41917e-06
0.336954,-4.33783e-06
0.339327,-4.25966e-06
0.3417,-4.18149e-06
0.344073,-4.10641e-06
0.346446,-4.03133e-06
0.348819,-3.95931e-06
0.351191,-3.88729e-06
0.353564,-3.81833e-06
0.355937,-3.74937e-06
0.35831,-3.68348e-06
0.360683,-3.61758e-06
0.363056,-3.55478e-06
0.365429,-3.49197e-06
0.367802,-3.43227e-06
0.370175,-3.37257e-06
0.372548,-3.31606e-06
0.374921,-3.25955e-06
0.377294,-3.20633e-06
0.379666,-3.15311e-06
0.382039,-3.10325e-06
0.384412,-3.05339e-06
0.386785,-3.00701e-06
0.389158,-2.96063e-06
0.391531,-2.91788e-06
0.393904,-2.87512e-06
0.396277,-2.83616e-06
0.39865,-2.7972e-06
0.401023,-2.76226e-06
0.403396,-2.72732e-06
0.405769,-2.69674e-06
0.408141,-2.66616e-06
0.410514,-2.64041e-06
0.412887,-2.61466e-06
0.41526,-2.59446e-06
0.417633,-2.57426e-06
0.420006,-2.56075e-06
0.422379,-2.54724e-06
0.424752,-2.54212e-06
0.427125,-2.53701e-06
0.429498,-2.54284e-06
0.431871,-2.54866e-06
0.434244,-2.5694e-06
0.436616,-2.59013e-06
0.438989,-2.6323e-06
0.441362,-2.67447e-06
0.443735,-2.74963e-06
0.446108,-2.82479e-06
0.448481,-2.95427e-06
0.450854,-3.08375e-06
0.453227,-3.315e-06
0.4556,-3.54625e-06
0.457973,-3.92986e-06
0.460346,-4.31346e-06
0.462719,-5.48148e-06
0.465091,-6.64949e-06
0.467464,-7.30733e-06
0.469837,-7.96517e-06
0.47221,-0.405384
0.474583,-0.81076
time,/km
0,-0.999954
0.00237292,-0.999957
0.00474583,-0.99996
0.00711875,-0.515012
0.00949166,-0.0300647
0.0118646,-0.0150906
0.0142375,-0.000116505
0.0166104,-9.6912e-05
0.0189833,-7.73188e-05
0.0213562,-6.39014e-05
0.0237292,-5.0484e-05
0.0261021,-4.38107e-05
0.028475,-3.71375e-05
0.0308479,-3.29225e-05
0.0332208,-2.87076e-05
0.0355937,-2.59143e-05
0.0379666,-2.31211e-05
0.0403396,-2.11572e-05
0.0427125,-1.91933e-05
0.0450854,-1.77581e-05
0.0474583,-1.63229e-05
0.0498312,-1.5246e-05
0.0522041,-1.41691e-05
0.0545771,-1.33478e-05
0.05695,-1.25264e-05
0.0593229,-1.18923e-05
0.0616958,-1.12581e-05
0.0640687,-1.07546e-05
0.0664416,-1.02512e-05
0.0688145,-9.84307e-06
0.0711875,-9.43497e-06
0.0735604,-9.09804e-06
0.0759333,-8.76111e-06
0.0783062,-8.4524e-06
0.0806791,-8.14369e-06
0.083052,-7.84774e-06
0.085425,-7.55178e-06
0.0877979,-7.29116e-06
0.0901708,-7.03054e-06
0.0925437,-6.81328e-06
0.0949166,-6.59602e-06
0.0972895,-6.41574e-06
0.0996624,-6.23546e-06
0.102035,-6.09019e-06
0.104408,-5.94493e-06
0.106781,-5.84028e-06
0.109154,-5.73564e-06
0.111527,-5.66679e-06
0.1139,-5.59794e-06
0.116273,-5.55962e-06
0.118646,-5.5213e-06
0.121019,-5.50991e-06
0.123392,-5.49852e-06
0.125765,-5.51274e-06
0.128137,-5.52695e-06
0.13051,-5.56746e-06
0.132883,-5.60797e-06
0.135256,-5.6772e-06
0.137629,-5.74643e-06
0.140002,-5.84883e-06
0.142375,-5.95123e-06
0.144748,-6.09368e-06
0.147121,-6.23613e-06
0.149494,-6.42851e-06
0.151867,-6.6209e-06
0.15424,-6.87598e-06
0.156612,-7.13106e-06
0.158985,-7.46525e-06
0.161358,-7.79943e-06
0.163731,-8.23012e-06
0.166104,-8.6608e-06
0.168477,-9.20523e-06
0.17085,-9.74967e-06
0.173223,-1.04292e-05
0.175596,-1.11087e-05
0.177969,-1.19585e-05
0.180342,-1.28084e-05
0.182714,-1.38812e-05
0.185087,-1.49539e-05
0.18746,-1.63284e-05
0.189833,-1.77028e-05
0.192206,-1.95052e-05
0.194579,-2.13076e-05
0.196952,-2.37382e-05
0.199325,-2.61688e-05
0.201698,-2.95657e-05
0.204071,-3.29626e-05
0.206444,-3.79489e-05
0.208817,-4.29352e-05
0.211189,-5.07105e-05
0.213562,-5.84859e-05
0.215935,-7.18482e-05
0.218308,-8.52106e-05
0.220681,-0.000108922
0.223054,-0.000132634
0.225427,-0.000211268
0.2278,-0.000289902
0.230173,-0.000296175
0.232546,-0.000302449
0.234919,-0.345554
0.237292,-0.690805
0.239664,-0.845349
0.242037,-0.999894
0.24441,-0.999914
0.246783,-0.999934
0.249156,-0.999945
0.251529,-0.999956
0.253902,-0.999961
0.256275,-0.999966
0.258648,-0.999971
0.261021,-0.999975
0.263394,-0.999978
0.265767,-0.99998
0.268139,-0.999981
0.270512,-0.999983
0.272885,-0.999984
0.275258,-0.999985
0.277631,-0.999985
0.280004,-0.999986
0.282377,-0.999987
0.28475,-0.999987
0.287123,-0.999988
0.289496,-0.999989
0.291869,-0.999989
0.294242,-0.99999
0.296614,-0.99999
0.298987,-0.99999
0.30136,-0.999991
0.303733,-0.999991
0.306106,-0.999991
0.308479,-0.999992
0.310852,-0.999992
0.313225,-0.999992
0.315598,-0.999992
0.317971,-0.999993
0.320344,-0.999993
0.322716,-0.999993
0.325089,-0.999993
0.327462,-0.999993
0.329835,-0.999993
0.332208,-0.999994
0.334581,-0.999994
0.336954,-0.999994
0.339327,-0.999994
0.3417,-0.999994
0.344073,-0.999994
0.346446,-0.999994
0.348819,-0.999994
0.351191,-0.999994
0.353564,-0.999994
0.355937,-0.999994
0.35831,-0.999994
0.360683,-0.999994
0.363056,-0.999994
0.365429,-0.999994
0.367802,-0.999994
0.370175,-0.999994
0.372548,-0.999994
0.374921,-0.999994
0.377294,-0.999994
0.379666,-0.999994
0.382039,-0.999994
0.384412,-0.999994
0.386785,-0.999994
0.389158,-0.999995
0.391531,-0.999995
0.393904,-0.999995
0.396277,-0.999995
0.39865,-0.999995
0.401023,-0.999995
0.403396,-0.999995
0.405769,-0.999995
0.408141,-0.999996
0.410514,-0.999996
0.412887,-0.999996
0.41526,-0.999996
0.417633,-0.999997
0.420006,-0.999997
0.422379,-0.999997
0.424752,-0.999989
0.427125,-0.99998
0.429498,-0.999981
0.431871,-0.999982
0.434244,-0.999979
0.436616,-0.999977
0.438989,-0.999973
0.441362,-0.999969
0.443735,-0.999961
0.446108,-0.999953
0.448481,-0.999937
0.450854,-0.99992
0.453227,-0.999857
0.4556,-0.999794
0.457973,-0.998188
0.460346,-0.996583
0.462719,-0.584094
0.465091,-0.171604
0.467464,-0.302326
0.469837,-0.433048
0.47221,-0.455528
0.474583,-0.478008
time,/hm
0,-0.999986
0.00237292,-0.999989
0.00474583,-0.999992
0.00711875,-0.999992
0.00949166,-0.999991
0.0118646,-0.999991
0.0142375,-0.999991
0.0166104,-0.99999
0.0189833,-0.99999
0.0213562,-0.99999
0.0237292,-0.99999
0.0261021,-0.999989
0.028475,-0.999989
0.0308479,-0.999989
0.0332208,-0.999989
0.0355937,-0.999989
0.0379666,-0.999989
0.0403396,-0.999989
0.0427125,-0.999989
0.0450854,-0.999989
0.0474583,-0.999989
0.0498312,-0.999989
0.0522041,-0.999989
0.0545771,-0.999989
0.05695,-0.999989
0.0593229,-0.999989
0.0616958,-0.999989
0.0640687,-0.999989
0.0664416,-0.999989
0.0688145,-0.999988
0.0711875,-0.999988
0.0735604,-0.999988
0.0759333,-0.999987
0.0783062,-0.999987
0.0806791,-0.999986
0.083052,-0.999986
0.085425,-0.999986
0.0877979,-0.999986
0.0901708,-0.999986
0.0925437,-0.999988
0.0949166,-0.999989
0.0972895,-0.999988
0.0996624,-0.999988
0.102035,-0.999989
0.104408,-0.999989
0.106781,-0.99999
0.109154,-0.999991
0.111527,-0.999987
0.1139,-0.999983
0.116273,-0.999991
0.118646,-0.999999
0.121019,-0.999933
0.123392,-0.999866
0.125765,-0.99992
0.128137,-0.999974
0.13051,-0.999977
0.132883,-0.999979
0.135256,-0.999979
0.137629,-0.999978
0.140002,-0.999979
0.142375,-0.99998
0.144748,-0.99998
0.147121,-0.99998
0.149494,-0.999907
0.151867,-0.999834
0.15424,-0.999819
0.156612,-0.999804
0.158985,-0.998788
0.161358,-0.997773
0.163731,-0.498945
0.166104,-0.000116264
0.168477,-9.81382e-05
0.17085,-8.00123e-05
0.173223,-7.02793e-05
0.175596,-6.05463e-05
0.177969,-5.53639e-05
0.180342,-5.01815e-05
0.182714,-4.6677e-05
0.185087,-4.31725e-05
0.18746,-4.0646e-05
0.189833,-3.81194e-05
0.192206,-3.61666e-05
0.194579,-3.42138e-05
0.196952,-3.26317e-05
0.199325,-3.10496e-05
0.201698,-2.97222e-05
0.204071,-2.83948e-05
0.206444,-2.72528e-05
0.208817,-2.61108e-05
0.211189,-2.51102e-05
0.213562,-2.41095e-05
0.215935,-2.32208e-05
0.218308,-2.23322e-05
0.220681,-2.15346e-05
0.223054,-2.07371e-05
0.225427,-2.00149e-05
0.2278,-1.92927e-05
0.230173,-1.86334e-05
0.232546,-1.79741e-05
0.234919,-1.73678e-05
0.237292,-1.67614e-05
0.239664,-1.61994e-05
0.242037,-1.56374e-05
0.24441,-1.51145e-05
0.246783,-1.45915e-05
0.249156,-1.41054e-05
0.251529,-1.36193e-05
0.253902,-1.31675e-05
0.256275,-1.27157e-05
0.258648,-1.22908e-05
0.261021,-1.18658e-05
0.263394,-1.14652e-05
0.265767,-1.10646e-05
0.268139,-1.06921e-05
0.270512,-1.03196e-05
0.272885,-9.97245e-06
0.275258,-9.62529e-06
0.277631,-9.30106e-06
0.280004,-8.97682e-06
0.282377,-8.67255e-06
0.28475,-8.36829e-06
0.287123,-8.08235e-06
0.289496,-7.79642e-06
0.291869,-7.53356e-06
0.294242,-7.2707e-06
