t,ang,vel,E,tou,act,fac,opt,power,coord,spT,spP
0.0395,0.285493,-1.03908,4.75066e-08,1.0507e-05,3.13561e-08,1.08789,308.016,-1.09176e-05,q2,53.1381,-55.2148
0.04,0.284978,-1.02064,4.87758e-08,1.0738e-05,3.21022e-08,1.08633,307.911,-1.09596e-05,q2,53.0428,-54.1374
0.0405,0.284472,-1.00286,5.00449e-08,1.09765e-05,3.28715e-08,1.08484,307.808,-1.10079e-05,q2,52.9491,-53.1005
0.041,0.283975,-0.985756,5.1314e-08,1.12222e-05,3.3663e-08,1.0834,307.706,-1.10623e-05,q2,52.857,-52.1041
0.0415,0.283486,-0.969325,5.25831e-08,1.14747e-05,3.44758e-08,1.08201,307.606,-1.11227e-05,q2,52.7665,-51.1479
0.042,0.283006,-0.953571,5.38522e-08,1.17338e-05,3.53089e-08,1.08069,307.507,-1.1189e-05,q2,52.6774,-50.2317
0.0425,0.282533,-0.938492,5.53512e-08,1.19996e-05,3.61628e-08,1.07942,307.41,-1.12616e-05,q2,52.5898,-49.3551
0.043,0.282067,-0.924089,5.74147e-08,1.22803e-05,3.70617e-08,1.0782,307.314,-1.13481e-05,q2,52.5035,-48.5179
0.0435,0.281608,-0.910361,5.94782e-08,1.25779e-05,3.80123e-08,1.07704,307.22,-1.14504e-05,q2,52.4185,-47.7198
0.044,0.281157,-0.897306,6.15417e-08,1.28917e-05,3.90123e-08,1.07594,307.127,-1.15678e-05,q2,52.3347,-46.9603
0.0445,0.280711,-0.884923,6.36052e-08,1.3221e-05,4.00597e-08,1.0749,307.035,-1.16995e-05,q2,52.2521,-46.2391
0.045,0.280272,-0.873209,6.56687e-08,1.3565e-05,4.11522e-08,1.07391,306.945,-1.18451e-05,q2,52.1706,-45.5558
0.0455,0.279838,-0.862161,6.77322e-08,1.39232e-05,4.22878e-08,1.07298,306.855,-1.20041e-05,q2,52.0902,-44.9101
0.046,0.279409,-0.851775,6.97957e-08,1.42949e-05,4.34647e-08,1.0721,306.767,-1.2176e-05,q2,52.0107,-44.3014
0.0465,0.278986,-0.842048,7.18592e-08,1.46795e-05,4.46809e-08,1.07128,306.679,-1.23608e-05,q2,51.9321,-43.7293
0.047,0.278567,-0.832976,7.39227e-08,1.50764e-05,4.59348e-08,1.07052,306.593,-1.25583e-05,q2,51.8544,-43.1934
0.0475,0.278153,-0.824553,7.59862e-08,1.54851e-05,4.72247e-08,1.06981,306.507,-1.27683e-05,q2,51.7775,-42.6933
0.048,0.277742,-0.816776,7.9563e-08,1.5913e-05,4.85728e-08,1.06915,306.422,-1.29973e-05,q2,51.7013,-42.2284
0.0485,0.277336,-0.809639,8.37868e-08,1.63814e-05,5.00445e-08,1.06855,306.337,-1.3263e-05,q2,51.6258,-41.7983
0.049,0.276933,-0.803137,8.80106e-08,1.68898e-05,5.16385e-08,1.068,306.253,-1.35648e-05,q2,51.5509,-41.4024
0.0495,0.276533,-0.797263,9.22344e-08,1.74365e-05,5.33493e-08,1.0675,306.17,-1.39015e-05,q2,51.4766,-41.0404
0.05,0.276135,-0.792013,9.64582e-08,1.80198e-05,5.51718e-08,1.06706,306.087,-1.4272e-05,q2,51.4028,-40.7117
0.0505,0.27574,-0.787379,1.00682e-07,1.86381e-05,5.7101e-08,1.06667,306.005,-1.46753e-05,q2,51.3294,-40.4157
0.051,0.275348,-0.783357,1.04906e-07,1.92898e-05,5.91322e-08,1.06633,305.923,-1.51108e-05,q2,51.2564,-40.1521
0.0515,0.274957,-0.779939,1.0913e-07,1.99734e-05,6.12608e-08,1.06604,305.842,-1.5578e-05,q2,51.1837,-39.9202
0.052,0.274568,-0.777119,1.13353e-07,2.06877e-05,6.34825e-08,1.0658,305.76,-1.60768e-05,q2,51.1114,-39.7196
0.0525,0.27418,-0.77489,1.17577e-07,2.14312e-05,6.57931e-08,1.06561,305.679,-1.66068e-05,q2,51.0392,-39.5497
0.053,0.273793,-0.773245,1.21933e-07,2.22029e-05,6.81891e-08,1.06547,305.598,-1.71683e-05,q2,50.9672,-39.4101
0.0535,0.273406,-0.772178,1.27336e-07,2.30118e-05,7.06983e-08,1.06538,305.517,-1.77692e-05,q2,50.8953,-39.3002
0.054,0.273021,-0.771682,1.32738e-07,2.38631e-05,7.3336e-08,1.06534,305.436,-1.84147e-05,q2,50.8235,-39.2196
0.0545,0.272635,-0.77175,1.38141e-07,2.4755e-05,7.60966e-08,1.06535,305.355,-1.91046e-05,q2,50.7516,-39.1676
0.055,0.272249,-0.772374,1.43544e-07,2.56857e-05,7.89747e-08,1.0654,305.274,-1.98389e-05,q2,50.6798,-39.1437
0.0555,0.271862,-0.773547,1.48947e-07,2.66536e-05,8.19649e-08,1.0655,305.193,-2.06178e-05,q2,50.6078,-39.1475
0.056,0.271475,-0.775263,1.5435e-07,2.76572e-05,8.50623e-08,1.06565,305.111,-2.14416e-05,q2,50.5357,-39.1785
0.0565,0.271087,-0.777515,1.59753e-07,2.8695e-05,8.82622e-08,1.06584,305.03,-2.23108e-05,q2,50.4634,-39.236
0.057,0.270697,-0.780294,1.65156e-07,2.97657e-05,9.156e-08,1.06607,304.948,-2.3226e-05,q2,50.3908,-39.3196
0.0575,0.270307,-0.783594,1.70559e-07,3.0868e-05,9.49513e-08,1.06635,304.865,-2.41879e-05,q2,50.318,-39.4288
0.058,0.269914,-0.787407,1.75961e-07,3.20005e-05,9.8432e-08,1.06667,304.782,-2.51974e-05,q2,50.2447,-39.5631
0.0585,0.269519,-0.791727,3.36965e-07,3.37585e-05,1.03833e-07,1.06704,304.699,-2.67275e-05,q2,50.1712,-39.7219
0.059,0.269122,-0.796546,6.39958e-07,3.93361e-05,1.20975e-07,1.06744,304.615,-3.13331e-05,q2,50.0971,-39.9047
0.0595,0.268722,-0.801857,9.42951e-07,4.90475e-05,1.5082e-07,1.06789,304.53,-3.93291e-05,q2,50.0226,-40.111
0.06,0.26832,-0.807653,1.24594e-06,6.27117e-05,1.92803e-07,1.06838,304.445,-5.06493e-05,q2,49.9476,-40.3403
0.0605,0.267915,-0.813927,1.54894e-06,8.01568e-05,2.46385e-07,1.06891,304.359,-6.52418e-05,q2,49.8719,-40.5921
0.061,0.267506,-0.820671,1.85193e-06,0.000101219,3.11049e-07,1.06948,304.272,-8.30677e-05,q2,49.7957,-40.8659
0.0615,0.267094,-0.827879,2.15492e-06,0.000125744,3.86304e-07,1.07009,304.184,-0.0001041,q2,49.7188,-41.1611
0.062,0.266678,-0.835543,2.45792e-06,0.000153582,4.7168e-07,1.07073,304.096,-0.000128324,q2,49.6412,-41.4774
0.0625,0.266258,-0.843656,2.76091e-06,0.000184593,5.66725e-07,1.07142,304.007,-0.000155733,q2,49.5629,-41.814
0.063,0.265834,-0.852212,3.0639e-06,0.000218643,6.71011e-07,1.07214,303.916,-0.00018633,q2,49.4838,-42.1707
0.0635,0.265406,-0.861204,3.3669e-06,0.000255604,7.84127e-07,1.0729,303.825,-0.000220128,q2,49.4038,-42.5468
0.064,0.264973,-0.870361,0.0882127,0.602385,0.00184719,1.07367,303.732,-0.524293,q2,49.323,-42.9288
0.0645,0.264536,-0.878163,0.182652,2.54416,0.00779919,1.07433,303.639,-2.23419,q2,49.2414,-43.242
0.065,0.264095,-0.8828,0.27709,5.76874,0.0176833,1.07472,303.545,-5.09264,q2,49.1593,-43.3978
0.0655,0.263654,-0.882573,0.371529,10.2156,0.0313247,1.0747,303.45,-9.01598,q2,49.0771,-43.3141
0.066,0.263214,-0.875895,0.465968,15.822,0.0485565,1.07414,303.356,-13.8584,q2,48.9954,-42.9148
0.0665,0.262779,-0.861293,0.560407,22.522,0.0692192,1.07291,303.263,-19.3981,q2,48.9149,-42.13
0.067,0.262354,-0.837409,0.654846,30.2458,0.0931603,1.07089,303.172,-25.3281,q2,48.8363,-40.896
0.0675,0.261944,-0.803011,0.749284,38.9185,0.120234,1.06799,303.083,-31.252,q2,48.7607,-39.1554
0.068,0.261553,-0.756989,0.843723,48.4605,0.150301,1.0641,302.999,-36.6841,q2,48.6891,-36.8572
0.0685,0.261189,-0.69837,0.938162,58.787,0.183229,1.05915,302.921,-41.0551,q2,48.6227,-33.9567
0.069,0.260857,-0.626331,1,69.727,0.218636,1.05306,302.85,-43.6722,q2,48.5627,-30.4163
0.0695,0.260565,-0.540898,1,80.2291,0.253357,1.04583,302.787,-43.3958,q2,48.5104,-26.2392
0.07,0.260318,-0.443219,1,90.0024,0.286536,1.03756,302.733,-39.8908,q2,48.4669,-21.4814
0.0705,0.260123,-0.334501,1,99.0599,0.31824,1.02836,302.691,-33.1356,q2,48.4332,-16.2009
0.071,0.259985,-0.215916,1,107.419,0.348535,1.01831,302.662,-23.1936,q2,48.4104,-10.4526
0.0715,0.259909,-0.0885985,1,115.102,0.377484,1.00751,302.645,-10.1979,q2,48.3992,-4.2881
0.072,0.259898,0.0463672,1,122.133,0.405147,0.996068,302.643,5.66295,q2,48.4005,2.24419
0.0725,0.259956,0.187944,1,128.539,0.431581,0.984065,302.655,24.1581,q2,48.4148,9.09926
0.073,0.260087,0.335148,1,134.349,0.456839,0.971589,302.683,45.0268,q2,48.4426,16.2354
0.0735,0.260292,0.487049,1,139.595,0.480976,0.958725,302.728,67.9896,q2,48.4846,23.6144
0.074,0.260575,0.642776,1,144.307,0.50404,0.94555,302.789,92.7573,q2,48.5409,31.2009
0.0745,0.260936,0.801512,1,148.519,0.526079,0.932139,302.866,119.04,q2,48.612,38.9631
0.075,0.261376,0.962499,1,152.262,0.547138,0.918562,302.961,146.552,q2,48.6981,46.8719
0.0755,0.261898,1.12504,1,155.57,0.567262,0.904884,303.074,175.021,q2,48.7993,54.9009
0.076,0.262502,1.28848,1,158.472,0.586492,0.891164,303.203,204.188,q2,48.9157,63.0268
0.0765,0.263187,1.45224,1,161.002,0.604867,0.877458,303.35,233.812,q2,49.0474,71.2284
0.077,0.263954,1.61577,1,163.187,0.622425,0.863814,303.515,263.674,q2,49.1944,79.4869
0.0775,0.264802,1.7786,1,165.059,0.639203,0.850278,303.696,293.574,q2,49.3565,87.7856
0.078,0.265732,1.94029,1,166.644,0.655236,0.83689,303.894,323.337,q2,49.5338,96.1099
0.0785,0.266742,2.10044,1,167.968,0.670556,0.823685,304.11,352.807,q2,49.7261,104.447
0.079,0.267832,2.25871,1,169.057,0.685196,0.810693,304.341,381.851,q2,49.9333,112.785
0.0795,0.269001,2.4148,1,169.933,0.699185,0.797942,304.589,410.355,q2,50.155,121.114
0.08,0.270247,2.56844,1,170.619,0.712552,0.785453,304.852,438.224,q2,50.3912,129.427
0.0805,0.271569,2.7194,1,171.134,0.725325,0.773245,305.131,465.383,q2,50.6415,137.715
0.081,0.272966,2.86749,1,171.498,0.737531,0.761335,305.425,491.77,q2,50.9058,145.972
0.0815,0.274436,3.01253,1,171.729,0.749194,0.749733,305.733,517.338,q2,51.1836,154.192
0.082,0.275978,3.15439,1,171.841,0.760339,0.738449,306.055,542.054,q2,51.4748,162.372
0.0825,0.27759,3.29295,1,171.85,0.770989,0.727491,306.39,565.895,q2,51.7791,170.506
0.083,0.27927,3.42814,1,171.77,0.781166,0.716862,306.738,588.85,q2,52.096,178.592
0.0835,0.281017,3.55987,1,171.611,0.79089,0.706565,307.099,610.914,q2,52.4254,186.628
0.084,0.282829,3.6881,1,171.387,0.800182,0.696601,307.471,632.092,q2,52.7669,194.61
0.0845,0.284705,3.81281,1,171.106,0.809062,0.686968,307.855,652.393,q2,53.12,202.536
0.085,0.286642,3.93396,1,170.778,0.817546,0.677664,308.25,671.832,q2,53.4847,210.407
0.0855,0.288638,4.05156,1,170.41,0.825654,0.668686,308.657,690.429,q2,53.8604,218.219
0.086,0.290693,4.16563,1,170.012,0.833401,0.66003,309.073,708.206,q2,54.2468,225.972
0.0865,0.292803,4.27617,1,169.588,0.840805,0.651688,309.5,725.188,q2,54.6437,233.666
0.087,0.294968,4.38323,1,169.145,0.847879,0.643657,309.935,741.401,q2,55.0507,241.299
0.0875,0.297186,4.48683,1,168.688,0.854638,0.635928,310.38,756.874,q2,55.4674,248.873
0.088,0.299454,4.58702,1,168.222,0.861098,0.628495,310.833,771.636,q2,55.8936,256.385
0.0885,0.301772,4.68386,1,167.75,0.86727,0.62135,311.295,785.717,q2,56.329,263.837
0.089,0.304138,4.77739,1,167.277,0.873168,0.614486,311.764,799.146,q2,56.7732,271.228
0.0895,0.306549,4.86769,1,166.805,0.878804,0.607894,312.24,811.953,q2,57.2259,278.558
0.09,0.309005,4.95481,1,166.337,0.88419,0.601566,312.723,824.168,q2,57.6868,285.827
0.0905,0.311503,5.03883,1,165.876,0.889336,0.595495,313.212,835.819,q2,58.1557,293.036
0.091,0.314043,5.1198,1,165.423,0.894254,0.589672,313.708,846.934,q2,58.6322,300.185
0.0915,0.316623,5.19781,1,164.981,0.898953,0.584089,314.209,857.541,q2,59.1161,307.275
0.092,0.31924,5.27293,1,164.551,0.903443,0.578738,314.715,867.667,q2,59.6071,314.304
0.0925,0.321895,5.34523,1,164.134,0.907734,0.573611,315.227,877.336,q2,60.105,321.275
0.093,0.324585,5.41479,1,163.732,0.911834,0.5687,315.743,886.573,q2,60.6094,328.187
0.0935,0.32731,5.48168,1,163.344,0.915752,0.563998,316.263,895.402,q2,61.1201,335.041
0.094,0.330067,5.54598,1,162.973,0.919495,0.559497,316.788,903.845,q2,61.6369,341.837
0.0945,0.332855,5.60776,1,162.618,0.923073,0.555189,317.316,911.923,q2,62.1595,348.576
0.095,0.335674,5.66709,1,162.28,0.926491,0.551067,317.848,919.657,q2,62.6878,355.258
0.0955,0.338522,5.72406,1,161.959,0.929758,0.547125,318.383,927.066,q2,63.2214,361.884
0.096,0.341398,5.77874,1,161.656,0.932879,0.543355,318.921,934.168,q2,63.7603,368.454
0.0965,0.3443,5.83118,1,161.37,0.935862,0.539751,319.462,940.981,q2,64.304,374.969
0.097,0.347228,5.88148,1,161.103,0.938712,0.536306,320.005,947.521,q2,64.8526,381.429
0.0975,0.350181,5.9297,1,160.852,0.941435,0.533015,320.551,953.805,q2,65.4056,387.836
0.098,0.353158,5.9759,1,160.619,0.944038,0.529871,321.098,959.845,q2,65.9631,394.189
0.0985,0.356157,6.02015,1,160.404,0.946524,0.526869,321.648,965.657,q2,66.5247,400.489
0.099,0.359178,6.06251,1,160.206,0.948901,0.524004,322.199,971.252,q2,67.0904,406.736
0.0995,0.362219,6.10304,1,160.026,0.951171,0.521269,322.752,976.644,q2,67.6599,412.931
0.1,0.36528,6.14181,1,159.862,0.953341,0.518661,323.306,981.844,q2,68.233,419.074
0.1005,0.368361,6.17887,1,159.716,0.955415,0.516174,323.862,986.862,q2,68.8097,425.166
0.101,0.371459,6.21429,1,159.585,0.957396,0.513803,324.418,991.71,q2,69.3897,431.207
0.1015,0.374575,6.24811,1,159.472,0.959289,0.511544,324.975,996.396,q2,69.9729,437.198
0.102,0.377707,6.2804,1,159.374,0.961098,0.509393,325.534,1000.93,q2,70.5591,443.139
0.1025,0.380855,6.3112,1,159.291,0.962827,0.507345,326.092,1005.32,q2,71.1483,449.031
0.103,0.384018,6.34058,1,159.224,0.964479,0.505396,326.652,1009.57,q2,71.7402,454.874
0.1035,0.387195,6.36857,1,159.172,0.966057,0.503542,327.212,1013.7,q2,72.3348,460.669
0.104,0.390386,6.39524,1,159.135,0.967565,0.501779,327.772,1017.7,q2,72.9319,466.417
0.1045,0.39359,6.42063,1,159.111,0.969007,0.500104,328.332,1021.59,q2,73.5314,472.118
0.105,0.396807,6.4448,1,159.101,0.970384,0.498512,328.893,1025.38,q2,74.1332,477.773
0.1055,0.400035,6.4678,1,159.104,0.9717,0.496999,329.454,1029.06,q2,74.7371,483.385
0.106,0.403274,6.48969,1,159.12,0.972958,0.495562,330.015,1032.64,q2,75.3432,488.954
0.1065,0.406524,6.51051,1,159.148,0.974159,0.494198,330.575,1036.13,q2,75.9512,494.481
0.107,0.409784,6.53028,1,159.188,0.975308,0.492903,331.136,1039.54,q2,76.561,499.965
0.1075,0.413054,6.54906,1,159.239,0.976405,0.491676,331.697,1042.87,q2,77.1727,505.408
0.108,0.416333,6.56687,1,159.302,0.977453,0.490513,332.257,1046.11,q2,77.786,510.811
0.1085,0.419621,6.58376,1,159.375,0.978455,0.489411,332.818,1049.29,q2,78.4009,516.173
0.109,0.422917,6.59976,1,159.459,0.979413,0.488369,333.377,1052.39,q2,79.0174,521.495
0.1095,0.426221,6.6149,1,159.554,0.980327,0.487384,333.937,1055.43,q2,79.6352,526.779
0.11,0.429532,6.62922,1,159.658,0.981202,0.486453,334.497,1058.41,q2,80.2544,532.024
