time,/ap
0.065456,0.997025
0.0676379,0.997278
0.0698198,0.99753
0.0720016,0.997446
0.0741835,0.997361
0.0763654,0.996098
0.0785472,0.994835
0.0807291,0.572076
0.082911,0.149317
0.0850928,0.0787489
0.0872747,0.00818097
0.0894566,0.00537309
0.0916384,0.00256521
0.0938203,0.00195091
0.0960022,0.00133661
0.098184,0.00111792
0.100366,0.000899227
0.102548,0.000763611
0.10473,0.000627996
0.106912,0.000550432
0.109093,0.000472869
0.111275,0.000423555
0.113457,0.00037424
0.115639,0.000340778
0.117821,0.000307315
0.120003,0.00028343
0.122185,0.000259545
0.124366,0.000241791
0.126548,0.000224036
0.12873,0.00020975
0.130912,0.000195464
0.133094,0.000183597
0.135276,0.00017173
0.137458,0.000162096
0.13964,0.000152462
0.141821,0.000144509
0.144003,0.000136557
0.146185,0.000129862
0.148367,0.000123167
0.150549,0.000117457
0.152731,0.000111747
0.154913,0.000106799
0.157094,0.000101852
0.159276,9.75273e-05
0.161458,9.32027e-05
0.16364,8.94031e-05
0.165822,8.56034e-05
0.168004,8.22828e-05
0.170186,7.89623e-05
0.172368,7.60678e-05
0.174549,7.31733e-05
0.176731,7.0609e-05
0.178913,6.80446e-05
0.181095,6.57197e-05
0.183277,6.33948e-05
0.185459,6.12752e-05
0.187641,5.91556e-05
0.189822,5.72171e-05
0.192004,5.52785e-05
0.194186,5.34956e-05
0.196368,5.17127e-05
0.19855,5.00665e-05
0.200732,4.84202e-05
0.202914,4.68975e-05
0.205096,4.53748e-05
0.207277,4.39642e-05
0.209459,4.25536e-05
0.211641,4.12454e-05
0.213823,3.99371e-05
0.216005,3.8724e-05
0.218187,3.75109e-05
0.220369,3.63862e-05
0.222551,3.52614e-05
0.224732,3.42186e-05
0.226914,3.31758e-05
0.229096,3.22088e-05
0.231278,3.12417e-05
0.23346,3.03448e-05
0.235642,2.94478e-05
0.237824,2.86155e-05
0.240005,2.77832e-05
0.242187,2.70107e-05
0.244369,2.62382e-05
0.246551,2.55209e-05
0.248733,2.48036e-05
0.250915,2.41373e-05
0.253097,2.3471e-05
0.255279,2.28518e-05
0.25746,2.22327e-05
0.259642,2.16571e-05
0.261824,2.10816e-05
0.264006,2.05465e-05
0.266188,2.00114e-05
0.26837,1.95138e-05
0.270552,1.90162e-05
0.272733,1.85533e-05
0.274915,1.80904e-05
0.277097,1.76596e-05
0.279279,1.72288e-05
0.281461,1.68279e-05
0.283643,1.64271e-05
0.285825,1.60543e-05
0.288007,1.56816e-05
0.290188,1.53354e-05
0.29237,1.49891e-05
0.294552,1.46679e-05
0.296734,1.43467e-05
0.298916,1.40489e-05
0.301098,1.37512e-05
0.30328,1.34757e-05
0.305461,1.32002e-05
0.307643,1.29457e-05
0.309825,1.26913e-05
0.312007,1.2457e-05
0.314189,1.22227e-05
0.316371,1.20077e-05
0.318553,1.17926e-05
0.320735,1.15961e-05
0.322916,1.13997e-05
0.325098,1.12212e-05
0.32728,1.10427e-05
0.329462,1.08821e-05
0.331644,1.07215e-05
0.333826,1.05787e-05
0.336008,1.04359e-05
0.338189,1.03114e-05
0.340371,1.0187e-05
0.342553,1.008e-05
0.344735,9.97295e-06
0.346917,9.88161e-06
0.349099,9.79027e-06
0.351281,9.71532e-06
0.353463,9.64036e-06
0.355644,9.58286e-06
0.357826,9.52536e-06
0.360008,9.48669e-06
0.36219,9.44803e-06
0.364372,9.42996e-06
0.366554,9.41188e-06
0.368736,9.41687e-06
0.370918,9.42186e-06
0.373099,9.45343e-06
0.375281,9.485e-06
0.377463,9.5484e-06
0.379645,9.6118e-06
0.381827,9.71433e-06
0.384009,9.81686e-06
0.386191,9.96821e-06
0.388372,1.01196e-05
0.390554,1.03333e-05
0.392736,1.05471e-05
0.394918,1.08446e-05
0.3971,1.11421e-05
0.399282,1.15571e-05
0.401464,1.19722e-05
0.403646,1.2561e-05
0.405827,1.31497e-05
0.408009,1.40115e-05
0.410191,1.48733e-05
0.412373,1.61874e-05
0.414555,1.75015e-05
0.416737,1.97324e-05
0.418919,2.19632e-05
0.4211,2.59069e-05
0.423282,2.98505e-05
0.425464,4.04651e-05
0.427646,5.10797e-05
0.429828,6.17917e-05
0.43201,7.25038e-05
0.434192,0.0696629
0.436374,0.139253
time,/hp
0,0.00102781
0.00218187,0.000770108
0.00436374,0.000512402
0.0065456,0.000529908
0.00872747,0.000547413
0.0109093,0.000543952
0.0130912,0.00054049
0.0152731,0.000551243
0.0174549,0.000561996
0.0196368,0.000615859
0.0218187,0.000669721
0.0240005,0.000719561
0.0261824,0.0007694
0.0283643,0.000812024
0.0305461,0.000854649
0.032728,0.000885638
0.0349099,0.000916628
0.0370918,0.000667829
0.0392736,0.000419031
0.0414555,0.000461092
0.0436374,0.000503152
0.0458192,0.000750574
0.0480011,0.000997996
0.050183,0.000724232
0.0523648,0.000450467
0.0545467,0.000525758
0.0567286,0.000601048
0.0589104,0.000612704
0.0610923,0.000624359
0.0632742,0.000523767
0.065456,0.000423175
0.0676379,0.000370355
0.0698198,0.000317535
0.0720016,0.000281731
0.0741835,0.000245928
0.0763654,0.000223204
0.0785472,0.00020048
0.0807291,0.000186019
0.082911,0.000171559
0.0850928,0.000162512
0.0872747,0.000153466
0.0894566,0.00014846
0.0916384,0.000143454
0.0938203,0.00014219
0.0960022,0.000140926
0.098184,0.000144371
0.100366,0.000147815
0.102548,0.000155502
0.10473,0.000163189
0.106912,0.000174347
0.109093,0.000185504
0.111275,0.000196698
0.113457,0.000207892
0.115639,0.000251614
0.117821,0.000295336
0.120003,0.000152893
0.122185,1.04506e-05
0.124366,9.07196e-05
0.126548,0.000170989
0.12873,0.000167957
0.130912,0.000164926
0.133094,0.000142084
0.135276,0.000119243
0.137458,0.000180935
0.13964,0.000242627
0.141821,0.000229811
0.144003,0.000216995
0.146185,0.000172713
0.148367,0.000128431
0.150549,0.00015575
0.152731,0.000183069
0.154913,0.000313369
0.157094,0.00044367
0.159276,0.000405661
0.161458,0.000367651
0.16364,0.000458195
0.165822,0.000548738
0.168004,0.000733944
0.170186,0.00091915
0.172368,0.00117449
0.174549,0.00142982
0.176731,0.491917
0.178913,0.982405
0.181095,0.990876
0.183277,0.999348
0.185459,0.999466
0.187641,0.999583
0.189822,0.999643
0.192004,0.999703
0.194186,0.999731
0.196368,0.99976
0.19855,0.999779
0.200732,0.999799
0.202914,0.999811
0.205096,0.999824
0.207277,0.999833
0.209459,0.999843
0.211641,0.99985
0.213823,0.999858
0.216005,0.999864
0.218187,0.99987
0.220369,0.999876
0.222551,0.999881
0.224732,0.999885
0.226914,0.99989
0.229096,0.999894
0.231278,0.999898
0.23346,0.999901
0.235642,0.999904
0.237824,0.999907
0.240005,0.99991
0.242187,0.999912
0.244369,0.999915
0.246551,0.999917
0.248733,0.999919
0.250915,0.999921
0.253097,0.999923
0.255279,0.999924
0.25746,0.999926
0.259642,0.999927
0.261824,0.999929
0.264006,0.999931
0.266188,0.999932
0.26837,0.999935
0.270552,0.999937
0.272733,0.99994
0.274915,0.999943
0.277097,0.999946
0.279279,0.99995
0.281461,0.999955
0.283643,0.999959
0.285825,0.999964
0.288007,0.999968
0.290188,0.999973
0.29237,0.999978
0.294552,0.999979
0.296734,0.999981
0.298916,0.999935
0.301098,0.99989
0.30328,0.999903
0.305461,0.999915
0.307643,0.999915
0.309825,0.999914
0.312007,0.999916
0.314189,0.999917
0.316371,0.999917
0.318553,0.999918
0.320735,0.999918
0.322916,0.999919
0.325098,0.999919
0.32728,0.999919
0.329462,0.999919
0.331644,0.999919
0.333826,0.999919
0.336008,0.999919
0.338189,0.999919
0.340371,0.999918
0.342553,0.999918
0.344735,0.999917
0.346917,0.999916
0.349099,0.999915
0.351281,0.999914
0.353463,0.999913
0.355644,0.999911
0.357826,0.99991
0.360008,0.999908
0.36219,0.999906
0.364372,0.999903
0.366554,0.999901
0.368736,0.999898
0.370918,0.999895
0.373099,0.999891
0.375281,0.999887
0.377463,0.999882
0.379645,0.999878
0.381827,0.999871
0.384009,0.999865
0.386191,0.999857
0.388372,0.999849
0.390554,0.999839
0.392736,0.999828
0.394918,0.999814
0.3971,0.9998
0.399282,0.999779
0.401464,0.999759
0.403646,0.99973
0.405827,0.9997
0.408009,0.999654
0.410191,0.999608
0.412373,0.999532
0.414555,0.999455
0.416737,0.999291
0.418919,0.999127
0.4211,0.99885
0.423282,0.998573
0.425464,0.996698
0.427646,0.994824
0.429828,0.986117
0.43201,0.97741
0.434192,0.678853
0.436374,0.380296
time,/am
0,-0.999889
0.00218187,-0.999912
0.00436374,-0.999936
0.0065456,-0.99993
0.00872747,-0.999925
0.0109093,-0.999924
0.0130912,-0.999923
0.0152731,-0.999921
0.0174549,-0.999919
0.0196368,-0.999917
0.0218187,-0.999916
0.0240005,-0.999914
0.0261824,-0.999912
0.0283643,-0.999909
0.0305461,-0.999907
0.032728,-0.999905
0.0349099,-0.999903
0.0370918,-0.9999
0.0392736,-0.999898
0.0414555,-0.999897
0.0436374,-0.999895
0.0458192,-0.999895
0.0480011,-0.999894
0.050183,-0.999893
0.0523648,-0.999892
0.0545467,-0.999891
0.0567286,-0.999889
0.0589104,-0.999887
0.0610923,-0.999884
0.0632742,-0.99988
0.065456,-0.999876
0.0676379,-0.999869
0.0698198,-0.999863
0.0720016,-0.999854
0.0741835,-0.999844
0.0763654,-0.999834
0.0785472,-0.999823
0.0807291,-0.999796
0.082911,-0.999769
0.0850928,-0.998409
0.0872747,-0.997048
0.0894566,-0.995303
0.0916384,-0.993557
0.0938203,-0.928946
0.0960022,-0.864336
0.098184,-0.435215
0.100366,-0.00609462
0.102548,-0.00427996
0.10473,-0.00246531
0.106912,-0.0019153
0.109093,-0.0013653
0.111275,-0.00126248
0.113457,-0.00115965
0.115639,-0.00110844
0.117821,-0.00105724
0.120003,-0.00100384
0.122185,-0.000950437
0.124366,-0.000898207
0.126548,-0.000845977
0.12873,-0.000802612
0.130912,-0.000759247
0.133094,-0.000726416
0.135276,-0.000693586
0.137458,-0.000667013
0.13964,-0.00064044
0.141821,-0.000617454
0.144003,-0.000594469
0.146185,-0.000573944
0.148367,-0.000553418
0.150549,-0.000534772
0.152731,-0.000516126
0.154913,-0.000499097
0.157094,-0.000482067
0.159276,-0.000466378
0.161458,-0.000450689
0.16364,-0.000436185
0.165822,-0.000421681
0.168004,-0.000408113
0.170186,-0.000394545
0.172368,-0.000381606
0.174549,-0.000368666
0.176731,-0.000356548
0.178913,-0.00034443
0.181095,-0.000333796
0.183277,-0.000323163
0.185459,-0.000313418
0.187641,-0.000303674
0.189822,-0.000294456
0.192004,-0.000285239
0.194186,-0.000276699
0.196368,-0.00026816
0.19855,-0.000260332
0.200732,-0.000252504
0.202914,-0.000245227
0.205096,-0.000237949
0.207277,-0.000231151
0.209459,-0.000224353
0.211641,-0.000218021
0.213823,-0.00021169
0.216005,-0.000205784
0.218187,-0.000199879
0.220369,-0.000194363
0.222551,-0.000188847
0.224732,-0.000183692
0.226914,-0.000178537
0.229096,-0.000173716
0.231278,-0.000168895
0.23346,-0.000164383
0.235642,-0.000159871
0.237824,-0.000155643
0.240005,-0.000151415
0.242187,-0.000147449
0.244369,-0.000143483
0.246551,-0.000139758
0.248733,-0.000136032
0.250915,-0.00013253
0.253097,-0.000129027
0.255279,-0.00012573
0.25746,-0.000122434
0.259642,-0.000119328
0.261824,-0.000116223
0.264006,-0.000113295
0.266188,-0.000110367
0.26837,-0.000107605
0.270552,-0.000104843
0.272733,-0.000102239
0.274915,-9.96346e-05
0.277097,-9.71817e-05
0.279279,-9.47288e-05
0.281461,-9.24184e-05
0.283643,-9.01079e-05
0.285825,-8.79293e-05
0.288007,-8.57507e-05
0.290188,-8.36937e-05
0.29237,-8.16367e-05
0.294552,-7.9694e-05
0.296734,-7.77513e-05
0.298916,-7.59176e-05
0.301098,-7.4084e-05
0.30328,-7.23549e-05
0.305461,-7.06258e-05
0.307643,-6.89968e-05
0.309825,-6.73677e-05
0.312007,-6.58344e-05
0.314189,-6.4301e-05
0.316371,-6.28602e-05
0.318553,-6.14193e-05
0.320735,-6.00687e-05
0.322916,-5.87181e-05
0.325098,-5.7455e-05
0.32728,-5.61919e-05
0.329462,-5.50122e-05
0.331644,-5.38326e-05
0.333826,-5.27319e-05
0.336008,-5.16312e-05
0.338189,-5.06043e-05
0.340371,-4.95774e-05
0.342553,-4.86203e-05
0.344735,-4.76632e-05
0.346917,-4.67738e-05
0.349099,-4.58845e-05
0.351281,-4.50612e-05
0.353463,-4.4238e-05
0.355644,-4.34806e-05
0.357826,-4.27231e-05
0.360008,-4.20333e-05
0.36219,-4.13434e-05
0.364372,-4.07253e-05
0.366554,-4.01071e-05
0.368736,-3.95651e-05
0.370918,-3.90231e-05
0.373099,-3.8562e-05
0.375281,-3.81009e-05
0.377463,-3.77267e-05
0.379645,-3.73526e-05
0.381827,-3.70751e-05
0.384009,-3.67976e-05
0.386191,-3.6632e-05
0.388372,-3.64665e-05
0.390554,-3.6438e-05
0.392736,-3.64094e-05
0.394918,-3.6557e-05
0.3971,-3.67046e-05
0.399282,-3.70894e-05
0.401464,-3.74742e-05
0.403646,-3.82003e-05
0.405827,-3.89265e-05
0.408009,-4.01492e-05
0.410191,-4.13719e-05
0.412373,-4.33326e-05
0.414555,-4.52934e-05
0.416737,-4.86222e-05
0.418919,-5.19509e-05
0.4211,-5.75527e-05
0.423282,-6.31545e-05
0.425464,-8.04925e-05
0.427646,-9.78304e-05
0.429828,-0.000109593
0.43201,-0.000121355
0.434192,-0.498963
0.436374,-0.997804
time,/km
0,-0.000978624
0.00218187,-0.000854134
0.00436374,-0.000729645
0.0065456,-0.0004296
0.00872747,-0.000129554
0.0109093,-0.000294666
0.0130912,-0.000459778
0.0152731,-0.000340353
0.0174549,-0.000220927
0.0196368,-0.000207937
0.0218187,-0.000194947
0.0240005,-0.000184048
0.0261824,-0.000173148
0.0283643,-0.000210756
0.0305461,-0.000248363
0.032728,-0.000124382
0.0349099,-3.99755e-07
0.0370918,-5.97915e-05
0.0392736,-0.000119183
0.0414555,-0.000160746
0.0436374,-0.000202308
0.0458192,-0.000187335
0.0480011,-0.000172361
0.050183,-0.00016539
0.0523648,-0.000158419
0.0545467,-0.000149639
0.0567286,-0.000140859
0.0589104,-0.000133071
0.0610923,-0.000125283
0.0632742,-0.000118777
0.065456,-0.000112271
0.0676379,-0.000107042
0.0698198,-0.000101813
0.0720016,-9.77726e-05
0.0741835,-9.37324e-05
0.0763654,-9.0864e-05
0.0785472,-8.79956e-05
0.0807291,-8.62414e-05
0.082911,-8.44871e-05
0.0850928,-8.37617e-05
0.0872747,-8.30363e-05
0.0894566,-8.33909e-05
0.0916384,-8.37454e-05
0.0938203,-8.5427e-05
0.0960022,-8.71087e-05
0.098184,-9.07365e-05
0.100366,-9.43644e-05
0.102548,-0.000100182
0.10473,-0.000106
0.106912,-0.000113096
0.109093,-0.000120192
0.111275,-0.000133123
0.113457,-0.000146055
0.115639,-0.00013821
0.117821,-0.000130366
0.120003,-8.16175e-05
0.122185,-3.28688e-05
0.124366,-0.000100936
0.126548,-0.000169004
0.12873,-8.93023e-05
0.130912,-9.6008e-06
0.133094,-3.02355e-05
0.135276,-5.08702e-05
0.137458,-0.00014852
0.13964,-0.000246169
0.141821,-0.000199633
0.144003,-0.000153097
0.146185,-0.000140397
0.148367,-0.000127697
0.150549,-0.000127895
0.152731,-0.000128093
0.154913,-0.000127192
0.157094,-0.000126291
0.159276,-0.000166578
0.161458,-0.000206865
0.16364,-0.000207146
0.165822,-0.000207427
0.168004,-0.000233459
0.170186,-0.000259491
0.172368,-0.000287115
0.174549,-0.000314739
0.176731,-0.000349884
0.178913,-0.000385029
0.181095,-0.000450836
0.183277,-0.000516642
0.185459,-0.000662702
0.187641,-0.000808762
0.189822,-0.00099096
0.192004,-0.00117316
0.194186,-0.00841399
0.196368,-0.0156548
0.19855,-0.507398
0.200732,-0.999141
0.202914,-0.999295
0.205096,-0.999449
0.207277,-0.999538
0.209459,-0.999626
0.211641,-0.999668
0.213823,-0.99971
0.216005,-0.999736
0.218187,-0.999762
0.220369,-0.999779
0.222551,-0.999797
0.224732,-0.999809
0.226914,-0.999822
0.229096,-0.999832
0.231278,-0.999842
0.23346,-0.999849
0.235642,-0.999857
0.237824,-0.999863
0.240005,-0.999869
0.242187,-0.999874
0.244369,-0.999879
0.246551,-0.999884
0.248733,-0.999888
0.250915,-0.999891
0.253097,-0.999895
0.255279,-0.999898
0.25746,-0.9999
0.259642,-0.999903
0.261824,-0.999905
0.264006,-0.999907
0.266188,-0.999909
0.26837,-0.99991
0.270552,-0.999912
0.272733,-0.999912
0.274915,-0.999913
0.277097,-0.999914
0.279279,-0.999914
0.281461,-0.999915
0.283643,-0.999915
0.285825,-0.999914
0.288007,-0.999914
0.290188,-0.999914
0.29237,-0.999913
0.294552,-0.999913
0.296734,-0.999912
0.298916,-0.999912
0.301098,-0.999912
0.30328,-0.999912
0.305461,-0.999912
0.307643,-0.999912
0.309825,-0.999913
0.312007,-0.999914
0.314189,-0.999915
0.316371,-0.999916
0.318553,-0.999918
0.320735,-0.999919
0.322916,-0.999921
0.325098,-0.999923
0.32728,-0.999925
0.329462,-0.999927
0.331644,-0.999929
0.333826,-0.999932
0.336008,-0.999935
0.338189,-0.999938
0.340371,-0.999941
0.342553,-0.999945
0.344735,-0.999949
0.346917,-0.999953
0.349099,-0.999958
0.351281,-0.999963
0.353463,-0.999968
0.355644,-0.99997
0.357826,-0.999971
0.360008,-0.999899
0.36219,-0.999827
0.364372,-0.999842
0.366554,-0.999857
0.368736,-0.999849
0.370918,-0.999841
0.373099,-0.999834
0.375281,-0.999826
0.377463,-0.999817
0.379645,-0.999808
0.381827,-0.999767
0.384009,-0.999727
0.386191,-0.999808
0.388372,-0.99989
0.390554,-0.999922
0.392736,-0.999953
0.394918,-0.999762
0.3971,-0.999571
0.399282,-0.999549
0.401464,-0.999528
0.403646,-0.999382
0.405827,-0.999235
0.408009,-0.998987
0.410191,-0.998739
0.412373,-0.996879
0.414555,-0.995019
0.416737,-0.958808
0.418919,-0.922597
0.4211,-0.554244
0.423282,-0.185892
0.425464,-0.291763
0.427646,-0.397635
0.429828,-0.415539
0.43201,-0.433443
0.434192,-0.461261
0.436374,-0.489078
time,/hm
0,-0.99929
0.00218187,-0.999404
0.00436374,-0.999517
0.0065456,-0.99938
0.00872747,-0.999242
0.0109093,-0.999062
0.0130912,-0.998882
0.0152731,-0.998337
0.0174549,-0.997793
0.0196368,-0.994607
0.0218187,-0.991422
0.0240005,-0.823052
0.0261824,-0.654683
0.0283643,-0.337357
0.0305461,-0.0200315
0.032728,-0.0167827
0.0349099,-0.0135338
0.0370918,-0.0116184
0.0392736,-0.00970299
0.0414555,-0.00895523
0.0436374,-0.00820748
0.0458192,-0.00802487
0.0480011,-0.00784227
0.050183,-0.00815309
0.0523648,-0.00846391
0.0545467,-0.00926894
0.0567286,-0.010074
0.0589104,-0.0115195
0.0610923,-0.012965
0.0632742,-0.0157886
0.065456,-0.0186122
0.0676379,-0.0316185
0.0698198,-0.0446249
0.0720016,-0.0461073
0.0741835,-0.0475897
0.0763654,-0.451239
0.0785472,-0.854887
0.0807291,-0.918155
0.082911,-0.981422
0.0850928,-0.95175
0.0872747,-0.922078
0.0894566,-0.482091
0.0916384,-0.0421034
0.0938203,-0.0277123
0.0960022,-0.0133211
0.098184,-0.00967477
0.100366,-0.00602839
0.102548,-0.00435328
0.10473,-0.00267816
0.106912,-0.00216978
0.109093,-0.0016614
0.111275,-0.00145123
0.113457,-0.00124106
0.115639,-0.00111258
0.117821,-0.000984101
0.120003,-0.000895588
0.122185,-0.000807075
0.124366,-0.000744946
0.126548,-0.000682818
0.12873,-0.000634808
0.130912,-0.000586798
0.133094,-0.000547287
0.135276,-0.000507777
0.137458,-0.000476266
0.13964,-0.000444756
0.141821,-0.000419714
0.144003,-0.000394672
0.146185,-0.000374318
0.148367,-0.000353964
0.150549,-0.000337137
0.152731,-0.000320311
0.154913,-0.000306104
0.157094,-0.000291897
0.159276,-0.000279739
0.161458,-0.000267582
0.16364,-0.000257069
0.165822,-0.000246556
0.168004,-0.000237489
0.170186,-0.000228422
0.172368,-0.000220567
0.174549,-0.000212712
0.176731,-0.000205695
0.178913,-0.000198679
0.181095,-0.000192219
0.183277,-0.00018576
0.185459,-0.000179814
0.187641,-0.000173869
0.189822,-0.000168403
0.192004,-0.000162937
0.194186,-0.000157887
0.196368,-0.000152837
0.19855,-0.000148158
0.200732,-0.000143479
0.202914,-0.000139153
0.205096,-0.000134826
0.207277,-0.000130825
0.209459,-0.000126824
0.211641,-0.000123114
0.213823,-0.000119405
0.216005,-0.000115961
0.218187,-0.000112517
0.220369,-0.000109317
0.222551,-0.000106116
0.224732,-0.000103138
0.226914,-0.000100159
0.229096,-9.73854e-05
0.231278,-9.46116e-05
0.23346,-9.20265e-05
0.235642,-8.94413e-05
0.237824,-8.70306e-05
0.240005,-8.462e-05
0.242187,-8.23715e-05
0.244369,-8.0123e-05
0.246551,-7.80253e-05
0.248733,-7.59276e-05
0.250915,-7.39704e-05
0.253097,-7.20133e-05
0.255279,-7.01874e-05
0.25746,-6.83614e-05
0.259642,-6.66581e-05
0.261824,-6.49547e-05
0.264006,-6.33663e-05
0.266188,-6.17779e-05
0.26837,-6.02973e-05
0.270552,-5.88167e-05
0.272733,-5.74365e-05
0.274915,-5.60564e-05
0.277097,-5.47697e-05
0.279279,-5.34831e-05
0.281461,-5.22843e-05
0.283643,-5.10855e-05
0.285825,-4.99702e-05
0.288007,-4.88549e-05
0.290188,-4.78193e-05
0.29237,-4.67837e-05
0.294552,-4.58238e-05
0.296734,-4.48638e-05
0.298916,-4.39756e-05
0.301098,-4.30873e-05
0.30328,-4.2267e-05
0.305461,-4.14467e-05
0.307643,-4.06911e-05
0.309825,-3.99356e-05
0.312007,-3.92421e-05
0.314189,-3.85485e-05
0.316371,-3.79145e-05
0.318553,-3.72804e-05
0.320735,-3.67034e-05
0.322916,-3.61263e-05
0.325098,-3.56044e-05
0.32728,-3.50825e-05
0.329462,-3.4615e-05
0.331644,-3.41476e-05
0.333826,-3.3735e-05
0.336008,-3.33224e-05
0.338189,-3.29664e-05
0.340371,-3.26104e-05
0.342553,-3.23138e-05
0.344735,-3.20172e-05
0.346917,-3.17832e-05
0.349099,-3.15493e-05
0.351281,-3.13826e-05
0.353463,-3.1216e-05
0.355644,-3.11234e-05
0.357826,-3.10308e-05
0.360008,-3.10164e-05
0.36219,-3.1002e-05
0.364372,-3.10662e-05
0.366554,-3.11303e-05
0.368736,-3.12842e-05
0.370918,-3.1438e-05
0.373099,-3.16982e-05
0.375281,-3.19584e-05
0.377463,-3.23489e-05
