t,ang,vel,E,tou,act,fac,opt,power,coord
0.0215,-0.88853,-1.35805,-0.999916,-79.2099,-0.858303,0.871147,105.937,107.571,q1
0.022,-0.889214,-1.38084,-0.999915,-79.605,-0.864596,0.869008,105.951,109.922,q1
0.0225,-0.88991,-1.4032,-0.999915,-79.9757,-0.870609,0.866911,105.964,112.222,q1
0.023,-0.890617,-1.42522,-0.999914,-80.3226,-0.876355,0.864847,105.979,114.477,q1
0.0235,-0.891336,-1.447,-0.999914,-80.646,-0.881846,0.862806,105.993,116.695,q1
0.024,-0.892064,-1.46861,-0.999914,-80.9466,-0.887092,0.860782,106.007,118.879,q1
0.0245,-0.892804,-1.49007,-0.999913,-81.2254,-0.892106,0.858774,106.022,121.031,q1
0.025,-0.893554,-1.51137,-0.999913,-81.4836,-0.896896,0.856781,106.037,123.152,q1
0.0255,-0.894315,-1.53253,-0.999912,-81.722,-0.901474,0.854803,106.052,125.242,q1
0.026,-0.895087,-1.55356,-0.999912,-81.9417,-0.905848,0.852839,106.068,127.301,q1
0.0265,-0.895869,-1.57446,-0.999911,-82.1434,-0.910028,0.850887,106.083,129.331,q1
0.027,-0.896661,-1.59525,-0.999911,-82.3279,-0.914022,0.848946,106.099,131.334,q1
0.0275,-0.897464,-1.61598,-0.99991,-82.4958,-0.917839,0.847013,106.115,133.311,q1
0.028,-0.898277,-1.63666,-0.99991,-82.6476,-0.921486,0.845085,106.131,135.266,q1
0.0285,-0.899101,-1.65733,-0.999909,-82.7837,-0.924971,0.843159,106.147,137.2,q1
0.029,-0.899935,-1.67803,-0.999909,-82.9047,-0.928301,0.841232,106.163,139.116,q1
0.0295,-0.900779,-1.69879,-0.999908,-83.0108,-0.931483,0.8393,106.18,141.018,q1
0.03,-0.901634,-1.71964,-0.999908,-83.1025,-0.934523,0.837361,106.197,142.906,q1
0.0305,-0.902499,-1.74062,-0.999907,-83.18,-0.937429,0.83541,106.214,144.785,q1
0.031,-0.903374,-1.76177,-0.999907,-83.2436,-0.940205,0.833446,106.231,146.656,q1
0.0315,-0.90426,-1.7831,-0.999906,-83.2938,-0.942858,0.831466,106.248,148.521,q1
0.032,-0.905157,-1.80461,-0.999906,-83.3311,-0.945393,0.829471,106.266,150.38,q1
0.0325,-0.906065,-1.82631,-0.999905,-83.3559,-0.947816,0.827459,106.284,152.234,q1
0.033,-0.906984,-1.8482,-0.999905,-83.3687,-0.95013,0.825431,106.301,154.082,q1
0.0335,-0.907913,-1.8703,-0.999904,-83.3698,-0.952342,0.823385,106.32,155.927,q1
0.034,-0.908854,-1.89261,-0.999904,-83.3598,-0.954456,0.821321,106.338,157.768,q1
0.0345,-0.909806,-1.91514,-0.999903,-83.3388,-0.956475,0.819239,106.356,159.605,q1
0.035,-0.910769,-1.93789,-0.999903,-83.3074,-0.958405,0.817137,106.375,161.44,q1
0.0355,-0.911744,-1.96087,-0.999902,-83.2657,-0.960249,0.815015,106.394,163.273,q1
0.036,-0.91273,-1.9841,-0.999902,-83.2141,-0.962011,0.812873,106.413,165.105,q1
0.0365,-0.913728,-2.00758,-0.999901,-83.1529,-0.963695,0.810709,106.432,166.936,q1
0.037,-0.914738,-2.03131,-0.999901,-83.0824,-0.965304,0.808523,106.452,168.766,q1
0.0375,-0.915759,-2.05531,-0.9999,-83.0028,-0.966841,0.806315,106.471,170.596,q1
0.038,-0.916793,-2.07958,-0.9999,-82.9143,-0.96831,0.804084,106.491,172.427,q1
0.0385,-0.917839,-2.10412,-0.999899,-82.8172,-0.969714,0.801829,106.511,174.258,q1
0.039,-0.918897,-2.12896,-0.999899,-82.7118,-0.971055,0.79955,106.531,176.09,q1
0.0395,-0.919968,-2.15408,-0.999898,-82.5982,-0.972337,0.797246,106.552,177.923,q1
0.04,-0.921051,-2.17949,-0.999898,-82.4767,-0.973562,0.794918,106.573,179.758,q1
0.0405,-0.922148,-2.20516,-0.999897,-82.348,-0.974732,0.792569,106.594,181.591,q1
0.041,-0.923257,-2.23107,-0.999897,-82.2123,-0.97585,0.7902,106.615,183.421,q1
0.0415,-0.924379,-2.25718,-0.999897,-82.0703,-0.976919,0.787815,106.636,185.247,q1
0.042,-0.925514,-2.28347,-0.999896,-81.9224,-0.97794,0.785416,106.657,187.067,q1
0.0425,-0.926662,-2.30991,-0.999896,-81.7691,-0.978915,0.783005,106.679,188.88,q1
0.043,-0.927824,-2.33649,-0.999896,-81.6108,-0.979848,0.780585,106.701,190.683,q1
0.0435,-0.928999,-2.36316,-0.999896,-81.448,-0.980739,0.778158,106.723,192.475,q1
0.044,-0.930187,-2.3899,-0.999895,-81.2812,-0.98159,0.775729,106.746,194.253,q1
0.0445,-0.931388,-2.41658,-0.999895,-81.1117,-0.982403,0.773306,106.768,196.012,q1
0.045,-0.932603,-2.44304,-0.999895,-80.9412,-0.983181,0.770907,106.791,197.742,q1
0.0455,-0.933831,-2.46911,-0.999895,-80.7716,-0.983923,0.768545,106.814,199.434,q1
0.046,-0.935072,-2.49464,-0.999895,-80.6044,-0.984633,0.766235,106.837,201.078,q1
0.0465,-0.936326,-2.51945,-0.999894,-80.4413,-0.985311,0.763991,106.86,202.668,q1
0.047,-0.937592,-2.54341,-0.999894,-80.2839,-0.985959,0.761828,106.884,204.195,q1
0.0475,-0.938869,-2.56635,-0.999894,-80.1339,-0.986578,0.759758,106.908,205.652,q1
0.048,-0.940158,-2.58814,-0.999894,-79.9926,-0.98717,0.757795,106.932,207.032,q1
0.0485,-0.941457,-2.60865,-0.999894,-79.8612,-0.987736,0.755948,106.956,208.33,q1
0.049,-0.942766,-2.62791,-0.999893,-79.7398,-0.988276,0.754215,106.98,209.549,q1
0.0495,-0.944085,-2.64597,-0.999893,-79.6278,-0.988792,0.752592,107.004,210.692,q1
0.05,-0.945412,-2.66287,-0.999893,-79.5248,-0.989285,0.751073,107.028,211.765,q1
0.0505,-0.946748,-2.67868,-0.999893,-79.4306,-0.989757,0.749654,107.053,212.769,q1
0.051,-0.948091,-2.69345,-0.999893,-79.3445,-0.990207,0.748329,107.077,213.71,q1
0.0515,-0.949441,-2.70722,-0.999893,-79.2663,-0.990638,0.747095,107.102,214.591,q1
0.052,-0.950798,-2.72006,-0.999892,-79.1954,-0.991049,0.745945,107.127,215.416,q1
0.0525,-0.952161,-2.73201,-0.999892,-79.1315,-0.991442,0.744874,107.152,216.188,q1
0.053,-0.95353,-2.74313,-0.999892,-79.0744,-0.991817,0.743879,107.177,216.911,q1
0.0535,-0.954904,-2.75347,-0.999892,-79.0236,-0.992176,0.742954,107.203,217.589,q1
0.054,-0.956283,-2.76309,-0.999891,-78.9787,-0.992519,0.742094,107.229,218.225,q1
0.0545,-0.957667,-2.77203,-0.999891,-78.9392,-0.992847,0.741295,107.255,218.822,q1
0.055,-0.959055,-2.78034,-0.99989,-78.9047,-0.99316,0.740552,107.282,219.382,q1
0.0555,-0.960447,-2.78808,-0.99989,-78.8748,-0.993459,0.739861,107.31,219.91,q1
0.056,-0.961843,-2.79529,-0.99989,-78.8491,-0.993744,0.739217,107.337,220.406,q1
0.0565,-0.963242,-2.80202,-0.999889,-78.8271,-0.994018,0.738617,107.365,220.875,q1
0.057,-0.964645,-2.80832,-0.999889,-78.8085,-0.994278,0.738055,107.393,221.319,q1
0.0575,-0.96605,-2.81421,-0.999888,-78.7929,-0.994528,0.737529,107.421,221.74,q1
0.058,-0.967459,-2.81976,-0.999888,-78.78,-0.994766,0.737035,107.45,222.14,q1
0.0585,-0.96887,-2.82499,-0.999887,-78.7693,-0.994994,0.736569,107.479,222.522,q1
0.059,-0.970284,-2.82995,-0.999887,-78.7606,-0.995211,0.736127,107.508,222.888,q1
0.0595,-0.9717,-2.83467,-0.999886,-78.7535,-0.995419,0.735706,107.537,223.24,q1
0.06,-0.973119,-2.83919,-0.999885,-78.7476,-0.995617,0.735303,107.567,223.58,q1
0.0605,-0.974539,-2.84355,-0.999885,-78.7428,-0.995807,0.734915,107.597,223.909,q1
0.061,-0.975962,-2.84778,-0.999884,-78.7385,-0.995988,0.734538,107.626,224.23,q1
0.0615,-0.977387,-2.85191,-0.999883,-78.7347,-0.996161,0.73417,107.656,224.544,q1
0.062,-0.978814,-2.85598,-0.999882,-78.7309,-0.996327,0.733808,107.686,224.854,q1
0.0625,-0.980243,-2.86001,-0.999881,-78.727,-0.996485,0.73345,107.717,225.16,q1
0.063,-0.981674,-2.86403,-0.99988,-78.7226,-0.996635,0.733092,107.747,225.464,q1
0.0635,-0.983107,-2.86807,-0.999879,-78.7176,-0.99678,0.732732,107.777,225.767,q1
0.064,-0.984542,-2.87215,-0.999878,-78.7116,-0.996917,0.732369,107.808,226.072,q1
0.0645,-0.985979,-2.87631,-0.999877,-78.7044,-0.997049,0.731999,107.838,226.379,q1
0.065,-0.987418,-2.88057,-0.999876,-78.6959,-0.997175,0.73162,107.869,226.689,q1
0.0655,-0.98886,-2.88495,-0.999875,-78.6857,-0.997295,0.731232,107.899,227.004,q1
0.066,-0.990303,-2.88946,-0.999874,-78.6738,-0.997409,0.73083,107.93,227.325,q1
0.0665,-0.991749,-2.89414,-0.999873,-78.6598,-0.997519,0.730414,107.96,227.653,q1
0.067,-0.993197,-2.899,-0.999871,-78.6437,-0.997623,0.729983,107.99,227.988,q1
0.0675,-0.994648,-2.90406,-0.99987,-78.6253,-0.997723,0.729533,108.021,228.333,q1
0.068,-0.996102,-2.90934,-0.999868,-78.6044,-0.997818,0.729065,108.051,228.687,q1
0.0685,-0.997558,-2.91484,-0.999867,-78.5808,-0.99791,0.728576,108.081,229.051,q1
0.069,-0.999016,-2.9206,-0.999865,-78.5545,-0.997996,0.728065,108.111,229.426,q1
0.0695,-1.00048,-2.92662,-0.999864,-78.5252,-0.99808,0.727531,108.142,229.813,q1
0.07,-1.00194,-2.93291,-0.999862,-78.4929,-0.998159,0.726973,108.171,230.213,q1
0.0705,-1.00341,-2.9395,-0.99986,-78.4574,-0.998234,0.726389,108.201,230.625,q1
0.071,-1.00488,-2.94639,-0.999858,-78.4185,-0.998307,0.725778,108.231,231.052,q1
0.0715,-1.00636,-2.9536,-0.999856,-78.3762,-0.998375,0.725139,108.26,231.492,q1
0.072,-1.00784,-2.96114,-0.999854,-78.3303,-0.998441,0.724471,108.29,231.947,q1
0.0725,-1.00932,-2.96903,-0.999851,-78.2807,-0.998504,0.723772,108.319,232.418,q1
0.073,-1.01081,-2.97727,-0.999849,-78.2273,-0.998564,0.723043,108.347,232.904,q1
0.0735,-1.0123,-2.98588,-0.999847,-78.17,-0.998621,0.722281,108.376,233.407,q1
0.074,-1.01379,-2.99487,-0.999845,-78.1087,-0.998675,0.721486,108.404,233.925,q1
0.0745,-1.01529,-3.00424,-0.999843,-78.0433,-0.998727,0.720658,108.433,234.461,q1
0.075,-1.0168,-3.01397,-0.99984,-77.9741,-0.998777,0.719798,108.46,235.011,q1
0.0755,-1.01831,-3.02402,-0.999838,-77.9013,-0.998824,0.71891,108.488,235.575,q1
0.076,-1.01982,-3.03436,-0.999835,-77.8254,-0.998869,0.717998,108.515,236.15,q1
0.0765,-1.02134,-3.04494,-0.999833,-77.7468,-0.998912,0.717065,108.542,236.734,q1
0.077,-1.02286,-3.05561,-0.999831,-77.6669,-0.998953,0.716123,108.568,237.32,q1
0.0775,-1.0244,-3.06611,-0.999828,-77.5882,-0.998992,0.715198,108.594,237.894,q1
0.078,-1.02593,-3.07617,-0.999826,-77.5132,-0.999029,0.714312,108.62,238.444,q1
0.0785,-1.02747,-3.08555,-0.999823,-77.4444,-0.999064,0.713486,108.645,238.958,q1
0.079,-1.02902,-3.09406,-0.999817,-77.3833,-0.999098,0.712737,108.67,239.428,q1
0.0795,-1.03057,-3.10175,-0.999811,-77.3295,-0.99913,0.71206,108.694,239.857,q1
0.08,-1.03212,-3.10869,-0.999805,-77.2824,-0.99916,0.71145,108.718,240.247,q1
0.0805,-1.03367,-3.11493,-0.999799,-77.2414,-0.999188,0.710902,108.741,240.601,q1
0.081,-1.03523,-3.12051,-0.999793,-77.2061,-0.999215,0.710411,108.763,240.923,q1
0.0815,-1.03679,-3.1255,-0.999787,-77.176,-0.999241,0.709973,108.785,241.214,q1
0.082,-1.03836,-3.12994,-0.99978,-77.1505,-0.999265,0.709582,108.807,241.477,q1
0.0825,-1.03992,-3.13389,-0.999774,-77.1291,-0.999288,0.709236,108.827,241.714,q1
0.083,-1.04149,-3.13739,-0.999714,-77.1114,-0.999309,0.708929,108.847,241.928,q1
0.0835,-1.04306,-3.1405,-0.999402,-77.096,-0.99932,0.708656,108.866,242.12,q1
0.084,-1.04463,-3.1433,-0.99909,-77.0822,-0.99932,0.708409,108.884,242.293,q1
0.0845,-1.0462,-3.14588,-0.998778,-77.0698,-0.999317,0.708183,108.902,242.452,q1
0.085,-1.04778,-3.14831,-0.998467,-77.058,-0.999312,0.70797,108.919,242.603,q1
0.0855,-1.04935,-3.15067,-0.998155,-77.0462,-0.999305,0.707763,108.934,242.747,q1
0.086,-1.05093,-3.15302,-0.997843,-77.0337,-0.999295,0.707557,108.949,242.888,q1
0.0865,-1.05251,-3.15542,-0.997531,-77.0198,-0.999283,0.707346,108.964,243.03,q1
0.087,-1.05408,-3.15795,-0.99722,-77.0039,-0.999269,0.707125,108.977,243.174,q1
0.0875,-1.05566,-3.16066,-0.996868,-76.9855,-0.999253,0.706887,108.989,243.325,q1
0.088,-1.05724,-3.16374,-0.996468,-76.9627,-0.999234,0.706617,109.001,243.49,q1
0.0885,-1.05883,-3.16751,-0.996068,-76.9323,-0.999212,0.706286,109.011,243.684,q1
0.089,-1.06041,-3.17212,-0.995668,-76.8931,-0.999188,0.705882,109.02,243.914,q1
0.0895,-1.062,-3.17762,-0.995268,-76.8444,-0.999161,0.705401,109.029,244.182,q1
0.09,-1.06359,-3.18404,-0.994868,-76.786,-0.999131,0.704838,109.036,244.489,q1
0.0905,-1.06518,-3.19142,-0.994468,-76.7175,-0.999098,0.704192,109.042,244.838,q1
0.091,-1.06678,-3.19979,-0.994067,-76.6388,-0.999063,0.703459,109.048,245.228,q1
0.0915,-1.06838,-3.2092,-0.993667,-76.5501,-0.999024,0.702636,109.053,245.665,q1
0.092,-1.06999,-3.21967,-0.98285,-76.4489,-0.998956,0.70172,109.059,246.14,q1
0.0925,-1.0716,-3.2312,-0.968044,-76.3298,-0.998784,0.700712,109.064,246.637,q1
0.093,-1.07322,-3.24375,-0.953238,-76.1927,-0.998504,0.699616,109.07,247.151,q1
0.0935,-1.07485,-3.25731,-0.938432,-76.0382,-0.998118,0.698432,109.075,247.68,q1
0.094,-1.07648,-3.27185,-0.923626,-75.8664,-0.997627,0.697164,109.08,248.224,q1
0.0945,-1.07812,-3.28733,-0.908819,-75.678,-0.99703,0.695815,109.086,248.779,q1
0.095,-1.07977,-3.30374,-0.894013,-75.4731,-0.99633,0.694386,109.091,249.343,q1
0.0955,-1.08142,-3.32104,-0.879207,-75.2523,-0.995526,0.692881,109.096,249.916,q1
0.096,-1.08309,-3.33921,-0.864401,-75.0159,-0.99462,0.691302,109.101,250.494,q1
0.0965,-1.08476,-3.35822,-0.766427,-74.7416,-0.993308,0.689651,109.106,250.998,q1
0.097,-1.08645,-3.37799,-0.668089,-74.4073,-0.991285,0.687936,109.111,251.347,q1
0.0975,-1.08814,-3.39845,-0.569751,-74.0145,-0.988556,0.686163,109.116,251.535,q1
0.098,-1.08985,-3.41954,-0.471413,-73.5649,-0.985128,0.684338,109.121,251.558,q1
0.0985,-1.09156,-3.44117,-0.373075,-73.06,-0.981003,0.682468,109.126,251.412,q1
0.099,-1.09329,-3.46328,-0.274737,-72.5013,-0.976189,0.680559,109.13,251.092,q1
0.0995,-1.09502,-3.48579,-0.176399,-71.8902,-0.97069,0.678617,109.135,250.594,q1
0.1,-1.09677,-3.50865,-0.0780613,-71.2283,-0.96451,0.676649,109.14,249.915,q1
0.1005,-1.09853,-3.53178,-0.0059831,-70.519,-0.957681,0.674659,109.144,249.057,q1
0.101,-1.1003,-3.55513,-0.00556725,-69.8001,-0.950708,0.672653,109.149,248.149,q1
0.1015,-1.10209,-3.57871,-0.0051514,-69.0861,-0.943782,0.67063,109.153,247.239,q1
0.102,-1.10388,-3.60249,-0.00473555,-68.3769,-0.936904,0.668592,109.157,246.327,q1
0.1025,-1.10569,-3.62649,-0.0043197,-67.6725,-0.930073,0.666539,109.161,245.413,q1
0.103,-1.10751,-3.65068,-0.00390385,-66.973,-0.92329,0.664471,109.166,244.497,q1
0.1035,-1.10934,-3.67508,-0.003488,-66.2785,-0.916553,0.66239,109.169,243.579,q1
0.104,-1.11119,-3.69967,-0.00307215,-65.5888,-0.909862,0.660294,109.173,242.657,q1
0.1045,-1.11304,-3.72445,-0.00265631,-64.9042,-0.903218,0.658186,109.177,241.732,q1
0.105,-1.11491,-3.74941,-0.00239716,-64.2245,-0.896619,0.656065,109.181,240.804,q1
0.1055,-1.11679,-3.77456,-0.00227112,-63.5499,-0.890068,0.653932,109.184,239.873,q1
0.106,-1.11868,-3.79988,-0.00214508,-62.8805,-0.883563,0.651787,109.188,238.938,q1
0.1065,-1.12059,-3.82538,-0.00201904,-62.2162,-0.877105,0.64963,109.191,238.001,q1
0.107,-1.12251,-3.85104,-0.001893,-61.5571,-0.870694,0.647462,109.194,237.059,q1
0.1075,-1.12444,-3.87688,-0.00176696,-60.9031,-0.864329,0.645284,109.197,236.114,q1
0.108,-1.12639,-3.90287,-0.00164092,-60.2543,-0.858009,0.643095,109.199,235.165,q1
0.1085,-1.12834,-3.92903,-0.00151488,-59.6106,-0.851735,0.640897,109.202,234.212,q1
0.109,-1.13032,-3.95534,-0.00138884,-58.972,-0.845506,0.638688,109.204,233.254,q1
0.1095,-1.1323,-3.9818,-0.00134614,-58.3386,-0.839322,0.636471,109.207,232.293,q1
0.11,-1.1343,-4.00842,-0.00132258,-57.7104,-0.833183,0.634244,109.209,231.328,q1
0.1105,-1.13631,-4.03518,-0.00129901,-57.0873,-0.827088,0.632009,109.211,230.358,q1
0.111,-1.13833,-4.0621,-0.00127545,-56.4694,-0.821039,0.629765,109.212,229.384,q1
0.1115,-1.14037,-4.08915,-0.00125188,-55.8566,-0.815033,0.627513,109.214,228.406,q1
0.112,-1.14242,-4.11635,-0.00122832,-55.249,-0.809071,0.625253,109.215,227.424,q1
0.1125,-1.14449,-4.14368,-0.00120475,-54.6464,-0.803153,0.622986,109.216,226.437,q1
0.113,-1.14657,-4.17115,-0.00118119,-54.049,-0.797278,0.620711,109.217,225.446,q1
0.1135,-1.14866,-4.19876,-0.00115864,-53.4566,-0.791445,0.618429,109.217,224.451,q1
0.114,-1.15076,-4.2265,-0.00114691,-52.8692,-0.785656,0.616139,109.217,223.452,q1
0.1145,-1.15288,-4.25437,-0.00113517,-52.2869,-0.779908,0.613844,109.217,222.448,q1
0.115,-1.15502,-4.28237,-0.00112344,-51.7096,-0.774203,0.611541,109.217,221.44,q1
0.1155,-1.15717,-4.3105,-0.0011117,-51.1374,-0.768539,0.609233,109.217,220.428,q1
0.116,-1.15933,-4.33875,-0.00109997,-50.5701,-0.762917,0.606918,109.216,219.411,q1
0.1165,-1.16151,-4.36712,-0.00108824,-50.0079,-0.757336,0.604598,109.215,218.391,q1
0.117,-1.1637,-4.39562,-0.0010765,-49.4506,-0.751796,0.602272,109.214,217.366,q1
0.1175,-1.1659,-4.42423,-0.00106477,-48.8983,-0.746296,0.599941,109.213,216.338,q1
0.118,-1.16812,-4.45296,-0.00105285,-48.3509,-0.740836,0.597605,109.212,215.305,q1
0.1185,-1.17035,-4.4818,-0.00104061,-47.8085,-0.735417,0.595264,109.21,214.268,q1
0.119,-1.1726,-4.51076,-0.00102838,-47.2709,-0.730037,0.592919,109.208,213.228,q1
0.1195,-1.17486,-4.53982,-0.00101614,-46.7382,-0.724696,0.59057,109.206,212.183,q1
0.12,-1.17714,-4.56899,-0.0010039,-46.2104,-0.719394,0.588216,109.203,211.135,q1
0.1205,-1.17943,-4.59826,-0.000991666,-45.6875,-0.714131,0.585859,109.201,210.083,q1
0.121,-1.18174,-4.62764,-0.000979429,-45.1693,-0.708907,0.583498,109.198,209.027,q1
0.1215,-1.18406,-4.65711,-0.000967192,-44.6559,-0.703721,0.581134,109.195,207.968,q1
0.122,-1.1864,-4.68669,-0.000954955,-44.1473,-0.698572,0.578767,109.192,206.905,q1
0.1225,-1.18875,-4.71636,-0.000942887,-43.6434,-0.693461,0.576397,109.188,205.838,q1
0.123,-1.19111,-4.74613,-0.000930918,-43.1443,-0.688388,0.574024,109.184,204.768,q1
0.1235,-1.19349,-4.77599,-0.000918949,-42.6498,-0.683352,0.571649,109.18,203.695,q1
0.124,-1.19589,-4.80595,-0.000906979,-42.16,-0.678352,0.569271,109.176,202.619,q1
0.1245,-1.1983,-4.83599,-0.00089501,-41.6749,-0.673389,0.566892,109.171,201.539,q1
0.125,-1.20073,-4.86612,-0.000883041,-41.1943,-0.668462,0.56451,109.166,200.457,q1
0.1255,-1.20317,-4.89635,-0.000871072,-40.7184,-0.663572,0.562126,109.161,199.371,q1
0.126,-1.20562,-4.92666,-0.000859103,-40.2469,-0.658717,0.55974,109.156,198.283,q1
0.1265,-1.20809,-4.95706,-0.000847134,-39.78,-0.653897,0.557353,109.15,197.192,q1
0.127,-1.21058,-4.98754,-0.000837,-39.3176,-0.649113,0.554964,109.145,196.098,q1
0.1275,-1.21308,-5.01811,-0.000827062,-38.8596,-0.644364,0.552574,109.138,195.002,q1
0.128,-1.2156,-5.04876,-0.000817124,-38.4061,-0.639649,0.550182,109.132,193.903,q1
0.1285,-1.21813,-5.0795,-0.000807187,-37.957,-0.634969,0.54779,109.125,192.802,q1
0.129,-1.22068,-5.11031,-0.000797249,-37.5122,-0.630323,0.545396,109.118,191.699,q1
0.1295,-1.22324,-5.14121,-0.000787312,-37.0718,-0.625711,0.543002,109.111,190.594,q1
0.13,-1.22582,-5.17218,-0.000777374,-36.6358,-0.621133,0.540607,109.103,189.487,q1
0.1305,-1.22841,-5.20323,-0.000767436,-36.2039,-0.616588,0.538212,109.096,188.378,q1
0.131,-1.23102,-5.23436,-0.000757923,-35.7764,-0.612077,0.535816,109.088,187.267,q1
0.1315,-1.23365,-5.26556,-0.0007504,-35.3531,-0.607598,0.53342,109.079,186.154,q1
0.132,-1.23629,-5.29684,-0.000742877,-34.934,-0.603152,0.531024,109.07,185.04,q1
0.1325,-1.23894,-5.3282,-0.000735353,-34.519,-0.598739,0.528627,109.061,183.924,q1
0.133,-1.24162,-5.35962,-0.00072783,-34.1082,-0.594358,0.526231,109.052,182.807,q1
0.1335,-1.2443,-5.39112,-0.000720306,-33.7015,-0.590009,0.523835,109.042,181.689,q1
0.134,-1.24701,-5.42269,-0.000712783,-33.2977,-0.585692,0.521439,109.029,180.563,q1
0.1345,-1.24973,-5.45433,-0.000705259,-32.8962,-0.581406,0.519043,109.009,179.427,q1
0.135,-1.25246,-5.48604,-0.000697736,-32.4971,-0.577152,0.516649,108.983,178.28,q1
0.1355,-1.25521,-5.5178,-0.000690856,-32.1004,-0.572929,0.514255,108.951,177.124,q1
0.136,-1.25798,-5.54963,-0.000684766,-31.7064,-0.568737,0.511863,108.913,175.959,q1
0.1365,-1.26076,-5.58152,-0.000678676,-31.315,-0.564575,0.509472,108.87,174.785,q1
0.137,-1.26356,-5.61347,-0.000672587,-30.9263,-0.560444,0.507082,108.822,173.604,q1
