t,ang,vel,E,tou,act,fac,opt,power,coord
0.021,-0.377585,-3.31762,-1.30526e-06,-20.0642,-0.112366,0.751861,237.492,66.5654,q3
0.0215,-0.379263,-3.39166,-1.33842e-06,-19.7828,-0.111543,0.746547,237.567,67.0964,q3
0.022,-0.380977,-3.46314,-1.37159e-06,-19.5095,-0.110726,0.741431,237.644,67.5642,q3
0.0225,-0.382726,-3.53205,-1.40476e-06,-19.2443,-0.109915,0.73651,237.721,67.972,q3
0.023,-0.384508,-3.59842,-1.45361e-06,-18.9869,-0.10911,0.731784,237.799,68.323,q3
0.0235,-0.386324,-3.66225,-1.53464e-06,-18.7372,-0.10831,0.727249,237.876,68.6202,q3
0.024,-0.38817,-3.72357,-1.61568e-06,-18.4948,-0.107517,0.722903,237.954,68.8667,q3
0.0245,-0.390047,-3.7824,-1.69671e-06,-18.2597,-0.106729,0.718743,238.032,69.0653,q3
0.025,-0.391952,-3.83876,-1.77774e-06,-18.0315,-0.105947,0.714766,238.11,69.2186,q3
0.0255,-0.393885,-3.8927,-1.85878e-06,-17.8101,-0.105171,0.71097,238.188,69.3294,q3
0.026,-0.395844,-3.94423,-1.93981e-06,-17.5953,-0.104401,0.70735,238.265,69.4,q3
0.0265,-0.397829,-3.9934,-2.02084e-06,-17.3869,-0.103636,0.703903,238.341,69.4328,q3
0.027,-0.399837,-4.04025,-2.10188e-06,-17.1846,-0.102877,0.700625,238.417,69.4301,q3
0.0275,-0.401869,-4.08481,-2.21056e-06,-16.9883,-0.102123,0.697513,238.492,69.3939,q3
0.028,-0.403922,-4.12712,-2.43479e-06,-16.7978,-0.101375,0.694564,238.566,69.3264,q3
0.0285,-0.405995,-4.16723,-2.65902e-06,-16.6128,-0.100632,0.691773,238.639,69.2292,q3
0.029,-0.408089,-4.20518,-2.88325e-06,-16.4332,-0.099895,0.689137,238.711,69.1044,q3
0.0295,-0.4102,-4.24101,-3.10749e-06,-16.2587,-0.0991632,0.686652,238.781,68.9534,q3
0.03,-0.412329,-4.27477,-3.33172e-06,-16.0893,-0.0984367,0.684314,238.849,68.778,q3
0.0305,-0.414475,-4.3065,-3.55595e-06,-15.9247,-0.0977156,0.68212,238.916,68.5796,q3
0.031,-0.416636,-4.33624,-3.78018e-06,-15.7647,-0.0969998,0.680066,238.982,68.3596,q3
0.0315,-0.418811,-4.36404,-4.00441e-06,-15.6092,-0.0962892,0.678148,239.045,68.1194,q3
0.032,-0.420999,-4.38995,-4.29877e-06,-15.4581,-0.0955838,0.676363,239.106,67.8602,q3
0.0325,-0.4232,-4.41401,-5.71972e-06,-15.3111,-0.0948836,0.674708,239.165,67.5832,q3
0.033,-0.425413,-4.43627,-7.14066e-06,-15.168,-0.0941885,0.673178,239.222,67.2895,q3
0.0335,-0.427636,-4.45676,-8.56161e-06,-15.0289,-0.0934986,0.671771,239.277,66.9801,q3
0.034,-0.429869,-4.47554,-9.98255e-06,-14.8934,-0.0928137,0.670482,239.328,66.656,q3
0.0345,-0.432112,-4.49265,-1.14035e-05,-14.7615,-0.0921338,0.669309,239.378,66.3181,q3
0.035,-0.434362,-4.50812,-1.28244e-05,-14.633,-0.0914589,0.668249,239.424,65.9673,q3
0.0355,-0.436619,-4.52201,-1.42454e-05,-14.5078,-0.090789,0.667298,239.468,65.6043,q3
0.036,-0.438884,-4.53435,-1.56663e-05,-14.3857,-0.090124,0.666454,239.509,65.23,q3
0.0365,-0.441153,-4.54519,-1.70873e-05,-14.2667,-0.0894638,0.665712,239.547,64.8451,q3
0.037,-0.443429,-4.55457,-2.68845e-05,-14.1507,-0.0888086,0.665071,239.582,64.4502,q3
0.0375,-0.445708,-4.56253,-3.73696e-05,-14.0374,-0.0881582,0.664528,239.613,64.0461,q3
0.038,-0.447991,-4.56911,-4.78546e-05,-13.9268,-0.0875127,0.664079,239.641,63.6332,q3
0.0385,-0.450277,-4.57434,-5.83396e-05,-13.8189,-0.086872,0.663721,239.666,63.2122,q3
0.039,-0.452565,-4.57827,-6.88247e-05,-13.7134,-0.086236,0.663453,239.688,62.7836,q3
0.0395,-0.454855,-4.58093,-7.93097e-05,-13.6103,-0.0856048,0.663271,239.706,62.3479,q3
0.04,-0.457146,-4.58236,-8.97948e-05,-13.5095,-0.0849783,0.663173,239.72,61.9055,q3
0.0405,-0.459437,-4.5826,-0.00010028,-13.4109,-0.0843564,0.663157,239.731,61.457,q3
0.041,-0.461728,-4.58169,-0.000110765,-13.3145,-0.0837392,0.66322,239.738,61.0027,q3
0.0415,-0.464018,-4.57965,-0.000104077,-13.22,-0.0831265,0.663359,239.742,60.543,q3
0.042,-0.466308,-4.57652,-9.28143e-05,-13.1275,-0.0825183,0.663573,239.742,60.0783,q3
0.0425,-0.468595,-4.57233,-8.15515e-05,-13.037,-0.0819144,0.663858,239.741,59.6094,q3
0.043,-0.47088,-4.56712,-7.02887e-05,-12.9484,-0.0813148,0.664214,239.739,59.1369,q3
0.0435,-0.473162,-4.56093,-5.90259e-05,-12.8616,-0.0807196,0.664637,239.736,58.661,q3
0.044,-0.47544,-4.55377,-4.77631e-05,-12.7767,-0.0801286,0.665127,239.732,58.182,q3
0.0445,-0.477715,-4.54568,-3.65003e-05,-12.6934,-0.0795419,0.665679,239.727,57.7002,q3
0.045,-0.479986,-4.53669,-2.52375e-05,-12.6118,-0.0789594,0.666294,239.721,57.2158,q3
0.0455,-0.482252,-4.52683,-1.39747e-05,-12.5318,-0.0783811,0.666969,239.715,56.7291,q3
0.046,-0.484513,-4.51613,-0.0451768,-12.4706,-0.0779156,0.667701,239.708,56.3189,q3
0.0465,-0.486768,-4.50469,-0.114118,-12.5496,-0.0783196,0.668484,239.699,56.5319,q3
0.047,-0.489017,-4.49281,-0.183059,-13.0661,-0.0814471,0.669298,239.69,58.7035,q3
0.0475,-0.491261,-4.48099,-0.252001,-14.0545,-0.0875058,0.670108,239.68,62.978,q3
0.048,-0.493498,-4.4697,-0.320942,-15.4936,-0.0963589,0.670883,239.67,69.2516,q3
0.0485,-0.495731,-4.45937,-0.389883,-17.3639,-0.107882,0.671592,239.658,77.4318,q3
0.049,-0.497958,-4.45039,-0.458825,-19.6462,-0.121957,0.672208,239.646,87.4334,q3
0.0495,-0.500181,-4.44317,-0.527766,-22.3215,-0.138469,0.672704,239.633,99.1783,q3
0.05,-0.502401,-4.43804,-0.596707,-25.3708,-0.157312,0.673057,239.619,112.597,q3
0.0505,-0.50462,-4.43532,-0.650857,-28.7469,-0.178207,0.673243,239.604,127.502,q3
0.051,-0.506837,-4.43521,-0.69139,-32.2796,-0.200118,0.67325,239.589,143.167,q3
0.0515,-0.509055,-4.4378,-0.731922,-35.9354,-0.222856,0.673073,239.573,159.474,q3
0.052,-0.511275,-4.44316,-0.772455,-39.7049,-0.246384,0.672705,239.556,176.415,q3
0.0525,-0.513499,-4.45134,-0.812987,-43.5787,-0.270669,0.672143,239.538,193.984,q3
0.053,-0.515727,-4.46239,-0.85352,-47.5475,-0.295675,0.671385,239.52,212.175,q3
0.0535,-0.517962,-4.47635,-0.894052,-51.6018,-0.321371,0.670427,239.5,230.988,q3
0.054,-0.520204,-4.49325,-0.934585,-55.7324,-0.347727,0.669268,239.48,250.42,q3
0.0545,-0.522456,-4.51312,-0.975118,-59.9303,-0.374713,0.667907,239.459,270.472,q3
0.055,-0.524718,-4.53594,-0.999997,-64.1644,-0.402164,0.666345,239.438,291.046,q3
0.0555,-0.526992,-4.56162,-0.999998,-68.2163,-0.42873,0.66459,239.415,311.177,q3
0.056,-0.52928,-4.58989,-0.999998,-72.0386,-0.454115,0.66266,239.392,330.649,q3
0.0565,-0.531582,-4.62049,-0.999998,-75.6401,-0.478372,0.660574,239.367,349.494,q3
0.057,-0.533901,-4.65317,-0.999998,-79.0297,-0.501552,0.658349,239.342,367.739,q3
0.0575,-0.536236,-4.68771,-0.999998,-82.2166,-0.523701,0.656001,239.316,385.407,q3
0.058,-0.538589,-4.72388,-0.999998,-85.2096,-0.544866,0.653547,239.289,402.52,q3
0.0585,-0.54096,-4.76148,-0.999998,-88.0177,-0.565091,0.650999,239.26,419.094,q3
0.059,-0.54335,-4.80032,-0.999998,-90.6496,-0.584417,0.648373,239.231,435.147,q3
0.0595,-0.54576,-4.84022,-0.999999,-93.114,-0.602884,0.64568,239.201,450.692,q3
0.06,-0.548191,-4.881,-0.999999,-95.4192,-0.620531,0.642933,239.17,465.742,q3
0.0605,-0.550642,-4.92253,-0.999999,-97.5735,-0.637393,0.640141,239.138,480.308,q3
0.061,-0.553113,-4.96464,-0.999999,-99.5848,-0.653506,0.637316,239.105,494.403,q3
0.0615,-0.555606,-5.0072,-0.999999,-101.461,-0.668903,0.634467,239.071,508.035,q3
0.062,-0.558121,-5.05009,-0.999999,-103.209,-0.683616,0.631601,239.035,521.215,q3
0.0625,-0.560656,-5.09319,-0.999999,-104.836,-0.697675,0.628728,238.999,533.952,q3
0.063,-0.563214,-5.13639,-0.999999,-106.35,-0.71111,0.625854,238.962,546.256,q3
0.0635,-0.565793,-5.1796,-0.999999,-107.756,-0.723947,0.622985,238.923,558.135,q3
0.064,-0.568393,-5.22273,-0.999999,-109.062,-0.736214,0.620129,238.884,569.6,q3
0.0645,-0.571015,-5.26568,-0.999999,-110.272,-0.747936,0.61729,238.843,580.658,q3
0.065,-0.573659,-5.30839,-0.999999,-111.393,-0.759137,0.614474,238.801,591.32,q3
0.0655,-0.576324,-5.35079,-0.999999,-112.431,-0.76984,0.611684,238.758,601.594,q3
0.066,-0.57901,-5.39282,-0.999999,-113.39,-0.780067,0.608925,238.714,611.49,q3
0.0665,-0.581717,-5.43441,-0.999999,-114.275,-0.78984,0.6062,238.669,621.017,q3
0.067,-0.584444,-5.47553,-0.999999,-115.091,-0.799179,0.603512,238.623,630.185,q3
0.0675,-0.587192,-5.51613,-0.999999,-115.843,-0.808103,0.600863,238.575,639.002,q3
0.068,-0.58996,-5.55617,-0.999999,-116.533,-0.81663,0.598257,238.527,647.479,q3
0.0685,-0.592748,-5.5956,-0.999999,-117.168,-0.824779,0.595696,238.477,655.625,q3
0.069,-0.595556,-5.63441,-0.999122,-117.747,-0.832546,0.59318,238.426,663.434,q3
0.0695,-0.598382,-5.67256,-0.998229,-118.271,-0.839928,0.590712,238.375,670.899,q3
0.07,-0.601228,-5.71003,-0.997337,-118.744,-0.846942,0.588294,238.322,678.032,q3
0.0705,-0.604092,-5.74678,-0.996444,-119.17,-0.853605,0.585927,238.268,684.841,q3
0.071,-0.606975,-5.78279,-0.995552,-119.551,-0.859933,0.583611,238.212,691.337,q3
0.0715,-0.609875,-5.81806,-0.994659,-119.891,-0.865939,0.581348,238.156,697.531,q3
0.072,-0.612793,-5.85256,-0.993767,-120.192,-0.871639,0.579138,238.099,703.433,q3
0.0725,-0.615727,-5.88629,-0.992874,-120.458,-0.877046,0.576982,238.041,709.051,q3
0.073,-0.618679,-5.91923,-0.991982,-120.691,-0.882173,0.57488,237.981,714.397,q3
0.0735,-0.621646,-5.95132,-0.899743,-120.657,-0.885294,0.572836,237.921,718.066,q3
0.074,-0.62463,-5.9822,-0.79116,-120.182,-0.885071,0.570873,237.86,718.951,q3
0.0745,-0.627628,-6.01168,-0.682578,-119.609,-0.883985,0.569002,237.797,719.054,q3
0.075,-0.630641,-6.03974,-0.573996,-118.951,-0.882111,0.567224,237.734,718.434,q3
0.0755,-0.633668,-6.06632,-0.465413,-118.21,-0.879456,0.565542,237.67,717.097,q3
0.076,-0.636707,-6.0914,-0.356831,-117.386,-0.876024,0.563958,237.604,715.046,q3
0.0765,-0.639759,-6.11493,-0.248249,-116.483,-0.871822,0.562473,237.538,712.287,q3
0.077,-0.642822,-6.1369,-0.139666,-115.502,-0.866856,0.561089,237.471,708.824,q3
0.0775,-0.645896,-6.15726,-0.0310842,-114.444,-0.86113,0.559807,237.404,704.664,q3
0.078,-0.648979,-6.17601,-2.40053e-06,-113.338,-0.854854,0.558628,237.335,699.979,q3
0.0785,-0.652071,-6.19317,-2.26278e-06,-112.258,-0.848591,0.557551,237.266,695.234,q3
0.079,-0.655172,-6.2088,-2.12503e-06,-111.207,-0.842375,0.55657,237.196,690.462,q3
0.0795,-0.65828,-6.22298,-1.98728e-06,-110.183,-0.836203,0.555681,237.125,685.667,q3
0.08,-0.661395,-6.23574,-1.84953e-06,-109.186,-0.830077,0.554882,237.054,680.854,q3
0.0805,-0.664516,-6.24716,-1.71178e-06,-108.213,-0.823996,0.554167,236.982,676.026,q3
0.081,-0.667642,-6.25729,-1.57403e-06,-107.265,-0.81796,0.553533,236.909,671.187,q3
0.0815,-0.670773,-6.26617,-1.43628e-06,-106.339,-0.811967,0.552978,236.836,666.341,q3
0.082,-0.673908,-6.27386,-1.29853e-06,-105.436,-0.806019,0.552497,236.762,661.489,q3
0.0825,-0.677046,-6.28041,-1.20288e-06,-104.553,-0.800114,0.552088,236.688,656.636,q3
0.083,-0.680188,-6.28586,-1.13781e-06,-103.69,-0.794253,0.551748,236.613,651.783,q3
0.0835,-0.683332,-6.29025,-1.07275e-06,-102.847,-0.788434,0.551474,236.538,646.933,q3
0.084,-0.686478,-6.29364,-1.00768e-06,-102.02,-0.782658,0.551263,236.459,642.079,q3
0.0845,-0.689625,-6.29605,-9.42613e-07,-101.209,-0.776924,0.551112,236.374,637.216,q3
0.085,-0.692774,-6.29753,-8.77547e-07,-100.412,-0.771232,0.55102,236.283,632.345,q3
0.0855,-0.695923,-6.29811,-8.1248e-07,-99.6283,-0.765582,0.550983,236.185,627.47,q3
0.086,-0.699072,-6.29784,-7.47414e-07,-98.8581,-0.759974,0.551,236.081,622.593,q3
0.0865,-0.702221,-6.29674,-6.82348e-07,-98.1006,-0.754406,0.551069,235.972,617.714,q3
0.087,-0.705368,-6.29485,-6.35048e-07,-97.3552,-0.748879,0.551187,235.857,612.837,q3
0.0875,-0.708515,-6.29221,-6.09926e-07,-96.6215,-0.743393,0.551352,235.736,607.962,q3
0.088,-0.711661,-6.28883,-5.84804e-07,-95.899,-0.737947,0.551562,235.61,603.092,q3
0.0885,-0.714804,-6.28476,-5.59682e-07,-95.1872,-0.732541,0.551817,235.479,598.228,q3
0.089,-0.717945,-6.28001,-5.3456e-07,-94.4858,-0.727174,0.552113,235.342,593.372,q3
0.0895,-0.721084,-6.27463,-5.09438e-07,-93.7943,-0.721847,0.55245,235.201,588.524,q3
0.09,-0.72422,-6.26862,-4.84315e-07,-93.1124,-0.716559,0.552825,235.054,583.686,q3
0.0905,-0.727352,-6.26203,-4.59193e-07,-92.4397,-0.711309,0.553237,234.903,578.86,q3
0.091,-0.730482,-6.25486,-4.34071e-07,-91.7759,-0.706098,0.553685,234.747,574.046,q3
0.0915,-0.733607,-6.24716,-4.13089e-07,-91.1207,-0.700925,0.554167,234.587,569.245,q3
0.092,-0.736729,-6.23893,-4.01309e-07,-90.4737,-0.695791,0.554682,234.423,564.459,q3
0.0925,-0.739846,-6.2302,-3.89529e-07,-89.8348,-0.690693,0.555229,234.254,559.689,q3
0.093,-0.742959,-6.221,-3.77749e-07,-89.2036,-0.685633,0.555805,234.082,554.935,q3
0.0935,-0.746067,-6.21133,-3.65969e-07,-88.5798,-0.68061,0.556411,233.905,550.198,q3
0.094,-0.74917,-6.20123,-3.54189e-07,-87.9633,-0.675624,0.557045,233.725,545.48,q3
0.0945,-0.752268,-6.1907,-3.42409e-07,-87.3537,-0.670675,0.557706,233.542,540.781,q3
0.095,-0.755361,-6.17977,-3.30629e-07,-86.751,-0.665761,0.558392,233.355,536.101,q3
0.0955,-0.758448,-6.16845,-3.18849e-07,-86.1548,-0.660884,0.559104,233.164,531.442,q3
0.096,-0.761529,-6.15676,-3.07928e-07,-85.5651,-0.656042,0.559838,232.971,526.804,q3
0.0965,-0.764604,-6.14473,-3.01032e-07,-84.9814,-0.651236,0.560596,232.775,522.188,q3
0.097,-0.767674,-6.1324,-2.94135e-07,-84.4034,-0.646465,0.561372,232.575,517.595,q3
0.0975,-0.770737,-6.11982,-2.87239e-07,-83.8304,-0.641729,0.562164,232.374,513.028,q3
0.098,-0.773794,-6.10705,-2.80343e-07,-83.2622,-0.637028,0.56297,232.169,508.487,q3
0.0985,-0.776844,-6.09413,-2.73446e-07,-82.6981,-0.632361,0.563785,231.962,503.973,q3
0.099,-0.779888,-6.0811,-2.6655e-07,-82.1379,-0.627728,0.564608,231.753,499.489,q3
0.0995,-0.782925,-6.06801,-2.59654e-07,-81.5812,-0.62313,0.565435,231.542,495.036,q3
0.1,-0.785956,-6.0549,-2.52757e-07,-81.0276,-0.618565,0.566265,231.328,490.613,q3
0.1005,-0.78898,-6.04179,-2.45958e-07,-80.4768,-0.614033,0.567094,231.113,486.224,q3
0.101,-0.791997,-6.02873,-2.41395e-07,-79.9285,-0.609535,0.567921,230.896,481.868,q3
0.1015,-0.795009,-6.01572,-2.36832e-07,-79.3828,-0.605069,0.568746,230.677,477.545,q3
0.102,-0.798013,-6.00276,-2.32269e-07,-78.8398,-0.600636,0.569568,230.456,473.256,q3
0.1025,-0.801011,-5.98984,-2.27706e-07,-78.2994,-0.596236,0.570388,230.234,469.001,q3
0.103,-0.804003,-5.97696,-2.23143e-07,-77.7618,-0.591868,0.571206,230.011,464.779,q3
0.1035,-0.806988,-5.96413,-2.1858e-07,-77.2269,-0.587532,0.572022,229.786,460.591,q3
0.104,-0.809967,-5.95134,-2.14017e-07,-76.6948,-0.583228,0.572836,229.561,456.436,q3
0.1045,-0.81294,-5.93858,-2.09455e-07,-76.1656,-0.578955,0.573648,229.334,452.315,q3
0.105,-0.815906,-5.92586,-2.04892e-07,-75.6392,-0.574714,0.574458,229.106,448.227,q3
0.1055,-0.818866,-5.91317,-2.01463e-07,-75.1158,-0.570503,0.575267,228.878,444.173,q3
0.106,-0.821819,-5.90052,-1.9815e-07,-74.5954,-0.566324,0.576074,228.649,440.152,q3
0.1065,-0.824766,-5.8879,-1.94838e-07,-74.078,-0.562175,0.576879,228.419,436.164,q3
0.107,-0.827707,-5.87531,-1.91525e-07,-73.5636,-0.558057,0.577684,228.189,432.209,q3
0.1075,-0.830641,-5.86274,-1.88213e-07,-73.0523,-0.553968,0.578487,227.958,428.287,q3
0.108,-0.83357,-5.8502,-1.849e-07,-72.5442,-0.54991,0.579289,227.727,424.398,q3
0.1085,-0.836492,-5.83768,-1.81588e-07,-72.0391,-0.545881,0.580091,227.496,420.542,q3
0.109,-0.839407,-5.82519,-1.78275e-07,-71.5372,-0.541882,0.580891,227.265,416.718,q3
0.1095,-0.842317,-5.81273,-1.74963e-07,-71.0385,-0.537912,0.58169,227.034,412.927,q3
0.11,-0.84522,-5.80028,-1.72228e-07,-70.5429,-0.533972,0.582488,226.803,409.169,q3
0.1105,-0.848117,-5.78786,-1.69663e-07,-70.0506,-0.53006,0.583285,226.572,405.443,q3
0.111,-0.851008,-5.77547,-1.67098e-07,-69.5614,-0.526177,0.584081,226.341,401.75,q3
0.1115,-0.853893,-5.7631,-1.64533e-07,-69.0754,-0.522322,0.584877,226.111,398.089,q3
0.112,-0.856771,-5.75076,-1.61968e-07,-68.5927,-0.518495,0.585671,225.881,394.46,q3
0.1125,-0.859643,-5.73844,-1.59404e-07,-68.1132,-0.514697,0.586464,225.652,390.863,q3
0.113,-0.862509,-5.72615,-1.56839e-07,-67.6368,-0.510926,0.587255,225.423,387.298,q3
0.1135,-0.865369,-5.71388,-1.54274e-07,-67.1637,-0.507183,0.588046,225.195,383.766,q3
0.114,-0.868223,-5.70165,-1.51709e-07,-66.6938,-0.503468,0.588834,224.968,380.265,q3
0.1145,-0.871071,-5.68945,-1.49453e-07,-66.227,-0.499779,0.589622,224.742,376.795,q3
0.115,-0.873913,-5.67728,-1.47373e-07,-65.7635,-0.496118,0.590408,224.516,373.358,q3
0.1155,-0.876748,-5.66514,-1.45292e-07,-65.3032,-0.492483,0.591192,224.292,369.952,q3
0.116,-0.879578,-5.65304,-1.43212e-07,-64.846,-0.488875,0.591975,224.069,366.577,q3
0.1165,-0.882401,-5.64097,-1.41131e-07,-64.3921,-0.485294,0.592756,223.847,363.234,q3
0.117,-0.885219,-5.62893,-1.39051e-07,-63.9413,-0.481739,0.593535,223.627,359.921,q3
0.1175,-0.88803,-5.61693,-1.36971e-07,-63.4938,-0.478209,0.594313,223.408,356.64,q3
0.118,-0.890836,-5.60496,-1.3489e-07,-63.0494,-0.474706,0.595089,223.19,353.389,q3
0.1185,-0.893635,-5.59302,-1.3281e-07,-62.6083,-0.471228,0.595863,222.974,350.169,q3
0.119,-0.896429,-5.58112,-1.30897e-07,-62.1703,-0.467776,0.596636,222.759,346.98,q3
0.1195,-0.899216,-5.56926,-1.29151e-07,-61.7355,-0.464349,0.597407,222.546,343.821,q3
0.12,-0.901998,-5.55742,-1.27405e-07,-61.3035,-0.460947,0.598176,222.334,340.689,q3
0.1205,-0.904774,-5.54562,-1.25659e-07,-60.8739,-0.457571,0.598943,222.12,337.584,q3
0.121,-0.907544,-5.53385,-1.23913e-07,-60.4469,-0.454218,0.599709,221.906,334.504,q3
0.1215,-0.910308,-5.52211,-1.22166e-07,-60.0223,-0.450891,0.600474,221.69,331.45,q3
0.122,-0.913066,-5.5104,-1.2042e-07,-59.6002,-0.447588,0.601237,221.475,328.421,q3
0.1225,-0.915818,-5.49871,-1.18674e-07,-59.1805,-0.444309,0.601999,221.258,325.417,q3
0.123,-0.918565,-5.48706,-1.16928e-07,-58.7633,-0.441054,0.602759,221.04,322.438,q3
0.1235,-0.921305,-5.47543,-1.15272e-07,-58.3486,-0.437822,0.603519,220.822,319.484,q3
0.124,-0.92404,-5.46382,-1.13771e-07,-57.9364,-0.434615,0.604277,220.603,316.554,q3
0.1245,-0.926769,-5.45223,-1.1227e-07,-57.5267,-0.431431,0.605034,220.383,313.649,q3
0.125,-0.929492,-5.44067,-1.10768e-07,-57.1194,-0.42827,0.60579,220.162,310.768,q3
0.1255,-0.93221,-5.42913,-1.09267e-07,-56.7145,-0.425133,0.606545,219.941,307.911,q3
0.126,-0.934921,-5.41762,-1.07766e-07,-56.3121,-0.422018,0.607299,219.719,305.077,q3
0.1265,-0.937627,-5.40612,-1.06265e-07,-55.9122,-0.418927,0.608053,219.496,302.268,q3
0.127,-0.940328,-5.39465,-1.04763e-07,-55.5146,-0.415858,0.608805,219.273,299.482,q3
0.1275,-0.943022,-5.38319,-1.03262e-07,-55.1196,-0.412811,0.609556,219.049,296.719,q3
0.128,-0.945711,-5.37176,-1.01806e-07,-54.7269,-0.409787,0.610307,218.824,293.98,q3
0.1285,-0.948394,-5.36034,-1.00498e-07,-54.3366,-0.406785,0.611056,218.598,291.263,q3
0.129,-0.951071,-5.34895,-9.91898e-08,-53.9488,-0.403805,0.611805,218.372,288.569,q3
0.1295,-0.953743,-5.33757,-9.78815e-08,-53.5633,-0.400846,0.612553,218.145,285.898,q3
0.13,-0.956409,-5.32622,-9.65732e-08,-53.1803,-0.39791,0.6133,217.918,283.25,q3
0.1305,-0.959069,-5.31488,-9.52649e-08,-52.7996,-0.394995,0.614047,217.69,280.623,q3
0.131,-0.961724,-5.30356,-9.39567e-08,-52.4213,-0.392101,0.614792,217.461,278.019,q3
0.1315,-0.964372,-5.29226,-9.26484e-08,-52.0453,-0.389228,0.615537,217.232,275.437,q3
