t,ang,vel,E,tou,act,fac,opt,power,coord,spT,spP
0,-0.349066,0,0.00102781,0,0,1,394.349,0,q3,0,0
0.0005,-0.349061,0.0192508,0.000968758,0.017464,4.43508e-05,0.998531,394.348,0.000336196,q3,0,-0
0.001,-0.349048,0.0279079,0.000909701,0.0330965,8.41066e-05,0.99787,394.346,0.000923653,q3,0,-0
0.0015,-0.349034,0.0264328,0.000850645,0.0470177,0.000119471,0.997983,394.343,0.00124281,q3,0,-0
0.002,-0.349024,0.0152934,0.000791589,0.0593344,0.000150641,0.998833,394.341,0.000907424,q3,0,-0
0.0025,-0.349021,-0.0050387,0.000732533,0.0701408,0.0001778,1.00038,394.341,-0.000353418,q3,0,0
0.003,-0.34903,-0.0340905,0.000673476,0.07952,0.000201129,1.0026,394.343,-0.00271088,q3,0,0
0.0035,-0.349056,-0.07139,0.00061442,0.0875448,0.000220796,1.00545,394.347,-0.00624982,q3,0,0
0.004,-0.349103,-0.116468,0.000555364,0.0942794,0.000236966,1.00889,394.356,-0.0109805,q3,0,0
0.0045,-0.349174,-0.16886,0.000513496,0.099822,0.000249898,1.01289,394.369,-0.016856,q3,0,0
0.005,-0.349273,-0.22811,0.000517507,0.105008,0.000261702,1.01741,394.387,-0.0239534,q3,0,0
0.0055,-0.349403,-0.293772,0.000521519,0.110152,0.000273159,1.02242,394.411,-0.0323595,q3,0,0
0.006,-0.349567,-0.36541,0.00052553,0.11526,0.000284285,1.02788,394.441,-0.042117,q3,0,0
0.0065,-0.349769,-0.442597,0.000529542,0.120339,0.000295095,1.03376,394.477,-0.0532615,q3,0,0
0.007,-0.350011,-0.524916,0.000533553,0.125394,0.000305603,1.04004,394.522,-0.0658214,q3,0,0
0.0075,-0.350295,-0.611964,0.000537565,0.13043,0.000315822,1.04667,394.573,-0.0798188,q3,0,0
0.008,-0.350624,-0.703348,0.000541576,0.135452,0.000325765,1.05362,394.633,-0.0952697,q3,0,0
0.0085,-0.350999,-0.798687,0.000545588,0.140461,0.000335445,1.06088,394.702,-0.112184,q3,0,0
0.009,-0.351423,-0.897614,0.00054698,0.145447,0.000344841,1.0684,394.779,-0.130555,q3,0,0
0.0095,-0.351897,-0.999775,0.000546187,0.150344,0.000353806,1.07615,394.865,-0.150311,q3,0,0
0.01,-0.352423,-1.10483,0.000545394,0.155147,0.000362337,1.08412,394.961,-0.171412,q3,0,0
0.0105,-0.353002,-1.21246,0.000544601,0.159858,0.000370453,1.09227,395.066,-0.193821,q3,0,0
0.011,-0.353636,-1.32235,0.000543808,0.164479,0.000378174,1.10058,395.181,-0.217498,q3,0,0
0.0115,-0.354325,-1.43419,0.000543015,0.169013,0.000385517,1.10903,395.306,-0.242397,q3,0,0
0.012,-0.35507,-1.54772,0.000542221,0.17346,0.000392498,1.11759,395.441,-0.268468,q3,0,0
0.0125,-0.355873,-1.66266,0.000541428,0.177822,0.000399133,1.12623,395.586,-0.295658,q3,0,0
0.013,-0.356733,-1.77876,0.000540635,0.182101,0.000405439,1.13495,395.741,-0.323913,q3,0,0
0.0135,-0.357652,-1.89577,0.000542505,0.186318,0.000411477,1.14371,395.907,-0.353215,q3,0,0
0.014,-0.358629,-2.01347,0.000544969,0.190517,0.000417355,1.1525,396.083,-0.383599,q3,0,0
0.0145,-0.359665,-2.13164,0.000547433,0.194698,0.000423081,1.16131,396.27,-0.415026,q3,0,0
0.015,-0.360761,-2.25009,0.000549897,0.19886,0.000428662,1.17011,396.466,-0.447452,q3,0,0
0.0155,-0.361916,-2.36862,0.000552362,0.203002,0.000434105,1.17889,396.673,-0.480835,q3,0,0
0.016,-0.36313,-2.48707,0.000554826,0.207124,0.000439415,1.18764,396.89,-0.51513,q3,0,0
0.0165,-0.364403,-2.60526,0.00055729,0.211223,0.000444598,1.19634,397.118,-0.550292,q3,0,0
0.017,-0.365735,-2.72304,0.000559754,0.215301,0.000449661,1.20498,397.355,-0.586273,q3,0,0
0.0175,-0.367126,-2.84027,0.000563108,0.219356,0.00045461,1.21356,397.603,-0.62303,q3,0,0
0.018,-0.368575,-2.95682,0.000575452,0.223512,0.000459708,1.22205,397.86,-0.660886,q3,0,0
0.0185,-0.370082,-3.07256,0.000587795,0.227855,0.000465128,1.23045,398.127,-0.700099,q3,0,0
0.019,-0.371647,-3.18737,0.000600138,0.232379,0.000470855,1.23876,398.404,-0.740679,q3,0,0
0.0195,-0.373269,-3.30115,0.000612481,0.237078,0.000476876,1.24695,398.69,-0.782631,q3,0,0
0.02,-0.374948,-3.41379,0.000624825,0.241948,0.000483178,1.25504,398.986,-0.825959,q3,0,0
0.0205,-0.376683,-3.5252,0.000637168,0.246983,0.000489749,1.263,399.291,-0.870665,q3,0,0
0.021,-0.378473,-3.63531,0.000649511,0.252178,0.000496576,1.27084,399.605,-0.916745,q3,0,0
0.0215,-0.380318,-3.74403,0.000661854,0.257529,0.000503649,1.27855,399.928,-0.964196,q3,0,0
0.022,-0.382217,-3.8513,0.000673863,0.263029,0.000510952,1.28612,400.26,-1.013,q3,0,0
0.0225,-0.384169,-3.95693,0.000685284,0.268656,0.000518447,1.29354,400.6,-1.06305,q3,0,0
0.023,-0.386174,-4.06058,0.000696706,0.274397,0.000526117,1.3008,400.949,-1.11421,q3,0,0
0.0235,-0.388229,-4.16191,0.000708127,0.280245,0.000533953,1.30786,401.305,-1.16636,q3,0,0
0.024,-0.390335,-4.26073,0.000719548,0.286193,0.000541948,1.31471,401.67,-1.21939,q3,0,0
0.0245,-0.39249,-4.35699,0.000730969,0.292235,0.000550096,1.32137,402.042,-1.27327,q3,0,0
0.025,-0.394692,-4.4507,0.000742391,0.29837,0.000558389,1.32781,402.421,-1.32795,q3,0,0
0.0255,-0.39694,-4.54186,0.000753812,0.304593,0.000566821,1.33406,402.808,-1.38342,q3,0,0
0.026,-0.399233,-4.63048,0.000765233,0.3109,0.000575386,1.34011,403.201,-1.43961,q3,0,0
0.0265,-0.40157,-4.71655,0.000775604,0.31728,0.000584063,1.34596,403.601,-1.49647,q3,0,0
0.027,-0.403949,-4.80006,0.000785372,0.3237,0.000592793,1.35161,404.007,-1.55378,q3,0,0
0.0275,-0.40637,-4.88099,0.00079514,0.330155,0.00060157,1.35707,404.419,-1.61148,q3,0,0
0.028,-0.40883,-4.95929,0.000804908,0.336642,0.00061039,1.36233,404.837,-1.6695,q3,0,0
0.0285,-0.411328,-5.03494,0.000814676,0.343157,0.000619252,1.36739,405.26,-1.72778,q3,0,0
0.029,-0.413864,-5.10793,0.000824444,0.349699,0.000628155,1.37225,405.689,-1.78624,q3,0,0
0.0295,-0.416436,-5.17823,0.000834212,0.356264,0.000637096,1.37692,406.122,-1.84481,q3,0,0
0.03,-0.419042,-5.24583,0.000843979,0.36285,0.000646074,1.3814,406.561,-1.90345,q3,0,0
0.0305,-0.421681,-5.31071,0.000853747,0.369454,0.000655087,1.38568,407.004,-1.96206,q3,0,0
0.031,-0.424352,-5.37288,0.000861095,0.376046,0.000664084,1.38977,407.451,-2.02045,q3,0,0
0.0315,-0.427054,-5.43239,0.000868197,0.382587,0.000672998,1.39367,407.903,-2.07836,q3,0,0
0.032,-0.429784,-5.48932,0.000875298,0.389077,0.000681831,1.39739,408.358,-2.13577,q3,0,0
0.0325,-0.432543,-5.54374,0.0008824,0.395517,0.000690587,1.40093,408.817,-2.19265,q3,0,0
0.033,-0.435328,-5.59572,0.000889502,0.40191,0.00069927,1.40431,409.28,-2.24898,q3,0,0
0.0335,-0.438138,-5.64533,0.000896603,0.408255,0.000707882,1.40753,409.746,-2.30473,q3,0,0
0.034,-0.440973,-5.69262,0.000903705,0.414555,0.000716427,1.41058,410.215,-2.3599,q3,0,0
0.0345,-0.44383,-5.73768,0.000910806,0.420809,0.000724908,1.41349,410.687,-2.41447,q3,0,0
0.035,-0.44671,-5.78055,0.000906352,0.426993,0.000733281,1.41624,411.161,-2.46825,q3,0,0
0.0355,-0.44961,-5.82129,0.000849337,0.432024,0.000739695,1.41886,411.638,-2.51494,q3,0,0
0.036,-0.452531,-5.85998,0.000792322,0.435389,0.000743291,1.42134,412.118,-2.55137,q3,0,0
0.0365,-0.45547,-5.89666,0.000735307,0.437148,0.000744195,1.42368,412.6,-2.57771,q3,0,0
0.037,-0.458427,-5.9314,0.000678292,0.438165,0.000743895,1.42589,413.084,-2.59893,q3,0,0
0.0375,-0.461401,-5.96424,0.000621277,0.438916,0.000743206,1.42799,413.57,-2.6178,q3,0,0
0.038,-0.464391,-5.99525,0.000564262,0.439388,0.000742103,1.42996,414.058,-2.63424,q3,0,0
0.0385,-0.467396,-6.02446,0.000507247,0.43958,0.000740591,1.43181,414.548,-2.64823,q3,0,0
0.039,-0.470415,-6.05194,0.000450232,0.439495,0.000738673,1.43355,415.039,-2.6598,q3,0,0
0.0395,-0.473448,-6.07774,0.000423395,0.439163,0.000736401,1.43518,415.532,-2.66911,q3,0,0
0.04,-0.476493,-6.10195,0.000433034,0.438804,0.000734143,1.43671,416.027,-2.67756,q3,0,0
0.0405,-0.479549,-6.12473,0.000442672,0.438466,0.000731972,1.43815,416.523,-2.68549,q3,0,0
0.041,-0.482617,-6.14624,0.000452311,0.438152,0.000729888,1.4395,417.02,-2.69299,q3,0,0
0.0415,-0.485695,-6.1666,0.00046195,0.437864,0.00072789,1.44078,417.519,-2.70013,q3,0,0
0.042,-0.488784,-6.18595,0.000471588,0.437605,0.000725977,1.442,418.019,-2.707,q3,0,0
0.0425,-0.491881,-6.20441,0.000481227,0.437377,0.000724149,1.44315,418.519,-2.71367,q3,0,0
0.043,-0.494988,-6.22208,0.000490866,0.437183,0.000722405,1.44426,419.022,-2.72019,q3,0,0
